MutationType	ID83A	ID83B
1:Del:C:0	0.0018390851908549166	0.15847786217927934
1:Del:C:1	0.0014809113228693605	0.05373259298503399
1:Del:C:2	0.00015580885375792163	0.001514669944299385
1:Del:C:3	0.0011279516154900193	0.006692204577848315
1:Del:C:4	0.0006564120849361643	0.006847869046032429
1:Del:C:5	0.0014063412440009416	0.0031700138468295338
1:Del:T:0	0.0017683839333244578	0.05768337026238442
1:Del:T:1	0.00043822716996620785	0.02192385317757726
1:Del:T:2	0.0003407588682180343	0.045554911904037
1:Del:T:3	0.0028232266195118427	0.05861472003161907
1:Del:T:4	0.0015755557105876505	0.0531302485615015
1:Del:T:5	0.05049541518092156	0.1547241650521755
1:Ins:C:0	0.00041266123589593916	0.00018002901114808623
1:Ins:C:1	8.801343063042921e-05	0.0005686050884307292
1:Ins:C:2	0.0015544257155852392	0.0006719831968808876
1:Ins:C:3	0.005236323084682226	0.00017108964074541433
1:Ins:C:4	0.00047874714829716504	0.0011981679825112223
1:Ins:C:5	0.13694143146276475	0.004666552058188245
1:Ins:T:0	0.000660161474661436	0.007822043634951115
1:Ins:T:1	0.0005328875275154132	0.005787704139947891
1:Ins:T:2	0.0005843102968356107	0.000976566769531928
1:Ins:T:3	0.1091366957873106	0.011432184343271956
1:Ins:T:4	0.0029071446508169172	0.0036407981300726534
1:Ins:T:5	0.17683377787470816	0.10002891197800637
2:Del:R:0	0.00036092320134524237	0.00858405246399343
2:Del:R:1	0.0007427276101422464	0.004775560414418578
2:Del:R:2	0.00023109469250393033	0.0005183027038583532
2:Del:R:3	1.6239631328573977e-08	0.00025781026561162436
2:Del:R:4	0.07202496007084846	0.00294813398199949
2:Del:R:5	9.743412556248999e-05	0.0001531374211492853
3:Del:R:0	0.00036980122883001343	0.004701687837950885
3:Del:R:1	0.002054696952109225	0.002584861172363162
3:Del:R:2	0.00031800458667952114	0.0008449095883406698
3:Del:R:3	0.03403480462729931	0.0009924130820877508
3:Del:R:4	2.948220128473622e-07	3.826204647339182e-07
3:Del:R:5	0.0029816921305791055	0.0004168616406035497
4:Del:R:0	0.00996840102598071	0.0022755271405912937
4:Del:R:1	0.0009205195936374366	0.002372078085318208
4:Del:R:2	0.0005525739747099578	0.00035048428777528784
4:Del:R:3	2.948220128473622e-07	3.826204647339182e-07
4:Del:R:4	7.887947605142998e-05	0.0001327034039197983
4:Del:R:5	5.9790298698203516e-05	1.2906105197885154e-07
5:Del:R:0	0.019335517659783363	0.052196300611831246
5:Del:R:1	0.1674902457743883	0.01865358471404761
5:Del:R:2	0.00019100127210549544	0.00017069442187542805
5:Del:R:3	5.763048124869385e-05	0.0001362199402024089
5:Del:R:4	4.2232373465012075e-08	0.00012433762273076355
5:Del:R:5	2.948220128473622e-07	3.826204647339182e-07
2:Ins:R:0	0.00013652882579888724	0.0008918368490412832
2:Ins:R:1	2.7998203440926518e-05	0.0013380977616179734
2:Ins:R:2	0.0001057727525497043	0.0009047220431966707
2:Ins:R:3	0.00013677997036252166	0.0003239249293983448
2:Ins:R:4	0.002149195712991059	0.0007001538731856271
2:Ins:R:5	0.004487960017286241	0.0046597744803875685
3:Ins:R:0	0.00015081755882375702	4.9019951299023035e-05
3:Ins:R:1	0.0002403985872589942	0.0008082611704594456
3:Ins:R:2	6.742123698870728e-05	1.6331357084453656e-07
3:Ins:R:3	0.11614138036966323	0.0011509358346543763
3:Ins:R:4	3.24410309998413e-05	0.00010276105940540959
3:Ins:R:5	0.00047124549455475063	0.0007094538537785411
4:Ins:R:0	0.00019741403911943678	5.517276238071744e-05
4:Ins:R:1	0.019011712446808816	0.000906053929435302
4:Ins:R:2	2.948220128473622e-07	3.826204647339182e-07
4:Ins:R:3	0.0001659113393941425	6.383098032358703e-08
4:Ins:R:4	8.151129756317487e-06	0.0002057992397384467
4:Ins:R:5	0.00038128766682348213	0.0005132163722009863
5:Ins:R:0	1.6294312349618423e-05	0.00012734914417649178
5:Ins:R:1	0.000545064693245223	0.0042610702803358436
5:Ins:R:2	0.0001794464678823715	2.0396768540820177e-08
5:Ins:R:3	1.6250335797707293e-05	0.00011860003696337885
5:Ins:R:4	5.400761710347979e-05	1.314444624256339e-07
5:Ins:R:5	0.00021448273562443276	2.696662736765276e-05
2:Del:M:1	0.0011862813786137848	0.002227313385810703
3:Del:M:1	0.0007627195195482273	0.003876803070306778
3:Del:M:2	0.00115258547157282	0.001886040554381907
4:Del:M:1	0.0004732119392429013	0.0020118238287977876
4:Del:M:2	0.0002932337179203159	0.0013639079814311117
4:Del:M:3	0.000266258063746605	0.0011238689126912504
5:Del:M:1	0.020786330103874207	0.06355356560088694
5:Del:M:2	0.01168248476460576	0.02634048559702933
5:Del:M:3	0.003278325998689979	0.011327616404742002
5:Del:M:4	0.0019345750915817916	0.0022157097555464134
5:Del:M:5	0.0018995106394868345	0.0038168735685758294
