NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	46.175	16.578	10.766	9.319	0.098	0.994	40000.0
2	47.025	17.151	11.016	9.671	0.101	0.993	30000.0
3	46.156	17.205	10.754	9.552	0.104	0.993	40000.0
4	47.595	17.623	10.791	9.769	0.107	0.993	30000.0
5	44.546	16.339	10.218	9.25	0.103	0.993	40000.0
6	45.534	16.831	10.875	9.581	0.101	0.993	50000.0
7	53.648	19.624	13.659	11.858	0.109	0.989	50000.0
8	47.012	17.3	11.063	9.785	0.104	0.993	50000.0
9	48.091	17.509	11.394	9.748	0.103	0.993	40000.0
10	49.014	18.091	11.589	10.326	0.105	0.992	70000.0
