MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	2.31E-08	2.40E-04	1.17E-03	8.84E-04	3.22E-03	1.28E-39	7.58E-04	3.02E-02	8.49E-03	2.65E-02	1.68E-07	2.32E-03	4.95E-02	4.80E-03	7.06E-03	1.73E-02	5.95E-06
1:Del:C:1	1.93E-08	5.23E-08	8.10E-04	3.62E-04	1.09E-03	0.00E+00	9.32E-03	5.42E-03	5.50E-02	1.10E-02	1.40E-46	9.37E-06	1.55E-02	2.90E-03	4.81E-03	8.87E-03	3.33E-02
1:Del:C:2	0.00E+00	0.00E+00	3.55E-04	0.00E+00	9.73E-04	2.17E-03	1.49E-03	4.33E-04	2.13E-03	1.18E-03	0.00E+00	1.97E-03	9.49E-04	4.52E-04	1.69E-03	2.16E-03	3.02E-03
1:Del:C:3	0.00E+00	3.94E-04	1.33E-04	2.82E-06	1.14E-03	0.00E+00	3.49E-04	1.40E-46	2.87E-03	7.94E-03	2.21E-04	2.57E-03	9.17E-03	0.00E+00	8.14E-03	4.34E-03	1.82E-03
1:Del:C:4	0.00E+00	1.77E-04	0.00E+00	1.10E-03	3.55E-04	3.05E-03	0.00E+00	1.01E-03	1.17E-03	6.48E-03	3.27E-03	5.42E-03	6.25E-03	0.00E+00	1.03E-02	5.45E-03	7.91E-03
1:Del:C:5	1.45E-08	3.38E-04	1.40E-09	6.56E-03	0.00E+00	1.79E-03	2.52E-04	2.59E-04	0.00E+00	1.13E-03	0.00E+00	2.63E-02	1.56E-02	2.44E-04	8.34E-04	1.03E-02	6.13E-03
1:Del:T:0	4.95E-04	0.00E+00	0.00E+00	1.29E-03	8.65E-04	0.00E+00	1.21E-02	8.03E-03	2.30E-02	2.94E-02	3.72E-03	2.35E-02	5.27E-02	2.37E-03	1.04E-02	9.61E-03	3.24E-02
1:Del:T:1	0.00E+00	2.36E-07	2.27E-07	1.20E-04	2.98E-03	0.00E+00	1.26E-03	5.31E-03	1.49E-02	1.07E-02	3.67E-05	3.59E-03	2.77E-02	3.09E-03	1.90E-02	3.43E-03	2.54E-03
1:Del:T:2	1.56E-08	0.00E+00	1.22E-03	1.12E-03	1.83E-04	1.18E-04	2.11E-03	1.62E-02	1.52E-02	6.67E-03	0.00E+00	1.19E-02	1.53E-02	2.23E-03	7.92E-02	6.71E-04	4.44E-03
1:Del:T:3	4.23E-05	1.95E-04	0.00E+00	2.08E-03	3.62E-03	7.35E-07	2.70E-03	1.28E-02	2.47E-02	7.18E-02	4.52E-03	8.76E-03	8.36E-03	2.81E-03	4.95E-02	1.71E-02	2.21E-02
1:Del:T:4	0.00E+00	0.00E+00	2.80E-46	4.91E-03	0.00E+00	2.01E-02	0.00E+00	4.91E-03	2.18E-02	3.11E-02	1.08E-03	4.92E-02	2.43E-02	0.00E+00	2.10E-02	3.86E-02	1.85E-02
1:Del:T:5	5.13E-07	1.95E-08	2.60E-07	2.75E-02	5.76E-04	1.52E-07	2.18E-07	7.87E-08	8.61E-46	7.63E-06	5.36E-07	1.11E-01	3.00E-02	1.21E-03	2.65E-06	2.33E-02	8.29E-02
1:Ins:C:0	7.84E-05	7.88E-05	0.00E+00	8.37E-07	9.56E-04	9.94E-05	5.08E-04	1.09E-08	0.00E+00	1.80E-03	1.31E-03	7.39E-04	2.51E-03	5.55E-04	4.90E-04	1.98E-04	4.60E-04
1:Ins:C:1	7.41E-05	6.23E-08	7.21E-05	1.03E-04	3.64E-04	4.42E-07	5.50E-04	0.00E+00	1.49E-08	5.43E-04	6.12E-07	2.90E-04	0.00E+00	8.03E-08	0.00E+00	7.03E-04	1.70E-03
1:Ins:C:2	7.59E-09	5.85E-05	0.00E+00	2.48E-08	3.70E-04	1.06E-07	2.35E-04	3.54E-08	4.18E-08	9.69E-04	4.65E-04	1.31E-07	2.06E-03	8.80E-07	2.56E-04	3.44E-04	2.41E-03
1:Ins:C:3	2.45E-07	3.12E-05	1.12E-31	5.01E-04	0.00E+00	5.42E-08	2.14E-04	6.38E-08	1.64E-07	2.38E-07	8.01E-09	4.81E-04	1.40E-03	2.49E-04	9.02E-04	5.51E-04	3.70E-04
1:Ins:C:4	1.26E-04	9.71E-05	4.41E-05	1.00E-03	0.00E+00	2.29E-07	4.70E-04	1.67E-04	1.26E-04	2.24E-03	1.58E-04	6.44E-03	2.13E-03	1.18E-03	1.98E-03	1.98E-03	2.10E-03
1:Ins:C:5	1.78E-04	2.14E-03	5.35E-04	4.37E-03	0.00E+00	8.82E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.05E-03	2.37E-02	6.99E-05	3.81E-02	2.43E-02	2.91E-02
1:Ins:T:0	0.00E+00	5.39E-04	3.44E-04	3.06E-03	6.10E-04	0.00E+00	1.10E-03	8.86E-04	3.33E-03	8.67E-03	1.68E-03	4.75E-03	9.88E-03	1.06E-03	3.65E-03	1.41E-02	7.29E-03
1:Ins:T:1	0.00E+00	0.00E+00	5.64E-04	9.36E-05	1.51E-03	5.17E-04	1.94E-03	1.23E-03	5.74E-04	1.33E-02	2.60E-03	3.94E-03	2.87E-03	2.14E-03	2.86E-03	1.36E-02	3.48E-03
1:Ins:T:2	2.50E-09	3.94E-09	1.21E-04	2.61E-04	6.06E-08	1.06E-03	2.32E-07	1.89E-04	4.15E-04	1.53E-03	2.23E-03	1.01E-03	7.92E-04	2.08E-03	9.34E-04	2.93E-03	3.57E-03
1:Ins:T:3	0.00E+00	2.44E-04	0.00E+00	7.52E-04	2.50E-04	1.18E-03	2.02E-04	4.79E-04	0.00E+00	2.30E-03	6.62E-08	1.53E-03	3.37E-03	7.47E-08	1.70E-03	3.70E-03	5.92E-03
1:Ins:T:4	0.00E+00	1.31E-03	1.29E-04	2.86E-03	1.18E-03	1.15E-03	2.84E-04	9.51E-05	1.16E-03	6.06E-03	0.00E+00	5.92E-03	1.09E-02	0.00E+00	3.93E-03	8.50E-04	1.40E-46
1:Ins:T:5	1.62E-06	4.15E-03	1.30E-07	1.60E-07	2.90E-03	7.24E-08	2.47E-06	9.95E-04	3.44E-03	1.04E-02	3.10E-46	1.44E-03	4.44E-03	7.69E-03	6.61E-02	9.74E-02	8.22E-03
2:Del:R:0	0.00E+00	5.57E-09	0.00E+00	0.00E+00	2.11E-03	1.39E-03	1.36E-03	3.20E-04	2.58E-03	1.25E-02	2.39E-03	4.58E-03	8.21E-03	4.20E-46	1.74E-02	1.04E-02	1.52E-02
2:Del:R:1	0.00E+00	1.68E-04	0.00E+00	6.24E-04	7.17E-04	5.99E-07	2.30E-03	9.03E-04	2.95E-04	9.95E-03	1.26E-03	2.33E-03	7.62E-03	2.27E-03	2.36E-03	2.02E-02	1.17E-03
2:Del:R:2	2.23E-04	1.72E-08	0.00E+00	2.44E-04	3.05E-04	3.56E-04	5.75E-04	8.40E-05	3.94E-04	1.75E-03	3.96E-04	5.58E-04	2.33E-03	2.45E-04	0.00E+00	3.38E-03	1.53E-03
2:Del:R:3	2.84E-05	2.71E-08	4.35E-08	1.20E-07	2.43E-08	9.85E-08	5.15E-08	1.74E-07	7.03E-08	9.53E-08	4.57E-07	3.19E-04	2.86E-04	2.24E-04	6.86E-04	4.93E-07	9.19E-04
2:Del:R:4	9.38E-05	7.26E-05	4.81E-08	5.72E-04	1.31E-04	7.47E-08	1.96E-04	3.96E-05	1.30E-04	8.80E-05	3.70E-07	9.79E-04	8.58E-04	1.90E-07	0.00E+00	8.61E-03	1.30E-03
2:Del:R:5	1.37E-03	8.99E-09	1.25E-08	3.10E-04	7.47E-08	1.61E-05	5.44E-04	5.17E-08	1.63E-08	2.27E-03	8.29E-03	4.79E-04	4.01E-07	2.99E-02	2.28E-08	4.63E-03	3.17E-02
3:Del:R:0	0.00E+00	5.76E-05	2.40E-04	6.11E-04	2.01E-03	8.93E-05	2.30E-03	1.40E-46	0.00E+00	4.63E-03	0.00E+00	6.88E-04	1.85E-03	4.25E-03	2.17E-03	8.06E-04	2.48E-03
3:Del:R:1	9.71E-08	4.08E-04	1.19E-07	2.68E-03	0.00E+00	9.21E-04	8.41E-09	8.36E-04	1.91E-03	9.29E-03	0.00E+00	8.48E-03	2.17E-02	1.33E-03	1.21E-03	2.39E-02	4.26E-04
3:Del:R:2	5.35E-09	1.86E-04	6.73E-05	1.56E-04	0.00E+00	9.89E-04	1.65E-08	0.00E+00	3.26E-04	3.10E-03	2.64E-04	1.10E-03	2.79E-03	6.78E-07	5.20E-03	6.67E-04	8.74E-03
3:Del:R:3	6.24E-10	8.85E-05	0.00E+00	1.38E-08	0.00E+00	4.79E-04	2.13E-05	0.00E+00	1.62E-04	9.12E-04	9.72E-04	1.00E-08	1.75E-03	1.16E-04	3.82E-04	1.51E-03	3.57E-03
3:Del:R:4	1.02E-08	8.11E-09	2.13E-08	3.84E-08	7.86E-09	8.81E-08	3.60E-08	3.77E-08	4.58E-08	9.76E-08	1.60E-07	1.84E-07	9.14E-08	8.17E-08	1.54E-07	1.19E-07	2.97E-07
3:Del:R:5	1.02E-08	8.11E-09	2.13E-08	3.84E-08	7.86E-09	8.81E-08	3.60E-08	3.77E-08	4.58E-08	9.76E-08	1.60E-07	1.84E-07	9.14E-08	8.17E-08	1.54E-07	1.19E-07	2.97E-07
4:Del:R:0	1.25E-04	4.90E-08	7.44E-07	4.46E-08	1.21E-03	1.12E-03	9.59E-04	0.00E+00	5.88E-09	2.81E-03	2.03E-03	1.86E-04	1.07E-03	2.11E-03	0.00E+00	1.96E-03	8.66E-04
4:Del:R:1	0.00E+00	1.62E-04	0.00E+00	7.61E-04	4.10E-04	8.21E-04	3.85E-04	9.17E-04	2.42E-03	3.44E-03	2.79E-04	1.98E-03	2.39E-03	2.98E-04	3.24E-04	1.06E-02	1.45E-03
