MutationType	ID83A	ID83B	ID83C	ID83D
2:Ins:R:2	5.77E-05	8.96E-05	1.63E-04	1.63E-05
2:Ins:R:3	8.66E-05	9.95E-06	1.18E-04	1.63E-04
2:Ins:R:4	1.00E-05	1.74E-04	2.31E-04	1.21E-04
2:Ins:R:5	2.99E-04	7.77E-04	4.25E-04	7.61E-04
3:Ins:R:0	3.80E-05	6.78E-05	6.06E-05	1.50E-08
3:Ins:R:1	2.16E-04	3.42E-04	3.50E-04	3.82E-04
3:Ins:R:2	1.98E-08	1.37E-05	5.59E-05	6.00E-05
3:Ins:R:3	2.90E-09	1.37E-02	1.23E-02	8.42E-04
3:Ins:R:4	3.70E-05	5.99E-08	4.81E-08	4.45E-08
3:Ins:R:5	5.29E-05	5.12E-03	4.59E-03	1.93E-04
4:Ins:R:0	9.95E-05	8.63E-08	1.83E-05	1.19E-04
4:Ins:R:1	2.04E-04	1.11E-04	1.42E-04	5.22E-05
4:Ins:R:2	7.96E-05	1.31E-04	8.79E-05	1.89E-08
4:Ins:R:3	2.21E-08	4.52E-08	6.22E-08	5.41E-05
4:Ins:R:4	2.37E-08	1.34E-04	2.25E-05	6.23E-05
4:Ins:R:5	1.27E-08	1.09E-04	1.29E-04	1.18E-04
5:Ins:R:0	6.69E-05	5.59E-05	2.89E-05	5.57E-08
5:Ins:R:1	3.04E-04	3.11E-04	2.34E-04	2.66E-04
5:Ins:R:2	3.69E-05	3.43E-05	2.80E-07	1.97E-08
5:Ins:R:3	6.62E-09	7.13E-05	7.27E-06	4.76E-05
5:Ins:R:4	3.00E-05	4.51E-08	4.75E-08	3.33E-08
5:Ins:R:5	1.69E-05	1.74E-05	2.54E-07	4.90E-08
2:Del:M:1	3.01E-04	3.77E-04	2.10E-04	1.32E-04
3:Del:M:1	4.29E-04	1.42E-03	1.12E-03	0.00E+00
3:Del:M:2	4.58E-04	8.09E-04	6.71E-04	1.31E-03
4:Del:M:1	2.73E-04	2.05E-04	2.34E-04	5.17E-06
4:Del:M:2	2.29E-04	4.24E-04	5.22E-04	8.40E-08
4:Del:M:3	2.09E-04	2.23E-04	1.48E-04	8.11E-05
5:Del:M:1	7.76E-03	8.21E-08	2.29E-08	7.86E-04
5:Del:M:2	4.24E-03	6.85E-04	4.39E-04	7.97E-04
5:Del:M:3	1.91E-03	2.29E-04	6.72E-05	1.46E-04
5:Del:M:4	4.74E-04	1.44E-04	3.38E-04	1.69E-08
5:Del:M:5	5.44E-04	3.28E-04	2.70E-04	9.17E-05
