MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	1.05E-07	1.59E-08	1.07E-03	2.95E-02	1.63E-07	5.87E-03	3.26E-02	1.13E-02	5.67E-02	3.54E-06	9.66E-04
1:Del:C:1	2.72E-04	3.29E-04	4.16E-04	1.15E-02	0.00E+00	3.14E-03	3.45E-02	7.01E-03	2.04E-02	2.76E-02	3.10E-02
1:Del:C:2	1.76E-04	2.61E-04	0.00E+00	1.15E-03	2.72E-08	8.25E-04	6.20E-04	4.46E-04	1.28E-03	5.98E-04	1.10E-03
1:Del:C:3	2.74E-04	4.74E-04	3.46E-04	3.65E-03	7.10E-04	9.46E-04	6.92E-03	1.27E-03	4.23E-03	1.22E-04	2.09E-40
1:Del:C:4	1.38E-04	4.55E-04	2.26E-04	2.76E-03	0.00E+00	1.40E-46	3.10E-03	7.73E-04	2.19E-03	4.32E-03	2.80E-03
1:Del:C:5	3.28E-04	1.11E-03	3.02E-03	6.38E-04	3.80E-04	6.64E-04	1.51E-03	3.31E-03	3.94E-03	1.45E-03	1.87E-02
1:Del:T:0	0.00E+00	1.16E-04	2.09E-04	1.65E-02	1.30E-03	5.68E-03	1.78E-02	5.33E-03	8.79E-03	6.48E-02	1.51E-02
1:Del:T:1	1.51E-04	0.00E+00	3.20E-04	4.33E-03	5.82E-04	1.76E-03	1.33E-02	2.62E-03	8.09E-03	7.37E-03	9.29E-04
1:Del:T:2	5.56E-04	5.26E-04	0.00E+00	9.43E-03	1.48E-03	3.47E-05	1.25E-02	2.38E-03	1.13E-02	2.12E-02	1.21E-02
1:Del:T:3	1.61E-03	1.50E-03	5.69E-04	1.20E-02	4.20E-03	1.94E-03	5.64E-02	7.45E-03	8.95E-03	3.01E-02	1.84E-02
1:Del:T:4	6.29E-04	4.75E-03	1.11E-04	1.24E-02	2.24E-03	2.35E-08	2.61E-02	6.17E-04	1.08E-01	2.42E-02	8.71E-03
1:Del:T:5	0.00E+00	8.01E-03	2.14E-46	5.75E-03	1.52E-02	4.11E-04	2.57E-04	3.62E-02	7.13E-02	3.04E-08	2.81E-02
1:Ins:C:0	8.24E-08	4.96E-08	3.16E-05	0.00E+00	1.30E-04	6.62E-04	1.49E-08	6.24E-04	3.64E-05	4.45E-04	2.32E-04
1:Ins:C:1	1.03E-04	1.18E-06	0.00E+00	1.13E-08	1.41E-07	5.01E-04	4.73E-08	7.12E-04	8.54E-05	9.09E-04	9.20E-04
1:Ins:C:2	4.57E-05	8.11E-05	2.32E-04	0.00E+00	0.00E+00	3.62E-04	9.47E-09	1.06E-03	3.51E-04	5.34E-04	4.86E-04
1:Ins:C:3	3.73E-04	2.41E-04	4.95E-05	5.68E-08	2.22E-02	1.19E-07	4.18E-08	5.53E-02	3.16E-04	4.96E-03	8.91E-03
1:Ins:C:4	7.13E-04	1.91E-06	3.63E-08	8.22E-07	3.34E-02	3.64E-06	8.79E-07	2.14E-02	2.39E-04	3.08E-03	3.37E-03
1:Ins:C:5	1.67E-03	1.01E-03	0.00E+00	5.15E-05	0.00E+00	5.22E-04	1.17E-03	0.00E+00	2.63E-04	5.80E-04	2.68E-02
1:Ins:T:0	8.08E-04	3.01E-04	1.23E-04	2.02E-03	1.36E-04	1.19E-03	4.65E-03	2.38E-03	2.77E-03	2.49E-03	3.43E-03
1:Ins:T:1	2.00E-04	2.25E-04	0.00E+00	9.24E-04	1.85E-04	9.59E-04	1.86E-03	2.71E-03	9.07E-04	6.73E-03	4.45E-03
1:Ins:T:2	1.71E-08	3.71E-05	1.31E-06	7.02E-04	3.69E-04	1.31E-04	4.48E-04	1.15E-03	3.18E-05	2.08E-03	9.48E-04
1:Ins:T:3	5.88E-04	2.36E-04	3.88E-05	2.51E-04	7.04E-05	7.88E-04	3.10E-16	1.28E-03	2.71E-03	1.81E-03	4.54E-03
1:Ins:T:4	1.57E-03	4.77E-04	0.00E+00	1.34E-03	7.47E-06	2.17E-04	1.09E-03	0.00E+00	1.63E-03	2.49E-03	1.32E-02
1:Ins:T:5	5.54E-03	5.23E-08	1.40E-46	9.77E-03	1.56E-03	4.03E-07	1.56E-03	2.73E-03	8.36E-04	2.15E-03	8.33E-02
2:Del:R:0	3.95E-04	0.00E+00	9.55E-04	1.74E-03	0.00E+00	7.89E-04	2.13E-03	2.25E-03	3.07E-03	5.08E-03	3.48E-03
2:Del:R:1	5.04E-04	6.13E-04	2.24E-04	2.20E-04	0.00E+00	2.18E-03	6.53E-04	4.78E-03	2.29E-03	6.00E-03	7.69E-03
2:Del:R:2	0.00E+00	5.80E-04	6.64E-09	0.00E+00	1.59E-04	2.34E-04	7.54E-04	1.16E-03	1.80E-03	4.51E-04	4.60E-04
2:Del:R:3	4.20E-07	1.82E-04	1.57E-04	0.00E+00	3.55E-07	8.65E-07	1.89E-08	2.97E-04	4.57E-04	6.55E-04	2.48E-03
2:Del:R:4	0.00E+00	1.30E-04	1.18E-05	1.47E-06	4.71E-09	1.68E-04	2.85E-04	3.64E-04	9.04E-08	1.86E-03	1.43E-03
2:Del:R:5	0.00E+00	9.74E-05	9.04E-05	8.36E-05	2.65E-08	9.63E-08	3.99E-08	0.00E+00	3.56E-04	8.23E-08	3.90E-04
3:Del:R:0	4.97E-06	2.66E-04	2.24E-04	9.58E-04	3.06E-04	1.79E-03	1.28E-03	1.23E-03	1.69E-03	5.35E-03	3.42E-03
3:Del:R:1	1.44E-03	1.45E-03	9.04E-03	2.50E-03	8.09E-04	8.98E-04	2.42E-04	1.93E-03	3.71E-03	1.69E-02	5.52E-02
3:Del:R:2	6.68E-05	2.18E-04	1.36E-04	3.11E-04	4.10E-04	1.29E-04	1.61E-03	5.13E-04	1.08E-03	9.42E-04	3.52E-03
3:Del:R:3	1.04E-08	1.38E-04	3.30E-08	1.16E-04	0.00E+00	7.67E-09	8.96E-05	1.75E-04	5.78E-04	3.11E-05	2.66E-08
3:Del:R:4	1.39E-08	1.77E-08	1.59E-08	2.22E-08	2.36E-08	3.83E-08	3.68E-08	7.90E-08	6.96E-08	6.77E-08	2.21E-07
3:Del:R:5	1.39E-08	1.77E-08	1.59E-08	2.22E-08	2.36E-08	3.83E-08	3.68E-08	7.90E-08	6.96E-08	6.77E-08	2.21E-07
4:Del:R:0	1.13E-04	1.88E-08	1.64E-04	3.72E-04	1.44E-04	9.62E-04	1.38E-03	2.70E-03	2.30E-03	4.59E-03	3.62E-03
4:Del:R:1	5.31E-04	4.05E-04	5.40E-04	4.26E-04	3.28E-05	2.72E-04	1.90E-03	7.56E-04	1.41E-03	1.02E-03	2.95E-03
4:Del:R:2	0.00E+00	1.19E-04	7.05E-05	3.53E-05	8.04E-05	0.00E+00	7.23E-05	3.84E-04	6.55E-05	2.58E-04	1.24E-03
4:Del:R:3	4.70E-08	7.00E-08	5.77E-08	2.86E-05	4.27E-08	4.94E-08	1.09E-04	2.59E-07	9.92E-05	8.96E-08	1.71E-07
4:Del:R:4	1.39E-08	1.77E-08	1.59E-08	2.22E-08	2.36E-08	3.83E-08	3.68E-08	7.90E-08	6.96E-08	6.77E-08	2.21E-07
4:Del:R:5	1.18E-07	1.94E-07	1.25E-02	8.11E-08	1.74E-07	2.15E-08	2.97E-07	1.23E-02	7.80E-03	5.99E-02	6.83E-04
5:Del:R:0	7.26E-08	6.00E-08	1.79E-06	7.00E-06	6.41E-07	4.03E-02	1.99E-04	2.20E-02	1.17E-03	2.80E-03	2.31E-03
5:Del:R:1	5.58E-09	2.32E-04	6.22E-05	0.00E+00	0.00E+00	6.72E-04	1.31E-04	1.81E-03	1.96E-03	1.01E-03	4.50E-03
5:Del:R:2	6.46E-09	5.09E-05	1.76E-08	0.00E+00	4.53E-08	0.00E+00	4.07E-04	9.64E-04	9.14E-05	8.07E-04	1.07E-06
5:Del:R:3	2.38E-05	3.29E-05	4.29E-04	9.77E-05	8.45E-06	9.25E-09	2.32E-05	1.35E-08	2.66E-04	9.19E-04	3.19E-03
5:Del:R:4	0.00E+00	2.22E-08	6.48E-09	2.18E-06	5.04E-04	5.57E-08	2.54E-04	5.23E-04	2.28E-05	1.64E-04	7.09E-04
5:Del:R:5	1.39E-08	1.77E-08	1.59E-08	2.22E-08	2.36E-08	3.83E-08	3.68E-08	7.90E-08	6.96E-08	6.77E-08	2.21E-07
2:Ins:R:0	3.61E-04	0.00E+00	2.29E-04	6.37E-04	1.80E-03	6.30E-04	1.39E-03	3.30E-03	9.13E-04	1.40E-03	3.74E-03
2:Ins:R:1	3.03E-05	4.18E-07	7.34E-09	6.03E-04	0.00E+00	2.66E-04	1.28E-03	1.45E-03	6.70E-04	2.85E-03	2.08E-03
2:Ins:R:2	1.54E-04	6.12E-04	3.36E-04	0.00E+00	7.50E-03	9.13E-04	0.00E+00	1.86E-02	1.49E-03	2.44E-03	4.87E-03
2:Ins:R:3	1.42E-07	2.65E-08	1.75E-08	2.42E-08	3.59E-08	1.60E-04	2.30E-04	3.44E-04	1.97E-06	5.62E-04	1.62E-03
2:Ins:R:4	1.97E-04	3.79E-04	5.70E-05	0.00E+00	2.21E-04	3.24E-04	9.77E-05	3.90E-04	7.91E-05	6.66E-04	5.51E-03
2:Ins:R:5	1.35E-03	1.74E-03	1.40E-46	6.59E-05	5.59E-04	2.64E-04	2.28E-03	8.52E-04	3.81E-03	3.50E-03	2.79E-02
3:Ins:R:0	3.74E-05	2.28E-08	8.48E-05	2.17E-09	7.18E-08	1.38E-04	5.06E-05	1.14E-08	6.81E-09	3.42E-08	1.23E-04
3:Ins:R:1	1.72E-04	2.36E-04	8.87E-05	4.64E-04	7.22E-05	3.99E-04	0.00E+00	3.14E-04	9.63E-04	7.45E-07	1.29E-03
3:Ins:R:2	2.42E-08	1.14E-04	3.46E-08	2.49E-08	1.02E-07	6.81E-05	4.24E-08	1.96E-04	9.05E-08	1.82E-08	3.94E-04
3:Ins:R:3	1.39E-08	1.77E-08	1.59E-08	2.22E-08	2.36E-08	3.83E-08	3.68E-08	7.90E-08	6.96E-08	6.77E-08	2.21E-07
3:Ins:R:4	1.96E-08	1.01E-04	4.88E-05	3.51E-05	1.19E-08	6.25E-05	4.00E-04	2.15E-04	4.62E-04	6.48E-04	5.46E-04
3:Ins:R:5	3.08E-04	4.33E-04	1.43E-08	0.00E+00	8.56E-05	1.16E-08	7.26E-05	0.00E+00	9.43E-04	1.34E-04	3.20E-03
4:Ins:R:0	7.67E-08	6.43E-05	1.75E-05	3.40E-04	1.04E-08	9.78E-05	5.17E-05	1.94E-04	1.19E-07	7.64E-04	1.37E-04
4:Ins:R:1	1.73E-04	2.70E-04	1.83E-04	1.85E-04	1.10E-04	1.45E-04	5.13E-04	1.15E-03	1.51E-03	3.19E-04	2.63E-03
4:Ins:R:2	1.64E-07	6.07E-05	4.48E-08	3.78E-08	4.45E-08	3.42E-08	1.74E-07	7.20E-08	6.51E-05	7.56E-08	4.99E-04
4:Ins:R:3	1.39E-08	1.77E-08	1.59E-08	2.22E-08	2.36E-08	3.83E-08	3.68E-08	7.90E-08	6.96E-08	6.77E-08	2.21E-07
4:Ins:R:4	5.09E-07	3.62E-08	4.43E-08	1.01E-07	5.28E-05	1.08E-06	2.59E-04	2.11E-04	6.78E-04	6.58E-04	7.98E-04
4:Ins:R:5	8.52E-05	2.63E-04	1.41E-04	7.37E-09	1.72E-04	1.80E-04	0.00E+00	5.49E-04	1.36E-03	1.61E-03	6.59E-04
