MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	1.06E-03	0.00E+00	1.65E-02	4.61E-08	4.25E-03	1.77E-03	2.46E-02	3.72E-02	1.48E-02	1.47E-02	2.13E-02
1:Del:C:1	7.32E-04	5.65E-04	4.98E-03	2.61E-04	3.78E-03	8.44E-04	6.33E-03	1.90E-02	4.32E-03	7.15E-03	2.47E-02
1:Del:C:2	1.02E-04	3.34E-07	5.51E-04	0.00E+00	7.97E-04	2.52E-08	5.46E-04	3.11E-04	8.33E-08	1.25E-03	1.54E-03
1:Del:C:3	1.93E-04	1.69E-03	1.71E-03	2.75E-04	1.20E-03	3.90E-05	5.32E-03	4.78E-03	8.13E-03	2.43E-03	4.40E-03
1:Del:C:4	1.53E-04	6.59E-05	2.02E-03	2.10E-03	1.52E-04	5.79E-04	9.48E-04	6.91E-03	1.72E-03	7.87E-04	7.53E-04
1:Del:C:5	0.00E+00	4.46E-04	3.76E-09	2.80E-03	8.70E-04	3.81E-05	5.96E-03	2.55E-03	9.72E-04	1.18E-02	1.46E-18
1:Del:T:0	4.55E-04	8.43E-04	5.66E-03	1.25E-03	5.58E-03	1.90E-02	1.84E-02	1.77E-02	1.45E-02	1.15E-02	3.46E-02
1:Del:T:1	3.19E-04	3.18E-03	3.55E-03	1.89E-03	1.49E-03	5.28E-04	6.48E-03	9.75E-03	1.54E-03	3.31E-03	2.79E-02
1:Del:T:2	2.18E-08	1.29E-03	7.06E-03	4.91E-04	1.24E-03	6.14E-04	1.28E-02	1.52E-02	3.67E-03	7.26E-03	1.34E-02
1:Del:T:3	1.10E-03	2.73E-03	1.08E-02	1.64E-03	1.54E-03	0.00E+00	6.24E-03	1.51E-02	7.51E-03	8.63E-03	4.29E-02
1:Del:T:4	9.94E-04	1.56E-03	9.12E-03	4.03E-03	0.00E+00	2.53E-03	6.32E-03	1.99E-02	4.87E-03	1.67E-02	1.64E-02
1:Del:T:5	2.43E-07	1.67E-03	2.14E-46	1.42E-02	1.85E-07	9.72E-08	3.07E-07	8.81E-02	5.11E-04	7.15E-02	4.89E-02
1:Ins:C:0	2.62E-05	2.85E-08	2.24E-04	2.40E-07	5.08E-04	2.75E-09	1.14E-03	3.50E-04	6.80E-04	8.37E-04	1.81E-03
1:Ins:C:1	1.83E-07	4.69E-08	8.11E-05	1.32E-04	1.14E-04	1.02E-08	4.97E-04	2.69E-04	1.20E-03	1.14E-03	5.49E-04
1:Ins:C:2	7.20E-10	2.57E-08	8.03E-05	1.14E-08	2.85E-04	3.85E-04	8.48E-04	3.70E-08	1.49E-03	5.25E-04	1.05E-03
1:Ins:C:3	1.10E-06	1.94E-04	7.67E-05	5.24E-08	3.75E-08	4.61E-08	2.03E-03	1.56E-04	1.79E-04	1.48E-04	5.84E-04
1:Ins:C:4	5.28E-05	7.25E-04	0.00E+00	3.80E-04	3.67E-04	2.72E-04	1.07E-03	1.11E-03	0.00E+00	1.61E-03	1.42E-03
1:Ins:C:5	1.97E-05	3.96E-03	2.07E-03	1.27E-03	0.00E+00	1.61E-04	1.30E-02	1.25E-03	6.42E-03	3.90E-03	4.48E-03
1:Ins:T:0	0.00E+00	1.99E-04	2.22E-03	4.44E-04	9.65E-04	4.66E-08	6.23E-09	1.16E-02	1.64E-03	4.33E-03	8.14E-08
1:Ins:T:1	1.55E-04	1.81E-08	1.74E-03	3.83E-08	6.26E-04	9.79E-09	4.66E-04	3.35E-03	3.64E-03	1.46E-03	5.11E-03
1:Ins:T:2	1.03E-08	1.66E-05	4.95E-04	1.90E-07	2.21E-04	0.00E+00	8.75E-04	1.67E-03	1.33E-03	8.91E-04	1.92E-03
1:Ins:T:3	1.11E-07	6.95E-04	1.85E-03	7.41E-05	4.43E-04	0.00E+00	1.89E-02	1.05E-03	2.84E-03	4.43E-04	5.66E-03
1:Ins:T:4	0.00E+00	2.20E-03	0.00E+00	1.17E-03	2.93E-04	5.36E-04	6.99E-03	7.17E-04	9.84E-03	2.89E-03	6.53E-03
1:Ins:T:5	6.81E-08	1.65E-02	6.79E-05	8.76E-08	1.55E-03	1.24E-07	4.26E-03	1.23E-03	1.04E-01	5.43E-03	4.10E-02
2:Del:R:0	1.74E-04	4.77E-04	1.62E-03	1.98E-04	1.18E-03	5.31E-04	2.29E-03	9.36E-03	1.74E-03	6.41E-03	1.10E-02
2:Del:R:1	5.80E-04	1.18E-04	8.45E-04	1.01E-03	3.11E-03	3.38E-04	2.04E-02	5.89E-03	6.19E-04	5.12E-03	2.26E-03
2:Del:R:2	9.86E-05	2.14E-05	1.33E-05	5.05E-05	1.97E-04	1.36E-04	2.56E-04	5.84E-04	1.50E-03	9.50E-04	8.71E-04
2:Del:R:3	3.94E-05	1.33E-04	1.85E-04	2.56E-05	2.85E-05	2.62E-07	3.64E-04	7.16E-07	4.01E-04	3.43E-04	8.77E-04
2:Del:R:4	0.00E+00	1.09E-07	5.51E-08	6.88E-04	8.04E-08	1.93E-04	1.09E-03	5.73E-04	7.14E-08	9.37E-04	2.90E-04
2:Del:R:5	2.49E-08	4.41E-08	3.86E-06	7.02E-08	3.17E-04	5.79E-08	5.15E-07	9.24E-05	4.99E-08	6.31E-04	2.02E-07
3:Del:R:0	1.68E-04	5.35E-04	7.21E-04	6.49E-04	2.26E-03	3.05E-04	6.22E-04	2.11E-03	6.67E-04	8.04E-03	2.56E-03
3:Del:R:1	2.20E-04	5.69E-03	6.14E-04	1.46E-03	1.15E-04	3.82E-04	8.91E-04	3.14E-03	0.00E+00	6.41E-03	5.15E-03
3:Del:R:2	1.63E-05	5.13E-06	5.05E-04	1.88E-03	5.29E-05	0.00E+00	1.48E-04	1.96E-03	1.51E-03	1.00E-03	1.17E-03
3:Del:R:3	0.00E+00	6.05E-04	1.60E-04	2.31E-04	1.44E-04	1.11E-05	5.00E-04	1.98E-04	1.36E-03	9.39E-04	0.00E+00
3:Del:R:4	2.24E-08	2.89E-08	5.59E-08	7.40E-08	4.13E-08	6.79E-05	4.00E-05	5.57E-08	8.00E-08	8.55E-08	3.19E-06
3:Del:R:5	6.79E-03	7.06E-08	3.46E-08	1.06E-06	2.99E-46	5.94E-02	1.17E-01	2.00E-03	3.13E-02	2.53E-02	3.62E-02
4:Del:R:0	1.96E-04	1.10E-08	3.71E-04	1.92E-03	1.16E-03	0.00E+00	3.94E-04	1.97E-03	2.53E-05	4.37E-03	1.14E-03
4:Del:R:1	0.00E+00	1.02E-03	6.33E-04	1.02E-03	2.25E-04	7.22E-04	0.00E+00	4.66E-03	1.39E-03	1.14E-03	1.10E-03
4:Del:R:2	1.93E-07	2.42E-04	2.21E-04	0.00E+00	9.04E-05	1.95E-04	7.77E-04	1.51E-03	4.30E-04	1.93E-03	1.60E-03
4:Del:R:3	8.69E-09	3.16E-08	4.20E-08	1.75E-08	2.38E-08	3.34E-08	1.92E-07	8.25E-08	7.98E-08	5.70E-08	1.49E-07
4:Del:R:4	3.75E-08	3.74E-08	3.58E-05	8.71E-08	4.22E-08	8.26E-08	2.89E-07	1.58E-04	1.53E-07	6.58E-05	1.90E-06
4:Del:R:5	8.69E-09	3.16E-08	4.20E-08	1.75E-08	2.38E-08	3.34E-08	1.92E-07	8.25E-08	7.98E-08	5.70E-08	1.49E-07
5:Del:R:0	1.58E-06	0.00E+00	3.04E-04	2.53E-07	9.12E-03	3.68E-04	2.12E-02	1.24E-03	1.76E-02	3.68E-02	7.35E-03
5:Del:R:1	1.75E-08	2.12E-04	3.89E-04	6.08E-04	1.62E-04	7.62E-05	4.39E-04	7.81E-04	2.11E-03	4.06E-04	3.50E-03
5:Del:R:2	7.41E-05	4.42E-05	3.56E-04	1.33E-04	1.76E-04	8.11E-09	7.32E-04	2.87E-04	1.79E-03	4.96E-04	4.01E-04
