Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
V23	4.90E+00	3.35E-01	3.27E+00	1.81E+00	3.94E+00	1.33E+00	3.57E+00	3.86E+00	1.74E+00	7.00E-01	9.32E-01
V24	3.86E+00	2.45E+00	1.56E+00	3.73E+00	5.07E+00	1.00E+00	7.07E+00	6.39E+00	1.33E+00	3.82E+00	4.81E+00
V25	2.32E+00	1.05E+01	0.00E+00	2.49E-01	0.00E+00	7.52E-01	4.22E-01	0.00E+00	4.00E-01	9.75E+00	1.23E+00
V26	2.59E+01	7.95E-01	1.42E+00	7.76E+00	3.94E+00	2.79E+00	5.41E+00	3.06E+00	7.60E+00	5.23E+00	2.66E+01
V27	1.36E+00	8.32E+00	2.49E-01	0.00E+00	0.00E+00	5.85E+00	4.90E+00	2.98E-01	2.80E+00	7.33E+00	0.00E+00
V28	1.16E+00	1.95E+01	2.78E+00	5.15E+00	1.00E-01	4.03E+00	3.05E+00	3.14E+00	3.80E+00	2.06E+01	2.35E+00
V29	4.82E-01	0.00E+00	7.16E-01	2.13E-01	0.00E+00	8.36E-01	7.61E-01	0.00E+00	8.03E-01	4.00E-01	3.96E-01
V30	3.89E-01	1.42E+00	2.83E+00	5.16E-01	2.00E-01	1.68E+01	1.44E+01	4.42E-01	4.97E+00	1.13E+00	6.15E-01
V31	2.01E+00	4.42E-01	7.61E-01	1.36E+01	2.27E+00	2.80E+00	2.53E+00	3.13E+00	1.46E+01	2.96E+00	9.99E+00
V32	2.91E+00	5.45E+00	0.00E+00	1.00E-01	0.00E+00	1.22E+00	9.43E-01	0.00E+00	2.21E-01	5.43E+00	1.97E+00
V33	4.23E-01	3.06E+00	1.88E+00	1.27E+00	2.68E+00	0.00E+00	2.63E+00	1.69E+00	7.92E-01	3.29E+00	1.79E+00
V34	3.17E+00	1.02E+01	1.43E+00	1.13E+00	5.90E+00	2.84E+00	4.93E+00	5.39E+00	6.96E-01	1.08E+01	3.58E+00
V35	2.18E+00	7.04E+00	1.33E+00	0.00E+00	7.90E-01	1.43E+00	1.28E+00	0.00E+00	4.73E-01	7.46E+00	2.62E+00
V36	1.68E+00	8.60E+00	2.67E-01	9.68E-01	2.91E+00	1.54E+01	1.36E+01	1.71E+00	6.53E+00	9.45E+00	1.86E+00
V37	9.83E-01	1.07E+00	9.58E+00	3.35E-01	1.70E+00	1.02E+01	9.92E+00	1.29E+00	1.12E+01	6.10E+00	3.00E-01
V38	0.00E+00	2.60E+00	8.23E-01	2.53E+00	8.23E-01	2.60E+00	2.27E+00	4.00E-01	2.76E+00	2.11E+00	2.14E+00
V39	2.57E+00	6.54E+00	4.68E+00	2.12E+00	2.24E-01	2.91E+00	1.75E+00	0.00E+00	3.95E+00	5.22E+00	3.20E+00
V40	1.80E+00	1.79E+00	2.13E-01	2.11E+00	9.27E+00	7.42E-01	8.83E+00	8.14E+00	1.31E+00	1.82E+00	2.09E+00
V41	3.35E-01	2.08E+00	3.52E+00	7.33E+00	2.24E+00	3.35E-01	1.42E+00	1.00E+00	5.79E+00	3.28E+00	2.14E+00
V42	2.58E+01	5.73E+00	2.81E+00	1.00E-01	4.31E+00	1.08E+01	8.90E+00	5.04E+00	3.42E+00	5.51E+00	2.85E+01
V43	1.30E+00	9.89E-01	2.77E+00	7.18E-01	0.00E+00	4.06E+00	3.36E+00	1.20E+00	2.11E+00	1.15E+00	1.98E+00
V44	1.25E+00	9.87E-01	2.41E+00	4.66E+00	5.96E-01	2.07E+00	3.33E+00	0.00E+00	1.52E+00	1.23E+00	1.62E+00
V45	1.22E+00	1.80E+00	2.21E-01	5.47E-01	5.61E+00	1.42E+00	4.62E+00	4.59E+00	6.11E-01	1.72E+00	0.00E+00
V46	6.33E-01	2.52E+00	2.50E+00	4.98E+00	9.94E-01	1.20E+00	3.15E+00	6.99E-01	1.78E+00	3.11E+00	7.48E-01
V47	1.07E+00	2.55E+00	1.16E+00	2.04E+00	1.01E+00	2.77E-01	2.13E-01	8.62E-01	1.80E+00	1.73E+00	5.42E-01
V48	1.48E+00	8.56E-01	3.66E+00	5.84E+00	1.07E+01	2.18E+00	2.42E+00	1.23E+01	6.54E+00	2.11E+00	4.89E+00
V49	4.23E-01	1.46E+01	1.26E+00	2.69E-01	0.00E+00	3.29E+00	2.20E+00	0.00E+00	7.00E-01	1.45E+01	5.33E-01
V50	2.69E-01	1.48E+01	0.00E+00	2.68E+00	6.16E-01	8.92E-01	1.20E+00	0.00E+00	2.68E+00	1.37E+01	8.84E-01
V51	4.99E-01	6.99E+00	3.69E+00	1.24E+00	5.73E+00	0.00E+00	6.04E+00	2.88E+00	4.75E+00	5.92E+00	1.59E+00
V52	2.22E+00	5.12E-01	2.44E+00	2.97E+00	2.23E+00	2.69E+00	3.30E+00	1.92E+00	3.19E+00	3.33E+00	4.52E+00
V53	4.82E+00	1.00E+00	4.07E-01	1.88E+00	5.17E-01	3.54E+00	2.48E+00	8.67E-01	1.50E+00	9.80E-01	4.16E+00
V54	5.67E-01	1.27E+00	1.66E+01	4.82E-01	5.67E+00	3.68E+00	4.15E+00	3.09E+00	1.32E+01	1.99E+01	3.51E+00
V55	2.78E+00	1.86E+00	3.19E+00	1.17E+00	7.33E-01	0.00E+00	1.41E+00	7.81E-01	3.55E+00	2.44E+00	2.71E+00
V56	1.65E+00	2.22E+00	3.29E+00	2.10E+00	5.24E+00	1.09E+00	1.40E+00	6.26E+00	2.35E+00	2.65E+00	2.51E+00
V57	1.00E-01	2.00E-01	3.68E+00	1.14E+00	6.95E+00	1.72E+00	5.64E+00	7.99E+00	2.70E+00	1.31E+00	2.74E+00
V58	3.48E+00	1.15E+00	1.49E+00	3.39E+00	1.27E+01	1.22E+00	1.13E+01	5.95E+00	2.30E+00	1.15E+00	3.34E+00
V59	8.03E-01	3.48E-01	1.35E+00	5.91E+00	8.40E+00	2.98E+00	7.45E+00	8.10E+00	6.47E+00	1.12E+00	3.18E+00
V60	0.00E+00	5.39E-01	2.11E+00	1.29E+00	5.00E-01	2.21E-01	2.67E-01	2.00E-01	1.53E+00	9.40E-01	1.40E+00
V61	0.00E+00	6.49E+00	6.04E+00	7.61E+00	3.00E+00	8.30E+00	7.25E+00	4.04E+00	6.43E+00	1.07E+01	4.25E+00
V62	7.27E-01	9.74E+00	4.23E+00	2.02E+00	3.87E+00	1.01E+00	2.74E+00	3.94E+00	5.83E+00	1.01E+01	3.02E+00
V63	5.44E+00	1.34E+01	8.83E-01	7.36E+00	5.83E+00	0.00E+00	1.17E+00	8.45E+00	7.67E+00	1.41E+01	6.78E+00
V64	1.32E+00	3.14E-01	2.82E+00	2.21E-01	3.47E+00	3.06E-01	9.66E-01	2.19E+00	3.34E+00	4.47E+00	9.12E-01
V65	1.17E+00	1.16E+01	7.15E-01	8.60E+00	7.31E-01	0.00E+00	8.14E-01	3.00E-01	8.55E+00	9.89E+00	3.89E+00
V66	6.33E-01	4.82E+00	3.27E-01	8.30E-01	3.18E+00	1.53E+00	1.76E+00	3.30E+00	1.28E+00	5.04E+00	1.40E+00
V67	5.22E-01	1.16E+00	0.00E+00	7.45E-01	2.21E-01	5.26E-01	4.16E-01	2.21E-01	6.00E-01	9.80E-01	4.67E-01
V68	1.27E+01	3.01E+00	3.72E+00	1.08E+00	4.45E+00	7.19E-01	6.03E+00	2.83E+00	1.43E+00	3.42E+00	1.43E+01
V69	3.09E+00	2.58E-01	5.16E-01	2.91E+00	3.19E+00	8.01E+00	4.43E+00	3.54E+00	3.94E+00	5.12E-01	4.04E+00
V70	0.00E+00	1.19E+01	1.09E+00	1.00E-01	0.00E+00	1.85E+00	1.04E+00	0.00E+00	3.35E-01	1.25E+01	0.00E+00
V71	3.96E-01	1.62E+01	4.76E-01	3.94E-01	1.12E+00	7.61E+00	7.31E+00	6.86E-01	1.00E+00	1.53E+01	0.00E+00
V72	8.78E+00	1.26E+00	1.25E+00	1.75E+00	4.10E+00	9.55E-01	1.39E+00	4.62E+00	2.48E+00	1.89E+00	7.18E+00
V73	1.53E-01	2.17E+00	1.97E+00	0.00E+00	3.33E-01	1.07E+01	1.09E+01	0.00E+00	2.22E+00	2.50E+00	0.00E+00
V74	2.21E-01	1.24E+00	3.00E-01	5.59E+00	2.70E+00	6.37E+00	5.65E+00	3.23E+00	5.97E+00	2.99E+00	2.47E+00
V75	6.20E+00	1.48E+00	5.16E+00	1.79E+01	3.48E-01	6.40E-01	6.99E-01	1.72E+00	1.21E+01	1.53E+01	6.51E+00
V76	4.48E+00	6.23E-01	3.84E+00	2.90E+00	9.00E-01	0.00E+00	1.52E+00	2.17E+00	2.32E+00	4.98E+00	6.19E+00
V77	7.85E+00	9.48E-01	3.79E-01	0.00E+00	4.48E-01	1.87E+00	1.69E+00	2.67E-01	1.53E-01	8.72E-01	7.75E+00
V78	1.19E+00	6.90E-01	1.31E+00	6.28E+00	7.57E+00	6.01E+00	3.17E+00	5.20E+00	1.54E+00	6.60E+00	2.29E+00
V79	8.19E-01	5.75E+00	1.41E+00	0.00E+00	6.29E-01	3.39E+00	2.76E+00	0.00E+00	0.00E+00	5.79E+00	0.00E+00
V80	6.81E+00	3.36E+00	7.60E-01	3.88E+00	7.54E+00	2.66E+00	2.84E+00	6.54E+00	4.60E+00	2.20E+00	6.69E+00
V81	9.33E-01	6.63E-01	2.97E+00	2.27E+01	0.00E+00	7.92E-01	4.65E+00	1.89E+00	2.47E+01	1.42E+00	1.24E+01
V82	2.90E+00	7.57E-01	3.18E+00	7.22E-01	2.43E+00	0.00E+00	3.10E+00	2.65E+00	3.15E+00	2.49E+00	3.15E+00
V83	9.37E+00	6.90E-01	3.57E+01	5.99E+00	1.53E+01	8.22E+00	8.20E+00	1.11E+01	3.77E+01	2.82E+01	8.57E+00
V84	4.33E+00	2.77E-01	1.06E+00	1.40E+00	9.67E-01	1.56E+00	2.28E+00	8.57E-01	1.32E+00	3.00E-01	3.27E+00
V85	3.74E+00	2.88E+00	1.16E+00	4.13E+00	0.00E+00	0.00E+00	1.40E+00	2.00E-01	3.31E+00	4.09E+00	5.09E+00
V86	4.05E+00	8.05E+00	1.42E+00	2.00E-01	3.68E+00	0.00E+00	3.54E+00	3.01E+00	0.00E+00	7.96E+00	3.31E+00
V87	1.26E+00	0.00E+00	1.96E+00	1.48E+01	6.63E-01	4.32E+00	1.06E+01	0.00E+00	8.27E+00	6.51E-01	4.02E+00
V88	1.68E+00	4.19E+00	3.46E+00	7.48E+00	2.49E+00	9.73E+00	9.26E+00	1.79E+00	6.78E+00	6.35E+00	4.24E+00
V89	5.12E-01	1.51E+00	4.31E+00	1.08E+01	7.45E-01	3.08E+00	1.19E+01	1.22E+00	6.21E+00	4.31E+00	4.47E+00
V90	5.36E+00	1.02E+01	1.22E+00	1.17E+01	1.68E+01	7.08E+00	1.38E+01	9.59E+00	1.19E+01	9.59E+00	4.12E+00
V91	2.29E+00	0.00E+00	9.33E-01	3.33E+00	7.35E+00	7.68E+00	6.92E+00	6.77E+00	2.95E+00	2.80E+00	3.10E+00
V92	3.80E+00	3.85E+00	1.18E+00	4.68E+00	0.00E+00	1.75E+00	2.10E+00	0.00E+00	4.60E+00	2.53E+00	3.32E+00
V93	6.15E-01	1.32E+00	3.62E+00	4.48E+00	9.32E+00	1.20E+00	8.05E+00	7.99E+00	3.51E+00	4.75E+00	3.15E+00
V94	4.26E+00	6.25E+00	4.97E+00	2.87E+00	5.26E+00	9.75E-01	6.00E+00	4.20E+00	1.92E+00	7.39E+00	4.20E+00
V95	2.03E+00	5.96E-01	6.20E+00	8.85E+00	2.00E+00	0.00E+00	8.67E+00	2.82E+00	7.79E+00	6.87E+00	4.69E+00
V96	2.60E+01	1.61E+00	6.96E-01	2.48E+00	8.58E+00	1.65E+00	8.90E+00	1.11E+01	1.49E+00	6.81E+00	2.92E+01
V97	7.60E+00	4.16E-01	1.31E+00	1.12E+00	8.70E-01	1.03E+00	1.00E+00	5.86E-01	8.59E-01	2.24E+00	6.34E+00
V98	9.16E+00	3.20E+00	5.66E+00	9.18E+00	0.00E+00	0.00E+00	1.60E+01	3.40E+00	3.49E+00	5.86E+00	9.02E+00
V99	2.77E+00	4.17E+00	1.60E+01	4.60E+00	1.41E+01	6.05E-01	1.13E+01	8.37E+00	2.10E+01	1.67E+01	9.98E+00
V100	4.07E-01	8.14E-01	1.02E+00	2.58E-01	2.02E+00	2.56E+00	2.30E+00	6.05E-01	3.06E-01	0.00E+00	0.00E+00
