Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0014710351194359079,0.002591569224379451,0.0020313021719076795,2.561080444821187,26.835181520752272,14.69813098278673,0.9954106704560017,1.5217387822599717,2.9005005104906947,9109.55215802767,0,200,compressive
10,1,1,0.0018695905166067198,0.0032868452476824592,0.0025782178821445894,4.3310969654235745,30.607445098703614,17.469271032063595,0.9918204662487747,1.5666682197302857,3.001255939826081,9124.928356131251,0,200,compressive
10,1,1,0.0015785826577434674,0.0030042959161632795,0.0022914392869533735,2.9974359172254665,33.12753073980718,18.062483328516322,0.9937919305354934,1.580900027095517,3.0190585691520675,9167.575743359543,0,200,compressive
10,1,1,0.0015532815469752163,0.0031332503620103047,0.0023432659544927606,3.1572652287716187,26.453121339393945,14.805193284082781,0.9914632652099008,1.5897355376528164,2.9085011400802356,9055.051246015166,0,200,compressive
10,1,1,0.0017409462548347674,0.003980074124626612,0.0028605101897306896,1.9812785364465406,27.6823507261675,14.83181463130702,0.9917338482330619,1.4624787525738645,2.8110578405017144,9167.256260934373,0,200,compressive
10,1,1,0.001516589113305655,0.003206598202878952,0.0023615936580923037,2.79071482140572,27.213683300188542,15.002199060797132,0.9941689776920247,1.5570657545988875,3.015691133905954,9134.68717034477,0,200,compressive
10,1,1,0.0015155707605925917,0.00319639095032873,0.0023559808554606608,3.1898856804196765,25.02961361573313,14.109749648076402,0.9932511428294054,1.481888507508928,2.891933001744195,9104.34297022124,0,200,compressive
10,1,1,0.0014365395494138876,0.003585612744408019,0.002511076146910953,2.976903291678631,28.086879503864047,15.53189139777134,0.9911524553479948,1.3974576489678632,2.8770596406866664,9195.316279294788,0,200,compressive
10,1,1,0.0016697946962274304,0.0033198152855203073,0.002494804990873869,3.177527625092766,30.17994292144669,16.678735273269726,0.9913685058509911,1.6119682562219921,2.938196671120328,8943.543073312618,0,200,compressive
10,1,1,0.0013290591639459315,0.0034227983023452065,0.002375928733145569,2.847821809858608,27.829662653840018,15.338742231849313,0.9932737759300708,1.585741073118854,2.9289535489916623,9194.485619060539,0,200,compressive
10,1,1,0.0014291169679923053,0.0034329505983955516,0.0024310337831939285,1.9496057420022221,24.750394290750783,13.350000016376503,0.9923711267039237,1.592515894912261,2.8590235320268307,9117.277088425713,0,200,compressive
10,1,1,0.0018598263333795954,0.0032453592143534514,0.002552592773866523,2.8798889088446957,25.16832774556698,14.024108327205838,0.992375917095275,1.5880664116415022,2.90087242593763,8980.350864361144,0,200,compressive
10,1,1,0.0014733287200143822,0.0032299035685824417,0.0023516161442984117,2.7722611406936664,28.269045985567665,15.520653563130665,0.9925085899290333,1.4650429061911519,2.9016075242535084,9238.937816345211,0,200,compressive
10,1,1,0.0015206830564526662,0.0035291528136717426,0.0025249179350622045,2.6301296519994866,26.966442340563795,14.79828599628164,0.992128256563724,1.5485884580555886,2.9031960243234263,8994.695535654153,0,200,compressive
10,1,1,0.0017102216542052356,0.003226299503321546,0.002468260578763391,2.8263745220777206,27.25104703592432,15.03871077900102,0.9923020093187941,1.5196639702429509,2.9843193624278785,9124.48447079573,0,200,compressive
10,1,1,0.0013159596346213884,0.0032032265774673786,0.0022595931060443836,1.952996018518749,29.686888802366568,15.819942410442659,0.9947991547069824,1.5285123099661588,2.991001280798298,9131.272033993964,0,200,compressive
10,1,1,0.0015535981724299852,0.004030579483536318,0.0027920888279831515,3.1003794080009706,26.405747580755346,14.753063494378159,0.9909474230300479,1.484576959737332,2.815865311464939,9254.46577873426,0,200,compressive
10,1,1,0.001773010154246105,0.0036381489437834437,0.0027055795490147742,2.3160076382095505,32.188184642629345,17.252096140419447,0.9925577339504033,1.5554762583364599,2.9156594514694443,8968.544059610344,0,200,compressive
10,1,1,0.0017758979230808529,0.0029622562709862225,0.0023690770970335377,2.382836619238081,24.513776049398135,13.448306334318108,0.9923613735961382,1.4846613983745511,2.8658854061724726,8986.69001109244,0,200,compressive
10,1,1,0.0016620733504850412,0.0029534336699639117,0.0023077535102244764,4.2493561353396885,23.83155778877674,14.040456962058213,0.9929213879866169,1.415298347518773,2.8004330806065445,8982.374282542543,0,200,compressive
