MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.00E+00	1.06E-03	7.46E-03	3.78E-04	3.85E-03	1.59E-03	3.39E-02	2.37E-02
1:Del:C:1	1.76E-04	7.06E-05	5.80E-03	7.47E-05	2.04E-03	0.00E+00	7.95E-03	1.03E-02
1:Del:C:2	1.51E-08	4.63E-09	4.54E-04	6.64E-08	1.96E-04	7.77E-08	1.25E-03	1.91E-04
1:Del:C:3	3.76E-04	1.18E-05	1.26E-03	1.57E-04	4.82E-04	7.31E-04	1.77E-03	2.02E-03
1:Del:C:4	3.76E-04	5.43E-05	9.87E-04	4.54E-05	3.84E-04	9.49E-04	2.82E-03	1.14E-03
1:Del:C:5	4.44E-04	2.18E-07	1.39E-04	1.62E-04	4.30E-05	7.56E-04	3.03E-03	1.17E-03
1:Del:T:0	4.19E-04	2.14E-04	6.25E-03	9.24E-04	3.20E-03	1.35E-03	2.22E-02	8.68E-03
1:Del:T:1	2.00E-04	6.89E-06	2.28E-03	2.52E-06	1.36E-03	8.06E-04	8.70E-03	8.29E-03
1:Del:T:2	9.06E-09	1.41E-04	4.71E-03	0.00E+00	1.57E-03	1.52E-03	1.93E-02	8.92E-03
1:Del:T:3	3.79E-04	4.89E-04	4.54E-03	2.78E-04	1.50E-03	2.12E-03	1.94E-02	7.95E-03
1:Del:T:4	1.07E-03	1.13E-03	3.75E-03	5.03E-05	0.00E+00	5.27E-03	1.76E-02	5.21E-03
1:Del:T:5	8.74E-09	3.06E-07	8.10E-08	2.39E-07	1.22E-06	7.25E-03	5.01E-02	7.39E-04
1:Ins:C:0	1.87E-04	0.00E+00	3.24E-07	1.82E-04	4.35E-04	1.12E-04	1.28E-03	6.95E-04
1:Ins:C:1	3.66E-05	3.78E-05	0.00E+00	2.98E-08	2.39E-04	1.14E-04	1.96E-08	1.90E-03
1:Ins:C:2	2.55E-05	1.04E-08	6.27E-05	5.62E-05	4.85E-04	1.14E-04	4.14E-04	1.15E-03
1:Ins:C:3	1.70E-04	8.36E-09	4.71E-09	9.97E-05	3.77E-05	4.30E-09	3.69E-04	7.36E-05
1:Ins:C:4	3.48E-04	9.90E-06	1.16E-04	5.25E-05	1.02E-07	1.56E-04	1.22E-03	4.83E-04
1:Ins:C:5	2.25E-03	3.12E-04	7.86E-09	2.19E-04	1.63E-04	1.20E-03	1.40E-02	8.19E-03
1:Ins:T:0	3.85E-04	3.58E-08	1.50E-03	0.00E+00	7.06E-04	1.51E-04	5.97E-03	2.85E-03
1:Ins:T:1	2.06E-05	7.73E-05	1.35E-03	0.00E+00	8.33E-04	6.29E-05	2.29E-03	4.56E-03
1:Ins:T:2	2.14E-08	2.48E-08	6.89E-04	2.03E-08	3.29E-04	3.70E-05	1.76E-03	1.39E-03
1:Ins:T:3	4.82E-04	9.63E-05	1.33E-04	1.02E-04	9.88E-05	4.65E-04	1.69E-03	1.16E-03
1:Ins:T:4	2.20E-03	1.93E-04	4.63E-04	1.74E-04	5.76E-04	2.96E-04	6.99E-03	5.00E-03
1:Ins:T:5	4.92E-03	9.44E-08	3.56E-06	6.65E-08	8.44E-04	2.14E-46	1.97E-02	1.07E-01
2:Del:R:0	1.64E-04	2.91E-05	7.23E-04	0.00E+00	8.99E-04	7.70E-04	4.83E-03	2.06E-03
2:Del:R:1	5.59E-04	1.81E-04	4.50E-04	1.34E-04	1.08E-03	4.75E-04	1.38E-05	8.44E-03
2:Del:R:2	2.81E-04	7.16E-05	2.40E-04	2.10E-04	0.00E+00	3.78E-04	1.38E-03	9.24E-04
2:Del:R:3	1.31E-04	1.08E-04	4.99E-09	8.51E-09	8.96E-05	1.25E-04	2.98E-04	1.84E-04
2:Del:R:4	2.02E-08	1.34E-05	1.83E-08	3.20E-08	2.93E-08	7.54E-05	5.92E-08	1.43E-07
2:Del:R:5	1.54E-07	1.01E-02	8.37E-09	3.52E-04	3.04E-04	0.00E+00	3.59E-04	2.05E-02
3:Del:R:0	0.00E+00	8.19E-05	6.21E-04	0.00E+00	1.26E-03	3.48E-04	1.58E-03	6.29E-03
3:Del:R:1	9.49E-04	0.00E+00	7.22E-04	2.21E-04	2.58E-04	5.78E-04	2.94E-03	2.65E-03
3:Del:R:2	2.76E-05	5.87E-05	2.72E-04	1.17E-04	3.37E-04	3.32E-04	7.69E-04	4.69E-04
3:Del:R:3	9.84E-05	1.18E-08	8.32E-05	3.90E-05	5.48E-08	1.47E-04	1.71E-04	2.19E-04
3:Del:R:4	1.71E-08	1.59E-08	1.24E-08	5.79E-09	9.87E-09	1.33E-08	1.08E-07	7.50E-08
3:Del:R:5	1.30E-07	3.37E-08	3.25E-05	3.60E-08	3.78E-08	4.82E-08	6.38E-05	6.76E-08
4:Del:R:0	9.33E-05	0.00E+00	3.66E-04	1.68E-08	3.69E-04	7.55E-05	6.03E-04	1.36E-03
4:Del:R:1	1.27E-04	6.59E-05	5.99E-04	4.53E-05	1.58E-04	5.62E-04	2.54E-03	5.87E-03
