MutationType	ID83A	ID83B
1:Del:C:0	1.03E-02	1.60E-02
1:Del:C:1	3.37E-03	5.29E-03
1:Del:C:2	2.16E-04	3.11E-04
1:Del:C:3	3.66E-04	5.00E-04
1:Del:C:4	2.97E-04	5.12E-04
1:Del:C:5	4.08E-04	6.92E-04
1:Del:T:0	3.60E-03	5.31E-03
1:Del:T:1	1.20E-03	1.86E-03
1:Del:T:2	2.60E-03	4.26E-03
1:Del:T:3	3.41E-03	5.27E-03
1:Del:T:4	2.51E-03	3.65E-03
1:Del:T:5	2.06E-02	3.30E-02
1:Ins:C:0	7.92E-05	1.44E-04
1:Ins:C:1	6.60E-05	6.68E-05
1:Ins:C:2	7.48E-05	9.18E-05
1:Ins:C:3	3.18E-05	4.41E-05
1:Ins:C:4	1.18E-04	1.30E-04
1:Ins:C:5	8.98E-04	1.46E-03
1:Ins:T:0	5.53E-04	8.82E-04
1:Ins:T:1	4.26E-04	6.27E-04
1:Ins:T:2	1.62E-04	2.79E-04
1:Ins:T:3	1.47E-04	2.81E-04
1:Ins:T:4	4.79E-04	9.05E-04
1:Ins:T:5	2.84E-02	4.45E-02
2:Del:R:0	6.25E-04	1.10E-03
2:Del:R:1	3.39E-04	6.14E-04
2:Del:R:2	4.96E-05	1.00E-04
2:Del:R:3	4.89E-05	3.61E-05
2:Del:R:4	2.55E-05	8.56E-05
2:Del:R:5	4.47E-05	6.33E-05
3:Del:R:0	4.33E-04	5.53E-04
3:Del:R:1	1.50E-04	2.76E-04
3:Del:R:2	1.27E-04	2.12E-04
3:Del:R:3	5.18E-05	1.06E-04
3:Del:R:4	1.47E-05	4.71E-08
3:Del:R:5	2.01E-02	2.36E-02
4:Del:R:0	2.75E-04	3.75E-04
4:Del:R:1	1.93E-04	2.83E-04
4:Del:R:2	5.58E-05	9.79E-05
4:Del:R:3	5.44E-09	8.93E-09
4:Del:R:4	8.35E-06	2.29E-05
4:Del:R:5	5.44E-09	8.93E-09
5:Del:R:0	1.04E-02	1.62E-02
5:Del:R:1	8.44E-05	8.04E-05
5:Del:R:2	5.52E-05	5.87E-05
5:Del:R:3	5.44E-09	8.93E-09
5:Del:R:4	5.44E-09	8.93E-09
5:Del:R:5	5.44E-09	8.93E-09
2:Ins:R:0	1.92E-03	2.46E-03
2:Ins:R:1	1.81E-04	2.80E-04
2:Ins:R:2	6.52E-05	5.85E-05
2:Ins:R:3	4.86E-05	9.58E-05
2:Ins:R:4	1.24E-04	2.04E-04
2:Ins:R:5	9.90E-04	1.38E-03
3:Ins:R:0	6.56E-05	1.15E-04
3:Ins:R:1	1.04E-04	6.11E-05
3:Ins:R:2	6.61E-09	3.67E-05
3:Ins:R:3	1.73E-05	2.46E-05
3:Ins:R:4	1.72E-05	5.17E-05
3:Ins:R:5	6.58E-05	1.97E-04
4:Ins:R:0	5.90E-05	6.67E-05
4:Ins:R:1	6.59E-05	1.27E-04
4:Ins:R:2	4.66E-06	3.56E-05
4:Ins:R:3	7.83E-06	1.66E-05
4:Ins:R:4	2.13E-05	7.23E-05
4:Ins:R:5	7.68E-05	1.45E-04
5:Ins:R:0	2.66E-05	7.71E-05
5:Ins:R:1	3.38E-04	5.11E-04
5:Ins:R:2	1.52E-05	3.47E-05
5:Ins:R:3	2.43E-05	1.61E-05
5:Ins:R:4	1.06E-07	2.03E-05
5:Ins:R:5	1.07E-05	3.51E-05
2:Del:M:1	1.59E-04	2.18E-04
3:Del:M:1	4.27E-04	6.27E-04
3:Del:M:2	1.51E-04	2.14E-04
4:Del:M:1	2.45E-04	3.58E-04
4:Del:M:2	1.75E-04	2.37E-04
4:Del:M:3	8.86E-05	1.39E-04
5:Del:M:1	1.17E-02	1.80E-02
5:Del:M:2	4.96E-03	7.59E-03
5:Del:M:3	1.79E-03	2.97E-03
5:Del:M:4	5.83E-04	1.06E-03
5:Del:M:5	2.72E-03	2.54E-03
