MutationType	ID83A	ID83B
1:Del:C:0	0.0808114051586017	0.04423564729775649
1:Del:C:1	0.027957451972179116	0.017466279107611626
1:Del:C:2	0.0012693285034899304	0.0008710175751385663
1:Del:C:3	0.0038620315841399132	0.0028820082516176626
1:Del:C:4	0.0030730202444829045	0.0017435625214147876
1:Del:C:5	0.0015609659777449992	0.004874380200635642
1:Del:T:0	0.040688542276620866	0.02286707446910441
1:Del:T:1	0.010892245103605092	0.00790002082940191
1:Del:T:2	0.02241079800296575	0.01342384449671954
1:Del:T:3	0.03165072971023619	0.018440807051956654
1:Del:T:4	0.02598678753711283	0.021704234834760427
1:Del:T:5	0.08178785126656293	0.1436853657552632
1:Ins:C:0	0.0003710934307004976	0.0004761447445236655
1:Ins:C:1	0.00018762300063492887	0.000286539409821529
1:Ins:C:2	0.0003545003208273556	0.0002813132818566544
1:Ins:C:3	7.440728502956517e-05	0.00010640953665586039
1:Ins:C:4	0.0006063618944608607	0.0010671784810256213
1:Ins:C:5	0.0017600705925360672	0.011913627138960691
1:Ins:T:0	0.0039218932842459255	0.003651573259243435
1:Ins:T:1	0.0028471834148149355	0.0017193780771311395
1:Ins:T:2	0.000739305148298186	0.0009041238901744464
1:Ins:T:3	0.0005062995663259074	0.0029009991907514633
1:Ins:T:4	0.0008916094740822444	0.00759894119692035
1:Ins:T:5	0.03195896244592831	0.3947674142196774
2:Del:R:0	0.004636360640870407	0.003980609568732518
2:Del:R:1	0.0034912647679448128	0.0034637080505490305
2:Del:R:2	0.00019749227864096497	0.0005436150796015226
2:Del:R:3	0.00020917977791192754	7.13070043341979e-05
2:Del:R:4	5.900524879045577e-05	0.00032646127069355655
2:Del:R:5	0.0001054910666747233	0.00011721902548291751
3:Del:R:0	0.002733043491025455	0.0018607621228870386
3:Del:R:1	0.0015911515278276057	0.003400058252736926
3:Del:R:2	0.0004094201672143249	0.001127232988801552
3:Del:R:3	0.00018614791903157624	0.0005020743243221659
3:Del:R:4	4.4183249383422665e-05	1.829036521350247e-07
3:Del:R:5	0.3948565095663071	0.06575426540637182
4:Del:R:0	0.0016029803445775314	0.0011969164846050262
4:Del:R:1	0.0014836163609288633	0.002219934973982163
4:Del:R:2	0.00036730175233969933	0.0007479548890842125
4:Del:R:3	2.9496499678316466e-07	3.0297356090613903e-07
4:Del:R:4	2.508456985879093e-05	3.074764790298445e-05
4:Del:R:5	2.9496499678316466e-07	3.0297356090613903e-07
5:Del:R:0	0.03143298971813273	0.04875431864283612
5:Del:R:1	0.0005150580710250096	0.0005232944604358636
5:Del:R:2	0.0002678598905363927	0.0002529859782953281
5:Del:R:3	2.9496499678316466e-07	3.0297356090613903e-07
5:Del:R:4	2.9496499678316466e-07	3.0297356090613903e-07
5:Del:R:5	2.9496499678316466e-07	3.0297356090613903e-07
2:Ins:R:0	0.03546633124351502	0.007571182155092515
2:Ins:R:1	0.0007156651169196948	0.001046140243621352
2:Ins:R:2	0.000413671787828207	0.0001995296691790216
2:Ins:R:3	0.00024223731541752613	0.0002500829057268561
2:Ins:R:4	0.0008248197322245687	0.0014557844977616697
2:Ins:R:5	0.008323012385517359	0.00947663439437747
3:Ins:R:0	0.0002718415879645164	0.00027304859194678956
3:Ins:R:1	0.0006997871125349775	0.0003936656175937969
3:Ins:R:2	4.2416295720215656e-08	0.0001810023226425983
3:Ins:R:3	3.823130045130796e-05	9.722374052785198e-05
3:Ins:R:4	5.3011651295875593e-05	0.00015202347039053877
3:Ins:R:5	0.00028162996314691214	0.0011050488443288486
4:Ins:R:0	0.00020885242152353102	0.00019939916902131927
4:Ins:R:1	0.000433229748159647	0.000825056093162857
4:Ins:R:2	4.7611460068708315e-06	0.00011068372542695215
4:Ins:R:3	1.9441837509148742e-05	2.359790875576806e-05
4:Ins:R:4	9.520535215727932e-05	0.00029698401522182394
4:Ins:R:5	0.0002720189959248387	0.0012905703741125762
5:Ins:R:0	6.15405917767653e-05	0.00023290118140408821
5:Ins:R:1	0.0020188716473057864	0.0019268586533144117
5:Ins:R:2	2.9359065483980375e-05	0.00010587387658205216
5:Ins:R:3	7.170580633726331e-05	1.6185033012838802e-05
5:Ins:R:4	2.6974988465156e-07	6.269405730279232e-05
5:Ins:R:5	1.5113460179216887e-05	0.0001437747332550643
2:Del:M:1	0.0024121439317241313	0.001466470313607715
3:Del:M:1	0.0020552720349051867	0.002627570158801973
3:Del:M:2	0.0011428878511651418	0.0031940125045366585
4:Del:M:1	0.0011277766039711422	0.0015872998358645418
4:Del:M:2	0.0013120214047376067	0.00107132302833719
4:Del:M:3	0.001168368780054152	0.00041586341462824806
5:Del:M:1	0.03753693734761328	0.056204868488305235
5:Del:M:2	0.016358184022828938	0.023674904139630824
5:Del:M:3	0.005691924942876625	0.009784177028991791
5:Del:M:4	0.0017773862875326784	0.003451328993148195
5:Del:M:5	0.058470417931675914	0.00844317792263496
