Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V22	9.09E-01	4.93E+00	3.59E+00	4.17E+00	1.37E+01	1.23E+00	1.18E+01
V23	1.38E+00	4.50E+00	2.73E+00	2.65E+00	5.17E+00	4.73E+00	7.13E+00
V24	2.67E-01	2.60E+00	0.00E+00	4.77E+00	2.65E+01	1.68E+00	2.80E+01
V25	7.52E-01	6.36E-01	0.00E+00	3.04E+00	1.76E+01	1.75E+00	1.80E+01
V26	1.24E+00	9.81E+00	1.48E+00	2.23E+00	2.83E+00	1.22E+00	1.07E+01
V27	1.26E+00	8.17E-01	7.36E+00	2.22E+00	7.09E+00	2.30E+00	9.13E+00
V28	1.53E+00	2.11E-01	3.41E+00	4.74E+00	4.28E+00	7.23E+00	6.91E+00
V29	5.26E-01	0.00E+00	0.00E+00	4.07E-01	0.00E+00	5.96E-01	0.00E+00
V30	2.22E+00	6.84E-01	1.09E+00	2.56E+00	0.00E+00	1.77E+00	1.53E+00
V31	1.16E+00	3.07E-01	1.93E+00	9.25E+00	1.20E+00	2.13E-01	1.08E+01
V32	1.30E+00	1.88E+00	1.34E+00	1.53E+00	9.98E-01	1.48E+00	2.35E+00
V33	1.41E+00	3.96E-01	1.27E+00	2.00E-01	3.75E+00	6.90E-01	3.78E+00
V34	4.90E-01	5.43E+00	5.68E+00	6.11E+00	2.67E-01	5.87E+00	9.19E+00
V35	3.70E+00	1.64E+00	6.33E-01	1.78E+00	6.49E+00	3.88E+00	8.39E+00
V36	3.12E+00	1.99E+00	0.00E+00	8.33E+00	3.29E+01	2.54E+00	2.89E+01
V37	2.20E+00	3.90E+00	4.23E+00	6.29E+00	1.17E+00	1.49E+00	1.00E+01
V38	2.17E+00	2.60E-01	1.16E+00	1.11E+00	1.60E+00	3.12E+00	3.18E+00
V39	8.00E-01	1.36E+00	2.53E+00	6.36E+00	6.94E+00	3.49E+00	6.53E+00
V40	7.80E+00	1.62E+00	1.66E+00	7.34E+00	8.74E+00	5.22E+00	9.56E+00
V41	1.14E+00	6.71E-01	0.00E+00	4.31E+00	3.72E+00	1.05E+00	4.64E+00
V42	4.36E+00	4.54E+00	3.54E+00	2.54E+00	4.47E-01	2.73E+00	5.46E+00
V43	1.78E+00	2.17E+00	5.12E-01	5.28E+00	3.04E+01	2.16E+00	3.03E+01
V44	1.28E+00	4.39E+00	1.78E+00	2.28E+00	3.04E+00	1.02E+00	5.08E+00
V45	2.64E+00	2.06E+00	1.00E+00	1.58E+00	2.80E+01	2.65E+00	2.93E+01
V46	3.35E-01	8.92E-01	0.00E+00	2.00E+01	0.00E+00	6.14E+00	1.77E+01
V47	1.46E+00	4.82E-01	7.42E-01	0.00E+00	0.00E+00	1.98E+00	6.00E-01
V48	1.28E+00	4.99E-01	0.00E+00	1.08E+01	5.32E+00	0.00E+00	9.09E+00
V49	1.60E+00	1.49E+00	2.35E+00	9.21E-01	3.56E+00	1.62E+00	4.29E+00
V50	1.78E+00	2.27E+00	1.56E+01	7.17E+00	8.75E-01	1.14E+00	2.08E+01
V51	2.60E-01	3.16E+00	1.07E+00	3.14E+00	6.74E-01	2.93E+00	1.32E+00
V52	4.16E-01	2.69E+00	4.51E+00	1.73E+00	5.81E-01	1.26E+00	3.59E+00
V53	9.71E-01	2.75E+00	3.61E+00	3.00E-01	4.19E+00	5.24E+00	6.27E+00
V54	8.14E-01	4.06E+00	1.63E-01	3.12E+00	2.60E+00	6.02E+00	6.53E+00
V55	2.48E+00	6.41E+00	1.24E+00	5.96E-01	4.23E-01	2.00E-01	7.24E+00
V56	1.13E+00	4.99E-01	7.37E-01	1.65E+00	3.44E+00	2.27E+00	2.40E+00
V57	1.17E+00	0.00E+00	2.64E+00	1.68E+00	6.02E+00	1.27E+00	4.74E+00
V58	5.67E-01	1.38E+00	1.00E+00	2.22E+00	6.18E-01	1.81E+00	7.19E-01
V59	2.46E+00	8.25E+00	4.12E+00	4.32E+00	3.35E-01	2.98E+00	1.08E+01
V60	7.22E-01	1.49E+00	1.89E+00	3.32E+00	0.00E+00	1.61E+00	4.24E+00
V61	1.81E+00	2.47E+00	0.00E+00	2.54E+00	0.00E+00	1.76E+00	1.24E+00
V62	8.62E-01	3.40E+00	3.08E+00	7.95E-01	3.59E+00	1.96E+00	3.20E+00
V63	5.62E-01	3.25E+00	4.82E-01	2.33E+00	4.99E-01	4.24E+00	5.52E+00
V64	0.00E+00	8.14E-01	7.72E-01	1.85E+00	1.33E-01	1.33E+00	1.04E+00
V65	0.00E+00	9.78E-01	3.91E+00	1.98E+00	0.00E+00	2.64E+00	2.54E+00
V66	2.71E+00	3.35E+00	9.60E-01	1.70E+01	4.73E-01	1.00E+00	1.87E+01
V67	2.04E+00	2.86E+00	1.68E+00	3.87E+00	3.00E+00	1.73E+00	4.52E+00
V68	5.07E+00	1.30E+01	1.99E+00	5.78E+00	9.26E+00	4.38E+00	1.81E+01
V69	4.36E+00	4.47E-01	2.79E+00	1.49E+00	9.18E+00	1.57E+00	9.24E+00
V70	1.13E+00	1.45E+00	0.00E+00	4.22E-01	6.57E+00	1.36E+00	6.26E+00
V71	5.26E-01	5.81E-01	6.67E-01	2.36E+00	2.39E+00	1.26E+00	2.74E+00
V72	3.52E+00	3.48E-01	2.33E-01	3.07E+00	0.00E+00	8.92E-01	4.62E+00
V73	1.33E+00	1.37E+00	0.00E+00	5.42E-01	0.00E+00	0.00E+00	1.00E+00
V74	1.10E+00	1.07E+00	2.00E+00	4.31E+00	1.19E+00	4.63E+00	1.88E+00
V75	3.98E+00	7.60E-01	1.41E+00	1.55E+00	1.91E+01	2.51E+00	1.80E+01
V76	2.14E+00	2.98E-01	1.25E+01	1.67E+00	1.62E+01	0.00E+00	1.92E+01
V77	6.96E-01	1.09E+01	5.21E-01	1.62E+00	2.27E+00	7.57E-01	1.19E+01
V78	2.77E-01	2.13E+00	3.11E+00	2.19E+00	2.18E+00	9.34E-01	2.73E+00
V79	0.00E+00	0.00E+00	9.78E-01	1.56E+00	5.93E-01	1.06E+00	1.47E+00
V80	8.44E-01	1.31E+00	0.00E+00	9.32E-01	1.54E+00	9.48E-01	1.73E+00
V81	1.91E+00	0.00E+00	1.03E+00	3.00E-01	1.81E+00	1.41E+00	1.87E+00
V82	6.54E-01	0.00E+00	2.05E+00	4.42E-01	8.35E+00	1.97E+00	8.00E+00
V83	1.94E+00	3.29E+00	4.23E-01	1.31E+00	1.71E+00	1.15E+00	1.33E+00
V84	2.20E+00	1.21E+00	2.77E+00	3.34E+00	2.05E+01	1.49E+00	1.94E+01
V85	5.78E-01	4.53E-01	1.02E+00	5.42E-01	1.59E+00	7.49E-01	1.86E+00
V86	2.44E+00	2.19E+00	5.65E+01	1.49E+01	1.05E+01	3.13E+00	6.77E+01
V87	2.38E+00	7.45E-01	2.04E+00	1.25E+01	1.85E+00	1.32E+00	1.06E+01
V88	2.29E+00	2.19E+00	2.12E+00	4.99E-01	0.00E+00	1.45E+00	9.98E-01
V89	1.08E+00	0.00E+00	1.21E+00	2.75E+00	4.42E+00	1.20E+00	4.21E+00
V90	5.54E-01	5.43E-01	4.16E-01	3.07E+00	2.49E+00	0.00E+00	2.28E+00
V91	7.72E-01	1.73E+00	1.52E+00	8.69E-01	3.61E+00	1.27E+00	3.56E+00
V92	2.34E+00	9.40E-01	4.25E+00	5.94E+00	2.21E-01	2.20E+00	6.26E+00
V93	0.00E+00	0.00E+00	0.00E+00	2.75E+00	6.54E-01	7.82E+00	8.55E+00
V94	1.62E+00	3.21E+00	2.76E+00	1.45E+00	2.45E+00	1.90E+00	3.20E+00
V95	1.98E+00	9.87E-01	3.96E-01	2.36E+00	2.14E+00	1.14E+00	1.37E+00
V96	2.13E+00	3.50E+00	2.24E+00	4.06E+00	4.65E+00	2.28E+00	3.68E+00
V97	8.14E-01	1.49E+00	2.30E+00	2.21E-01	0.00E+00	7.00E-01	1.00E-01
V98	1.02E+00	1.79E+00	2.09E+00	2.89E+00	4.51E+00	6.33E-01	4.38E+00
V99	3.00E+00	3.77E+00	2.40E+00	3.50E+00	1.53E-01	5.12E-01	2.72E+00
V100	2.67E-01	1.19E+01	1.06E+00	9.38E+00	2.45E+00	3.09E+00	1.47E+01
