NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	52.809	18.638	12.79	11.154	0.094	0.991	40000.0
2	48.549	17.837	11.452	10.655	0.101	0.992	40000.0
3	47.429	16.993	11.247	10.142	0.096	0.992	100000.0
4	47.58	17.233	11.068	10.189	0.097	0.992	70000.0
5	51.482	18.274	12.021	10.564	0.095	0.992	60000.0
6	51.914	18.822	12.497	11.375	0.095	0.991	70000.0
7	46.931	17.109	10.926	9.929	0.094	0.991	30000.0
8	50.58	18.222	12.191	10.991	0.093	0.991	50000.0
9	47.141	16.932	11.055	9.927	0.096	0.992	40000.0
10	51.998	18.43	12.632	10.885	0.095	0.992	60000.0
