MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.00E+00	1.40E-46	6.86E-08	0.00E+00	5.55E-07	3.26E-03	2.74E-02	1.28E-07	2.74E-07	1.96E-02	1.06E-02	1.64E-03	3.45E-02	2.99E-02	4.81E-02	1.83E-03	1.18E-44	7.24E-03	3.85E-03	2.11E-02
1:Del:C:1	1.54E-08	2.11E-04	2.97E-06	1.46E-03	1.12E-45	1.40E-46	5.58E-03	1.24E-02	1.83E-07	2.80E-02	2.64E-03	4.52E-07	1.09E-02	7.10E-02	2.25E-02	2.77E-03	1.24E-02	8.05E-07	5.30E-03	1.25E-05
1:Del:C:2	4.08E-04	3.63E-04	3.29E-04	1.94E-08	2.87E-03	4.25E-04	6.28E-04	3.39E-05	1.24E-02	2.37E-04	0.00E+00	7.58E-03	2.74E-03	7.63E-42	1.08E-02	2.76E-03	3.76E-03	9.23E-02	9.58E-03	8.57E-03
1:Del:C:3	6.05E-08	5.00E-08	8.26E-04	8.78E-08	1.62E-02	1.89E-06	2.24E-07	1.65E-06	2.08E-02	1.09E-45	1.23E-06	7.99E-07	2.27E-03	4.75E-07	6.96E-07	6.24E-04	8.74E-03	5.85E-02	4.48E-03	3.52E-03
1:Del:C:4	3.90E-04	5.26E-08	0.00E+00	5.97E-04	0.00E+00	8.79E-04	1.47E-03	2.68E-04	0.00E+00	6.49E-03	8.81E-03	2.29E-02	3.79E-03	9.36E-03	2.23E-03	1.30E-02	1.25E-02	3.09E-03	1.37E-03	3.53E-03
1:Del:C:5	1.45E-03	7.94E-09	5.70E-08	1.16E-07	1.81E-09	0.00E+00	3.02E-04	3.11E-08	2.91E-07	9.13E-08	3.25E-03	3.83E-03	2.83E-07	4.69E-07	2.95E-02	9.38E-03	2.18E-07	1.54E-02	8.89E-03	6.91E-02
1:Del:T:0	7.95E-04	0.00E+00	2.97E-07	1.24E-03	2.29E-03	1.40E-46	2.27E-02	1.40E-46	0.00E+00	2.08E-02	2.72E-02	1.36E-02	3.05E-02	8.13E-03	3.52E-02	3.59E-03	7.34E-02	2.10E-02	2.29E-02	1.78E-02
1:Del:T:1	1.69E-08	6.61E-08	2.00E-04	8.13E-05	5.26E-08	8.58E-04	5.81E-09	7.16E-04	9.30E-08	4.75E-02	3.48E-07	9.12E-03	8.02E-03	4.40E-02	3.63E-02	1.14E-03	2.84E-02	8.02E-03	4.35E-03	2.57E-03
1:Del:T:2	0.00E+00	1.48E-08	0.00E+00	0.00E+00	2.14E-03	1.44E-03	3.27E-03	1.07E-03	3.09E-03	8.54E-02	2.44E-02	1.89E-02	1.11E-03	3.06E-02	2.41E-02	6.99E-03	3.09E-02	2.24E-03	1.73E-02	2.26E-02
1:Del:T:3	0.00E+00	1.59E-07	0.00E+00	5.02E-07	0.00E+00	5.31E-04	2.00E-02	6.90E-04	6.89E-04	3.44E-02	2.82E-02	9.67E-02	5.46E-03	3.37E-02	4.65E-02	8.59E-03	4.24E-02	7.25E-07	3.66E-02	1.25E-02
