MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	7.53E-03	4.25E-02	4.71E-04	8.73E-04	3.75E-02
1:Del:C:1	2.29E-03	1.49E-02	8.84E-05	0.00E+00	1.14E-02
1:Del:C:2	2.46E-04	3.43E-04	1.78E-04	2.42E-08	1.46E-04
1:Del:C:3	2.23E-04	1.56E-03	0.00E+00	1.87E-04	1.17E-03
1:Del:C:4	3.32E-04	1.14E-03	2.64E-04	2.22E-04	8.75E-04
1:Del:C:5	6.49E-05	2.59E-04	5.84E-04	3.02E-04	1.17E-03
1:Del:T:0	1.75E-03	1.28E-02	9.42E-04	0.00E+00	1.15E-02
1:Del:T:1	7.47E-04	4.69E-03	4.68E-04	3.74E-04	4.56E-03
1:Del:T:2	1.29E-03	8.69E-03	6.13E-04	6.00E-04	6.32E-03
1:Del:T:3	2.84E-03	1.30E-02	6.16E-04	3.53E-04	1.01E-02
1:Del:T:4	1.17E-03	9.62E-03	1.48E-03	6.60E-04	5.25E-03
1:Del:T:5	1.49E-03	9.35E-08	3.33E-02	1.42E-06	8.04E-02
1:Ins:C:0	3.08E-04	0.00E+00	2.50E-04	1.42E-04	6.29E-09
1:Ins:C:1	4.97E-04	1.07E-03	5.70E-03	2.98E-08	1.03E-03
1:Ins:C:2	1.06E-03	1.78E-03	3.30E-02	8.59E-05	6.06E-03
1:Ins:C:3	5.89E-05	1.13E-04	6.71E-05	3.32E-08	5.52E-05
1:Ins:C:4	1.53E-04	5.52E-04	2.41E-04	1.87E-04	7.76E-04
1:Ins:C:5	2.36E-04	2.04E-03	1.01E-03	4.97E-04	7.13E-04
1:Ins:T:0	5.17E-04	1.41E-03	2.99E-04	3.99E-04	1.12E-03
1:Ins:T:1	5.25E-04	1.49E-03	1.00E-04	0.00E+00	1.04E-03
1:Ins:T:2	1.71E-04	3.67E-04	1.48E-04	2.85E-05	3.83E-04
1:Ins:T:3	2.64E-04	4.46E-04	1.87E-04	2.08E-04	1.10E-04
1:Ins:T:4	2.88E-04	1.69E-03	1.04E-03	3.29E-04	7.15E-04
1:Ins:T:5	1.01E-03	1.06E-01	4.64E-02	1.30E-02	4.32E-02
2:Del:R:0	4.49E-04	1.34E-03	3.65E-04	4.84E-04	1.54E-03
2:Del:R:1	5.85E-04	2.97E-04	1.97E-04	3.22E-04	6.07E-04
2:Del:R:2	4.41E-05	2.00E-04	1.68E-04	8.41E-05	3.92E-04
2:Del:R:3	2.59E-08	3.55E-05	4.93E-05	2.95E-08	8.19E-05
2:Del:R:4	3.08E-09	1.03E-08	2.69E-05	9.83E-05	1.08E-04
2:Del:R:5	8.58E-05	1.21E-08	5.70E-05	1.06E-04	1.46E-08
3:Del:R:0	5.92E-04	1.66E-04	3.86E-04	4.08E-04	2.96E-05
3:Del:R:1	4.08E-04	6.36E-04	2.23E-04	4.04E-04	8.49E-04
3:Del:R:2	2.29E-08	6.84E-08	2.71E-08	1.31E-02	2.37E-07
