MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.2514948546886444	0.007226315348452772	0.011884929792722687	0.004888531560345655	0.35806540250778196	4.203895392974451e-46	0.044645926379598674	0.06298263915814459
1:Del:C:1	0.005309345322703507	1.4012984643248171e-46	0.02114849886856973	4.573157411869033e-07	0.09087989553809166	0.0021238282918716322	0.04055733159184456	0.022723310394212604
1:Del:C:2	2.7256011232168476e-05	9.283303370466456e-06	0.002368738065706566	9.918337018461898e-05	0.002828747610328719	0.0003258587558022441	0.0028433302287680816	0.001131066615232612
1:Del:C:3	0.00020307568483985962	0.0014422589127207174	0.0035375545441638677	0.0	0.011521803261712194	0.00121510740427766	0.00925545374630019	0.009023895533755422
1:Del:C:4	0.0011518546485987714	0.002454294257404399	2.3742715711705387e-05	0.0	0.012331760674715041	0.0	0.0032273575663566588	0.0019896891979719554
1:Del:C:5	0.00022259758146816466	0.010158587386831642	0.0	0.000416554999537766	0.0	0.0044780363343306815	0.021599455398973077	0.0002585476394415309
1:Del:T:0	0.00027570556849241255	0.010984134580940007	0.030289931781589986	0.001418957432906609	0.10398790910840035	0.00036378976024025177	0.007352722156792879	0.055672291107475756
1:Del:T:1	0.0011159362843237374	0.0	0.011616501747630537	0.0003601396602846307	0.04021452348679304	0.00017633479832213084	0.019259005039930343	0.00953220133205832
1:Del:T:2	0.0005053167260492338	0.01128195384517312	0.0006613197812839644	0.001397358098984114	0.09151048213243484	0.0009873273607809096	0.013243932870682328	0.008121485682204365
1:Del:T:3	0.0	0.021514205168932675	0.01369419447146356	0.000135845597833395	0.11213458031415939	0.0	0.05035540365315683	0.021748997550457717
1:Del:T:4	0.001281676959666811	0.03941671010106802	0.00034216431668028237	0.0	0.09569602459669113	0.0038676320109516382	0.09165409877896309	0.03414375111460686
1:Del:T:5	1.55058131667829e-07	0.8415440559387207	1.1101631827159509e-07	0.0009640343761594394	1.6218631344599997e-07	3.489446669391327e-08	0.40120583325624465	6.062368791504014e-06
1:Ins:C:0	1.6083462384131054e-08	1.1632500778091525e-05	0.004353681695647538	1.0868383237570617e-07	2.00399234984161e-08	1.4014868554568238e-07	8.157485813100606e-05	0.0007455262551452791
1:Ins:C:1	4.5309929797099356e-05	2.9247501508677943e-06	0.0015740338982254797	1.0730547614912211e-07	5.227536084007056e-08	1.551147899014893e-07	0.00035419585257869814	0.003242540710255071
1:Ins:C:2	0.00014447603218279426	2.5069698501312133e-05	0.0018008305341936648	2.7572160021804847e-08	0.00022592027268686365	3.83458625520916e-05	0.0006540344949542032	0.0013708794586904105
1:Ins:C:3	1.9679593865618016e-08	1.3894332653308084e-07	2.83348846608078e-09	3.307780218619882e-08	0.0007169053660573965	0.00033844414580670447	0.00011028569113165076	5.754412086389494e-07
1:Ins:C:4	0.0011002075801116006	0.0010356605635024607	0.00101363343768881	9.594429284334182e-05	0.0007743865178781561	0.0008452126487782152	0.004957206174731254	0.0011662900447845458
