MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	3.91E-03	2.20E-03	3.80E-03	2.70E-03	5.04E-03	2.99E-46	2.41E-02	1.77E-02
1:Del:C:1	1.42E-03	1.40E-46	3.07E-03	3.96E-07	2.13E-03	9.21E-04	2.11E-02	1.04E-02
1:Del:C:2	1.83E-05	9.28E-06	6.47E-04	5.57E-05	5.95E-04	1.90E-04	1.29E-03	7.70E-04
1:Del:C:3	1.33E-04	4.33E-04	7.29E-04	0.00E+00	1.02E-03	4.74E-04	3.26E-03	3.14E-03
1:Del:C:4	3.78E-04	5.74E-04	2.37E-05	0.00E+00	6.63E-04	0.00E+00	1.28E-03	1.81E-03
1:Del:C:5	1.76E-04	1.91E-03	0.00E+00	2.15E-04	0.00E+00	6.97E-04	1.12E-02	2.58E-04
1:Del:T:0	2.76E-04	1.70E-03	2.56E-03	8.04E-04	1.63E-03	2.48E-04	4.51E-03	2.15E-02
1:Del:T:1	4.64E-04	0.00E+00	2.52E-03	1.75E-04	1.55E-03	1.76E-04	1.34E-02	4.31E-03
1:Del:T:2	3.73E-04	1.42E-03	3.93E-04	1.12E-03	2.49E-03	4.44E-04	7.64E-03	2.79E-03
1:Del:T:3	0.00E+00	2.26E-03	2.37E-03	1.36E-04	2.40E-03	0.00E+00	2.27E-02	1.26E-02
1:Del:T:4	7.41E-04	3.11E-03	2.86E-04	0.00E+00	2.34E-03	1.22E-03	2.89E-02	1.94E-02
1:Del:T:5	8.42E-08	4.88E-03	6.45E-08	7.16E-04	6.88E-08	2.33E-08	9.45E-02	5.76E-06
1:Ins:C:0	8.41E-09	8.18E-06	3.56E-04	5.03E-08	1.23E-08	2.34E-08	8.13E-05	5.01E-04
1:Ins:C:1	4.41E-05	2.64E-06	4.27E-04	3.92E-08	2.42E-08	9.65E-08	3.54E-04	1.35E-03
1:Ins:C:2	1.31E-04	2.51E-05	3.61E-04	1.54E-08	1.33E-04	3.80E-05	3.46E-04	7.90E-04
1:Ins:C:3	1.28E-08	8.43E-08	2.83E-09	2.26E-08	1.80E-04	1.18E-04	1.10E-04	5.75E-07
1:Ins:C:4	3.09E-04	4.11E-04	2.83E-04	8.17E-05	2.15E-04	3.18E-04	2.42E-03	8.07E-04
1:Ins:C:5	3.13E-04	1.30E-03	4.71E-04	3.84E-04	1.07E-04	1.09E-03	4.22E-03	5.98E-03
1:Ins:T:0	2.02E-04	1.17E-04	8.61E-04	5.51E-04	4.04E-04	2.42E-04	2.02E-03	2.65E-03
1:Ins:T:1	1.72E-04	1.41E-04	8.42E-04	1.26E-04	4.27E-04	0.00E+00	2.13E-03	2.93E-03
1:Ins:T:2	4.52E-05	3.27E-04	7.65E-05	2.07E-08	2.12E-04	8.20E-08	1.20E-03	6.99E-04
1:Ins:T:3	9.88E-05	1.79E-04	4.57E-05	3.57E-04	4.04E-04	6.06E-04	8.93E-04	7.29E-03
1:Ins:T:4	1.40E-46	8.34E-04	1.81E-04	5.01E-05	2.15E-04	8.08E-04	2.30E-03	7.02E-03
1:Ins:T:5	0.00E+00	6.60E-04	2.54E-03	2.52E-07	7.17E-07	3.45E-03	2.10E-02	4.97E-02
2:Del:R:0	0.00E+00	5.86E-05	1.13E-03	4.43E-04	1.20E-03	4.91E-04	6.72E-03	2.29E-03
2:Del:R:1	3.69E-05	5.61E-04	1.57E-03	4.16E-04	6.07E-04	3.74E-04	4.23E-03	7.27E-03
2:Del:R:2	3.72E-05	4.44E-04	2.07E-04	3.13E-08	3.21E-04	1.98E-08	1.26E-03	4.03E-04
2:Del:R:3	4.24E-09	2.41E-04	9.66E-09	9.12E-05	4.30E-05	3.12E-05	7.63E-04	3.54E-08
2:Del:R:4	4.25E-03	2.23E-08	4.51E-08	2.36E-05	2.42E-08	2.29E-06	1.20E-02	8.76E-03
2:Del:R:5	5.33E-08	4.84E-08	2.71E-04	4.37E-04	6.15E-09	1.17E-04	1.23E-04	8.80E-04
3:Del:R:0	6.00E-08	1.30E-04	1.81E-03	7.58E-04	3.87E-04	3.06E-04	9.72E-04	4.48E-03
3:Del:R:1	2.05E-04	9.52E-04	2.66E-04	3.67E-05	7.42E-04	6.72E-04	1.08E-02	3.74E-03
3:Del:R:2	4.13E-04	4.89E-04	0.00E+00	2.16E-03	3.65E-04	1.45E-04	1.26E-03	4.09E-03
3:Del:R:3	4.18E-04	2.17E-04	3.05E-04	2.38E-05	2.01E-04	2.08E-04	9.10E-04	7.93E-04
3:Del:R:4	5.40E-09	1.18E-08	1.66E-08	1.46E-08	1.27E-08	8.93E-09	1.32E-07	1.02E-07
3:Del:R:5	3.06E-04	2.75E-08	3.63E-04	1.93E-08	1.52E-08	3.39E-05	4.23E-05	2.42E-04
4:Del:R:0	0.00E+00	3.84E-04	1.30E-03	9.39E-08	5.98E-04	1.96E-06	1.11E-03	3.29E-03
4:Del:R:1	8.31E-05	4.61E-04	4.03E-04	2.06E-04	1.19E-03	2.22E-04	9.65E-03	1.50E-02
4:Del:R:2	4.23E-05	1.04E-04	7.75E-05	1.17E-08	3.08E-04	2.00E-04	8.91E-04	8.60E-05
4:Del:R:3	2.05E-03	1.23E-07	1.10E-07	4.75E-08	6.25E-08	1.33E-07	5.00E-07	1.65E-03
4:Del:R:4	5.40E-09	1.18E-08	1.66E-08	1.46E-08	1.27E-08	8.93E-09	1.32E-07	1.02E-07
4:Del:R:5	2.11E-08	5.38E-05	4.19E-08	3.64E-08	3.61E-08	4.23E-08	1.92E-07	3.97E-08
5:Del:R:0	1.10E-03	3.45E-07	6.61E-03	4.34E-04	1.63E-07	1.46E-07	5.99E-03	3.42E-02
