MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	6.76E-03	1.10E-08	9.33E-04	0.00E+00	5.51E-03	1.96E-02	8.89E-03	4.44E-02	4.30E-02	1.38E-02	2.50E-03	5.86E-02	2.80E-46
1:Del:C:1	3.32E-04	5.02E-04	2.92E-04	0.00E+00	2.80E-03	1.25E-02	4.04E-03	1.38E-02	3.74E-02	5.01E-03	9.92E-03	8.69E-03	1.57E-02
1:Del:C:2	1.34E-04	2.00E-04	0.00E+00	2.04E-04	1.77E-03	5.11E-04	3.54E-03	1.68E-03	3.71E-03	1.66E-03	6.42E-04	7.31E-04	6.80E-03
1:Del:C:3	9.09E-04	5.91E-04	3.58E-04	0.00E+00	3.15E-03	2.26E-03	4.15E-03	1.27E-02	1.88E-03	2.45E-03	3.74E-03	2.45E-02	2.74E-02
1:Del:C:4	0.00E+00	3.54E-08	4.09E-04	1.10E-03	8.12E-04	8.89E-03	3.23E-03	2.05E-02	7.38E-03	2.92E-03	9.88E-04	3.93E-03	5.52E-03
1:Del:C:5	4.22E-04	8.23E-04	1.79E-04	1.53E-03	1.45E-03	0.00E+00	7.14E-03	2.38E-08	1.99E-03	7.53E-03	2.41E-03	3.47E-03	4.25E-03
1:Del:T:0	2.83E-03	5.52E-04	0.00E+00	1.96E-03	7.78E-03	2.11E-02	7.12E-03	5.40E-02	1.83E-02	6.51E-03	1.72E-03	1.94E-02	1.52E-03
1:Del:T:1	3.01E-03	1.37E-03	2.06E-04	0.00E+00	3.93E-03	1.03E-02	1.93E-03	9.74E-03	6.81E-03	1.12E-02	1.54E-03	1.31E-02	2.80E-02
1:Del:T:2	2.80E-46	2.77E-04	1.52E-04	4.40E-04	2.48E-03	1.62E-02	6.25E-03	4.27E-02	1.53E-02	1.19E-02	1.01E-02	1.10E-03	1.22E-02
1:Del:T:3	6.96E-04	0.00E+00	1.22E-03	3.01E-03	2.42E-03	1.73E-02	1.34E-02	2.73E-02	2.87E-02	3.46E-03	1.23E-03	9.34E-03	2.59E-02
1:Del:T:4	1.24E-03	8.80E-04	1.39E-03	4.66E-03	1.40E-46	1.54E-02	9.32E-03	1.93E-02	1.20E-02	3.06E-02	5.42E-03	2.20E-02	6.24E-03
1:Del:T:5	1.91E-08	1.28E-07	1.23E-07	1.10E-02	1.82E-06	7.15E-07	3.73E-02	4.04E-07	3.15E-03	8.72E-02	3.84E-02	1.71E-06	4.74E-03
1:Ins:C:0	3.49E-04	3.60E-04	3.24E-03	4.29E-07	1.42E-04	1.69E-03	5.76E-04	3.62E-04	1.48E-02	2.23E-03	2.80E-03	1.16E-05	1.45E-03
1:Ins:C:1	3.49E-07	2.32E-08	1.38E-06	1.22E-07	8.58E-04	4.99E-08	4.80E-04	7.33E-04	3.31E-04	1.03E-03	4.36E-08	7.20E-04	1.73E-03
1:Ins:C:2	2.35E-08	3.58E-08	2.98E-08	9.31E-09	5.45E-04	1.30E-04	5.91E-04	1.06E-04	7.49E-04	1.51E-04	2.08E-07	3.00E-04	1.29E-03
1:Ins:C:3	1.93E-04	3.90E-08	2.84E-08	6.44E-08	9.32E-05	2.59E-08	1.71E-03	1.68E-08	6.59E-06	2.05E-03	4.25E-04	1.12E-03	4.55E-04
1:Ins:C:4	8.57E-04	3.37E-04	6.56E-09	2.47E-04	2.46E-04	2.31E-08	3.87E-03	3.52E-08	3.24E-03	5.63E-03	1.77E-03	3.63E-03	1.11E-02
1:Ins:C:5	3.00E-03	1.96E-04	1.26E-08	1.91E-03	1.39E-03	0.00E+00	6.67E-06	1.64E-04	1.47E-03	3.06E-02	9.24E-03	1.60E-02	3.96E-02
1:Ins:T:0	8.53E-04	0.00E+00	2.61E-07	6.62E-04	1.39E-03	3.40E-03	6.79E-03	5.34E-03	5.83E-03	1.78E-02	2.87E-03	5.00E-04	1.71E-02
1:Ins:T:1	3.04E-08	0.00E+00	2.28E-04	2.86E-04	1.44E-03	1.58E-03	5.80E-04	4.14E-03	1.61E-02	9.32E-03	2.28E-04	5.93E-03	1.07E-02
1:Ins:T:2	3.87E-08	5.82E-08	7.82E-09	1.35E-04	2.61E-04	7.74E-04	8.65E-04	1.65E-04	5.76E-04	2.63E-03	2.02E-07	5.24E-03	2.77E-04
1:Ins:T:3	8.04E-04	3.52E-04	1.48E-04	3.08E-04	1.30E-03	4.12E-05	5.76E-04	3.72E-04	1.10E-03	7.66E-03	1.18E-03	2.08E-03	5.60E-03
1:Ins:T:4	2.60E-03	9.84E-05	1.17E-08	1.28E-03	1.76E-03	3.88E-03	7.50E-04	8.01E-04	1.75E-02	1.50E-02	5.85E-03	6.10E-04	1.34E-02
1:Ins:T:5	1.09E-02	1.24E-07	3.68E-08	1.96E-08	2.74E-02	6.31E-07	1.13E-03	3.05E-03	1.52E-02	1.41E-06	3.55E-02	8.10E-02	1.16E-01
2:Del:R:0	2.55E-04	4.09E-03	9.28E-09	2.30E-08	3.67E-03	5.24E-03	6.63E-03	1.01E-02	7.00E-03	1.03E-04	3.82E-02	2.17E-02	1.90E-02
2:Del:R:1	4.72E-04	8.02E-05	2.29E-04	1.44E-04	1.89E-03	3.14E-03	3.58E-03	9.11E-03	4.85E-03	4.28E-03	1.23E-02	9.85E-03	5.00E-03
2:Del:R:2	3.86E-05	2.76E-04	0.00E+00	5.13E-04	8.20E-05	1.04E-03	8.28E-04	6.57E-04	5.71E-04	1.94E-03	1.80E-03	1.76E-03	2.28E-03
2:Del:R:3	9.50E-05	2.09E-08	2.61E-09	4.43E-05	8.01E-05	2.67E-04	1.77E-04	4.81E-05	9.01E-05	1.31E-04	1.98E-03	2.87E-05	5.03E-04
2:Del:R:4	3.59E-08	3.14E-08	2.03E-08	1.41E-04	1.85E-04	6.92E-08	6.55E-04	5.88E-08	3.55E-08	4.18E-04	1.08E-04	5.55E-04	1.27E-07
2:Del:R:5	2.56E-04	6.24E-04	5.24E-04	0.00E+00	1.86E-03	5.33E-08	0.00E+00	4.34E-04	6.49E-04	2.12E-04	3.97E-03	6.81E-05	4.40E-04
3:Del:R:0	2.42E-04	0.00E+00	2.31E-04	0.00E+00	3.05E-03	7.89E-04	4.14E-03	5.92E-04	8.48E-03	1.09E-03	0.00E+00	4.80E-03	6.53E-05
3:Del:R:1	7.56E-04	3.40E-04	3.97E-04	7.43E-04	1.20E-03	3.60E-03	2.16E-03	6.97E-04	3.18E-03	2.43E-03	3.93E-03	2.27E-02	3.22E-03
3:Del:R:2	6.04E-04	1.55E-04	3.20E-04	1.73E-04	7.85E-04	1.15E-03	1.05E-03	4.51E-04	1.12E-03	1.00E-03	4.49E-03	1.22E-03	1.18E-03
3:Del:R:3	9.22E-05	1.40E-07	7.18E-09	2.48E-04	3.04E-04	1.55E-07	2.17E-04	5.17E-04	1.99E-04	1.72E-03	1.27E-03	0.00E+00	3.74E-04
3:Del:R:4	8.48E-09	1.51E-08	1.28E-08	2.15E-08	3.33E-08	5.91E-08	6.66E-08	1.11E-07	1.23E-07	7.42E-08	1.48E-07	6.85E-08	2.49E-07
3:Del:R:5	8.48E-09	1.51E-08	1.28E-08	2.15E-08	3.33E-08	5.91E-08	6.66E-08	1.11E-07	1.23E-07	7.42E-08	1.48E-07	6.85E-08	2.49E-07
4:Del:R:0	1.55E-04	5.02E-05	1.87E-08	4.04E-04	2.82E-03	4.52E-04	1.95E-03	2.62E-03	9.89E-04	4.86E-03	1.45E-04	3.47E-03	1.83E-07
4:Del:R:1	3.66E-04	1.96E-04	0.00E+00	6.36E-04	8.88E-04	2.82E-03	5.93E-04	3.36E-03	1.03E-03	1.26E-03	6.69E-04	1.05E-03	2.96E-03
4:Del:R:2	1.05E-08	5.64E-05	2.16E-08	4.99E-05	1.36E-07	9.39E-05	6.47E-08	6.19E-05	1.48E-07	1.91E-05	6.87E-04	1.62E-05	1.55E-04
4:Del:R:3	2.52E-08	3.73E-05	3.45E-08	3.42E-08	3.94E-08	9.05E-08	7.99E-08	6.58E-08	2.56E-04	1.32E-07	2.46E-04	6.27E-09	1.60E-07
4:Del:R:4	2.68E-08	2.62E-08	7.04E-08	4.98E-08	8.09E-05	6.30E-08	1.04E-04	1.34E-04	1.05E-07	1.01E-07	1.47E-07	1.87E-07	2.42E-07
4:Del:R:5	8.48E-09	1.51E-08	1.28E-08	2.15E-08	3.33E-08	5.91E-08	6.66E-08	1.11E-07	1.23E-07	7.42E-08	1.48E-07	6.85E-08	2.49E-07
5:Del:R:0	0.00E+00	3.33E-04	8.00E-08	1.06E-03	2.93E-02	9.69E-08	3.14E-02	2.09E-02	3.25E-07	1.55E-02	1.42E-04	3.68E-02	1.17E-02
5:Del:R:1	4.11E-05	8.12E-08	0.00E+00	5.39E-04	1.18E-03	5.63E-04	2.86E-05	2.17E-04	7.02E-04	5.14E-03	7.70E-04	3.09E-04	2.36E-03
5:Del:R:2	1.34E-08	4.37E-07	3.55E-08	1.40E-04	1.78E-04	5.87E-04	4.06E-04	2.02E-06	8.95E-05	2.16E-03	9.02E-04	2.77E-03	1.22E-03
5:Del:R:3	4.47E-08	3.05E-05	8.61E-04	1.01E-04	2.64E-04	3.92E-08	0.00E+00	2.08E-08	4.36E-03	2.30E-04	3.89E-04	2.19E-07	4.17E-05
5:Del:R:4	8.48E-09	1.51E-08	1.28E-08	2.15E-08	3.33E-08	5.91E-08	6.66E-08	1.11E-07	1.23E-07	7.42E-08	1.48E-07	6.85E-08	2.49E-07
5:Del:R:5	1.49E-04	1.73E-07	2.01E-05	2.83E-08	4.55E-05	3.23E-04	2.64E-05	4.38E-07	1.22E-04	6.16E-04	1.81E-04	3.43E-04	2.74E-04
2:Ins:R:0	1.69E-04	1.11E-04	1.95E-04	1.19E-04	1.27E-03	1.47E-03	4.17E-03	2.33E-03	1.35E-03	4.40E-04	7.05E-04	6.04E-03	1.87E-04
2:Ins:R:1	4.21E-07	5.15E-08	0.00E+00	9.54E-05	2.04E-03	3.80E-04	2.06E-04	8.10E-04	1.12E-03	6.11E-04	1.23E-03	2.49E-03	2.26E-07
2:Ins:R:2	5.96E-05	3.96E-08	2.16E-08	1.77E-04	5.24E-04	5.72E-06	1.29E-04	8.11E-08	2.07E-06	9.05E-04	2.43E-04	1.72E-03	1.50E-03
2:Ins:R:3	4.31E-04	3.24E-05	2.13E-05	4.52E-05	0.00E+00	2.64E-04	3.99E-08	3.81E-04	4.84E-05	7.04E-04	1.04E-03	1.22E-03	7.69E-04
2:Ins:R:4	2.11E-04	9.73E-05	5.50E-08	6.15E-04	2.73E-03	0.00E+00	7.52E-03	1.27E-03	1.72E-03	9.08E-04	1.15E-04	0.00E+00	6.31E-03
2:Ins:R:5	2.54E-03	0.00E+00	9.91E-05	2.62E-03	2.39E-03	2.17E-04	1.24E-03	3.89E-03	1.68E-45	5.81E-03	5.73E-04	2.73E-02	4.47E-03
3:Ins:R:0	6.04E-08	3.70E-08	2.79E-05	8.23E-05	1.77E-04	2.04E-04	9.98E-08	2.52E-04	1.77E-04	3.76E-04	2.41E-04	8.57E-04	5.62E-06
3:Ins:R:1	1.34E-04	1.50E-04	3.66E-08	4.44E-04	1.20E-03	1.39E-04	6.36E-08	3.01E-04	2.23E-03	1.02E-03	1.96E-03	5.80E-08	1.35E-03
3:Ins:R:2	2.67E-08	3.32E-08	3.72E-08	1.22E-04	4.06E-08	5.16E-08	1.34E-07	1.82E-07	1.78E-07	5.23E-04	1.77E-04	2.46E-04	5.65E-04
3:Ins:R:3	7.71E-05	3.93E-08	4.88E-08	3.83E-08	1.89E-04	8.83E-05	6.75E-08	6.09E-05	1.91E-07	1.03E-06	1.06E-07	1.58E-04	2.53E-07
3:Ins:R:4	3.82E-08	4.43E-05	5.85E-05	4.14E-08	4.43E-04	6.30E-08	1.06E-07	3.00E-08	1.55E-04	1.94E-04	5.79E-04	7.32E-08	5.63E-05
3:Ins:R:5	1.53E-05	1.30E-04	9.74E-08	4.80E-04	1.20E-04	9.12E-05	3.44E-03	5.42E-09	8.40E-06	1.28E-03	8.07E-04	1.13E-03	2.55E-03
4:Ins:R:0	5.51E-08	1.82E-04	3.10E-08	9.12E-05	1.86E-04	1.66E-04	4.91E-04	1.26E-06	4.66E-04	5.73E-04	5.13E-04	4.29E-03	1.15E-06
4:Ins:R:1	7.33E-04	6.26E-04	2.92E-08	3.79E-04	7.58E-04	1.08E-03	2.46E-04	2.18E-04	1.28E-04	1.79E-03	1.52E-03	5.08E-03	1.98E-03
4:Ins:R:2	2.93E-08	3.61E-08	4.95E-08	4.72E-08	3.51E-08	9.00E-05	7.50E-08	3.58E-07	4.20E-07	1.46E-04	1.06E-07	3.61E-07	2.37E-07
4:Ins:R:3	1.19E-07	6.36E-05	3.97E-08	3.41E-08	2.68E-08	5.47E-08	1.88E-08	6.55E-08	1.07E-07	8.57E-08	3.93E-04	1.96E-07	1.18E-07
4:Ins:R:4	1.54E-06	6.28E-03	3.73E-08	1.33E-07	6.62E-04	2.02E-07	1.56E-06	2.25E-07	1.71E-02	1.53E-02	7.73E-02	4.91E-02	3.64E-07
4:Ins:R:5	1.32E-04	0.00E+00	3.86E-08	2.12E-04	9.23E-04	2.15E-04	5.76E-04	1.88E-05	1.25E-03	8.46E-04	1.22E-03	1.21E-03	6.18E-04
5:Ins:R:0	3.48E-08	2.20E-08	1.49E-08	2.70E-08	2.72E-04	5.16E-05	1.74E-04	2.53E-05	9.44E-04	1.37E-07	4.05E-07	1.93E-04	1.50E-08
5:Ins:R:1	5.46E-04	6.69E-08	3.65E-09	1.49E-04	2.30E-03	2.76E-04	1.29E-02	3.44E-04	5.37E-04	1.86E-03	1.88E-03	7.26E-03	2.56E-03
5:Ins:R:2	8.25E-05	3.50E-08	7.39E-05	4.34E-08	3.13E-07	1.47E-08	1.55E-04	1.19E-04	5.82E-05	4.64E-07	7.17E-04	1.44E-03	3.64E-05
5:Ins:R:3	8.06E-05	3.87E-05	2.25E-05	1.28E-04	1.38E-04	7.96E-09	1.89E-03	4.43E-05	5.74E-04	4.64E-05	4.83E-04	4.08E-04	1.08E-03
5:Ins:R:4	9.35E-05	1.12E-04	3.60E-08	4.23E-08	8.65E-08	6.55E-08	2.81E-07	1.61E-07	1.37E-07	6.15E-04	1.85E-04	4.50E-04	6.10E-04
