Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V27	9	142	10	33	4	5	0	7	2	7	19	5	1	5	0	7	6	0	3	0
V28	273	0	115	9	26	5	60	0	16	0	0	12	30	0	22	0	9	40	0	0
V29	19	2	17	20	26	0	68	0	15	4	0	0	46	1	0	0	0	4	17	0
V30	1	15	0	58	2	19	0	11	9	40	2	0	0	0	1	6	0	0	0	0
V31	0	0	90	2	20	1	51	5	3	0	1	11	0	0	3	0	0	0	0	0
V32	25	4	0	27	13	13	0	2	10	0	5	40	34	8	6	0	16	0	2	0
V33	4	4	93	35	69	35	21	9	50	3	11	57	12	0	29	4	0	0	6	0
V34	15	3	0	11	110	0	0	2	19	13	0	54	34	28	14	0	0	0	0	0
V35	15	1	1	20	18	0	30	0	7	5	0	0	0	0	5	0	0	0	14	0
V36	0	16	24	5	2	32	21	94	12	2	44	19	33	7	15	11	9	0	0	10
V37	63	10	6	150	12	25	0	50	33	44	43	17	0	5	6	12	37	8	0	12
V38	377	218	146	32	0	0	36	0	13	7	0	0	0	9	0	16	5	4	0	0
V39	105	0	0	50	28	0	82	9	7	5	4	11	1	0	14	0	0	1	2	0
V40	241	15	3	27	36	0	1	4	10	91	2	29	48	12	8	6	0	0	6	0
V41	5	10	76	35	3	5	17	2	0	0	1	0	1	0	0	0	0	0	0	0
V42	0	39	0	2	8	9	0	1	5	0	3	3	10	0	0	0	0	0	0	0
V43	44	12	7	5	1	5	0	8	0	1	0	0	1	5	0	5	0	6	0	0
V44	7	0	5	0	59	57	0	45	44	2	50	3	24	5	19	0	27	0	31	0
V45	203	64	5	0	0	5	33	5	2	0	2	0	1	0	0	12	18	2	11	0
V46	183	143	104	16	1	0	0	0	3	0	0	0	0	9	3	12	6	25	0	8
V47	119	0	57	126	0	0	0	1	19	38	3	0	0	28	1	0	0	14	0	0
V48	1	4	0	78	11	3	71	1	17	9	1	0	16	6	0	1	0	1	6	0
V49	3	2	42	38	5	1	18	29	8	26	4	0	2	0	0	0	4	0	10	0
V50	5	0	63	0	3	13	66	14	0	0	10	9	0	0	3	0	0	19	9	0
V51	12	91	60	22	26	15	32	6	10	8	5	0	2	3	2	7	4	0	1	0
V52	0	11	13	104	71	6	25	3	30	9	6	0	14	40	12	11	0	1	0	0
V53	17	20	110	12	23	69	33	32	37	3	72	30	27	2	13	7	6	0	0	0
V54	4	3	18	6	10	19	7	30	15	11	23	3	11	2	6	0	0	0	0	4
V55	4	274	87	1	18	0	71	0	11	5	0	10	0	1	2	50	6	0	4	0
V56	29	5	34	12	1	9	53	1	0	13	0	0	1	4	0	2	10	0	6	0
V57	104	1	92	15	13	8	0	17	6	9	5	4	22	7	4	0	12	0	6	0
V58	22	2	0	1	7	30	6	8	7	0	12	0	9	0	12	0	0	2	14	0
V59	17	120	13	2	10	25	0	6	0	0	14	0	0	0	4	15	3	8	7	7
V60	0	1	29	9	36	0	0	1	37	5	0	13	15	4	2	1	0	0	0	0
V61	4	0	11	4	3	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0
V62	31	65	69	5	6	28	0	12	4	2	23	4	0	9	2	15	11	0	9	0
V63	9	65	0	1	2	0	0	1	1	3	0	1	1	2	3	3	0	0	2	0
V64	3	1	19	3	1	19	20	24	4	2	7	0	2	0	1	0	0	1	2	0
V65	148	284	0	33	0	3	0	1	4	17	1	0	1	10	0	4	0	29	3	0
V66	16	0	4	36	4	5	0	9	1	8	16	0	0	0	0	0	10	0	1	0
V67	162	0	16	2	12	61	0	17	2	1	8	5	0	0	0	0	9	40	0	0
V68	33	82	0	1	3	10	0	2	0	4	7	0	3	0	1	4	0	1	3	0
V69	4	32	84	2	18	57	5	50	13	0	6	0	28	0	29	2	4	0	0	0
V70	79	10	6	27	0	1	0	5	16	13	1	0	0	30	0	0	0	20	5	0
V71	20	25	14	5	128	8	0	38	4	5	2	0	4	0	26	3	8	0	14	0
V72	0	123	0	1	3	2	0	3	1	0	6	0	3	0	3	9	0	0	0	0
V73	2	13	81	12	8	28	29	32	0	2	25	10	0	2	0	0	5	0	0	0
V74	0	41	10	8	6	313	0	186	1	0	4	126	22	3	6	5	29	0	10	0
V75	59	7	13	2	20	1	0	0	8	0	0	0	5	2	12	4	0	16	3	0
V76	16	136	19	2	15	0	0	23	5	0	15	0	4	0	2	23	6	0	0	13
V77	13	25	10	26	54	0	0	2	21	15	2	16	31	2	9	1	11	0	0	16
V78	0	38	4	170	13	6	0	20	20	31	2	11	0	25	0	1	4	0	0	6
V79	73	3	0	4	16	24	0	4	9	6	12	23	24	7	0	0	0	3	0	0
V80	205	4	38	26	44	17	32	16	0	9	19	4	12	15	18	0	0	27	0	0
V81	41	0	0	29	0	12	0	8	5	3	1	0	0	9	0	0	0	1	0	0
V82	3	7	26	22	0	0	19	1	6	20	2	0	0	0	0	3	0	0	0	0
V83	3	0	0	10	59	9	14	1	27	7	0	2	1	2	5	5	0	0	29	0
V84	25	41	8	0	2	0	10	3	0	0	0	6	0	7	1	2	0	5	3	4
V85	26	54	118	4	5	2	0	11	2	0	8	0	0	5	1	10	12	0	0	0
V86	3	17	19	1	8	2	0	0	1	0	0	0	0	2	1	6	0	4	0	0
V87	34	2	0	2	0	22	0	2	3	6	13	0	0	1	2	1	1	6	1	0
V88	36	70	16	5	57	6	0	8	15	7	4	59	42	6	61	10	9	1	0	0
V89	59	35	7	29	0	1	0	2	5	9	0	0	0	31	0	3	14	7	0	0
V90	0	1	55	47	0	2	6	3	26	19	0	0	0	15	1	5	3	0	0	0
V91	0	4	15	23	3	15	4	4	8	26	12	7	0	15	2	0	0	0	1	0
V92	9	9	13	114	109	30	4	6	128	66	23	0	93	0	23	3	0	0	9	0
V93	163	43	0	1	0	1	0	1	0	1	0	0	0	0	6	8	2	10	8	0
V94	0	22	123	5	13	13	0	2	4	0	20	51	23	6	1	1	10	0	0	0
V95	10	42	31	41	13	36	0	16	6	0	13	22	0	4	3	5	13	1	0	0
V96	0	1	19	2	0	12	0	8	1	0	30	5	0	0	7	0	6	1	0	0
V97	1	40	12	0	15	10	0	8	1	0	12	1	0	0	0	6	0	0	0	0
V98	30	0	55	2	1	12	19	7	0	2	4	3	8	0	0	0	0	11	3	0
V99	9	9	8	9	3	54	11	33	5	0	22	4	0	1	1	0	7	0	0	3
V100	16	142	40	2	2	0	21	0	2	0	0	0	4	0	0	12	11	5	0	0
