Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V85	0	25	3	4	6	8	6	3	4	0	1	11	0	0	0	1	7	0	2
V86	11	12	5	1	1	4	0	3	0	0	3	0	0	0	0	3	0	0	7
V87	4	63	47	14	15	78	34	3	14	0	42	36	2	0	0	24	0	0	2
V88	2	12	0	0	0	48	0	0	3	3	11	33	0	4	19	0	0	0	0
V89	0	21	1	55	28	0	1	0	0	0	0	1	0	0	1	0	0	9	0
V90	75	13	7	48	41	1	0	50	31	13	0	0	31	0	0	0	8	0	0
V91	0	0	15	26	39	10	0	0	4	0	7	6	1	0	7	0	0	0	1
V92	56	45	107	4	18	0	0	16	0	0	0	0	11	21	0	0	48	4	0
V93	1	11	0	20	9	92	0	2	0	0	64	3	0	40	59	0	1	0	0
V94	206	120	30	0	0	0	0	47	8	8	0	0	35	0	0	10	0	10	7
V95	1	45	12	2	0	0	0	0	2	0	1	9	0	4	4	0	0	0	8
V96	1	95	0	6	17	0	0	5	0	0	2	0	2	0	0	0	0	0	2
V97	4	6	0	1	2	33	2	0	2	0	13	22	1	13	0	0	0	0	0
V98	231	57	0	0	0	47	80	92	17	0	19	13	38	0	20	35	12	0	0
V99	22	160	24	13	20	56	0	5	10	5	13	0	14	25	13	10	0	0	20
V100	0	109	3	106	69	4	78	6	79	103	0	24	4	0	23	0	0	19	13
