MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	2.42E-03	9.46E-04	1.89E-02	1.38E-03	3.23E-03	1.81E-02	4.22E-03	1.48E-02	3.43E-02	3.90E-02
1:Del:C:1	1.34E-03	2.75E-04	1.26E-02	9.13E-04	3.89E-04	1.12E-02	3.56E-03	1.42E-03	2.13E-02	2.72E-02
1:Del:C:2	3.57E-05	1.37E-07	4.95E-04	0.00E+00	2.78E-05	1.05E-03	4.07E-04	8.09E-04	1.26E-03	1.25E-03
1:Del:C:3	8.25E-05	4.06E-04	1.90E-03	6.10E-04	4.54E-04	3.29E-03	7.62E-04	2.82E-03	2.39E-03	5.58E-03
1:Del:C:4	2.30E-04	0.00E+00	1.88E-03	8.21E-05	1.38E-03	2.49E-03	1.36E-04	1.46E-03	7.81E-03	3.24E-03
1:Del:C:5	3.44E-05	2.45E-04	2.47E-04	1.64E-03	1.03E-03	0.00E+00	8.95E-09	2.54E-04	5.70E-03	1.57E-03
1:Del:T:0	1.03E-03	4.40E-05	1.23E-02	9.34E-04	2.40E-03	3.43E-02	2.52E-03	1.72E-03	1.68E-02	1.61E-02
1:Del:T:1	0.00E+00	2.29E-04	4.27E-03	1.36E-04	1.37E-04	6.25E-03	1.70E-03	3.47E-03	6.06E-03	2.52E-03
1:Del:T:2	1.95E-04	3.04E-04	1.12E-02	1.99E-04	1.58E-03	2.03E-02	1.37E-03	6.72E-04	1.61E-02	9.34E-03
1:Del:T:3	7.39E-04	1.19E-03	1.13E-02	5.48E-04	3.30E-03	4.51E-03	1.08E-03	1.91E-02	1.74E-02	1.14E-02
1:Del:T:4	3.34E-04	6.27E-04	7.93E-03	8.61E-05	4.15E-03	1.62E-02	0.00E+00	1.50E-02	2.22E-02	1.84E-02
1:Del:T:5	9.27E-08	1.73E-08	5.78E-08	3.11E-04	1.00E-02	3.83E-07	5.90E-08	3.18E-07	4.70E-02	3.64E-02
1:Ins:C:0	1.23E-07	2.55E-08	3.28E-08	9.68E-04	1.41E-07	1.90E-03	3.99E-04	3.12E-05	1.58E-04	4.98E-04
1:Ins:C:1	7.51E-05	0.00E+00	9.44E-05	8.06E-09	1.80E-04	1.67E-03	2.05E-04	6.57E-04	3.81E-04	1.12E-03
1:Ins:C:2	8.17E-09	1.02E-04	1.37E-04	2.96E-03	0.00E+00	1.25E-03	2.02E-04	5.24E-04	8.72E-04	2.06E-04
1:Ins:C:3	3.07E-03	3.12E-04	1.05E-08	0.00E+00	2.73E-04	6.26E-03	7.50E-08	2.06E-03	8.50E-05	4.87E-03
1:Ins:C:4	8.84E-05	2.38E-04	0.00E+00	0.00E+00	3.41E-04	4.44E-04	5.09E-04	1.34E-03	4.10E-04	2.61E-03
1:Ins:C:5	3.36E-02	2.52E-03	5.23E-08	1.40E-46	8.41E-04	5.24E-02	9.01E-04	3.53E-02	8.41E-03	3.06E-02
1:Ins:T:0	0.00E+00	5.75E-04	1.67E-03	4.82E-04	1.22E-03	3.30E-03	7.80E-04	0.00E+00	6.68E-03	3.43E-03
1:Ins:T:1	7.94E-05	4.74E-04	1.62E-03	3.83E-04	0.00E+00	9.55E-04	1.12E-03	6.82E-04	4.06E-03	2.21E-03
1:Ins:T:2	3.87E-04	2.12E-04	2.87E-04	2.05E-07	1.04E-04	1.28E-03	2.55E-04	1.22E-03	2.56E-03	3.02E-03
