Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V34	1.72E+00	1.37E+01	3.54E+00	1.14E+01	8.03E-01	1.92E+00	1.61E+00	5.99E+00
V35	1.12E+00	9.78E-01	1.64E+01	1.37E+01	1.88E+00	8.22E+00	1.09E+00	1.37E+01
V36	1.39E+00	4.54E+00	0.00E+00	8.32E+00	1.67E-01	8.18E+00	1.35E+00	8.26E+00
V37	2.77E-01	0.00E+00	8.49E-01	1.28E+00	6.53E-01	1.38E+00	4.90E-01	1.30E+00
V38	0.00E+00	6.77E+00	2.17E+00	4.03E+00	1.85E+00	5.12E+00	6.05E-01	5.49E+00
V39	2.47E+00	8.36E-01	4.40E+00	8.44E-01	1.94E+00	8.41E-01	0.00E+00	4.17E+00
V40	5.17E-01	2.57E+00	1.01E+00	3.10E+00	2.01E+00	3.71E+00	1.26E+00	3.42E+00
V41	5.77E-01	3.06E+00	1.91E+00	4.34E+00	1.23E+00	5.90E+00	0.00E+00	2.71E+00
V42	1.84E+00	1.54E+01	4.46E+00	9.73E+00	1.66E+00	6.57E+00	1.34E+00	1.03E+01
V43	3.96E-01	3.08E+00	6.83E-01	2.84E+00	6.86E-01	3.67E-01	3.35E-01	2.79E+00
V44	2.40E+00	0.00E+00	9.43E+00	3.28E+00	3.97E+00	1.31E+00	0.00E+00	8.79E+00
V45	4.76E-01	3.20E+00	3.48E-01	5.58E+00	2.21E+00	8.15E+00	0.00E+00	4.02E+00
V46	0.00E+00	6.01E-01	0.00E+00	1.65E+00	1.62E+00	1.84E+00	1.84E+00	1.40E+00
V47	0.00E+00	6.74E-01	1.07E+01	2.90E+00	5.37E-01	2.79E+00	3.59E-01	8.54E+00
V48	7.86E-01	6.85E+01	5.12E+00	6.69E+01	1.66E+00	1.01E+01	3.13E+00	5.71E+01
V49	2.77E+00	3.07E-01	3.68E+00	0.00E+00	3.45E+00	0.00E+00	7.15E-01	4.25E+00
V50	0.00E+00	4.42E+00	3.03E+00	8.11E+00	2.38E+00	1.07E+01	3.02E+00	7.53E+00
V51	0.00E+00	7.37E+00	1.11E+00	1.08E+01	1.30E+00	1.21E+01	1.51E+00	7.23E+00
V52	3.59E-01	1.34E+01	2.51E+00	1.12E+01	9.24E-01	1.84E+00	4.07E-01	5.07E+00
V53	1.82E+00	5.28E+00	2.90E+00	5.15E+00	7.77E-01	7.30E-01	2.67E-01	3.90E+00
V54	1.64E+00	1.07E+01	2.40E+00	1.76E+01	4.51E+00	1.74E+01	9.60E-01	8.45E+00
V55	1.99E+00	4.51E+00	7.85E+00	4.68E+00	1.60E+00	1.88E+00	4.22E-01	6.51E+00
V56	2.18E+00	3.48E-01	1.39E+00	7.51E+00	0.00E+00	6.00E+00	2.11E+00	1.74E+00
V57	3.51E+00	1.39E+01	2.92E+00	1.01E+01	2.08E+00	1.25E+00	1.23E+00	1.27E+01
V58	3.12E+00	9.13E+00	1.41E+00	5.23E+00	2.26E+00	5.99E+00	3.79E-01	5.48E+00
V59	0.00E+00	1.74E+01	4.89E+00	1.64E+01	2.03E+00	9.71E-01	1.23E+00	1.03E+01
V60	3.48E-01	4.25E+00	8.56E-01	3.21E+00	3.96E-01	0.00E+00	0.00E+00	2.64E+00
V61	0.00E+00	6.75E+00	1.29E+00	6.96E+00	2.12E+00	7.30E+00	2.21E-01	6.76E+00
V62	0.00E+00	2.47E+01	7.76E+00	2.31E+01	7.63E-01	2.43E+00	1.69E+00	2.26E+01
V63	2.24E-01	2.13E+01	1.64E+01	1.19E+01	8.79E-01	8.67E+00	2.05E+00	1.72E+01
V64	1.89E+00	1.85E+00	2.40E+00	1.58E+00	1.02E+00	1.31E+00	1.55E+00	2.58E+00
V65	0.00E+00	1.11E+00	8.93E+00	4.04E+00	9.83E-01	3.48E-01	0.00E+00	8.13E+00
V66	2.42E+00	3.07E-01	5.12E-01	4.90E-01	2.07E+00	9.45E-01	3.33E+00	1.17E+00
V67	1.47E+00	0.00E+00	6.86E-01	0.00E+00	1.38E+00	0.00E+00	0.00E+00	1.05E+00
V68	3.08E+00	3.75E+00	2.51E+00	1.37E+01	8.00E-01	1.17E+01	0.00E+00	7.96E+00
V69	1.82E+00	3.07E-01	0.00E+00	3.23E+00	5.73E-01	3.28E+00	0.00E+00	3.39E+00
V70	1.40E+00	8.59E-01	8.36E-01	3.29E+00	0.00E+00	3.37E+00	7.12E-01	1.73E+00
V71	1.43E+00	2.21E+01	1.64E+01	1.89E+01	2.04E+00	3.46E+00	4.58E-01	1.31E+01
V72	1.92E+00	6.38E+00	9.57E-01	6.99E+00	1.28E+00	7.71E+00	2.06E+00	3.63E+00
V73	4.22E-01	2.65E+00	1.80E+00	9.68E+00	0.00E+00	8.77E+00	1.36E+00	4.11E+00
V74	1.27E+00	0.00E+00	1.72E+00	1.65E+00	1.17E+00	2.06E+00	5.78E-01	1.71E+00
V75	1.18E+00	3.69E+00	1.90E+00	2.61E+00	1.24E+00	4.57E+00	9.57E-01	4.76E+00
V76	1.01E+00	1.06E+01	7.46E+00	6.87E+00	3.72E+00	1.49E+00	1.57E+00	9.30E+00
V77	4.07E-01	0.00E+00	9.36E-01	3.00E-01	4.00E-01	4.52E-01	6.23E-01	6.51E-01
V78	0.00E+00	2.49E+00	1.14E+00	7.12E+00	1.69E+00	6.90E+00	3.35E+00	5.86E+00
V79	2.77E+00	1.60E+00	5.33E+00	8.07E+00	0.00E+00	8.66E+00	7.42E-01	5.76E+00
V80	2.33E-01	2.07E+00	1.05E+01	5.88E+00	1.21E+00	0.00E+00	2.08E+00	9.76E+00
V81	2.09E+00	0.00E+00	0.00E+00	0.00E+00	2.07E+00	0.00E+00	3.14E-01	1.00E-01
V82	1.87E+00	9.05E+00	1.48E+00	9.43E+00	2.15E+00	6.04E+00	1.34E+00	3.88E+00
V83	1.60E+00	0.00E+00	3.66E+00	2.17E+00	1.23E+00	1.67E+00	1.78E+00	2.58E+00
V84	1.07E+00	1.03E+01	2.28E+00	1.08E+01	7.00E-01	2.46E+00	4.40E+00	4.48E+00
V85	2.67E+00	1.39E+01	8.62E+00	1.24E+01	1.71E+00	2.02E+00	5.88E+00	1.20E+01
V86	0.00E+00	1.33E+00	8.41E-01	1.52E+00	1.83E+00	1.84E+00	5.67E-01	1.29E+00
V87	2.14E+00	4.72E+00	3.32E+00	2.68E+00	1.74E+00	3.52E+00	0.00E+00	4.88E+00
V88	2.06E+00	4.35E+00	4.88E+00	4.93E+00	9.78E-01	6.10E+00	3.35E+00	4.66E+00
V89	2.31E+00	2.01E+00	1.17E+00	5.07E+00	1.97E+00	4.30E+00	4.96E-01	3.52E+00
V90	1.32E+00	7.92E-01	1.74E+01	4.80E+00	7.12E-01	5.59E-01	2.22E+00	1.57E+01
V91	7.27E-01	5.75E+00	1.87E+00	5.21E+00	2.20E+00	9.55E-01	9.78E-01	7.45E+00
V92	8.79E-01	9.68E+00	4.28E+00	5.56E+00	1.47E+00	2.59E+00	6.05E-01	5.68E+00
V93	9.55E-01	7.91E+00	2.78E+00	4.97E+00	3.80E+00	4.44E+00	2.18E+00	3.66E+00
V94	2.00E+00	5.42E-01	3.23E+00	1.18E+00	1.03E+00	2.25E+00	7.06E-01	2.31E+00
V95	1.51E+00	7.35E+00	3.41E+00	4.83E+00	1.45E+00	0.00E+00	1.09E+00	7.80E+00
V96	3.01E+00	4.68E+00	2.91E+00	3.79E+00	2.35E+00	5.04E+00	7.00E-01	4.27E+00
V97	9.89E-01	2.26E+00	1.00E-01	1.74E+00	6.19E-01	2.26E+00	0.00E+00	1.72E+00
V98	2.39E+00	8.20E-01	8.21E+00	3.35E+00	1.99E+00	6.65E+00	1.60E+00	9.63E+00
V99	3.57E+00	1.42E+01	5.59E+00	1.30E+01	4.52E-01	3.27E-01	7.78E-01	1.44E+01
V100	4.22E-01	2.01E+00	9.74E+00	5.36E+00	2.02E+00	7.31E-01	7.02E-01	6.74E+00
