Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
12,1,0.8333333333333334,0.022826053461833855,0.011239147588945017,0.017032600525389435,21.97628287039843,55.32757682343006,38.65192984691424,NA,6.773585906479616,5.993336148405513,28943.233640941344,0.15,300,compressive
11,1,0.9090909090909091,0.01197275858043441,0.004857031909883317,0.008414895245158864,4.530278475774487,50.23503149740782,27.382654986591152,NA,5.047861115052317,6.050013726172299,28986.611109107136,0.15,300,compressive
10,1,1,0.002241768870073774,0.0033806658975429585,0.0028112173838083666,2.9218794298422686,49.317012209130176,26.119445819486224,0.9917578118893844,4.286567223321853,7.55766436487328,31441.84569438878,0.15,300,compressive
11,1,0.9090909090909091,0.01434859961952275,0.005469498878449095,0.009909049248985922,4.195028486887314,44.73573175791478,24.465380122401047,NA,4.707708758744247,6.310840552578071,30136.06599304942,0.15,300,compressive
12,0.9,0.75,0.022595431665055357,0.014986931618495902,0.01879118164177563,15.508872098415214,66.08463835009304,40.79675522425413,NA,6.203292589736381,5.7802381524040625,28398.11807170912,0.15,300,compressive
13,1,0.7692307692307693,0.030360404423319505,0.011519599601476044,0.020940002012397776,11.523305560640166,57.20193520046885,34.36262038055451,NA,5.475157364802163,5.587339440590901,28640.09151754014,0.15,300,compressive
12,1,0.8333333333333334,0.02219670846920376,0.00921014478709959,0.015703426628151676,7.848473620948252,52.21954603103709,30.034009825992673,NA,5.802816102752938,5.893497234913484,28946.493630527348,0.15,300,compressive
11,1,0.9090909090909091,0.014256909172356641,0.005865163906564889,0.010061036539460765,4.203397980610239,48.89054560882035,26.546971794715294,NA,4.794743493077458,6.348230449838605,30091.56299715021,0.15,300,compressive
11,1,0.9090909090909091,0.012944010774963892,0.005516710317312702,0.009230360546138298,5.698981593408818,49.215003107556406,27.45699235048261,NA,5.209383672792254,6.6575939579006,31570.371935347728,0.15,300,compressive
12,1,0.8333333333333334,0.020541542979569838,0.009640006062750683,0.01509077452116026,9.07332557830835,53.77838232985359,31.42585395408097,NA,5.232735050106031,5.915577376113715,28746.743857943795,0.15,300,compressive
11,1,0.9090909090909091,0.014925595808009754,0.008231868354705464,0.01157873208135761,6.312245391442605,48.25814273260461,27.285194062023606,NA,4.928394147196541,6.019153873834374,29140.34518990041,0.15,300,compressive
12,1,0.8333333333333334,0.021328453742262846,0.008931130570540109,0.015129792156401478,10.431175477280787,61.029873472121196,35.73052447470099,NA,7.05588982507509,5.6471297568028,27262.051691788936,0.15,300,compressive
11,1,0.9090909090909091,0.014629418579522137,0.005172168116162962,0.00990079334784255,4.795807836679038,47.59484027777444,26.19532405722674,NA,5.141188543778682,6.7917326281562165,30489.90423208082,0.15,300,compressive
11,1,0.9090909090909091,0.015275698249801092,0.007036023377198057,0.011155860813499575,9.065115166364818,52.64071449458208,30.85291483047345,NA,5.5682709276439954,6.475811786004663,29522.407288554303,0.15,300,compressive
11,1,0.9090909090909091,0.013705100705614592,0.007336469716358316,0.010520785210986455,4.036735745817805,49.44464885941371,26.74069230261576,NA,5.341884722259807,6.694319615347883,29738.89364053671,0.15,300,compressive
12,1,0.8333333333333334,0.02381615683846903,0.005417661075486091,0.01461690895697756,6.2670520073793305,49.102638850703336,27.68484542904133,NA,5.153542335492601,6.43054478657645,29361.75433373114,0.15,300,compressive
10,1,1,0.0022820966657919363,0.004251385416436403,0.0032667410411141694,2.388937095397305,47.02471002937348,24.70682356238539,0.9885458330534098,4.34093610679036,6.80906446730444,31390.320299631436,0.15,300,compressive
12,1,0.8333333333333334,0.02502491655879981,0.01028010005936748,0.017652508309083645,11.678649709668326,49.22846366588661,30.453556687777468,NA,8.349620558693715,6.028363570255797,28131.262827066283,0.15,300,compressive
11,1,0.9090909090909091,0.014843116447322205,0.0046507489078918725,0.00974693267760704,5.605059532950243,47.30628693944447,26.455673236197356,NA,4.937909273244679,6.560156082826137,30093.29852331,0.15,300,compressive
12,1,0.8333333333333334,0.0218942778429292,0.008192208134417569,0.015043242988673385,7.566820944503899,58.211509602404334,32.88916527345412,NA,5.9623212718762675,6.1197336274615495,30199.51210273292,0.15,300,compressive
