NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	65.76	26.059	16.2	16.199	0.15	0.982	30000.0
2	56.963	22.799	13.264	13.214	0.141	0.989	40000.0
3	62.314	25.057	15.268	15.786	0.155	0.982	50000.0
4	59.93	23.869	14.712	14.729	0.141	0.983	40000.0
5	61.582	24.594	14.986	15.128	0.144	0.984	40000.0
6	61.329	24.673	15.352	15.384	0.146	0.984	30000.0
7	60.38	24.298	15.022	15.089	0.141	0.984	40000.0
8	62.784	24.589	15.271	15.028	0.139	0.986	40000.0
9	63.698	25.32	15.85	15.722	0.15	0.983	30000.0
10	58.631	23.068	13.986	13.873	0.142	0.988	30000.0
