MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.23866851925849913	0.008543518072632362	0.006025427998974919	0.017064083771469996
1:Del:C:1	0.07517261765897273	0.0008841876755468547	0.001131761516444385	0.007304955797735602
1:Del:C:2	0.0013872969546355307	0.0008513580673024989	0.000932453238783637	0.000839819127577357
1:Del:C:3	0.01066558132879436	0.00306435979437083	0.0009035962772287575	0.0006263646613660967
1:Del:C:4	0.013010254967957735	0.020464074704796074	0.0030992876447271554	0.0014449768234044314
1:Del:C:5	0.0026084456272656097	0.005003999383188784	0.004199785913806408	0.0013848489470547065
1:Del:T:0	0.07547095622867346	0.006966953969094902	0.004699417552910745	0.006450124341063202
1:Del:T:1	0.037927570194005965	0.0009752916666911915	0.0036283752997405827	0.0029284466756507753
1:Del:T:2	0.07021011598408222	0.0013809888914693147	0.004372527767526435	0.052403563633561134
1:Del:T:3	0.08244669809937477	0.0058000375051051375	0.008796468749642372	0.008689494074496906
1:Del:T:4	0.07904966883361339	0.012417009194491157	0.00013432237901724874	0.009536645867092375
1:Del:T:5	0.17407869034343548	0.20982196607486117	2.4706769607973912e-08	0.09349924952518336
1:Ins:C:0	0.00036380930832820014	0.00024298425205415697	0.00020607474507414736	0.0
1:Ins:C:1	0.0002255145343951881	0.0010602442131158797	0.00012925165422030815	0.0005484621695359237
1:Ins:C:2	0.0007356901667662896	0.0004973921480427634	0.00019208419678271583	2.9876147164031863e-05
1:Ins:C:3	0.011423294551454433	1.6534778808363625e-07	0.020152790442010727	0.3708349194377661
1:Ins:C:4	0.00018792832415783777	0.0005472836610351806	0.0009653375080233672	0.0007267422013683244
1:Ins:C:5	0.0018101488414686174	0.002152127391309477	0.019649064633995295	0.0003981220346759073
1:Ins:T:0	0.009620273695327341	0.001088524446822703	0.0019390869594644756	0.0017396022081811679
1:Ins:T:1	0.007373268040828407	0.026190329995006322	0.003833651018794626	0.0006294593482664368
1:Ins:T:2	0.0019399549113586546	3.38001906687424e-05	0.0016158914950210601	0.0033768815454095604
1:Ins:T:3	0.002314343105535954	0.011336525809019804	0.00754512706771493	0.0004493027692660689
1:Ins:T:4	0.002661017537519683	0.0008139671175740659	0.013936521764844657	0.0012833254717406818
1:Ins:T:5	7.432252253636307e-08	0.0014359787332807628	0.7113103061914444	0.003148265050833743
2:Del:R:0	0.010764906881377101	0.0010732322320109234	0.00019201129325665533	0.00223828601938294
2:Del:R:1	0.0022491080599138513	0.006103799061384052	0.0017469942045863717	0.006314767058938742
2:Del:R:2	0.0016317249013809488	0.0006362138967233478	0.0003636136800150069	0.0004326829919591546
2:Del:R:3	0.0003583902522734661	0.00027511680323186736	0.0003811684249612313	0.00014131125420719927
2:Del:R:4	4.3108116399181995e-05	0.00031283853168133645	3.204512383430114e-05	2.724697623079919e-08
2:Del:R:5	2.4680239116570136e-05	0.00011677365654723104	8.987650238978517e-06	7.54698005422938e-08
3:Del:R:0	0.003314283289364539	0.036188034899532796	0.007314617291558534	0.0017848081304691731
3:Del:R:1	0.0052434291690588	0.001374533238413278	0.002842825723928399	0.0009447676166018937
3:Del:R:2	0.0008703276427695528	0.0009817305115575436	0.0013317221426405012	0.0003263589045744197
3:Del:R:3	0.00036641409969888626	5.539680023503024e-05	0.000164237075037299	0.00024531079927712083
3:Del:R:4	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
3:Del:R:5	2.5842544765453113e-05	3.343484187894319e-05	4.849809472489142e-05	1.8849798308906429e-07
4:Del:R:0	0.0021406012820079923	0.0009743810689542443	0.00010320080618839711	0.0008697529148776085
4:Del:R:1	0.004834748106077313	0.00014951353216474672	0.0015813241518191745	0.0008260255475761369
4:Del:R:2	0.00031252207644385523	0.00017603590774442068	2.1724129650735336e-08	0.0005426527612144127
4:Del:R:3	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
4:Del:R:4	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
4:Del:R:5	0.004051027130096685	0.0004894262805272831	0.00911918444433013	0.15248995833098888
5:Del:R:0	0.005666979483794421	0.06954042557626963	0.020532476343214513	0.015751969162374736
5:Del:R:1	0.0009971663605931268	0.0006173434317318538	5.9328182079987355e-06	0.0003584534909919057
5:Del:R:2	0.0003790068935131785	0.00032825191256975473	2.4704831602662126e-08	1.999207885212684e-05
5:Del:R:3	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
5:Del:R:4	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
5:Del:R:5	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
2:Ins:R:0	0.0028430202822178783	0.000473238058347647	0.009712355008255003	0.16844278741627933
2:Ins:R:1	0.0021081058483105155	0.0001183444189337024	0.00041014491654607356	0.0005811408133013174
2:Ins:R:2	0.0010844888321798862	0.0002749898529145867	5.634832503886855e-05	0.0003973289902205579
2:Ins:R:3	0.00021338476211099077	0.0001711867720587179	0.0006395942269591615	0.00012679139290412423
2:Ins:R:4	0.000497670954791829	0.0005989649693219689	0.001745547744212672	0.00019755815105284568
2:Ins:R:5	0.0053462805459275845	0.0075607160339131955	0.011782821081578732	0.0015383283614937681
3:Ins:R:0	1.2339201381550424e-05	0.00018719277036440828	0.00027382775882642816	0.00015958483344817863
3:Ins:R:1	0.0011979286093264819	0.001328302119509317	2.2894339915069394e-05	0.0001592644549759825
3:Ins:R:2	0.0038975879549980165	0.38929492607712746	0.05176248987719419	0.0007720139955040394
3:Ins:R:3	1.9563486265994358e-05	9.699421623778903e-05	1.6609523640909173e-07	2.3421792768019144e-05
3:Ins:R:4	2.9523855005209043e-07	4.5766478535824716e-07	3.1364089352337033e-07	2.935165213102664e-07
3:Ins:R:5	0.00034793600643752144	0.0006162269186461344	0.0008088064612820744	0.00013240933185443282
4:Ins:R:0	0.00016814850551867267	0.000347656281414821	7.542437920449175e-07	0.0001038726802135681
4:Ins:R:1	0.0004993030015612021	0.0004143828511587344	0.0006728798151016235	0.00011554594285243525
