MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	3.02E-02	5.29E-03	2.04E-03	1.48E-02
1:Del:C:1	9.34E-03	6.84E-04	3.75E-04	4.97E-03
1:Del:C:2	2.71E-04	3.68E-04	2.25E-04	1.62E-04
1:Del:C:3	9.76E-04	6.17E-04	3.30E-04	5.93E-04
1:Del:C:4	7.22E-04	1.32E-03	1.16E-03	1.07E-03
1:Del:C:5	1.32E-03	7.52E-04	4.02E-04	1.14E-03
1:Del:T:0	8.74E-03	1.82E-03	6.19E-04	4.50E-03
1:Del:T:1	4.85E-03	6.08E-04	4.31E-04	2.46E-03
1:Del:T:2	7.76E-03	9.53E-04	2.14E-03	4.48E-03
1:Del:T:3	9.90E-03	1.95E-03	7.59E-04	5.38E-03
1:Del:T:4	5.82E-03	4.22E-03	8.96E-05	5.69E-03
1:Del:T:5	7.65E-02	8.32E-02	1.79E-08	6.95E-02
1:Ins:C:0	9.35E-05	7.05E-05	5.21E-05	0.00E+00
1:Ins:C:1	1.51E-04	1.86E-04	1.12E-04	1.11E-04
1:Ins:C:2	1.64E-04	1.60E-04	1.04E-04	2.99E-05
1:Ins:C:3	8.29E-03	1.47E-07	1.99E-02	4.17E-02
1:Ins:C:4	1.01E-04	1.68E-04	2.14E-04	1.98E-04
1:Ins:C:5	4.63E-04	4.37E-04	1.91E-03	2.90E-04
1:Ins:T:0	1.11E-03	3.08E-04	4.32E-04	5.97E-04
1:Ins:T:1	9.34E-04	3.02E-03	1.97E-03	3.86E-04
1:Ins:T:2	3.35E-04	2.98E-05	1.81E-04	4.40E-04
1:Ins:T:3	8.56E-04	5.41E-04	6.74E-04	3.35E-04
1:Ins:T:4	6.40E-04	3.77E-04	1.15E-03	4.18E-04
1:Ins:T:5	3.23E-08	1.44E-03	5.26E-02	2.13E-03
2:Del:R:0	1.46E-03	3.00E-04	7.07E-05	9.21E-04
2:Del:R:1	4.67E-04	9.05E-04	4.35E-04	4.75E-04
2:Del:R:2	2.65E-04	3.12E-04	1.29E-04	4.09E-04
2:Del:R:3	1.76E-04	1.85E-04	1.10E-04	8.88E-05
2:Del:R:4	2.29E-05	6.86E-05	1.65E-05	1.66E-08
2:Del:R:5	2.46E-05	3.71E-05	8.88E-06	3.61E-08
3:Del:R:0	1.45E-03	3.68E-03	2.66E-03	5.49E-04
3:Del:R:1	3.27E-04	4.90E-04	5.76E-04	6.97E-04
3:Del:R:2	2.24E-04	2.16E-04	1.30E-04	1.67E-04
3:Del:R:3	6.77E-05	5.11E-05	6.57E-05	7.72E-05
3:Del:R:4	1.59E-08	5.79E-09	9.54E-09	1.12E-08
3:Del:R:5	2.56E-05	2.37E-05	4.79E-05	4.73E-08
4:Del:R:0	3.25E-04	2.21E-04	7.79E-05	2.46E-04
4:Del:R:1	7.13E-04	1.05E-04	3.32E-04	3.94E-04
4:Del:R:2	8.58E-05	8.25E-05	9.14E-09	1.35E-04
4:Del:R:3	1.59E-08	5.79E-09	9.54E-09	1.12E-08
4:Del:R:4	1.59E-08	5.79E-09	9.54E-09	1.12E-08
4:Del:R:5	3.38E-03	2.97E-04	6.72E-03	1.46E-02
5:Del:R:0	2.66E-03	1.03E-02	4.75E-03	2.14E-03
5:Del:R:1	2.38E-04	2.05E-04	5.68E-06	1.87E-04
5:Del:R:2	8.41E-05	1.04E-04	1.22E-08	1.63E-05
5:Del:R:3	1.59E-08	5.79E-09	9.54E-09	1.12E-08
5:Del:R:4	1.59E-08	5.79E-09	9.54E-09	1.12E-08
5:Del:R:5	1.59E-08	5.79E-09	9.54E-09	1.12E-08
2:Ins:R:0	2.84E-03	3.25E-04	9.19E-03	1.78E-02
2:Ins:R:1	3.46E-04	6.04E-05	1.71E-04	1.83E-04
2:Ins:R:2	2.22E-04	2.02E-04	5.61E-05	1.15E-04
2:Ins:R:3	6.11E-05	6.36E-05	8.58E-05	6.74E-05
2:Ins:R:4	1.37E-04	2.54E-04	2.93E-04	9.38E-05
2:Ins:R:5	2.29E-03	1.77E-03	7.84E-04	1.53E-03
3:Ins:R:0	8.26E-06	6.56E-05	5.56E-05	5.47E-05
3:Ins:R:1	1.30E-04	2.11E-04	2.14E-05	7.81E-05
3:Ins:R:2	3.90E-03	4.76E-02	3.43E-02	7.54E-04
