MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	2.09E-07	8.24E-08	7.04E-07	6.79E-03	4.28E-02	2.21E-04	8.77E-08	2.04E-03	3.04E-06	2.03E-02	4.95E-02	2.38E-02	1.87E-02	1.07E-02
1:Del:C:1	8.48E-05	0.00E+00	1.97E-03	0.00E+00	2.11E-02	4.32E-03	4.32E-03	1.04E-02	5.89E-03	9.65E-03	6.38E-02	0.00E+00	3.16E-02	1.34E-02
1:Del:C:2	1.16E-04	4.73E-07	1.03E-04	1.02E-04	2.05E-04	1.19E-08	2.21E-08	7.29E-04	1.55E-03	1.61E-04	1.79E-03	1.04E-03	8.25E-04	1.30E-03
1:Del:C:3	3.21E-04	4.45E-04	1.93E-04	3.35E-04	1.53E-03	0.00E+00	0.00E+00	0.00E+00	2.41E-03	2.40E-03	7.32E-03	1.04E-02	4.93E-03	4.13E-03
1:Del:C:4	6.71E-04	0.00E+00	0.00E+00	8.46E-02	1.40E-46	4.18E-02	1.41E-07	3.84E-03	3.04E-03	2.37E-02	1.21E-02	9.81E-08	5.22E-03	1.36E-06
1:Del:C:5	1.35E-07	1.19E-03	2.40E-02	3.58E-07	4.69E-46	4.26E-02	1.75E-02	1.59E-03	1.11E-45	2.03E-02	2.48E-03	1.21E-02	4.17E-03	2.95E-06
1:Del:T:0	7.52E-04	9.67E-04	1.40E-46	6.04E-03	1.74E-02	9.78E-04	2.25E-03	4.67E-03	1.54E-02	1.11E-02	4.43E-02	2.62E-02	2.73E-02	1.54E-02
1:Del:T:1	3.18E-04	0.00E+00	2.94E-04	1.24E-02	5.62E-03	8.33E-04	1.15E-03	2.40E-03	4.47E-03	6.63E-03	2.70E-02	1.34E-02	1.18E-02	4.68E-08
1:Del:T:2	0.00E+00	3.33E-03	0.00E+00	1.26E-02	7.28E-03	1.31E-03	2.75E-03	0.00E+00	3.18E-04	1.14E-03	3.87E-02	2.46E-02	3.24E-02	2.74E-03
1:Del:T:3	4.43E-04	3.15E-03	9.06E-04	3.29E-04	1.46E-02	9.66E-04	1.83E-03	1.41E-03	1.28E-03	2.10E-02	8.16E-03	4.95E-02	2.93E-02	1.28E-03
1:Del:T:4	6.69E-04	4.20E-03	1.75E-03	3.44E-04	7.19E-03	2.51E-03	0.00E+00	9.64E-05	5.45E-04	1.70E-02	3.70E-03	3.32E-02	7.93E-02	1.41E-02
1:Del:T:5	3.93E-08	9.22E-03	1.99E-07	2.79E-07	1.17E-07	2.10E-07	2.56E-06	3.54E-03	1.53E-03	1.00E-01	5.80E-07	3.36E-02	4.66E-02	5.72E-07
1:Ins:C:0	6.59E-05	1.56E-08	4.46E-07	2.12E-04	0.00E+00	4.03E-04	4.72E-08	1.45E-03	1.81E-03	6.48E-04	2.74E-03	1.04E-06	1.12E-06	1.61E-07
1:Ins:C:1	4.04E-08	4.63E-05	4.27E-09	9.59E-09	2.23E-08	4.37E-04	2.92E-08	7.16E-04	9.16E-04	8.35E-04	9.65E-04	2.15E-08	1.32E-06	1.25E-04
1:Ins:C:2	7.68E-05	4.76E-08	0.00E+00	3.09E-08	2.26E-08	8.34E-08	8.82E-08	2.18E-04	1.70E-04	2.33E-04	3.32E-04	4.52E-08	1.42E-04	2.66E-04
1:Ins:C:3	1.12E-04	1.56E-04	2.80E-09	2.50E-05	1.74E-08	3.52E-07	8.63E-08	8.76E-05	5.49E-04	3.20E-03	9.64E-05	4.64E-07	4.16E-04	4.98E-04
1:Ins:C:4	1.38E-04	2.30E-04	0.00E+00	1.36E-03	8.68E-04	7.92E-04	2.53E-04	0.00E+00	1.40E-46	5.63E-03	1.15E-03	5.00E-04	1.59E-03	5.04E-04
1:Ins:C:5	1.94E-03	1.83E-03	3.31E-08	2.69E-06	4.20E-08	4.97E-02	9.14E-08	2.44E-04	0.00E+00	7.14E-04	9.57E-04	1.10E-02	3.15E-03	2.88E-02
1:Ins:T:0	5.91E-04	9.73E-04	1.04E-04	0.00E+00	3.05E-03	1.44E-02	3.54E-08	7.93E-04	1.81E-04	8.50E-03	3.82E-03	9.69E-03	0.00E+00	5.03E-03
1:Ins:T:1	2.22E-04	6.82E-09	4.97E-05	3.60E-09	2.71E-03	5.58E-05	1.77E-07	6.62E-04	1.24E-03	7.83E-04	3.22E-03	1.06E-03	4.54E-03	5.62E-04
