MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.34280708	0.03129747	0.00197105	0.00218595	0.00097885	0.00105800
1:Del:C:1	0.09288030	0.02114336	0.00027945	0.00178345	0.00045301	0.00049824
1:Del:C:2	0.00282251	0.00370328	0.00000000	0.00022568	0.00000106	0.00029170
1:Del:C:3	0.01028094	0.00306448	0.00135023	0.00000000	0.00300050	0.00066983
1:Del:C:4	0.01283817	0.00066263	0.00149590	0.00000000	0.00130403	0.00013186
1:Del:C:5	0.00000000	0.00060741	0.00510936	0.00004670	0.00152278	0.01080502
1:Del:T:0	0.11074942	0.02782900	0.00270834	0.00165100	0.00184735	0.00346208
1:Del:T:1	0.04524276	0.01222624	0.00074287	0.00013010	0.00115555	0.00049362
1:Del:T:2	0.09072940	0.00333267	0.00099615	0.00000000	0.00186603	0.00763663
1:Del:T:3	0.11301423	0.00441126	0.00507465	0.00002789	0.00357351	0.01340911
1:Del:T:4	0.08818542	0.00000000	0.00187239	0.00442709	0.03577062	0.03942439
1:Del:T:5	0.00000034	0.00000072	0.00000044	0.00000091	0.00000183	0.85943188
1:Ins:C:0	0.00012370	0.00299127	0.00002436	0.00000005	0.00000000	0.00000001
1:Ins:C:1	0.00038454	0.00151242	0.00000000	0.00035434	0.01231716	0.00175738
1:Ins:C:2	0.00013084	0.00155722	0.00002229	0.00000009	0.00000007	0.00000001
1:Ins:C:3	0.00000000	0.00000000	0.00309948	0.00104107	0.24553180	0.00000000
1:Ins:C:4	0.00004919	0.00073826	0.00183039	0.00047243	0.00000000	0.00362686
1:Ins:C:5	0.00000004	0.00000004	0.00000159	0.94702978	0.00000227	0.00000094
1:Ins:T:0	0.01086497	0.00558305	0.00001404	0.00013509	0.00025913	0.00068403
1:Ins:T:1	0.00797524	0.00476621	0.00100861	0.00000771	0.00000000	0.00276574
1:Ins:T:2	0.00210820	0.00176629	0.00054059	0.00000000	0.00000000	0.00000000
1:Ins:T:3	0.00160226	0.00031324	0.00260947	0.00059125	0.00020662	0.00008207
1:Ins:T:4	0.00023724	0.00105522	0.01469651	0.00116307	0.00163407	0.00199862
1:Ins:T:5	0.00000028	0.00000178	0.91061593	0.00000026	0.00000170	0.00000025
2:Del:R:0	0.01483007	0.00420787	0.00107039	0.00000000	0.00045318	0.00370009
2:Del:R:1	0.00037907	0.00754391	0.00160641	0.00005170	0.00369751	0.00426105
2:Del:R:2	0.00053631	0.00097948	0.00031030	0.00000000	0.00000000	0.00159551
2:Del:R:3	0.00000000	0.00010650	0.00095346	0.00001203	0.00000000	0.00069564
2:Del:R:4	0.00025832	0.00008456	0.00041921	0.00000001	0.00008313	0.00000002
2:Del:R:5	0.00024887	0.00022913	0.00000000	0.00008744	0.00460502	0.00000004
3:Del:R:0	0.00311190	0.00783598	0.00055341	0.00000001	0.00000000	0.00091103
3:Del:R:1	0.00431698	0.00065649	0.00391927	0.00021771	0.00098759	0.00259047
3:Del:R:2	0.00145617	0.00011781	0.00000002	0.00000000	0.00089230	0.00172721
3:Del:R:3	0.00000003	0.00015330	0.00006244	0.00000001	0.00000000	0.00064541
3:Del:R:4	0.00000034	0.00000027	0.00000026	0.00000043	0.00000023	0.00000040
