MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	9.49E-04	4.84E-04	3.76E-04	2.87E-03	3.18E-03	3.01E-04
1:Del:C:1	2.68E-04	6.58E-08	0.00E+00	9.84E-04	1.81E-03	2.37E-04
1:Del:C:2	0.00E+00	4.89E-05	1.62E-04	3.58E-04	3.53E-04	8.22E-09
1:Del:C:3	0.00E+00	1.40E-04	2.76E-04	6.65E-04	4.10E-04	0.00E+00
1:Del:C:4	2.85E-04	0.00E+00	3.99E-04	3.83E-05	6.92E-04	1.62E-05
1:Del:C:5	3.70E-03	4.17E-04	1.35E-03	1.87E-46	1.69E-07	3.84E-04
1:Del:T:0	6.03E-04	2.22E-04	6.97E-04	9.75E-04	1.69E-03	1.31E-03
1:Del:T:1	1.32E-04	8.55E-09	2.98E-04	6.41E-04	7.69E-04	4.35E-04
1:Del:T:2	5.97E-04	1.95E-04	6.67E-04	9.84E-04	1.79E-03	6.79E-04
1:Del:T:3	5.63E-04	2.04E-04	8.10E-04	7.07E-04	2.81E-03	1.07E-03
1:Del:T:4	7.14E-04	2.50E-04	1.45E-03	0.00E+00	2.78E-03	0.00E+00
1:Del:T:5	2.27E-07	1.95E-08	2.60E-03	5.74E-04	1.66E-04	5.23E-04
1:Ins:C:0	0.00E+00	0.00E+00	1.77E-04	2.20E-04	2.88E-09	0.00E+00
1:Ins:C:1	3.35E-08	6.77E-09	8.80E-05	2.15E-04	5.12E-08	3.08E-05
1:Ins:C:2	1.89E-06	1.50E-07	1.85E-07	1.00E-07	8.59E-08	2.32E-03
1:Ins:C:3	2.12E-08	1.39E-04	1.96E-04	6.07E-05	2.75E-04	1.00E-03
1:Ins:C:4	5.17E-06	1.05E-04	2.55E-04	1.28E-04	0.00E+00	0.00E+00
1:Ins:C:5	3.06E-04	7.78E-04	6.06E-04	4.82E-04	6.43E-04	7.53E-04
1:Ins:T:0	1.54E-05	1.84E-04	2.62E-04	3.04E-04	7.13E-04	6.59E-04
1:Ins:T:1	8.85E-05	1.11E-05	7.46E-05	3.18E-04	4.24E-04	1.76E-07
1:Ins:T:2	2.48E-04	9.58E-05	2.22E-04	2.17E-04	2.95E-04	8.49E-05
1:Ins:T:3	0.00E+00	2.06E-04	1.37E-04	1.99E-04	1.85E-04	0.00E+00
1:Ins:T:4	2.21E-05	6.19E-04	3.07E-04	3.77E-05	1.84E-04	4.81E-04
1:Ins:T:5	2.47E-06	1.61E-03	1.16E-09	2.41E-07	1.37E-07	1.51E-07
2:Del:R:0	7.48E-05	2.83E-05	8.21E-05	2.26E-04	5.22E-04	5.25E-04
2:Del:R:1	1.37E-04	2.33E-04	4.29E-04	6.40E-04	9.43E-04	7.65E-04
2:Del:R:2	7.06E-05	1.69E-04	1.60E-04	9.37E-05	2.75E-04	2.60E-05
2:Del:R:3	1.40E-46	9.62E-05	1.20E-04	5.58E-04	1.58E-04	1.33E-03
2:Del:R:4	5.71E-05	2.27E-08	1.78E-04	2.50E-08	4.52E-05	4.85E-08
2:Del:R:5	3.99E-09	6.86E-09	2.59E-08	1.51E-04	1.48E-04	3.48E-08
3:Del:R:0	0.00E+00	6.72E-06	2.83E-04	3.03E-04	2.79E-04	0.00E+00
3:Del:R:1	1.91E-04	3.02E-04	4.79E-04	2.72E-04	5.29E-04	3.33E-04
3:Del:R:2	1.87E-04	0.00E+00	2.20E-04	1.84E-04	3.87E-04	0.00E+00
3:Del:R:3	1.04E-06	1.20E-04	6.09E-05	1.40E-46	6.18E-08	1.90E-04
3:Del:R:4	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
3:Del:R:5	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
4:Del:R:0	2.66E-04	7.09E-09	4.05E-05	5.14E-04	2.70E-04	4.77E-08
4:Del:R:1	8.68E-05	1.09E-04	2.16E-04	4.44E-04	6.04E-04	2.45E-04
4:Del:R:2	1.33E-04	8.37E-09	0.00E+00	1.02E-04	1.37E-04	2.97E-04
4:Del:R:3	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
4:Del:R:4	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
4:Del:R:5	1.98E-08	1.77E-08	3.66E-08	6.91E-05	2.66E-08	4.65E-08
5:Del:R:0	2.61E-03	3.70E-08	1.30E-04	4.38E-03	8.53E-04	1.90E-07
5:Del:R:1	6.32E-05	0.00E+00	3.12E-04	8.99E-05	1.91E-04	1.37E-04
5:Del:R:2	3.60E-05	8.39E-09	1.27E-04	8.13E-05	1.68E-04	4.06E-08
5:Del:R:3	2.37E-08	3.77E-08	5.33E-08	4.65E-08	5.93E-08	1.28E-04
5:Del:R:4	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
5:Del:R:5	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
2:Ins:R:0	0.00E+00	4.95E-05	1.92E-04	4.00E-04	1.34E-04	0.00E+00
2:Ins:R:1	1.99E-04	0.00E+00	1.35E-04	2.88E-04	3.32E-04	6.77E-09
2:Ins:R:2	1.47E-04	2.67E-09	8.52E-05	5.56E-05	3.50E-04	2.18E-04
2:Ins:R:3	0.00E+00	8.32E-05	2.11E-05	5.54E-05	1.74E-04	3.06E-05
2:Ins:R:4	1.92E-04	2.02E-04	2.24E-04	1.69E-04	7.58E-05	4.74E-04
2:Ins:R:5	0.00E+00	7.05E-04	7.78E-04	2.03E-04	5.52E-04	5.08E-04
3:Ins:R:0	1.04E-08	8.70E-05	4.26E-05	8.29E-05	2.22E-04	7.31E-09
3:Ins:R:1	7.44E-05	0.00E+00	2.51E-04	1.37E-04	1.17E-04	1.09E-07
3:Ins:R:2	0.00E+00	7.35E-05	9.99E-05	6.21E-05	2.62E-08	0.00E+00
3:Ins:R:3	2.15E-08	3.15E-08	1.68E-08	2.77E-07	8.57E-05	9.60E-08
3:Ins:R:4	6.06E-05	1.51E-08	5.66E-05	1.17E-04	1.46E-07	8.53E-09
3:Ins:R:5	3.78E-05	1.25E-04	1.33E-04	1.65E-04	2.55E-05	3.00E-05
4:Ins:R:0	2.76E-08	7.05E-05	4.31E-09	1.48E-04	5.67E-09	1.28E-04
4:Ins:R:1	0.00E+00	1.48E-04	1.50E-04	2.65E-04	4.84E-04	2.14E-04
4:Ins:R:2	3.80E-08	5.89E-05	3.74E-08	4.65E-08	6.62E-08	5.88E-08
4:Ins:R:3	3.54E-09	2.38E-09	2.20E-09	5.68E-09	1.01E-08	4.69E-09
4:Ins:R:4	4.89E-05	1.25E-04	1.01E-04	3.85E-05	5.95E-09	1.49E-04
4:Ins:R:5	1.12E-04	1.40E-04	1.98E-04	9.04E-05	0.00E+00	0.00E+00
5:Ins:R:0	3.21E-08	4.91E-05	4.22E-08	3.97E-08	1.02E-04	4.30E-08
5:Ins:R:1	0.00E+00	2.34E-04	9.64E-05	3.20E-04	0.00E+00	2.86E-04
5:Ins:R:2	3.98E-08	1.19E-04	3.97E-05	1.11E-04	6.15E-08	6.94E-08
5:Ins:R:3	5.41E-05	5.11E-05	4.67E-09	2.50E-08	2.09E-07	8.74E-09
5:Ins:R:4	1.27E-08	1.20E-04	8.97E-05	1.36E-04	1.47E-08	2.18E-04
5:Ins:R:5	6.96E-05	2.30E-09	3.89E-05	7.68E-05	5.95E-09	0.00E+00
2:Del:M:1	6.83E-05	1.87E-04	0.00E+00	3.27E-04	2.56E-04	1.20E-05
3:Del:M:1	2.38E-04	1.22E-04	1.68E-04	3.16E-04	4.09E-04	1.30E-04
3:Del:M:2	0.00E+00	1.46E-04	1.71E-04	8.24E-04	4.75E-04	5.09E-04
4:Del:M:1	2.34E-04	9.85E-05	1.33E-04	3.90E-04	3.58E-04	0.00E+00
4:Del:M:2	4.95E-10	7.91E-09	8.95E-05	2.52E-04	3.10E-04	1.13E-08
4:Del:M:3	6.93E-05	6.65E-05	8.83E-05	2.50E-04	2.30E-04	8.81E-05
5:Del:M:1	8.14E-09	3.80E-04	3.17E-04	2.64E-03	0.00E+00	2.18E-06
5:Del:M:2	1.95E-03	1.45E-04	6.39E-05	1.69E-03	9.65E-04	2.84E-04
5:Del:M:3	1.59E-04	1.29E-04	4.55E-04	1.29E-03	0.00E+00	0.00E+00
5:Del:M:4	2.30E-05	6.08E-05	2.13E-04	8.46E-04	2.37E-04	0.00E+00
