Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V28	2.44E+00	1.34E+00	2.07E+00	2.17E+00	1.79E+00	6.15E-01	1.08E+00
V29	1.43E+00	4.73E-01	5.63E-01	7.47E+00	1.87E+00	1.42E+00	8.58E+00
V30	1.73E+00	1.57E+00	3.96E-01	0.00E+00	4.78E+00	6.63E-01	4.31E+00
V31	2.14E+00	1.27E+00	1.46E+00	0.00E+00	4.00E-01	8.46E-01	2.67E-01
V32	7.52E-01	1.83E+00	1.29E+00	1.79E+00	1.46E+01	2.68E+00	1.48E+01
V33	1.20E+00	2.90E+00	3.68E+00	2.05E+01	4.89E+00	1.85E+00	1.99E+01
V34	7.16E-01	2.38E+00	2.19E+00	1.93E+00	8.58E+00	0.00E+00	8.66E+00
V35	1.18E+00	8.82E-01	2.00E+00	4.06E+00	2.69E+00	1.75E+00	3.80E+00
V36	8.94E-01	2.49E+00	1.83E+00	2.12E+00	0.00E+00	7.67E-01	2.04E+00
V37	6.53E-01	8.85E-01	8.82E-01	5.61E+00	2.99E+00	1.53E+00	3.47E+00
V38	0.00E+00	1.19E+00	1.13E+00	0.00E+00	1.22E+00	5.43E-01	4.58E-01
V39	7.22E-01	2.52E+00	4.07E-01	8.30E-01	1.72E+00	9.04E-01	2.00E-01
V40	1.39E+00	2.30E+00	1.68E+00	1.03E+01	5.15E+00	8.84E-01	8.01E+00
V41	2.33E-01	1.71E+00	6.96E-01	9.46E-01	1.80E+00	5.58E-01	1.81E+00
V42	2.72E+00	1.93E+00	7.45E+00	1.56E+00	4.00E-01	2.60E+00	7.11E+00
V43	2.24E+00	7.67E-01	1.28E+00	2.95E+00	7.90E-01	1.13E+00	3.48E+00
V44	8.92E-01	2.45E+00	1.25E+00	3.27E+00	2.04E+00	0.00E+00	2.92E+00
V45	1.28E+00	2.50E+00	1.10E+00	1.09E+00	8.33E-01	2.17E+00	0.00E+00
V46	2.37E+00	1.82E+00	1.23E+00	8.12E+00	2.70E+00	1.62E+00	8.80E+00
V47	6.84E-01	2.04E+00	4.51E+00	7.23E+00	2.62E+00	2.80E+00	5.92E+00
V48	4.90E-01	2.08E+00	1.58E+00	3.40E-01	9.48E-01	5.26E-01	6.96E-01
V49	0.00E+00	2.27E+00	5.54E-01	2.94E+00	1.59E+00	1.16E+00	2.10E+00
V50	2.24E+00	7.92E-01	3.71E-01	3.58E+00	2.50E+00	1.68E+00	2.93E+00
V51	2.00E+00	0.00E+00	2.35E+00	3.03E+00	5.99E+00	3.96E-01	7.49E+00
V52	7.64E-01	4.27E+00	7.89E-01	4.94E+00	5.13E+00	0.00E+00	3.80E+00
V53	1.25E+00	1.90E+00	3.03E+00	1.56E+00	1.20E+00	5.86E-01	2.71E+00
V54	1.89E+00	8.44E-01	3.23E+00	1.01E+01	8.79E-01	0.00E+00	9.06E+00
V55	0.00E+00	1.80E+00	8.84E-01	1.09E+00	1.08E+01	2.56E+00	1.02E+01
V56	6.11E-01	2.61E+00	3.82E+00	4.72E+00	1.54E+00	1.79E+00	2.43E+00
V57	5.42E-01	0.00E+00	9.04E-01	4.03E+00	1.09E+00	2.21E-01	4.27E+00
V58	1.85E+00	1.51E+00	2.14E+00	0.00E+00	6.45E+00	7.57E-01	5.81E+00
V59	1.52E+00	3.06E+00	6.67E-01	3.24E+00	8.85E+00	7.16E-01	1.02E+01
V60	2.58E+00	0.00E+00	1.10E+00	1.62E+00	6.36E-01	1.85E+00	1.65E+00
V61	1.22E+00	2.19E+00	6.81E+00	2.10E+01	1.92E+00	3.59E-01	2.20E+01
V62	2.19E+00	2.72E+00	1.63E+00	1.38E+01	4.60E+00	4.00E+00	1.03E+01
V63	5.48E+00	1.18E+00	4.98E+00	2.33E+01	2.41E+00	1.37E+00	2.01E+01
V64	1.19E+00	3.87E+00	4.12E+00	1.75E+00	1.56E+00	1.46E+00	2.06E+00
V65	1.66E+00	1.80E+00	4.85E+00	4.75E+00	2.46E+00	1.54E+00	4.31E+00
V66	2.30E+00	6.32E+00	4.40E+00	2.43E+00	7.71E+00	1.32E+00	5.54E+00
V67	5.78E-01	9.87E-01	1.63E+00	3.70E+00	1.60E+00	1.75E+00	4.46E+00
V68	1.73E+00	5.56E+00	5.27E+00	3.47E+00	9.12E-01	3.41E+00	4.49E+00
V69	1.23E+00	9.43E-01	2.94E+00	5.22E+00	4.50E+00	1.26E+00	3.06E+00
V70	5.12E-01	1.53E+00	2.18E+00	3.00E-01	3.06E-01	2.32E+00	0.00E+00
V71	1.51E+00	5.59E-01	1.53E-01	3.59E-01	0.00E+00	1.75E+00	4.58E-01
V72	2.22E+00	2.24E-01	5.82E-01	7.64E-01	1.47E+00	2.06E+00	8.03E-01
V73	2.30E+00	1.00E+00	4.42E-01	1.80E+00	2.00E-01	3.25E+00	1.47E+00
V74	1.88E+00	1.29E+00	1.46E+00	1.50E+00	1.55E+01	2.61E+00	1.64E+01
V75	3.28E+00	2.61E+00	1.04E+00	1.36E+00	4.09E+00	0.00E+00	2.80E+00
V76	1.42E+00	1.53E-01	3.13E+00	1.16E+00	6.58E+00	2.94E+00	8.17E+00
V77	6.80E-01	1.24E+00	2.34E+00	9.69E+00	2.49E+00	2.41E+00	1.40E+01
V78	5.16E-01	1.86E+00	4.99E-01	7.27E-01	2.80E+00	5.47E-01	1.60E+00
V79	2.37E+00	4.47E-01	1.23E+00	1.26E+01	1.19E+01	2.39E+00	8.31E+00
V80	2.08E+00	2.78E+00	1.77E+00	1.18E+00	1.67E+01	9.45E-01	1.72E+01
V81	1.99E+00	1.20E+00	9.55E-01	0.00E+00	4.00E-01	8.75E-01	0.00E+00
V82	2.22E+00	2.91E-01	2.93E+00	4.89E+00	1.21E+01	1.27E+00	1.20E+01
V83	9.43E-01	2.87E+00	3.89E+00	0.00E+00	1.60E+01	3.89E+00	1.70E+01
V84	5.39E-01	5.62E-01	1.19E+00	1.47E+00	3.27E-01	3.79E-01	7.31E-01
V85	1.33E+00	1.32E+00	1.17E+00	1.73E+00	7.89E-01	1.02E+00	1.67E+00
V86	8.84E-01	2.81E+00	4.99E-01	1.69E+00	2.32E+00	3.42E-01	7.64E-01
V87	1.23E+00	8.06E-01	4.71E-01	9.57E-01	1.65E+00	1.42E+00	1.30E+00
V88	6.51E-01	1.48E+00	9.64E-01	3.99E+00	4.01E-01	7.06E-01	4.24E+00
V89	2.83E+00	1.25E+00	2.13E+00	5.37E+00	4.66E+00	2.49E-01	5.44E+00
V90	6.63E-01	1.63E+00	7.92E-01	7.75E-01	4.90E+00	7.52E-01	4.99E+00
V91	1.25E+00	1.67E+00	1.19E+00	2.30E+01	2.41E+00	1.40E+00	2.21E+01
V92	1.30E+00	9.07E-01	2.48E+00	1.18E+01	8.73E+00	0.00E+00	4.87E+00
V93	3.79E-01	2.56E+00	2.55E+00	3.20E+00	1.58E+00	2.69E-01	3.61E+00
V94	3.50E+00	2.96E+00	1.00E-01	1.00E-01	1.06E+01	1.20E+00	8.05E+00
V95	4.42E-01	7.46E-01	3.06E+00	3.19E+00	1.47E+00	4.99E-01	4.87E+00
V96	3.50E+00	8.23E-01	1.22E+00	7.39E+00	1.68E+01	6.16E-01	1.19E+01
V97	1.36E+00	1.76E+00	2.07E+00	1.27E+01	2.12E+00	6.11E-01	1.32E+01
V98	1.63E+00	2.17E+00	1.89E+00	0.00E+00	3.41E+00	1.85E+00	4.55E+00
V99	5.59E-01	1.25E+00	2.98E+00	1.30E+00	3.80E+00	1.63E+00	2.52E+00
V100	0.00E+00	8.49E-01	1.13E+00	1.05E+01	1.17E+00	4.52E+00	1.14E+01
