NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	206.143	78.469	80.474	61.079	0.533	0.77	20000.0
2	216.148	81.98	85.098	64.727	0.554	0.754	20000.0
3	209.606	80.478	82.215	63.51	0.545	0.761	20000.0
4	208.94	80.466	82.175	64.043	0.551	0.758	20000.0
5	195.929	75.513	74.392	58.775	0.546	0.776	20000.0
6	195.261	75.869	74.093	59.022	0.552	0.773	30000.0
7	192.89	74.335	72.921	58.434	0.532	0.779	40000.0
8	205.125	78.228	78.743	60.334	0.529	0.776	30000.0
9	193.916	74.728	74.556	58.57	0.535	0.777	20000.0
10	205.033	78.487	79.453	60.688	0.527	0.777	20000.0
