NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	59.452	21.623	14.189	13.239	0.115	0.988	60000.0
2	59.664	21.495	14.379	13.123	0.114	0.988	40000.0
3	61.543	21.863	14.775	13.343	0.119	0.989	40000.0
4	59.687	21.922	14.498	13.526	0.119	0.987	30000.0
5	58.897	21.245	14.121	12.963	0.112	0.989	50000.0
6	59.732	21.504	14.627	13.273	0.114	0.988	40000.0
7	58.814	20.872	13.96	12.332	0.112	0.99	30000.0
8	58.696	21.672	13.952	13.037	0.118	0.988	50000.0
9	60.587	21.858	14.881	13.399	0.118	0.988	60000.0
10	60.006	21.607	14.422	13.157	0.114	0.989	30000.0
