MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	2.62E-04	2.10E-03	3.87E-03	1.87E-46	6.70E-03	2.45E-03	5.01E-02	2.73E-02	3.18E-02	1.56E-02
1:Del:C:1	5.18E-04	0.00E+00	3.48E-03	5.60E-08	3.85E-04	3.05E-08	1.71E-02	2.24E-02	2.47E-02	1.93E-03
1:Del:C:2	2.21E-04	4.93E-04	9.92E-04	1.61E-04	5.46E-05	2.26E-08	7.97E-05	2.35E-03	2.10E-08	2.21E-03
1:Del:C:3	2.62E-04	6.40E-05	1.07E-03	0.00E+00	2.39E-03	3.39E-04	1.55E-03	2.88E-03	3.70E-04	1.76E-03
1:Del:C:4	1.77E-04	1.41E-03	7.07E-04	4.98E-04	6.72E-04	7.41E-09	3.53E-03	2.39E-03	8.86E-04	9.05E-04
1:Del:C:5	2.32E-04	1.32E-03	5.84E-04	7.26E-04	3.31E-04	1.74E-06	1.08E-04	6.69E-03	2.38E-03	2.01E-03
1:Del:T:0	8.12E-04	3.23E-03	3.85E-03	6.06E-04	6.25E-03	1.03E-03	6.70E-03	1.58E-02	8.93E-03	1.66E-02
1:Del:T:1	2.61E-04	4.94E-04	1.06E-03	9.42E-04	1.59E-03	6.61E-04	6.43E-03	9.54E-03	2.94E-03	1.45E-03
1:Del:T:2	0.00E+00	8.40E-04	1.42E-03	5.09E-02	1.08E-01	0.00E+00	7.17E-03	1.76E-02	7.01E-46	1.16E-02
1:Del:T:3	6.74E-04	1.26E-03	1.43E-03	1.45E-03	3.64E-03	6.42E-04	1.48E-02	2.82E-02	3.04E-02	3.61E-03
1:Del:T:4	6.24E-04	5.34E-03	0.00E+00	9.09E-04	1.79E-03	3.21E-04	1.69E-02	3.07E-02	1.82E-07	7.87E-03
1:Del:T:5	2.73E-08	1.13E-02	8.36E-03	4.26E-08	3.32E-07	9.13E-08	2.05E-03	1.07E-02	6.35E-08	1.15E-01
1:Ins:C:0	1.02E-08	0.00E+00	5.23E-04	7.05E-08	2.16E-08	4.17E-05	3.19E-04	5.91E-04	1.50E-04	1.42E-08
1:Ins:C:1	1.39E-04	0.00E+00	3.83E-04	2.32E-04	5.50E-04	3.37E-05	3.57E-08	6.15E-04	4.69E-04	3.18E-04
1:Ins:C:2	9.58E-05	2.63E-04	2.67E-04	1.08E-08	5.36E-04	0.00E+00	1.32E-07	6.64E-04	1.62E-04	5.70E-04
1:Ins:C:3	1.71E-04	1.50E-04	5.79E-05	9.50E-08	2.83E-04	2.35E-04	1.32E-04	5.93E-05	3.20E-07	5.48E-04
1:Ins:C:4	5.08E-04	3.66E-04	9.85E-05	6.18E-04	7.63E-05	4.40E-03	1.63E-03	4.50E-04	1.10E-02	7.30E-04
1:Ins:C:5	3.95E-03	1.36E-03	1.32E-04	1.28E-03	5.25E-03	0.00E+00	8.07E-05	1.38E-03	0.00E+00	2.06E-02
1:Ins:T:0	3.49E-04	8.07E-04	1.53E-03	0.00E+00	3.63E-04	2.11E-02	2.36E-03	3.32E-03	4.84E-02	1.81E-03
1:Ins:T:1	6.80E-04	9.27E-04	4.29E-04	3.80E-03	6.60E-03	1.57E-03	1.52E-03	2.05E-03	3.05E-03	1.30E-02
1:Ins:T:2	5.60E-09	2.27E-04	3.44E-04	3.20E-04	3.68E-04	1.10E-04	2.67E-04	4.33E-04	2.79E-04	0.00E+00
1:Ins:T:3	5.44E-04	1.33E-04	2.22E-04	3.69E-04	2.43E-03	6.04E-04	3.84E-04	1.03E-03	1.00E-03	4.35E-03
1:Ins:T:4	3.31E-03	9.32E-04	1.80E-04	1.55E-04	8.59E-03	8.76E-05	9.79E-05	2.07E-03	0.00E+00	1.84E-02
1:Ins:T:5	1.10E-02	2.73E-03	8.56E-04	2.99E-46	4.51E-02	4.06E-03	3.75E-03	5.63E-07	3.17E-03	8.83E-02
2:Del:R:0	0.00E+00	2.79E-04	1.51E-03	5.82E-04	8.24E-04	1.17E-04	2.10E-03	4.61E-03	1.00E-03	5.40E-03
2:Del:R:1	2.28E-04	9.68E-04	1.33E-03	1.12E-04	1.73E-04	0.00E+00	0.00E+00	2.40E-03	2.57E-03	9.12E-03
2:Del:R:2	1.94E-04	4.73E-04	1.61E-04	2.44E-04	2.58E-04	5.22E-05	1.73E-04	5.05E-04	6.04E-04	1.84E-03
2:Del:R:3	3.99E-08	4.34E-04	9.74E-05	5.22E-04	1.19E-03	1.57E-02	1.14E-04	1.52E-04	4.09E-02	1.25E-03
2:Del:R:4	4.96E-04	7.91E-04	2.65E-07	4.67E-02	1.12E-02	2.04E-07	0.00E+00	8.05E-08	4.05E-03	2.44E-04
2:Del:R:5	6.96E-05	2.81E-04	1.80E-04	4.97E-09	8.51E-05	4.86E-08	2.51E-08	4.43E-05	3.43E-07	3.07E-08
3:Del:R:0	2.76E-04	0.00E+00	1.32E-03	2.67E-05	4.59E-04	0.00E+00	4.25E-04	2.58E-03	3.09E-03	0.00E+00
3:Del:R:1	7.08E-04	9.03E-04	8.49E-04	1.24E-04	4.25E-04	0.00E+00	3.04E-04	1.94E-03	1.37E-03	8.43E-03
3:Del:R:2	1.41E-04	3.93E-04	2.96E-04	0.00E+00	1.05E-03	3.92E-05	3.82E-04	2.20E-03	1.04E-03	4.39E-05
3:Del:R:3	1.35E-04	1.51E-04	5.95E-04	0.00E+00	0.00E+00	0.00E+00	3.01E-04	3.56E-04	9.89E-08	3.86E-04
3:Del:R:4	6.21E-07	9.43E-08	1.10E-07	2.03E-07	2.50E-07	3.87E-02	1.34E-07	1.29E-07	2.09E-02	1.35E-06
3:Del:R:5	7.79E-09	7.81E-09	1.56E-08	1.88E-08	3.07E-08	1.20E-08	5.48E-08	7.72E-08	8.20E-08	8.80E-08
4:Del:R:0	9.67E-05	2.43E-04	6.00E-04	0.00E+00	8.92E-04	4.62E-05	1.04E-03	1.63E-03	6.94E-04	3.34E-03
4:Del:R:1	1.90E-04	2.85E-04	5.43E-04	3.05E-04	3.25E-04	1.01E-04	1.40E-03	1.55E-03	2.85E-03	3.92E-03
4:Del:R:2	1.40E-04	1.14E-04	2.05E-04	3.35E-05	2.20E-04	4.50E-06	4.32E-04	2.95E-04	4.45E-08	3.53E-04
4:Del:R:3	7.79E-09	7.81E-09	1.56E-08	1.88E-08	3.07E-08	1.20E-08	5.48E-08	7.72E-08	8.20E-08	8.80E-08
4:Del:R:4	7.79E-09	7.81E-09	1.56E-08	1.88E-08	3.07E-08	1.20E-08	5.48E-08	7.72E-08	8.20E-08	8.80E-08
4:Del:R:5	7.79E-09	7.81E-09	1.56E-08	1.88E-08	3.07E-08	1.20E-08	5.48E-08	7.72E-08	8.20E-08	8.80E-08
5:Del:R:0	0.00E+00	3.46E-03	6.00E-03	3.05E-08	1.82E-02	1.18E-03	1.82E-03	3.61E-02	1.56E-02	6.07E-03
5:Del:R:1	5.71E-04	7.09E-04	1.19E-04	2.64E-04	1.86E-04	9.28E-03	2.61E-03	1.54E-03	2.45E-02	4.50E-05
5:Del:R:2	1.94E-08	6.19E-05	1.77E-04	7.01E-08	1.74E-04	1.74E-08	3.05E-04	2.00E-04	4.64E-08	6.03E-04
5:Del:R:3	7.79E-09	7.81E-09	1.56E-08	1.88E-08	3.07E-08	1.20E-08	5.48E-08	7.72E-08	8.20E-08	8.80E-08
5:Del:R:4	7.79E-09	7.81E-09	1.56E-08	1.88E-08	3.07E-08	1.20E-08	5.48E-08	7.72E-08	8.20E-08	8.80E-08
5:Del:R:5	2.29E-08	4.85E-05	1.22E-04	2.15E-08	1.38E-07	1.61E-04	6.31E-09	7.62E-08	3.50E-07	4.29E-04
2:Ins:R:0	8.01E-09	1.44E-04	8.56E-04	2.53E-04	2.34E-04	3.78E-08	3.34E-04	1.10E-03	4.50E-05	1.39E-03
2:Ins:R:1	4.35E-05	1.18E-04	4.43E-04	1.78E-04	1.80E-08	1.59E-04	3.53E-04	9.92E-04	0.00E+00	1.44E-03
2:Ins:R:2	2.13E-05	1.93E-04	5.37E-05	0.00E+00	7.03E-08	2.84E-04	4.99E-04	6.01E-05	4.48E-08	1.93E-04
2:Ins:R:3	1.96E-04	1.63E-04	1.37E-05	1.32E-08	2.49E-04	1.95E-08	1.26E-04	1.06E-04	1.13E-08	5.57E-04
2:Ins:R:4	2.81E-04	2.90E-04	0.00E+00	1.35E-04	6.94E-04	0.00E+00	2.26E-04	3.43E-04	0.00E+00	2.43E-04
2:Ins:R:5	2.28E-03	2.55E-03	2.90E-04	0.00E+00	3.92E-03	4.75E-05	0.00E+00	4.60E-04	6.25E-04	1.07E-02
3:Ins:R:0	2.70E-08	3.55E-04	4.46E-04	5.02E-09	1.41E-08	1.84E-08	2.15E-08	4.38E-04	4.72E-08	3.93E-04
3:Ins:R:1	1.77E-04	2.17E-24	1.25E-03	6.54E-09	1.63E-03	2.28E-03	0.00E+00	1.56E-03	4.71E-03	0.00E+00
3:Ins:R:2	1.71E-08	2.17E-08	1.53E-04	9.13E-05	1.21E-04	1.64E-08	4.13E-08	1.31E-04	3.55E-08	3.02E-04
3:Ins:R:3	1.43E-04	5.22E-07	2.12E-04	4.91E-03	8.02E-03	3.30E-07	0.00E+00	6.42E-07	0.00E+00	4.96E-02
3:Ins:R:4	3.11E-08	2.84E-08	1.27E-04	2.32E-08	6.57E-05	2.59E-08	2.60E-04	9.86E-05	2.24E-04	6.93E-08
3:Ins:R:5	1.32E-04	2.28E-04	0.00E+00	0.00E+00	4.50E-04	9.07E-05	1.03E-04	3.55E-04	0.00E+00	1.30E-03
4:Ins:R:0	2.25E-08	1.82E-08	7.29E-05	2.36E-08	4.03E-05	7.67E-05	1.15E-04	3.11E-04	1.08E-07	6.49E-08
4:Ins:R:1	4.42E-05	3.73E-04	1.23E-05	0.00E+00	8.32E-09	5.19E-04	6.36E-04	9.89E-05	5.86E-04	3.29E-03
4:Ins:R:2	6.70E-05	1.12E-04	5.24E-08	5.56E-08	6.96E-08	4.18E-08	5.05E-08	1.48E-04	3.53E-08	4.19E-05
4:Ins:R:3	0.00E+00	2.67E-04	6.25E-09	6.70E-03	8.31E-03	2.87E-05	2.22E-08	9.11E-06	1.03E-03	5.32E-03
4:Ins:R:4	6.51E-05	6.19E-05	8.61E-09	2.03E-08	5.68E-07	1.11E-04	1.25E-07	1.28E-04	9.87E-07	3.56E-04
4:Ins:R:5	3.27E-04	2.52E-04	2.68E-04	9.87E-05	8.89E-04	1.27E-04	0.00E+00	1.10E-04	6.75E-08	9.28E-04
5:Ins:R:0	3.88E-08	5.98E-05	1.50E-04	4.84E-08	5.74E-08	3.97E-08	8.00E-08	5.20E-04	4.22E-08	1.46E-04
5:Ins:R:1	1.57E-04	4.07E-04	1.44E-03	0.00E+00	0.00E+00	1.47E-04	5.26E-04	1.38E-03	1.27E-03	1.06E-03
5:Ins:R:2	3.77E-08	3.39E-08	5.25E-05	4.16E-08	8.04E-05	1.47E-07	8.40E-08	6.32E-08	1.01E-07	1.05E-07
5:Ins:R:3	7.14E-05	3.11E-08	5.57E-08	3.37E-08	7.08E-08	3.79E-08	4.84E-08	1.12E-07	4.35E-08	9.95E-08
5:Ins:R:4	7.04E-05	2.19E-08	4.24E-08	3.01E-08	5.69E-08	3.09E-08	1.51E-04	3.44E-05	5.28E-08	6.80E-08
5:Ins:R:5	1.08E-08	2.07E-07	2.60E-08	1.07E-04	3.42E-05	1.21E-04	2.11E-08	5.76E-08	2.72E-08	1.73E-04
2:Del:M:1	7.25E-04	3.11E-04	5.54E-04	1.71E-04	2.54E-03	2.33E-04	1.81E-03	1.45E-03	2.42E-03	3.19E-03
3:Del:M:1	0.00E+00	5.00E-04	1.66E-03	4.15E-04	3.22E-04	4.24E-04	1.88E-03	3.43E-03	2.08E-03	1.91E-03
3:Del:M:2	3.51E-04	6.01E-04	9.81E-04	0.00E+00	1.76E-03	6.77E-05	6.04E-04	1.95E-03	1.05E-03	4.02E-03
4:Del:M:1	2.76E-08	1.35E-04	7.28E-04	1.70E-04	1.27E-03	1.31E-08	4.79E-04	1.24E-03	1.92E-03	2.21E-04
4:Del:M:2	1.38E-04	5.12E-04	0.00E+00	2.16E-04	1.85E-04	8.65E-08	5.20E-04	8.73E-04	2.24E-08	1.76E-03
4:Del:M:3	6.94E-05	1.56E-04	1.48E-04	4.73E-05	1.25E-04	0.00E+00	4.79E-04	6.46E-04	1.92E-08	1.26E-03
5:Del:M:1	7.63E-04	0.00E+00	1.14E-02	6.28E-08	3.20E-02	8.16E-04	2.35E-07	2.44E-02	1.03E-03	7.39E-07
5:Del:M:2	1.75E-04	8.43E-04	8.70E-03	4.69E-05	1.65E-02	1.33E-08	4.15E-04	2.31E-02	1.19E-02	3.36E-03
5:Del:M:3	3.20E-04	2.80E-04	4.43E-03	2.95E-04	8.32E-03	1.55E-04	1.60E-03	8.14E-03	4.89E-03	1.40E-02
5:Del:M:4	1.27E-08	4.35E-04	1.52E-03	2.16E-04	1.05E-03	1.45E-04	5.22E-08	3.89E-03	4.68E-04	5.08E-04
5:Del:M:5	6.84E-05	4.93E-04	2.52E-03	0.00E+00	4.51E-05	0.00E+00	6.13E-04	3.17E-07	1.51E-07	2.71E-03
