Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83D
V1	4:Del:M:2	0.19793055914426805	0.6974700451141956	0.0	0.0	0.10459939574153627	0.0
V1	4:Del:M:3	0.19925649909061435	0.8007435009093857	0.0	0.0	0.0	0.0
V1	5:Del:M:1	0.0009864709753002558	0.7034192116162734	0.0	0.0	0.2955943174084264	0.0
V1	5:Del:M:2	2.1710579822579466e-06	0.9996919893279766	0.0	0.0	0.0003058396140410462	0.0
V1	5:Del:M:3	1.068909687044434e-08	0.2421775699121391	0.0	0.0	0.757822419398764	0.0
V1	5:Del:M:4	0.08260207397862888	0.9173979260213712	0.0	0.0	0.0	0.0
V1	5:Del:M:5	0.22297467744013433	0.7388915483665871	0.0	0.0	0.038133774193278576	0.0
V2	1:Del:C:0	0.0	0.29385315662674377	0.0	0.0	0.11260948833851486	0.5935373550347414
V2	1:Del:C:1	0.0	0.012063467380101006	0.0	0.0	0.9879044624177431	3.207020215575554e-05
V2	1:Del:C:2	0.0	0.005401072647220096	0.0	0.0	0.5904373100249676	0.4041616173278123
V2	1:Del:C:3	0.0	0.5513499741336547	0.0	0.0	0.005711572371529961	0.44293845349481525
V2	1:Del:C:4	0.0	0.12640568979510672	0.0	0.0	0.0	0.8735943102048933
V2	1:Del:C:5	0.0	0.8447372254620573	0.0	0.0	0.00417575204863779	0.15108702248930492
V2	1:Del:T:0	0.0	0.7861506280855521	0.0	0.0	0.004377315418732871	0.20947205649571493
V2	1:Del:T:1	0.0	7.3552769692238e-15	0.0	0.0	0.2842278635020418	0.7157721364979509
V2	1:Del:T:2	0.0	0.15214473169607917	0.0	0.0	0.8283791874851093	0.01947608081881148
V2	1:Del:T:3	0.0	0.66229671875267	0.0	0.0	0.07915412590583396	0.2585491553414959
V2	1:Del:T:4	0.0	0.9676455486584723	0.0	0.0	0.011232197589921255	0.02112225375160635
V2	1:Del:T:5	0.0	0.9999995358776053	0.0	0.0	2.1205249326561303e-07	2.5206990139828454e-07
V2	1:Ins:C:0	0.0	6.247244134918297e-10	0.0	0.0	0.9195577066232855	0.08044229275199012
V2	1:Ins:C:1	0.0	0.3129135578694536	0.0	0.0	0.36547082417680343	0.32161561795374305
V2	1:Ins:C:2	0.0	0.999625145542027	0.0	0.0	0.0003748544579730724	0.0
V2	1:Ins:C:3	0.0	0.0013975389514428846	0.0	0.0	0.9986020500455676	4.1100298956471163e-07
V2	1:Ins:C:4	0.0	0.8300882325256103	0.0	0.0	0.12329658333433219	0.04661518414005757
V2	1:Ins:C:5	0.0	0.8522069499771106	0.0	0.0	0.0	0.1477930500228894
V2	1:Ins:T:0	0.0	0.7051453952575952	0.0	0.0	0.2948546047424048	6.948944734093037e-44
V2	1:Ins:T:1	0.0	9.897164049520448e-17	0.0	0.0	0.0	0.9999999999999999
V2	1:Ins:T:2	0.0	0.1974746704125165	0.0	0.0	0.7879530914527259	0.01457223813475766
V2	1:Ins:T:3	0.0	0.07952933229831584	0.0	0.0	0.010405953442250178	0.9100647142594339
V2	1:Ins:T:4	0.0	0.9183974586697601	0.0	0.0	0.08160254133023995	0.0
V2	1:Ins:T:5	0.0	0.9997512648450432	0.0	0.0	0.00010667998833415985	0.00014205516662277787
V2	2:Del:R:0	0.0	0.10704141671223512	0.0	0.0	0.5780706786626807	0.3148879046250842
V2	2:Del:R:1	0.0	0.3115013214518851	0.0	0.0	0.3827845882745626	0.3057140902735523
V2	2:Del:R:2	0.0	0.9999815072559144	0.0	0.0	0.0	1.8492744085525795e-05
V2	2:Del:R:3	0.0	0.9437474946345165	0.0	0.0	0.05624458533852	7.920026963568343e-06
V2	2:Del:R:4	0.0	0.8425274297258893	0.0	0.0	2.498797552956366e-06	0.15747007147655784
V2	2:Del:R:5	0.0	2.3838021778261875e-11	0.0	0.0	0.3268676949753704	0.6731323050007915
V2	3:Del:R:0	0.0	0.00021300825846959034	0.0	0.0	0.020979413273532883	0.9788075784679976
V2	3:Del:R:1	0.0	0.9982316358498049	0.0	0.0	0.0	0.001768364150194981
V2	3:Del:R:2	0.0	0.7325814815093875	0.0	0.0	0.011988226650786396	0.2554302918398262
V2	3:Del:R:3	0.0	0.7212342462320336	0.0	0.0	0.2787553103998985	1.0443368067935693e-05
V2	3:Del:R:4	0.0	7.174291137339808e-12	0.0	0.0	0.3096756962041198	0.6903243037887058
V2	3:Del:R:5	0.0	1.1787385871592749e-11	0.0	0.0	0.3057999298832639	0.6942000701049487
V2	4:Del:R:0	0.0	0.12937804456064778	0.0	0.0	0.8703156283876041	0.000306327051748176
V2	4:Del:R:1	0.0	0.8133296948122134	0.0	0.0	0.18667030518778654	0.0
V2	4:Del:R:2	0.0	0.599203714548689	0.0	0.0	0.2883008123252274	0.1124954731260835
V2	4:Del:R:3	0.0	0.9292676756380732	0.0	0.0	0.021904081791072467	0.04882824257085437
V2	4:Del:R:4	0.0	7.138148612718708e-12	0.0	0.0	0.30967569620413105	0.6903243037887309
V2	4:Del:R:5	0.0	0.001689338742006786	0.0	0.0	0.9903022786786408	0.008008382579352496
V2	5:Del:R:0	0.0	0.0016652494879785048	0.0	0.0	0.03541253224210446	0.962922218269917
V2	5:Del:R:1	0.0	0.9416103584308303	0.0	0.0	0.03683830641683237	0.021551335152337373
V2	5:Del:R:2	0.0	0.9998435541048355	0.0	0.0	1.422826859245791e-05	0.00014221762657214477
V2	5:Del:R:3	0.0	0.9965132353124512	0.0	0.0	0.0010797662821243864	0.002406998405424494
V2	5:Del:R:4	0.0	0.9935091737866509	0.0	0.0	0.0020100511265732307	0.004480775086775794
V2	5:Del:R:5	0.0	0.9745618767218743	0.0	0.0	0.007877568536336343	0.017560554741789434
V2	2:Ins:R:0	0.0	0.0023880924618590173	0.0	0.0	0.994966366243191	0.0026455412949500084
V2	2:Ins:R:1	0.0	0.5149363007209664	0.0	0.0	0.3971421433824257	0.08792155589660793
V2	2:Ins:R:2	0.0	0.8035021181903097	0.0	0.0	0.19648285942963825	1.5022380052133744e-05
V2	2:Ins:R:3	0.0	0.7298306871508901	0.0	0.0	0.06661098375745189	0.2035583290916581
V2	2:Ins:R:4	0.0	0.9906348112694734	0.0	0.0	0.00936518873052658	6.558945956559938e-44
V2	2:Ins:R:5	0.0	0.8942856436508416	0.0	0.0	0.0	0.10571435634915823
V2	3:Ins:R:0	0.0	0.16410682760883505	0.0	0.0	0.2409349491052588	0.5949582232859061
V2	3:Ins:R:1	0.0	0.8133226915800774	0.0	0.0	0.022871107930272902	0.16380620048964983
V2	3:Ins:R:2	0.0	0.0003134235811113142	0.0	0.0	7.967231094716244e-06	0.9996786091877939
V2	3:Ins:R:3	0.0	0.9358741979232478	0.0	0.0	0.019037957139357627	0.04508784493739466
V2	3:Ins:R:4	0.0	0.9961129294959873	0.0	0.0	0.0012037312645332952	0.0026833392394794934
V2	3:Ins:R:5	0.0	0.9597467571209874	0.0	0.0	0.0	0.040253242879012614
V2	4:Ins:R:0	0.0	0.9958101049893494	0.0	0.0	0.00106648626388447	0.003123408746766153
V2	4:Ins:R:1	0.0	0.8646906366897439	0.0	0.0	0.030230956824544308	0.10507840648571187
V2	4:Ins:R:2	0.0	0.0864381710509186	0.0	0.0	0.912164875203448	0.0013969537456332913
V2	4:Ins:R:3	0.0	0.1298939712313284	0.0	0.0	0.6023953480068507	0.26771068076182103
V2	4:Ins:R:4	0.0	0.6287938217770489	0.0	0.0	0.37105588602962203	0.00015029219332908481
V2	4:Ins:R:5	0.0	0.8958329380170004	0.0	0.0	0.07712468746760592	0.027042374515393805
V2	5:Ins:R:0	0.0	4.217548272167938e-14	0.0	0.0	1.1885483528029304e-05	0.9999881145164298
V2	5:Ins:R:1	0.0	0.45379435817301694	0.0	0.0	0.000706211205180109	0.5454994306218028
V2	5:Ins:R:2	0.0	0.031180142752491414	0.0	0.0	0.00018909754559893953	0.9686307597019096
V2	5:Ins:R:3	0.0	0.5312405880750617	0.0	0.0	0.0001362825563996477	0.4686231293685386
V2	5:Ins:R:4	0.0	0.007305057308944286	0.0	0.0	6.949373676571317e-05	0.9926254489542901
V2	5:Ins:R:5	0.0	0.8322161656829341	0.0	0.0	0.16719593095929555	0.0005879033577703361
V2	2:Del:M:1	0.0	0.07873495773323985	0.0	0.0	0.3672598093608099	0.5540052329059504
V2	3:Del:M:1	0.0	0.0019078614214090327	0.0	0.0	1.2664720542374557e-05	0.9980794738580486
V2	3:Del:M:2	0.0	0.12290836724356881	0.0	0.0	0.79595803546541	0.08113359729102107
V2	4:Del:M:1	0.0	0.6724948867238598	0.0	0.0	0.32748951815268756	1.559512345269596e-05
V2	4:Del:M:2	0.0	0.6874443183878999	0.0	0.0	0.10046200485796614	0.21209367675413401
V2	4:Del:M:3	0.0	0.011431395809260714	0.0	0.0	0.0	0.9885686041907393
V2	5:Del:M:1	0.0	0.2644704428638572	0.0	0.0	0.10829781546450631	0.6272317416716366
V2	5:Del:M:2	0.0	0.18011637100568087	0.0	0.0	5.369593531293565e-05	0.8198299330590062
V2	5:Del:M:3	0.0	0.11810573505938261	0.0	0.0	0.3601349063174125	0.521759358623205
V2	5:Del:M:4	0.0	0.4251850650479716	0.0	0.0	0.0	0.5748149349520284
V2	5:Del:M:5	0.0	0.9152155363348499	0.0	0.0	0.04602705353807261	0.038757410127077625
V3	1:Del:C:0	0.00035909160917563276	0.003513855799535083	0.21032353772841367	0.7725656664985567	0.003109212317107984	0.010128636047210813
V3	1:Del:C:1	0.004802475237377525	4.4500377823895994e-05	0.34913778318295563	0.6376005724506248	0.0084144999239567	1.6882726141928427e-07
V3	1:Del:C:2	3.0206250129756142e-16	9.204680777680243e-05	0.7146655185707035	0.2521788782419697	0.023234018204673947	0.00982953817487546
V3	1:Del:C:3	0.06996553517574462	0.029405950873022828	0.46597077705593914	0.400241116988797	0.0007033724804861836	0.03371324742601014
V3	1:Del:C:4	0.02343265792123279	0.041519246334201086	0.0995616650473689	0.4259976856867071	0.0	0.4094887450104901
V3	1:Del:C:5	0.2901324350236273	0.4080773620907648	0.189012244010194	0.00396106025401269	0.004657763064844064	0.1041591355565572
V3	1:Del:T:0	0.00678362584518038	0.013261519458048114	0.4164442499028097	0.5582974097138201	0.00017049717309544063	0.005042697907046283
V3	1:Del:T:1	4.704411905755822e-17	1.82076528401099e-17	0.34929907384347414	0.6465477438268653	0.001624588606935495	0.00252859372272482
V3	1:Del:T:2	0.0066109853195151355	0.016110586846082738	0.1492641400386482	0.62253368781621	0.2025374977761199	0.0029431022034239985
V3	1:Del:T:3	0.01493343952428667	0.0426867024286459	0.1502683329809106	0.7565506653187977	0.011779731191391031	0.023781128555968218
V3	1:Del:T:4	0.03563749096056227	0.12690829497868367	0.024872409025271595	0.8052270529642424	0.003401419996274141	0.003953332074965916
V3	1:Del:T:5	1.1407755911090255e-17	0.9106426495035281	0.08606533373774891	0.0032912433025913865	4.458752755238706e-07	3.275808561325227e-07
V3	1:Ins:C:0	5.092482450036869e-16	1.9709616079998987e-16	0.9999992939121339	8.548318299000404e-16	6.698699482324024e-07	3.621791634104214e-08
V3	1:Ins:C:1	6.037350236044765e-16	0.013429922181970758	0.9302919950023265	0.0003615410029489043	0.0362179318991354	0.01969860991361781
V3	1:Ins:C:2	8.356113800173067e-16	0.0021451475290066237	0.9064271758301558	0.09142581924489283	1.8573959439366594e-06	0.0
V3	1:Ins:C:3	0.003656316567127493	0.0006028081122905984	0.0011841685628531222	2.4013737108999185e-17	0.9945564537641598	2.529935691896824e-07
V3	1:Ins:C:4	0.4026201344996078	0.21294991877921804	0.29382962449250494	0.0005002247524250428	0.07303416748439036	0.017065929991853666
V3	1:Ins:C:5	0.8328830261561827	0.1002552347667194	0.03945482456934673	0.002594711113321074	0.0	0.024812203394430268
V3	1:Ins:T:0	0.0855814114489848	0.01614641829772524	0.3972063886899522	0.4854764584262014	0.015589323137136324	2.270731146191655e-45
V3	1:Ins:T:1	0.0009919676291429286	3.1533274509673945e-17	0.28178809472736666	0.26253806844318195	0.0	0.45468186920030845
V3	1:Ins:T:2	0.023819350317351204	0.025916863612993602	0.4151638152994306	0.29359329440173054	0.23877740550146273	0.0027292708670314213
V3	1:Ins:T:3	0.2899082140384294	0.023994937015076483	0.17467127295243953	0.11233165788055632	0.007249298387068644	0.39184461972642964
V3	1:Ins:T:4	0.771696338932926	0.05242565381300242	0.08965421463938869	0.07546809248015184	0.010755700134531145	0.0
V3	1:Ins:T:5	0.9425012796952115	0.0010748112972763003	0.05015159815376816	0.006271828092386345	2.6481649886471747e-07	2.1794485862526717e-07
V3	2:Del:R:0	0.019176678903958185	0.0014850375699707568	0.57636633297734	0.3782198486523236	0.018517755836792257	0.006234346059615275
V3	2:Del:R:1	0.0350530845763113	0.03325749400361469	0.6963592675250624	0.09438679514883497	0.09436390212633532	0.04657945661984129
V3	2:Del:R:2	0.13333934305394496	0.16919165007314532	0.352840214534893	0.3446243271715851	0.0	4.4651664316263655e-06
V3	2:Del:R:3	0.4952589819752609	0.2781885044499778	0.07395647134921518	0.11431147851330108	0.03828123206231329	3.33164993169179e-06
V3	2:Del:R:4	0.05144830134278943	0.26952125512235797	0.6071406095778976	5.235492421567494e-15	1.8457031911356053e-06	0.07188798825375854
V3	2:Del:R:5	1.6896630829120396e-15	7.731584809862879e-16	0.9999443646287848	2.836294084960048e-15	2.4478913177722917e-05	3.115645803211682e-05
V3	3:Del:R:0	0.0022721128905874464	7.193774435045891e-05	0.4574649629669543	0.05208657655129564	0.01635970741518238	0.47174470243162975
V3	3:Del:R:1	0.3522061704681976	0.1140506096930806	0.22292144481662848	0.31053344669115096	0.0	0.0002883283309423613
V3	3:Del:R:2	0.18741223680762287	0.1809046333500344	0.21568490835070517	0.31914759310411944	0.006835503637475371	0.09001512475004286
V3	3:Del:R:3	0.24349233217553012	0.08563495564236594	0.3909513515887721	0.20349736103963798	0.07642222999628918	1.7695574047193144e-06
V3	3:Del:R:4	5.01002475650503e-13	1.9488656764913825e-13	0.9538151157236164	8.409903563667053e-13	0.01942369511024848	0.026761189164598326
V3	3:Del:R:5	1.5455922974547617e-14	5.981960880162954e-15	0.9991389090348125	2.594454678784599e-14	0.00035833173207188037	0.0005027592330681081
V3	4:Del:R:0	0.005739877800878309	0.00022592920835141385	0.9058078969201658	0.0847163142667119	0.0035092184138638418	7.633900285719021e-07
V3	4:Del:R:1	0.08588590521693941	0.06544676730055737	0.36396593661176746	0.45001823337431346	0.034683157496422444	0.0
V3	4:Del:R:2	0.001628297635872505	0.08882681742332307	0.3231553059614165	0.4639089859729811	0.09868185183387082	0.023798741172535973
V3	4:Del:R:3	3.4906357888934196e-14	0.024865115230102226	0.7141452627297584	0.257771781454659	0.0013533075902739681	0.0018645329951714365
V3	4:Del:R:4	1.4448367948044237e-14	5.592003272126209e-15	0.9986680780353496	2.4253249634677344e-14	0.0005601582976194141	0.0007717636669864686
V3	4:Del:R:5	0.0003108980679358326	0.0007341288151341889	0.0001603714171065618	0.0001513640083862288	0.9936767464352082	0.004966491256229027
V3	5:Del:R:0	1.4615719942274235e-05	2.185616641311117e-05	0.9794666409712323	0.0013879127395668	0.0010731822535760163	0.018035792149269567
V3	5:Del:R:1	0.06124719957628099	0.31018675240485183	0.43221401548989186	0.1582001448831263	0.028020346014114256	0.010131541631734815
V3	5:Del:R:2	0.07250487150201756	0.0739807489037374	0.6973434417680557	0.15615348974664636	2.4308633550893057e-06	1.5017216188010131e-05
V3	5:Del:R:3	0.1969369924677047	0.5344621586573998	0.1999277987883211	0.06549358925824311	0.0013371664498923214	0.0018422943784389449
V3	5:Del:R:4	0.010237193022318987	0.09042394184309567	0.8738246263277824	0.024509834688875305	0.0004224161142855382	0.0005819880036422822
V3	5:Del:R:5	0.1805556236167108	0.039662680811753066	0.6008802598922071	0.17714126548079337	0.00074026404559222	0.0010199061529436667
V3	2:Ins:R:0	0.003657548703532095	0.0009791527422015748	0.04100144018786197	0.010860250856623711	0.9419536352067233	0.0015479723030574837
V3	2:Ins:R:1	0.001243132581915465	0.013899668522406287	0.6164412556012945	0.3402766152152962	0.024752480644269596	0.003386847434817927
V3	2:Ins:R:2	0.0986205435081361	0.1496086437883682	0.3190958952004203	0.3481982698206564	0.08447265598384181	3.9916985769939866e-06
V3	2:Ins:R:3	0.34470016198720993	0.08289492173705296	0.2798793799256419	0.24206163068484	0.017469218340289385	0.03299468732496583
V3	2:Ins:R:4	0.8005248137242513	0.17623757495032785	0.010726178539074321	0.008664423129541686	0.0038470096568048047	1.6652073136550235e-44
V3	2:Ins:R:5	0.6604599967398826	0.16115110804549668	0.15120320641627252	2.0250208503010802e-16	0.0	0.02718568879834793
V3	3:Ins:R:0	0.0001521312092676516	0.009319749756937216	0.7807316822041671	0.12998436113778197	0.03159360779416177	0.048218467897684573
V3	3:Ins:R:1	0.07914836941035729	0.12366970777657717	0.49082796674694734	0.262778937652811	0.008029887638743466	0.03554513077456364
V3	3:Ins:R:2	0.0001419473891197863	0.00021930206118285793	0.001027551904126566	0.0003909419176432014	1.2871829515777191e-05	0.9982073848984119
V3	3:Ins:R:3	0.6357066326323069	0.003735101407138681	0.33983857256507655	0.020287454773211314	0.00017543938153790636	0.0002567992407288148
V3	3:Ins:R:4	0.20264741083890214	0.10483745984433963	0.6541277663814702	0.037691814656990945	0.0002925224974409558	0.00040302578085607126
V3	3:Ins:R:5	0.6320197008450347	0.3061004856188939	0.043558459242644294	2.8122442218148397e-15	0.0	0.01832135429342422
V3	4:Ins:R:0	1.6524397697696135e-15	0.0027201098847518088	0.91297662929463	0.084284358818147	6.726466838438124e-06	1.2175535631089005e-05
V3	4:Ins:R:1	0.16307831379452292	0.08552809868061395	0.5686546412867409	0.16100223150017792	0.006904333707238883	0.014832381030705428
V3	4:Ins:R:2	0.18533135172036	0.009712729512031752	0.46117552361329456	0.10689309965700519	0.23666328566246006	0.00022400983484849562
V3	4:Ins:R:3	0.18816708822780587	0.051972487261428786	0.02409609201899975	0.02637315754296653	0.5565291742721175	0.15286200067668163
V3	4:Ins:R:4	0.32158070075044853	0.08136938667528137	0.4861521899618491	5.589723557519612e-15	0.11086996778486807	2.775482754730002e-05
V3	4:Ins:R:5	0.2523155714773876	0.1792657131191258	0.5244962191316416	0.0005641694029067249	0.03563571223299199	0.007722614635946206
V3	5:Ins:R:0	3.4401060129938105e-15	1.3314364743684707e-15	0.7779247089891133	0.17702341168920488	8.663613357122879e-07	0.045051012960341565
V3	5:Ins:R:1	0.05592979694719131	0.0017051552377259588	0.8895203844061266	0.04991338402730964	6.127188689657982e-06	0.002925152192956799
V3	5:Ins:R:2	0.37495263483239616	0.0026389253213858557	0.3499602702527197	0.1554191011815872	3.69535965222966e-05	0.11699211481538892
V3	5:Ins:R:3	0.42507000952160473	0.05681026421742657	0.29889351140596404	0.1476756748797588	3.365097495906408e-05	0.07151688900028677
V3	5:Ins:R:4	0.5625373099904507	0.0014979311702030941	0.034044840293941475	0.11141588820231539	3.2903016488227436e-05	0.2904711273266012
V3	5:Ins:R:5	0.18931747211399794	0.05924571328103732	0.7078470094678526	0.01604681349061758	0.02748326390958638	5.9727736908163924e-05
V3	2:Del:M:1	0.0665457850339953	0.0031631412286826253	0.641880964915551	0.222579678632278	0.03406796623659331	0.03176246395289963
V3	3:Del:M:1	0.0032562224812991616	7.040481040646837e-06	0.8685186830503087	0.12296176927112643	1.079127941567706e-07	0.005256176803431002
V3	3:Del:M:2	0.050474398813771075	0.03257283115783078	0.34513322963676657	0.05407066096294524	0.48706402092794215	0.030684858500744372
V3	4:Del:M:1	0.005295349860153191	0.0030127442670134287	0.8631986201251519	0.12510558306619557	0.0033876029777498303	9.970373628040438e-08
V3	4:Del:M:2	0.01916242517728512	0.023522145746453612	0.4929445582943155	0.44607716612717424	0.007937122260564259	0.010356582394207274
V3	4:Del:M:3	0.004819360483655076	0.006746586531510326	0.0774590020926528	0.07836628218354295	0.0	0.8326087687086388
