MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	5.21E-05	4.64E-03	4.14E-04	9.96E-03	5.11E-04	2.64E-02	1.92E-02	4.29E-02	2.14E-02	2.07E-02	8.82E-03	2.43E-02	2.11E-02	1.22E-02
1:Del:C:1	4.07E-04	1.27E-03	1.35E-07	5.50E-03	6.11E-07	1.37E-02	1.55E-02	1.81E-02	3.23E-02	2.96E-02	1.75E-02	3.81E-03	1.00E-02	1.53E-02
1:Del:C:2	2.05E-08	2.16E-04	0.00E+00	2.09E-03	7.83E-09	1.15E-03	7.93E-04	3.12E-03	2.22E-03	9.93E-04	1.49E-03	5.42E-04	2.69E-03	7.10E-04
1:Del:C:3	0.00E+00	1.81E-08	4.49E-04	2.15E-03	1.70E-08	4.82E-03	2.88E-03	1.17E-02	1.79E-02	3.86E-03	2.92E-03	4.93E-03	6.23E-03	2.57E-03
1:Del:C:4	7.14E-05	4.60E-03	3.57E-04	4.74E-08	0.00E+00	6.55E-03	3.35E-03	6.04E-02	4.10E-03	1.97E-02	3.56E-03	2.43E-02	1.60E-02	3.84E-03
1:Del:C:5	3.29E-04	6.49E-09	1.92E-03	0.00E+00	3.62E-04	1.29E-08	2.97E-18	5.56E-04	3.67E-04	6.90E-03	6.46E-04	3.80E-03	8.41E-03	1.32E-02
1:Del:T:0	9.31E-05	2.33E-03	3.11E-04	2.88E-03	3.96E-03	9.03E-03	1.76E-02	7.33E-03	2.00E-02	1.07E-02	9.99E-03	1.92E-02	2.98E-02	2.36E-02
1:Del:T:1	2.91E-04	2.73E-04	1.40E-46	2.58E-03	2.13E-05	9.01E-03	7.13E-03	6.13E-03	2.34E-02	3.82E-03	7.89E-03	1.89E-03	2.33E-02	3.51E-02
1:Del:T:2	0.00E+00	0.00E+00	1.52E-03	3.07E-03	0.00E+00	1.42E-02	1.13E-02	4.91E-03	1.58E-02	7.68E-03	5.85E-03	8.32E-03	1.34E-02	1.02E-02
1:Del:T:3	2.08E-04	1.65E-04	3.62E-03	2.14E-04	1.62E-04	2.37E-02	1.64E-02	1.10E-02	5.17E-02	3.09E-03	7.67E-03	3.88E-03	3.65E-02	1.37E-02
1:Del:T:4	2.46E-04	1.18E-03	3.21E-03	1.40E-04	4.57E-04	1.94E-02	1.45E-02	2.11E-02	1.31E-02	1.16E-02	1.49E-02	1.52E-02	5.08E-02	9.84E-03
1:Del:T:5	2.89E-08	1.14E-07	8.92E-03	1.53E-06	1.48E-07	5.22E-06	9.35E-07	1.09E-06	7.82E-06	5.92E-02	1.45E-02	2.69E-02	8.19E-03	1.15E-01
1:Ins:C:0	5.00E-08	2.14E-08	5.45E-08	8.12E-04	4.73E-08	1.19E-07	9.08E-08	3.09E-07	1.18E-05	2.08E-03	8.90E-04	1.13E-07	8.15E-07	4.63E-07
1:Ins:C:1	3.39E-08	2.36E-08	1.76E-08	7.44E-04	9.57E-05	5.66E-08	4.57E-07	2.21E-07	6.11E-07	1.44E-03	1.25E-03	5.45E-05	1.96E-04	7.02E-07
1:Ins:C:2	2.71E-08	3.01E-08	7.42E-05	2.68E-04	7.39E-08	1.26E-07	7.90E-08	9.30E-04	2.33E-07	6.03E-04	1.13E-03	8.29E-07	3.74E-07	4.79E-04
1:Ins:C:3	5.75E-08	1.91E-05	7.44E-05	1.58E-04	1.85E-04	1.76E-08	5.22E-08	1.58E-03	9.33E-08	1.36E-03	8.86E-04	1.91E-03	4.32E-04	1.28E-03
1:Ins:C:4	4.42E-04	0.00E+00	3.10E-04	1.53E-04	4.91E-04	1.49E-04	9.41E-09	2.56E-08	1.59E-03	4.40E-03	1.01E-03	8.10E-03	5.29E-04	2.19E-03
1:Ins:C:5	3.71E-03	6.83E-09	1.47E-03	4.93E-09	1.77E-04	0.00E+00	6.84E-08	6.94E-04	3.10E-02	9.50E-04	8.69E-04	3.91E-03	1.87E-46	3.10E-03
1:Ins:T:0	2.62E-04	0.00E+00	2.60E-04	7.69E-04	3.72E-04	1.98E-03	3.29E-03	2.63E-03	1.28E-02	8.94E-04	3.05E-03	3.12E-03	6.79E-03	3.12E-03
1:Ins:T:1	0.00E+00	4.11E-04	1.81E-08	1.10E-03	2.17E-04	2.26E-03	2.29E-03	4.33E-03	6.95E-03	5.20E-03	5.09E-03	3.98E-03	3.72E-03	1.05E-02
1:Ins:T:2	9.35E-05	2.03E-04	2.47E-04	4.05E-04	1.25E-04	2.31E-03	8.39E-04	1.04E-03	2.07E-03	1.19E-03	5.50E-04	1.96E-03	1.48E-08	2.89E-03
1:Ins:T:3	5.61E-04	0.00E+00	1.77E-04	1.51E-04	3.60E-04	1.01E-03	1.22E-03	0.00E+00	3.95E-03	1.74E-03	8.69E-04	2.00E-03	8.38E-03	1.17E-03
1:Ins:T:4	2.02E-03	8.69E-05	4.17E-04	3.33E-04	1.99E-03	3.03E-04	0.00E+00	5.42E-03	5.69E-03	0.00E+00	2.15E-03	5.93E-03	1.98E-02	2.97E-02
1:Ins:T:5	5.45E-03	1.35E-07	1.03E-05	1.04E-06	1.27E-07	3.25E-06	6.15E-03	7.86E-07	9.35E-02	5.38E-03	1.72E-02	9.51E-03	1.04E-02	6.19E-03
2:Del:R:0	4.71E-08	1.19E-03	7.62E-05	1.72E-03	0.00E+00	5.83E-03	5.42E-03	7.59E-03	9.01E-03	1.17E-02	2.36E-03	6.65E-03	2.12E-02	3.63E-03
2:Del:R:1	3.50E-08	5.57E-04	7.43E-08	2.16E-03	7.91E-03	3.99E-02	3.87E-03	1.65E-02	1.11E-02	1.99E-02	1.73E-03	8.14E-04	1.19E-02	1.17E-02
2:Del:R:2	5.58E-06	1.30E-04	3.24E-04	3.78E-08	0.00E+00	6.48E-04	6.13E-04	7.79E-07	9.10E-04	2.00E-03	8.99E-04	5.88E-04	4.48E-03	1.10E-03
2:Del:R:3	5.11E-05	4.05E-08	2.29E-04	2.22E-08	1.71E-08	6.74E-08	6.62E-08	2.09E-04	2.28E-06	4.42E-07	1.85E-04	2.25E-03	1.23E-03	1.47E-03
2:Del:R:4	2.65E-08	3.32E-09	2.26E-04	1.77E-08	1.57E-04	7.61E-09	8.74E-08	4.69E-04	1.01E-04	0.00E+00	8.71E-09	8.20E-08	8.67E-04	1.54E-04
2:Del:R:5	5.52E-08	1.39E-08	5.36E-05	2.82E-04	4.98E-05	2.94E-07	8.24E-08	5.72E-04	1.38E-07	1.27E-03	3.97E-04	2.92E-07	3.16E-07	1.79E-07
3:Del:R:0	3.67E-09	0.00E+00	1.06E-07	2.29E-03	1.13E-08	2.69E-03	6.27E-03	3.73E-03	6.49E-03	2.12E-02	9.39E-04	4.84E-04	1.99E-03	4.56E-03
3:Del:R:1	8.65E-04	1.76E-04	1.13E-03	0.00E+00	1.30E-04	9.43E-04	1.43E-03	7.32E-03	9.82E-03	1.46E-03	1.95E-03	8.71E-03	6.72E-03	3.55E-02
3:Del:R:2	3.44E-08	0.00E+00	5.88E-04	1.05E-05	6.30E-08	8.06E-04	2.16E-04	2.10E-04	1.30E-08	1.03E-06	7.81E-05	7.76E-04	3.03E-03	2.32E-03
3:Del:R:3	1.87E-04	5.69E-07	6.59E-08	3.27E-04	7.85E-02	1.41E-03	6.13E-08	1.34E-01	3.13E-03	6.86E-46	3.30E-07	9.76E-03	1.24E-06	5.36E-08
3:Del:R:4	1.01E-08	1.20E-08	1.11E-08	2.36E-08	6.87E-08	4.07E-08	8.13E-08	1.38E-07	1.20E-07	7.87E-08	1.12E-07	8.72E-08	1.52E-07	1.93E-07
3:Del:R:5	4.17E-08	3.50E-08	3.77E-08	1.40E-04	8.01E-08	1.15E-07	4.93E-07	6.11E-07	1.62E-04	7.79E-05	2.47E-04	8.18E-08	5.17E-04	1.75E-07
4:Del:R:0	7.37E-08	0.00E+00	5.44E-09	1.38E-03	4.83E-07	2.58E-04	3.25E-03	4.25E-04	4.34E-03	1.21E-02	4.69E-03	1.70E-07	2.41E-03	2.14E-07
4:Del:R:1	3.02E-08	0.00E+00	4.10E-04	1.60E-04	6.88E-09	3.47E-03	6.33E-03	1.48E-03	4.12E-03	2.14E-03	1.02E-03	1.40E-46	1.54E-03	1.54E-03
4:Del:R:2	3.28E-08	1.70E-04	1.71E-04	0.00E+00	5.85E-05	2.78E-04	5.50E-04	2.87E-07	3.07E-04	6.75E-04	4.88E-04	1.11E-07	1.57E-03	1.22E-03
4:Del:R:3	4.56E-08	1.33E-04	3.97E-05	3.50E-08	6.15E-08	6.02E-08	7.76E-08	1.00E-07	1.36E-07	7.88E-05	1.09E-07	2.12E-04	1.47E-07	8.25E-05
4:Del:R:4	1.01E-08	1.20E-08	1.11E-08	2.36E-08	6.87E-08	4.07E-08	8.13E-08	1.38E-07	1.20E-07	7.87E-08	1.12E-07	8.72E-08	1.52E-07	1.93E-07
4:Del:R:5	5.05E-08	3.40E-08	4.94E-08	2.75E-05	7.39E-08	6.14E-08	1.11E-07	2.39E-07	1.65E-04	2.74E-07	4.36E-04	5.01E-07	2.41E-04	2.52E-07
5:Del:R:0	3.72E-07	1.11E-03	4.82E-05	1.16E-02	0.00E+00	4.71E-04	3.75E-07	5.95E-07	2.90E-07	2.31E-02	2.22E-02	3.06E-07	1.40E-46	3.63E-03
5:Del:R:1	2.22E-08	1.39E-07	5.96E-04	2.23E-04	0.00E+00	1.90E-04	8.13E-05	2.18E-07	1.47E-06	6.73E-04	4.10E-04	1.15E-03	5.97E-03	2.40E-03
5:Del:R:2	3.25E-08	4.21E-08	1.86E-04	5.93E-05	4.59E-08	9.93E-08	1.17E-04	1.43E-07	2.31E-04	4.13E-04	5.23E-08	3.99E-04	1.97E-04	2.30E-04
5:Del:R:3	1.01E-08	1.20E-08	1.11E-08	2.36E-08	6.87E-08	4.07E-08	8.13E-08	1.38E-07	1.20E-07	7.87E-08	1.12E-07	8.72E-08	1.52E-07	1.93E-07
5:Del:R:4	5.54E-08	4.95E-05	6.95E-08	4.13E-08	1.75E-04	6.09E-08	1.16E-07	3.48E-04	2.13E-07	8.28E-08	6.53E-07	2.11E-04	1.99E-07	6.24E-05
5:Del:R:5	1.01E-08	1.20E-08	1.11E-08	2.36E-08	6.87E-08	4.07E-08	8.13E-08	1.38E-07	1.20E-07	7.87E-08	1.12E-07	8.72E-08	1.52E-07	1.93E-07
2:Ins:R:0	8.94E-08	1.69E-04	4.45E-08	5.20E-04	9.05E-09	5.62E-04	1.18E-03	6.00E-07	4.83E-04	1.91E-03	1.92E-03	1.99E-03	4.25E-04	7.08E-03
2:Ins:R:1	1.72E-08	5.02E-07	2.13E-04	2.41E-04	3.66E-07	2.27E-03	1.78E-03	1.15E-03	6.52E-09	4.29E-04	7.15E-04	1.64E-07	1.02E-03	1.27E-07
2:Ins:R:2	5.88E-08	8.90E-05	1.74E-04	1.83E-05	5.38E-05	2.34E-04	3.38E-04	4.65E-04	6.07E-07	1.07E-03	1.03E-04	8.96E-04	8.37E-04	2.77E-04
2:Ins:R:3	6.13E-05	0.00E+00	7.64E-05	8.45E-08	4.66E-04	1.56E-03	1.19E-04	6.16E-04	3.30E-04	4.63E-04	1.08E-06	3.57E-03	2.79E-08	1.53E-03
2:Ins:R:4	1.39E-04	1.27E-02	1.50E-03	8.32E-05	2.17E-08	1.40E-46	2.22E-03	1.78E-07	9.99E-04	3.86E-03	3.16E-04	2.96E-02	8.20E-03	1.03E-02
2:Ins:R:5	1.40E-03	8.14E-05	2.50E-03	1.21E-03	2.55E-04	1.02E-03	4.07E-03	1.27E-02	6.07E-04	1.03E-03	4.38E-03	3.27E-03	2.06E-02	6.52E-03
3:Ins:R:0	4.99E-08	1.12E-07	3.23E-06	6.86E-08	6.97E-02	6.99E-03	9.08E-04	1.40E-02	3.19E-03	5.95E-04	1.16E-08	3.95E-02	3.88E-07	5.51E-04
3:Ins:R:1	1.82E-04	3.12E-05	1.17E-05	1.49E-04	2.51E-08	7.53E-04	7.17E-04	2.12E-03	1.19E-03	1.99E-04	5.96E-04	8.19E-04	9.71E-05	3.25E-03
3:Ins:R:2	5.20E-08	3.49E-08	3.80E-08	6.99E-05	1.78E-07	8.03E-08	8.33E-08	2.16E-07	1.51E-07	5.24E-04	1.64E-04	1.49E-07	1.88E-07	2.04E-04
3:Ins:R:3	8.83E-05	3.29E-08	3.21E-08	3.04E-08	5.78E-08	1.16E-07	1.94E-04	3.48E-04	3.43E-04	3.22E-06	4.10E-04	2.29E-04	1.52E-07	7.74E-04
3:Ins:R:4	4.58E-08	3.97E-08	4.28E-08	2.74E-07	6.13E-08	5.76E-08	9.10E-08	4.80E-07	1.65E-04	1.72E-04	1.27E-04	4.90E-07	1.04E-03	1.64E-04
3:Ins:R:5	1.90E-04	6.03E-09	3.06E-04	5.74E-05	3.05E-04	9.91E-04	7.92E-08	7.70E-07	1.72E-03	5.01E-04	4.80E-08	7.55E-03	5.39E-03	7.78E-03
4:Ins:R:0	6.23E-07	5.08E-08	1.05E-08	3.91E-04	4.20E-05	4.38E-04	1.06E-03	2.95E-06	3.73E-07	2.59E-03	8.32E-04	1.36E-03	5.30E-07	4.21E-04
4:Ins:R:1	3.41E-07	0.00E+00	3.06E-08	5.05E-04	1.49E-04	1.30E-07	3.31E-04	1.38E-03	1.96E-03	3.78E-03	1.46E-03	1.58E-07	7.72E-04	3.33E-03
4:Ins:R:2	4.38E-08	3.70E-08	4.61E-08	5.96E-05	6.32E-08	4.48E-08	5.62E-08	1.50E-07	1.22E-07	4.94E-05	1.09E-07	1.15E-07	6.41E-07	5.64E-07
4:Ins:R:3	1.01E-08	1.20E-08	1.11E-08	2.36E-08	6.87E-08	4.07E-08	8.13E-08	1.38E-07	1.20E-07	7.87E-08	1.12E-07	8.72E-08	1.52E-07	1.93E-07
4:Ins:R:4	1.01E-04	3.41E-08	4.68E-05	1.32E-04	9.03E-08	9.96E-08	3.97E-08	4.37E-08	7.00E-08	5.53E-04	3.42E-08	7.74E-04	1.92E-07	1.37E-07
4:Ins:R:5	1.50E-04	5.79E-08	4.41E-08	4.57E-07	6.50E-08	3.50E-08	1.77E-07	3.09E-03	1.36E-03	5.49E-03	2.41E-06	1.29E-03	3.71E-03	2.47E-03
5:Ins:R:0	6.95E-08	1.01E-02	8.17E-08	5.51E-07	6.38E-08	1.73E-07	6.30E-03	1.47E-02	2.30E-07	1.11E-06	8.00E-04	9.09E-02	4.70E-07	2.64E-02
5:Ins:R:1	9.23E-08	2.98E-04	5.26E-04	1.89E-03	9.44E-09	1.70E-03	1.18E-07	6.29E-04	3.09E-07	6.35E-03	3.95E-03	1.38E-03	2.32E-03	4.79E-03
5:Ins:R:2	4.30E-08	3.33E-08	4.12E-08	3.70E-08	8.64E-08	8.88E-05	1.73E-04	4.01E-04	1.80E-06	2.51E-07	1.42E-07	1.05E-03	2.43E-07	1.56E-06
5:Ins:R:3	3.35E-08	9.44E-08	4.64E-05	2.88E-08	5.23E-08	4.04E-07	8.83E-05	3.66E-04	1.47E-04	1.33E-07	8.57E-08	5.64E-04	1.28E-06	4.87E-04
5:Ins:R:4	1.01E-08	1.20E-08	1.11E-08	2.36E-08	6.87E-08	4.07E-08	8.13E-08	1.38E-07	1.20E-07	7.87E-08	1.12E-07	8.72E-08	1.52E-07	1.93E-07
5:Ins:R:5	4.67E-08	3.04E-08	3.17E-05	9.23E-05	5.69E-08	8.01E-08	2.72E-07	1.28E-07	3.04E-06	3.46E-04	7.20E-04	1.48E-07	4.23E-04	2.10E-07
2:Del:M:1	2.37E-04	1.10E-04	0.00E+00	6.55E-04	2.59E-04	1.40E-03	6.48E-03	8.64E-03	9.57E-03	2.22E-03	3.67E-03	2.38E-03	7.43E-03	3.01E-03
3:Del:M:1	1.69E-04	2.49E-08	1.95E-04	2.27E-03	7.10E-09	8.45E-04	1.10E-03	9.92E-08	7.24E-04	6.64E-03	5.21E-03	4.34E-08	1.38E-03	3.48E-04
3:Del:M:2	1.25E-04	9.62E-09	3.88E-04	2.37E-04	0.00E+00	6.80E-07	1.51E-03	4.72E-03	1.50E-03	1.17E-02	1.52E-03	5.20E-03	1.16E-02	1.04E-02
4:Del:M:1	1.05E-04	4.19E-05	3.00E-08	1.37E-03	1.15E-08	3.92E-04	5.17E-04	4.52E-04	9.52E-04	3.88E-03	6.21E-03	9.36E-04	4.50E-03	5.82E-03
4:Del:M:2	9.20E-05	4.29E-05	1.79E-07	8.77E-08	3.41E-04	4.22E-04	1.92E-03	5.21E-04	1.24E-03	8.14E-04	1.77E-04	7.21E-04	1.05E-02	2.87E-03
4:Del:M:3	1.34E-04	1.88E-04	0.00E+00	0.00E+00	0.00E+00	1.23E-03	1.34E-03	3.22E-08	2.27E-03	0.00E+00	3.57E-06	1.42E-03	5.89E-03	2.42E-03
5:Del:M:1	0.00E+00	3.05E-04	1.46E-03	7.99E-03	2.58E-04	0.00E+00	1.65E-03	3.79E-06	1.05E-07	5.12E-02	3.64E-02	7.31E-03	8.06E-03	5.33E-03
5:Del:M:2	7.53E-08	4.24E-08	0.00E+00	1.16E-02	5.82E-08	1.31E-07	6.91E-08	3.65E-07	1.14E-06	3.76E-02	1.75E-02	1.67E-03	1.02E-06	2.78E-03
5:Del:M:3	2.27E-08	0.00E+00	4.95E-04	9.53E-03	6.98E-05	1.20E-03	8.61E-04	5.02E-03	3.65E-03	1.28E-02	2.44E-02	6.41E-03	8.33E-04	4.04E-07
5:Del:M:4	1.20E-04	0.00E+00	0.00E+00	3.29E-03	4.29E-08	1.21E-04	1.50E-04	8.73E-03	5.04E-07	9.10E-03	6.81E-03	2.93E-03	9.56E-04	8.91E-03
5:Del:M:5	3.32E-04	0.00E+00	2.82E-04	2.24E-03	4.61E-08	6.33E-04	8.04E-08	3.27E-07	6.32E-04	7.47E-03	1.74E-03	2.20E-07	1.59E-03	7.63E-04
