NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	208.224	83.081	69.616	64.227	0.568	0.743	30000.0
2	207.964	83.166	69.609	64.099	0.571	0.744	20000.0
3	207.979	79.8	72.302	64.783	0.542	0.745	20000.0
4	214.853	82.404	74.927	65.837	0.554	0.736	20000.0
5	208.645	81.048	72.537	65.81	0.552	0.734	40000.0
6	208.87	81.239	72.721	65.834	0.548	0.738	20000.0
7	211.24	84.707	69.739	64.941	0.586	0.737	20000.0
8	209.031	82.134	71.53	65.115	0.555	0.741	40000.0
9	210.939	81.99	74.196	66.249	0.56	0.73	30000.0
10	208.495	80.206	71.842	64.309	0.55	0.744	30000.0
