Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
12,0.3,0.25,0.017392625703181445,0.01815868938197383,0.017775657542577636,33.43962328417334,122.70318938875636,78.07140633646485,NA,10.792049667267877,4.517180271615113,1308.324745587606,0.15,20,fixed
12,0.3,0.25,0.015679161682677665,0.024988316053266676,0.02033373886797217,22.365411097783365,84.25460770663844,53.3100094022109,NA,6.322863623806705,4.0946712906332365,1277.5764100487625,0.15,20,fixed
13,0.3,0.23076923076923078,0.017206881548545282,0.022488361547712027,0.019847621548128656,47.899076345799614,74.64634412160646,61.27271023370304,NA,7.291383882846109,3.9164071191427876,1172.2402927272492,0.15,20,fixed
12,0.6,0.5,0.013204772220409007,0.011106091278545043,0.012155431749477025,17.23549064446594,78.75327689933675,47.99438377190135,NA,5.797639132910948,5.730653061621489,1255.9228438833914,0.15,20,fixed
12,0.5,0.4166666666666667,0.014014902957880698,0.01603929265345818,0.015027097805669439,31.76768000283309,56.7893803000388,44.278530151435945,NA,5.926118500897149,3.759292641369598,1255.1211968813002,0.15,20,fixed
14,0.7,0.5,0.01913035867581573,0.018069694248927955,0.01860002646237184,32.793814473640715,86.4098508778709,59.6018326757558,NA,8.146955634619655,4.26268141095294,1220.3013948058872,0.15,20,fixed
12,0.5,0.4166666666666667,0.011530376957097308,0.019590184685484256,0.015560280821290781,18.70408856126099,59.85340556447472,39.27874706286785,NA,5.508075054518044,3.648997011378666,1283.6659880882596,0.15,20,fixed
11,0.3,0.2727272727272727,0.014064544989918042,0.018685192850182133,0.016374868920050085,23.583389361954627,63.85924978255665,43.72131957225564,NA,6.37607628312915,4.137124358383034,1369.4540756088165,0.15,20,fixed
12,0.4,0.3333333333333333,0.01647429050937315,0.016279061475904678,0.016376675992638916,26.480773128620704,78.29181967456026,52.386296401590485,NA,9.562386557497819,3.628137330673793,1152.7324872006868,0.15,20,fixed
12,0.6,0.5,0.015030661733963483,0.018141660964942383,0.016586161349452934,22.19961244284263,51.1106972652653,36.65515485405396,NA,6.504489107785703,3.8897644799963564,1237.0513369934006,0.15,20,fixed
11,0.5,0.45454545454545453,0.011174751479355545,0.019708174571478054,0.0154414630254168,22.730755803179793,80.89855137023356,51.814653586706676,NA,4.778041511760328,3.898466484681282,1313.3621685677765,0.15,20,fixed
13,0.6,0.46153846153846156,0.014514691322748364,0.01257461024480612,0.013544650783777243,22.259765263475618,74.5254920500448,48.39262865676021,NA,7.943239256711008,3.6805035088642684,1138.9683990924173,0.15,20,fixed
13,0.3,0.23076923076923078,0.01715455680528638,0.015178553189001291,0.016166554997143836,49.60284118341107,110.19339843053132,79.8981198069712,NA,7.686520831741683,3.7358925120614965,1061.8966206453097,0.15,20,fixed
15,0.2,0.13333333333333333,0.018513117173554482,0.02442015462231767,0.021466635897936077,47.0925500982362,115.08406766371405,81.08830888097512,NA,7.628306187287379,3.3551124252501303,1117.5671439109774,0.15,20,fixed
12,0.7,0.5833333333333334,0.012749447990551986,0.015153982630325729,0.013951715310438859,26.18178379185261,52.35288300235137,39.26733339710199,NA,7.402439449842993,4.018961460249826,1221.6293833024856,0.15,20,fixed
12,0.3,0.25,0.019271215043937303,0.01808605947105991,0.018678637257498607,30.30602370773507,77.09660530648299,53.701314507109025,NA,7.300270005180008,3.7767865445156614,1163.302426979762,0.15,20,fixed
15,0.3,0.2,0.016842021125254993,0.02428689873743732,0.020564459931346157,36.651315072770686,105.69491812315577,71.17311659796323,NA,8.801105851289499,3.989498641137766,1062.9260475059623,0.15,20,fixed
11,0.6,0.5454545454545454,0.011595479112121835,0.016937586349439173,0.014266532730780504,18.14994849122999,65.2951064305836,41.7225274609068,NA,5.6263964260950114,3.553925353819466,1215.5503864128837,0.15,20,fixed
12,0.7,0.5833333333333334,0.012147939671523339,0.01951480918065565,0.015831374426089496,32.240168735529885,75.84724380076669,54.043706268148284,NA,5.048427643815441,4.047137318063115,1198.5318331168367,0.15,20,fixed
12,0.7,0.5833333333333334,0.011971275454852517,0.014533774967798629,0.013252525211325573,25.94596248638426,112.93120054974828,69.43858151806627,NA,6.583075132779991,3.774012653766304,1200.2809333457753,0.15,20,fixed
