Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
X1168944c.5451.4a18.8758.88bf5723bdd9..Panc.AdenoCA..DO34680	54	102	20	43	670	91	28	144	17	0	0
X129459c1.38be.45da.bb87.18848c97c544..Panc.AdenoCA..DO51536	17	215	43	45	4	49	65	51	27	48	11
X12f038e1.00af.4c64.a2e0.9e63323492ef..Panc.AdenoCA..DO33512	132	200	0	60	21	19	48	147	14	0	0
X1327bbd4.a466.4e26.905f.cf91315f1cc8..Panc.AdenoCA..DO49422	78	156	0	14	16	29	32	40	16	0	6
X1447c8cb.25d4.4092.8919.4df08f898d2d..Panc.AdenoCA..DO32984	151	278	0	0	7	32	81	33	14	32	2
X170ad241.9e24.469b.b7ca.3fd783a89b21..Panc.AdenoCA..DO49430	62	163	228	129	19	52	44	15	28	18	8
X1776f326.b12f.4355.8107.80fa6fcd2159..Panc.AdenoCA..DO51513	32	50	10	63	6	21	15	68	44	0	0
X183b04f5.107f.496c.8e9a.8263dd00cffa..Panc.AdenoCA..DO51491	458	559	0	67	25	62	146	115	42	0	1
X1a0ef226.41a5.4b56.9078.4b7834f0c976..Panc.AdenoCA..DO35376	23	100	96	176	16	11	0	0	25	0	55
X1a841850.fca0.48ab.8c78.db0bd5a64435..Panc.AdenoCA..DO33344	394	414	73	123	4	58	69	97	65	2	4
X1ac54c6e.a1e4.4f3b.b4a5.cdb327e0dca6..Panc.AdenoCA..DO34817	38	223	0	109	6	56	20	13	13	64	0
X1b0fe1d5.b286.4f49.ae92.94d9c6db9657..Panc.AdenoCA..DO35230	172	165	0	0	13	52	44	32	16	57	29
X1c28e44a.6e6c.44ed.b58a.e3262c0e6759..Panc.AdenoCA..DO51544	61	82	50	131	9	25	0	48	19	14	16
X1c9fbe26.1447.4335.aaab.06d6bb3e2741..Panc.AdenoCA..DO49078	76	28	0	50	10	17	39	51	41	9	0
X1e181878.c640.4e91.a620.3fc4b08a4de1..Panc.AdenoCA..DO33008	0	67	67	147	445	1	0	0	95	43	0
X1f81a1b0.8089.44ef.87b5.b3359a407ad2..Panc.AdenoCA..DO33128	0	24	22	0	8	9	54	17	42	29	4
X20d1b88b.3ff6.4201.a748.6a993500c652..Panc.AdenoCA..DO32972	0	0	54	98	6	0	19	19	19	0	2
X2102558b.87b0.447b.bb9a.e4ae9df8b75e..Panc.AdenoCA..DO33032	316	190	0	211	9	34	8	0	10	66	0
X21b1a37f.e91e.4ce1.83cf.bb89b8d0fb35..Panc.AdenoCA..DO33028	0	31	48	207	12	11	41	0	26	27	0
X228fb827.c05e.494c.8a21.e1d925e100cb..Panc.AdenoCA..DO51537	181	194	6	143	0	35	0	29	44	28	0
X230f53ef.be3f.495e.9b95.b0f670bd6908..Panc.AdenoCA..DO51508	0	9	3	10	2	9	0	2	0	0	19
X241abdfd.e6de.4830.a233.4bbc5f622725..Panc.AdenoCA..DO49138	199	232	29	228	28	45	28	49	22	0	0
X2564a262.03e8.467b.9ea2.f3ab38d75ae1..Panc.AdenoCA..DO49457	301	510	0	213	6	44	10	0	3	0	0
X25c32aca.6738.43ef.a103.243f2f9a3b43..Panc.AdenoCA..DO51492	57	16	32	166	7	17	0	33	4	0	8
X25cf7449.8c5b.403e.aa75.e2af158598e8..Panc.AdenoCA..DO33208	96	47	0	149	11	13	0	39	28	0	0
X28f41a20.b6d6.4ecc.888f.72f779ad9af7..Panc.AdenoCA..DO49442	0	140	13	122	25	20	0	20	18	103	51
X29a00d78.b9bb.4c6b.b142.d5b8bfa63455..Panc.AdenoCA..DO35144	151	134	0	183	8	2	7	20	24	4	0
X2b3837b3.ee29.4a08.848e.1206404da986..Panc.AdenoCA..DO49448	69	137	22	42	11	10	40	38	23	45	0
X2b6d4d66.7f0b.4bc0.b3d6.171956a937c5..Panc.AdenoCA..DO49166	62	99	0	0	1	8	43	56	16	1	2
X2bd9ccca.3fae.4b66.a762.6f30d6276222..Panc.AdenoCA..DO35152	154	375	38	0	20	44	103	22	16	20	5
X2bf5b018.9f19.4fbd.9e1f.7d958aabe5d1..Panc.AdenoCA..DO51489	0	0	45	74	75	17	99	170	79	14	12
X2c48eefe.2a08.47bf.8e4d.cbaab6777150..Panc.AdenoCA..DO35222	13	101	0	0	0	13	48	24	20	15	10
X2e43e0ca.54ea.482e.acf2.0048d9187a5c..Panc.AdenoCA..DO35258	135	79	38	181	15	15	33	33	15	8	2
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	0	39	118	0	29	22	47	65	20	36	21
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	78	81	191	232	33	22	83	132	23	0	45
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	119	336	74	147	9	21	34	27	15	4	3
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	57	98	0	73	34	28	21	16	16	29	1
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	91	55	58	135	13	0	53	32	26	0	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	10	0	0	67	9	0	11	33	33	0	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	74	100	13	23	0	71	113	29	22	24	40
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	64	95	0	37	40	20	51	128	34	36	16
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	167	557	0	0	23	58	72	97	37	152	60
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	0	68	154	178	12	16	0	17	17	0	24
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	41	188	180	352	486	11	0	63	54	0	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	87	257	0	0	14	22	102	19	0	73	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	65	0	0	201	11	7	47	27	34	0	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	5	87	94	118	28	1	0	0	40	0	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	55	132	0	0	139	12	20	91	127	0	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	7	45	0	0	2	7	34	22	14	0	2
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	84	378	50	129	6	34	61	6	47	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	127	180	46	217	34	18	30	29	11	47	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	58	123	0	90	8	3	75	38	11	11	28
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	176	125	31	148	11	45	10	13	11	19	15
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	159	256	0	53	20	22	120	121	18	0	27
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	139	73	0	105	5	10	15	15	17	44	30
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	0	2	0	0	0	0	2	14
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	72	242	0	96	0	28	28	16	21	60	29
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	204	42	0	0	447	51	0	64	254	73	47
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	81	78	0	205	6	8	19	29	39	33	4
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	100	254	45	61	10	39	36	61	41	10	52
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	178	185	7	139	14	42	4	72	11	0	2
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	40	234	8	0	15	21	84	66	17	0	1
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	102	88	0	21	15	9	72	46	13	39	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	120	241	148	209	915	7	46	0	96	114	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	85	0	48	132	30	22	13	76	22	63	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	62	110	8	79	4	0	38	23	36	19	7
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	258	568	155	0	771	99	34	9	157	68	1
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	4741	0	2545	0	0	223	0	242	0	0	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	0	5	36	170	61	10	37	19	211	0	50
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	0	227	119	0	585	55	0	0	486	28	34
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	0	247	87	132	41	10	0	59	53	113	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	0	33	66	112	29	15	48	14	21	3	36
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	0	0	15	34	5	0	21	15	1	0	3
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	163	277	80	129	28	10	76	46	28	0	3
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	127	363	0	89	57	70	120	98	74	102	22
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	106	175	0	0	18	33	12	46	14	123	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	25	135	47	78	6	28	35	35	19	18	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	8	198	68	43	9	12	20	44	46	4	14
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	75	167	19	158	24	23	55	12	35	67	2
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	60	145	37	118	26	38	1	10	21	51	23
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	64	117	0	96	6	13	6	28	11	58	2
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	51	90	75	115	5	19	45	0	24	52	3
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	17	83	5	111	13	0	60	77	31	14	9
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	367	200	0	138	21	34	47	27	24	14	50
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	27	73	24	0	6	9	58	35	14	11	1
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	34	243	51	0	11	16	38	55	51	0	4
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	190	279	0	0	15	40	76	26	24	60	3
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	0	97	88	217	16	42	0	0	15	0	31
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	70	238	25	59	24	20	85	34	17	25	11
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	28	70	0	0	42	2	20	48	168	0	1
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	258	631	180	51	33	38	156	59	1	3	56
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	75	100	42	114	8	29	47	26	14	30	10
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	72	123	11	107	4	29	0	29	24	30	4
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	241	98	0	76	9	20	101	60	22	0	7
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	106	192	181	247	11	39	0	0	5	69	0
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	136	215	261	242	43	87	0	160	22	228	40
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	3	5	61	181	10	4	2	44	9	0	3
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	116	204	0	112	39	58	62	51	59	38	5
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	49	101	0	72	12	14	12	22	25	1	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	0	26	44	64	19	25	27	49	38	0	6
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	47	62	21	137	12	10	13	0	22	48	40
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	28	158	0	44	1	48	18	12	22	149	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	153	393	0	20	20	48	69	82	18	17	2
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	6006	8895	3176	0	1076	2419	0	0	171	223	68
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	595	12	427	0	4435	0	0	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	38	100	1	48	12	25	33	16	17	20	1
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	129	65	0	73	27	8	69	54	14	6	30
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	862	257	0	97	1032	37	79	10	113	0	11
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	0	160	142	122	23	14	0	40	55	9	4
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	17	27	124	295	674	18	0	0	148	96	26
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	154	92	0	126	10	12	37	35	13	31	5
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	0	4	9	38	0	1	0	12	35	6	24
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	2	43	46	104	7	22	26	0	32	13	0
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	112	96	139	99	6	31	28	39	48	26	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	31	129	64	137	19	32	0	0	35	87	4
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	43	62	0	35	4	0	55	43	23	0	1
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	84	134	115	159	994	36	13	29	174	25	5
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	159	0	0	135	1012	4	99	125	215	133	37
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	220	226	0	123	57	26	89	94	258	0	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	57	0	0	0	268	213	0	81	46	0	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	67	92	0	56	20	13	65	18	14	45	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	92	111	17	159	51	16	49	0	11	33	0
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	7	112	87	12	14	26	50	40	38	5	14
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	88	390	0	75	13	24	67	34	25	0	1
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	0	81	98	95	9	19	0	22	23	0	41
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	109	114	82	171	15	16	0	18	20	17	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	68	193	0	17	14	18	56	64	17	0	3
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	49	117	48	77	11	26	0	33	8	38	28
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	103	165	0	10	11	12	88	60	44	0	5
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	14	0	0	43	5	16	22	16	16	0	1
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	88	113	88	293	24	17	1	6	0	39	2
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	100	190	0	120	10	2	54	12	32	2	3
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	4	147	66	69	18	28	39	0	66	127	23
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	246	128	0	49	62	7	197	96	41	2	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	73	26	0	184	16	2	30	1	30	34	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	26	42	0	201	19	1	11	24	5	6	22
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	70	89	35	153	8	17	32	0	25	37	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	30	51	0	34	10	5	46	45	27	17	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	128	224	0	0	11	22	77	39	46	0	2
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	138	220	0	8	38	58	56	94	16	33	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	235	312	0	88	15	50	0	0	21	167	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	108	38	49	186	20	14	5	14	11	24	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	80	141	0	106	13	44	21	30	24	59	38
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	114	222	0	0	28	27	126	56	14	11	3
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	64	79	0	91	20	13	32	22	22	44	1
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	168	165	0	234	11	28	0	0	5	0	3
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	63	321	83	52	6	58	35	46	30	39	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	99	273	0	0	18	26	39	26	46	145	81
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	11	20	0	44	317	3	15	65	19	0	53
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	613	380	16	206	27	220	0	129	62	133	1
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	13	355	533	0	8	88	118	64	54	60	52
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	147	124	4	25	20	28	142	110	32	63	18
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	22	4	0	83	14	8	16	24	16	0	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	0	80	32	47	3	23	0	27	5	91	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	75	235	0	7	13	15	52	38	59	43	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	73	160	0	31	14	2	17	104	26	22	7
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	131	258	0	0	9	41	79	21	22	107	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	0	61	7	0	31	16	17	16	165	17	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	221	46	217	371	34	29	68	19	34	30	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	50	65	127	130	15	14	60	0	34	0	10
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	82	132	0	135	9	22	88	12	3	19	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	41	63	0	40	9	4	15	46	15	0	46
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	32	57	6	1	22	61	56	7	12	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	32	78	4	77	0	6	2	0	0	14	3
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	9	83	58	0	1417	24	27	0	464	132	28
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	87	249	0	86	7	8	87	43	25	44	5
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	30645	1628	13357	0	0	1161	664	0	0	0	682
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	12	34	70	84	5	13	0	9	18	0	10
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	29	189	32	119	13	22	13	0	33	83	35
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	81	52	0	145	14	18	28	7	28	9	37
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	19	0	8	42	0	6	15	2	5	19	5
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	95	265	80	90	9	31	51	17	36	7	0
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	156	266	0	0	5	18	93	29	24	30	2
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	0	69	127	0	22	19	117	71	55	0	0
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	104	241	0	168	341	7	39	49	128	0	0
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	357	554	0	18	23	35	195	46	1	85	6
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	18	0	0	69	18	13	4	53	92	0	2
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	11	116	0	0	23	13	24	31	13	42	25
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	83	142	0	111	15	8	18	26	43	11	60
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	47	106	0	16	1	11	90	45	39	0	0
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	31	109	26	0	3	32	41	58	0	100	6
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	56	123	7	23	5	13	55	56	3	112	110
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	42	84	19	37	18	13	51	51	24	0	33
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	13	41	66	67	23	24	113	15	24	72	26
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	89	74	27	150	23	29	63	24	41	19	0
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	67	394	76	89	14	48	44	11	33	18	13
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	45	42	0	61	9	7	3	8	20	50	22
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	99	798	63	0	22	52	71	59	9	155	4
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	20	114	96	124	12	7	28	26	45	0	23
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	100	436	1	52	13	81	33	15	32	35	18
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	41	133	0	59	0	17	56	11	32	33	0
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	149	123	0	189	0	12	15	19	5	58	2
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	78	6	118	23	14	7	301	0	21	0	44
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	169	453	0	0	13	43	66	85	12	2	12
