Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83C
V1	1:Del:C:0	0.0036677721376275033	0.04659484689472543	0.913623873700776	0.0	3.006391737009706e-07	0.036113206627697354
V1	1:Del:C:1	0.030113773198467444	0.000362260183975004	0.9310636306362049	0.0	0.005122846097584	0.03333748988376866
V1	1:Del:C:2	9.40510257600005e-16	0.00037207656557621444	0.9463505137434222	0.0	0.04091416930861143	0.012363240382389298
V1	1:Del:C:3	0.22806748858038595	0.12444324038246998	0.6459819340325202	0.0	0.0015073370046238756	0.0
V1	1:Del:C:4	0.17798505827801187	0.40941930630411083	0.3216152363500676	0.0	0.06050280619729752	0.03047759287051232
V1	1:Del:C:5	0.3170959338249727	0.5790202563323951	0.08785506405403315	0.0	0.0	0.016028745788599166
V1	1:Del:T:0	0.033438191785754946	0.08486547554040412	0.873012052681534	0.0	0.007236705893962572	0.0014475740983442857
V1	1:Del:T:1	2.8761900209888307e-16	1.4451837281483074e-16	0.9082222564899352	0.0	0.011718770295513	0.08005897321455133
V1	1:Del:T:2	0.06548409389014136	0.2071752417000075	0.6287928350733756	0.0	0.016669861952793397	0.08187796738368221
V1	1:Del:T:3	0.03178618670911138	0.11795817730720608	0.13602806570773032	0.0	0.70989358314181	0.004333987134142329
V1	1:Del:T:4	0.15945454199244524	0.7371852681287286	0.04732930168581345	0.0	0.002438295890464707	0.05359259230254801
V1	1:Del:T:5	9.35950309906486e-18	0.9699680357330002	0.030030551015748846	0.0	4.153840098572825e-08	1.3717128500136037e-06
V1	1:Ins:C:0	1.154383024011522e-15	5.800366283791398e-16	0.9640566514100769	0.0	3.240038377293811e-06	0.035940108551544184
V1	1:Ins:C:1	1.3662613332715801e-15	0.0394564281058755	0.895342422043721	0.0	0.06519784800894089	3.301841461159774e-06
V1	1:Ins:C:2	2.0417719323682887e-15	0.0068048242490760585	0.9419292268055519	0.0	1.0493871937789144e-06	0.05126489955817629
V1	1:Ins:C:3	0.5841207053356948	0.1250243953668093	0.08045532794695955	0.0	0.009044942138297664	0.20135462921223868
V1	1:Ins:C:4	0.48595400020627355	0.33368294872662674	0.1508265243960807	0.0	0.01737786281073032	0.0121586638602888
V1	1:Ins:C:5	0.8387606621247439	0.13107442608442035	0.016898051547050933	0.0	0.013266729971967456	1.302718175456029e-07
V1	1:Ins:T:0	0.3064491658362432	0.07506060527232737	0.6048917973352158	0.0	0.0007384931830293674	0.012859938373184342
V1	1:Ins:T:1	0.004481997466316522	1.8496946576414012e-16	0.5414760083440542	0.0	0.35577361005912556	0.09826838413050351
V1	1:Ins:T:2	0.0995056635707101	0.14055852652241838	0.737598210378118	0.0	0.0036009687294739578	0.01873663079927961
V1	1:Ins:T:3	0.7104391611905482	0.0763383644011098	0.18204146800430573	0.0	0.0	0.031181006404036222
V1	1:Ins:T:4	0.8255689913662386	0.07281278655692545	0.04079060196607981	0.0	0.0017285926146670934	0.05909902749608912
V1	1:Ins:T:5	0.976456678771942	0.001445639873515906	0.022097252595069786	0.0	2.3286038068046846e-07	1.958990917220816e-07
V1	2:Del:R:0	0.061104727141091414	0.00614321503882894	0.7810565679786406	0.0	0.03336411614864718	0.11833137369279197
V1	2:Del:R:1	0.006066273844581221	0.007472091065581693	0.051252092574324525	0.0	0.9352082187968374	1.3237186752557245e-06
V1	2:Del:R:2	0.18424885098507737	0.3035164731896773	0.20735142579717097	0.0	0.28537597829063144	0.019507271737442856
V1	2:Del:R:3	0.43163784879381906	0.31476265696128036	0.027412321199644957	0.0	0.0	0.22618717304525565
V1	2:Del:R:4	0.0014588460840408472	0.009921750874033642	0.007321670620356433	0.0	0.05666749399068826	0.9246302384308809
V1	2:Del:R:5	3.142279375401578e-15	1.8666808310542685e-15	0.7908661509909883	0.0	0.20908264821275518	5.120079625138767e-05
V1	3:Del:R:0	0.01117816256220167	0.0004594668635081693	0.9571518085547887	0.0	0.03121056201950144	0.0
V1	3:Del:R:1	0.08314549607758215	0.03495394864651438	0.022380824882770895	0.0	0.8182938674356154	0.04122586295751723
V1	3:Del:R:2	0.02544257836303861	0.03188377465295908	0.012452753929769455	0.0	0.01118544534580609	0.9190354477084267
V1	3:Del:R:3	0.4185712302847871	0.19111379055412647	0.28581780232040993	0.0	0.10447851412005835	1.8662720618218033e-05
V1	3:Del:R:4	1.0630797869324974e-12	5.368645894892052e-13	0.8607413380601491	0.0	0.03827903362739837	0.10097962831085268
V1	3:Del:R:5	3.620113588345487e-14	1.81897900129937e-14	0.9952578143185478	0.0	0.0013035188090927154	0.0034386668723051005
V1	4:Del:R:0	0.014670088084592732	0.000749651336424313	0.9845746482570522	0.0	3.245379845983639e-06	2.3669420847134007e-06
V1	4:Del:R:1	0.2003675244176369	0.19822138159860886	0.36111759271343447	0.0	0.08555835927661248	0.1547351419937073
V1	4:Del:R:2	0.006261021980316387	0.443417064198149	0.5284515775045803	0.0	2.406723417926533e-05	0.021846269082774927
V1	4:Del:R:3	4.6956211797775265e-18	4.342460292826538e-06	4.0856160114076365e-05	0.0	0.00014948976744802363	0.999805311612145
V1	4:Del:R:4	3.386757641635005e-14	1.7017258940318997e-14	0.9955635000939154	0.0	0.0012194927534656124	0.0032170071525681114
V1	4:Del:R:5	0.2325608672101102	0.7129314114337048	0.051018543187269845	0.0	0.0009590955894657496	0.0025300825794491687
V1	5:Del:R:0	3.4723888387203346e-05	6.741227622602352e-05	0.9896468793534934	0.0	0.010250331940665573	6.525412279082038e-07
V1	5:Del:R:1	0.09272617717826456	0.609671970998274	0.27828989476128163	0.0	0.019311957062179818	0.0
V1	5:Del:R:2	0.004166912701050152	0.005519793135830625	0.017044191575999037	0.0	0.9680373393876248	0.0052317631994954
V1	5:Del:R:3	0.20130920290808413	0.7092676524448102	0.08691444950952204	0.0	0.0010621359376336097	0.0014465591999501832
V1	5:Del:R:4	0.02044643536159497	0.2344644542395795	0.7422384757084725	0.0	0.0007835745342708888	0.002067060156082147
V1	5:Del:R:5	0.34057081978488607	0.097125964411496	0.48202195899266614	0.0	0.07794003045127772	0.0023412263596741044
V1	2:Ins:R:0	0.1590397278512284	0.05527424441866029	0.758223235654837	0.0	0.027461723500705748	1.0685745685407984e-06
V1	2:Ins:R:1	0.0038360153089633895	0.05568320058293021	0.8089786315584142	0.0	0.029325688243876064	0.10217646430581626
V1	2:Ins:R:2	0.23011570515037041	0.4532026266661366	0.31665223458610564	0.0	2.7735378451602296e-05	1.6982189357443358e-06
V1	2:Ins:R:3	0.6033101423926617	0.18835793858702718	0.20833033557700661	0.0	1.5834433045234078e-06	0.0
V1	2:Ins:R:4	0.6111492330529856	0.17467383089764513	0.0034825708930965506	0.0	0.08580850453134327	0.1248858606249295
V1	2:Ins:R:5	0.6865361914398176	0.2174738677545375	0.06684368604849064	0.0	0.0024957839413846284	0.02665047081576986
V1	3:Ins:R:0	0.00038690570118855356	0.03077144757990835	0.8444444520029114	0.0	0.12427160547163678	0.0001255892443549212
V1	3:Ins:R:1	0.17256581880407934	0.3500523544070491	0.45511859088137807	0.0	0.022263235907493566	0.0
V1	3:Ins:R:2	0.16409044258520736	0.3291208948665706	0.5051753108596017	0.0	0.0004434736244191491	0.0011698780642011714
V1	3:Ins:R:3	0.5907365643970358	0.004506053788964862	0.13430502207920517	0.0	0.2699953685184887	0.0004569912163053288
V1	3:Ins:R:4	0.3283065924972395	0.22050167763782388	0.45069589263167154	0.0	0.0004139074860556883	8.192974720933397e-05
V1	3:Ins:R:5	0.5542362724267711	0.3484859006930706	0.01624498482482511	0.0	0.07139244122876531	0.009640400826567818
V1	4:Ins:R:0	4.217189216372057e-15	0.009012406275725941	0.9909222509205735	0.0	2.037838355887106e-05	4.4964420137483226e-05
V1	4:Ins:R:1	0.286735588165911	0.19523202913945	0.42522270518986555	0.0	0.09280967750477337	0.0
V1	4:Ins:R:2	0.31644626113738056	0.021530257990246316	0.3348881624486981	0.0	0.32702128273067044	0.00011403569300472758
V1	4:Ins:R:3	0.7063175848457941	0.25327173171652057	0.038466745023465906	0.0	0.0005343443839815757	0.0014095940302377558
V1	4:Ins:R:4	0.43920550768221406	0.1442765360968945	0.28237907953721764	0.0	0.1340026076763433	0.00013626900733068487
V1	4:Ins:R:5	0.33694652320108004	0.310792852901586	0.2978802840257621	0.0	0.05437755029596379	2.7895756080927276e-06
V1	5:Ins:R:0	1.0396960157426344e-14	5.2241046426247814e-15	0.9998954471158221	0.0	1.7164038673470327e-06	0.00010283648029487674
V1	5:Ins:R:1	0.1241588786339711	0.004914228274403804	0.8397942857784808	0.0	0.0	0.031132607313144194
V1	5:Ins:R:2	0.7108910843773476	0.0064954706119808685	0.2821810677545279	0.0	0.00011435881892712103	0.0003180184372164721
V1	5:Ins:R:3	0.6790762407855969	0.11782616547778987	0.20307526550042312	0.0	4.380917159937072e-06	1.7947319030029597e-05
V1	5:Ins:R:4	0.54899361282831	0.0018978622252420006	0.014130246311888986	0.0	1.138463279891151e-06	0.43497714017127903
V1	5:Ins:R:5	0.3335576473098058	0.13551706949274755	0.5303982446762256	0.0	0.00010764932555775706	0.0004193891956632621
V1	2:Del:M:1	0.19170045157816062	0.011829817099301936	0.7863928413878299	0.0	0.010076889934707416	0.0
V1	3:Del:M:1	0.008669391448295163	2.433513388995134e-05	0.983413530397804	0.0	0.004634727764852445	0.003258015255158447
V1	3:Del:M:2	0.18922481065967633	0.15853286076008274	0.5502704245368252	0.0	0.03161408572155201	0.07035781832186394
V1	4:Del:M:1	0.014032178884733746	0.010364529365407785	0.9728002252026708	0.0	0.0027990974858354196	3.9690613522349155e-06
V1	4:Del:M:2	0.07335815301753748	0.11690463138821161	0.802561762774857	0.0	0.0	0.007175452819393849
V1	4:Del:M:3	0.01710255723428361	0.031082260732089122	0.11690309500521226	0.0	0.7137070642718139	0.12120502275660121
V1	5:Del:M:1	2.895729434813036e-06	0.0009338099869809388	0.9962028219952302	0.0	0.002860472288354152	0.0
V1	5:Del:M:2	1.8675284124199783e-09	0.0003888952399276972	0.9699390397746418	0.0	0.0061967101426343455	0.023475352975267767
V1	5:Del:M:3	4.837947652844349e-11	0.0004957065857985536	0.9578390519671768	0.0	0.022288016813654478	0.019377224584990815
V1	5:Del:M:4	0.0022997987831244846	0.011551204214638119	0.9701390575228587	0.0	0.016008224482809495	1.7149965691461033e-06
V1	5:Del:M:5	0.04544061935291783	0.06809888742220516	0.8755107004109935	0.0	0.010949792813883483	0.0
V2	1:Del:C:0	0.0	0.8514214059730127	0.0	0.0	1.3736636004810912e-06	0.14857722036338689
V2	1:Del:C:1	0.0	0.039594314796310356	0.0	0.0	0.14000762310266873	0.820398062101021
V2	1:Del:C:2	0.0	0.027795269693877703	0.0	0.0	0.764258817556913	0.2079459127492092
V2	1:Del:C:3	0.0	0.9969803695053074	0.0	0.0	0.003019630494692581	0.0
V2	1:Del:C:4	0.0	0.9490254995217703	0.0	0.0	0.03506818002809286	0.015906320450136888
V2	1:Del:C:5	0.0	0.9938057774955785	0.0	0.0	0.0	0.006194222504421483
V2	1:Del:T:0	0.0	0.9754546273657195	0.0	0.0	0.020799126322426885	0.0037462463118536995
V2	1:Del:T:1	0.0	6.896316652109104e-15	0.0	0.0	0.139831275268125	0.8601687247318681
V2	1:Del:T:2	0.0	0.9016294532347453	0.0	0.0	0.01814054727330099	0.0802299994919537
V2	1:Del:T:3	0.0	0.3979112848807135	0.0	0.0	0.5987969766631548	0.0032917384561316695
V2	1:Del:T:4	0.0	0.9830951731820976	0.0	0.0	0.0008130803554127643	0.01609174646248957
V2	1:Del:T:5	0.0	0.9999996708828457	0.0	0.0	1.0708295673369101e-08	3.1840885861932057e-07
V2	1:Ins:C:0	0.0	7.167258280573631e-14	0.0	0.0	0.00010010964827254017	0.9998998903516559
V2	1:Ins:C:1	0.0	0.7076124344271617	0.0	0.0	0.29237423301715787	1.3332555680427716e-05
V2	1:Ins:C:2	0.0	0.370884032777066	0.0	0.0	1.4301616530438043e-05	0.6291016656064037
V2	1:Ins:C:3	0.0	0.7242674026530215	0.0	0.0	0.013102015678599935	0.2626305816683786
V2	1:Ins:C:4	0.0	0.9792147074828343	0.0	0.0	0.012751709871940745	0.008033582645224973
V2	1:Ins:C:5	0.0	0.975315571965209	0.0	0.0	0.024684209783326444	2.1825146446836483e-07
V2	1:Ins:T:0	0.0	0.9605823216062203	0.0	0.0	0.002363181966292629	0.037054496427487184
V2	1:Ins:T:1	0.0	1.665087024549412e-15	0.0	0.0	0.800827117009291	0.19917288299070743
V2	1:Ins:T:2	0.0	0.9648604078012538	0.0	0.0	0.006180943669638233	0.028958648529107973
V2	1:Ins:T:3	0.0	0.9157795212260104	0.0	0.0	0.0	0.08422047877398961
V2	1:Ins:T:4	0.0	0.8412664238317767	0.0	0.0	0.004993978896309079	0.15373959727191425
V2	1:Ins:T:5	0.0	0.999929216732173	0.0	0.0	4.027475325733077e-05	3.0508514569536005e-05
V2	2:Del:R:0	0.0	0.14936561835716428	0.0	0.0	0.2028442462793345	0.6477901353635012
V2	2:Del:R:1	0.0	0.030963170592640348	0.0	0.0	0.9690355943746329	1.2350327267392283e-06
V2	2:Del:R:2	0.0	0.8002710595038297	0.0	0.0	0.18814834535584382	0.01158059514032649
V2	2:Del:R:3	0.0	0.8607372770208767	0.0	0.0	0.0	0.13926272297912334
V2	2:Del:R:4	0.0	0.042715421504457875	0.0	0.0	0.06100403069312657	0.8962805478024156
V2	2:Del:R:5	0.0	3.569670895151546e-14	0.0	0.0	0.9997795478563356	0.00022045214362867067
V2	3:Del:R:0	0.0	0.055600682857139316	0.0	0.0	0.9443993171428606	0.0
V2	3:Del:R:1	0.0	0.1404612980786405	0.0	0.0	0.8222386282419237	0.03730007367943578
V2	3:Del:R:2	0.0	0.13196646301052706	0.0	0.0	0.011576446565453806	0.8564570904240192
V2	3:Del:R:3	0.0	0.8797238982437677	0.0	0.0	0.12025675942487721	1.9342331355151676e-05
