MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	7.30E-03	6.50E-04	2.16E-02	1.05E-03	2.72E-04	9.84E-03	4.52E-04
1:Del:C:1	3.80E-03	1.12E-08	1.37E-02	3.79E-05	4.56E-04	3.52E-02	2.18E-08
1:Del:C:2	4.86E-04	0.00E+00	2.79E-04	4.58E-05	3.69E-04	9.16E-04	1.58E-10
1:Del:C:3	1.74E-03	1.19E-04	1.35E-03	0.00E+00	6.00E-04	4.67E-03	1.01E-08
1:Del:C:4	9.05E-04	2.60E-04	1.42E-03	3.72E-04	2.11E-04	3.46E-03	4.29E-04
1:Del:C:5	4.35E-05	2.32E-04	5.44E-04	5.06E-05	2.22E-04	1.09E-03	4.51E-04
1:Del:T:0	2.15E-03	1.91E-04	8.37E-03	1.31E-03	9.17E-04	2.42E-02	8.96E-04
1:Del:T:1	7.13E-04	3.13E-04	4.46E-03	5.53E-04	7.36E-04	1.25E-02	7.75E-04
1:Del:T:2	5.47E-04	6.49E-04	2.97E-03	5.48E-04	7.92E-04	1.10E-02	1.83E-03
1:Del:T:3	2.23E-03	1.20E-05	5.55E-03	8.37E-04	3.97E-04	2.21E-02	1.53E-03
1:Del:T:4	1.40E-46	5.97E-04	3.73E-03	0.00E+00	0.00E+00	1.41E-02	1.42E-03
1:Del:T:5	1.25E-06	5.58E-08	7.19E-08	5.64E-08	1.41E-07	9.15E-07	4.42E-03
1:Ins:C:0	5.64E-04	1.59E-04	0.00E+00	2.55E-04	0.00E+00	8.78E-04	7.61E-09
1:Ins:C:1	6.15E-04	2.12E-06	3.17E-04	3.11E-03	1.28E-04	1.24E-02	4.98E-08
1:Ins:C:2	1.50E-03	1.07E-07	2.17E-07	7.91E-03	2.37E-07	1.62E-02	8.59E-08
1:Ins:C:3	4.22E-05	0.00E+00	5.31E-05	3.74E-05	2.24E-04	1.14E-04	4.51E-05
1:Ins:C:4	2.16E-04	1.46E-04	7.51E-08	2.08E-04	6.21E-04	1.57E-03	7.54E-04
1:Ins:C:5	1.97E-04	3.08E-04	5.35E-04	2.28E-04	4.90E-04	2.36E-03	8.71E-04
1:Ins:T:0	1.13E-03	2.89E-04	1.38E-03	5.10E-04	5.86E-05	4.10E-03	6.57E-04
1:Ins:T:1	1.18E-03	0.00E+00	1.28E-03	1.68E-04	1.29E-07	3.00E-03	1.75E-04
1:Ins:T:2	1.18E-04	3.20E-05	4.35E-04	0.00E+00	4.73E-04	4.56E-04	3.02E-04
1:Ins:T:3	4.95E-04	1.42E-04	2.11E-04	1.84E-06	5.70E-04	5.48E-04	0.00E+00
1:Ins:T:4	7.72E-04	1.04E-04	5.93E-04	4.99E-04	7.49E-04	0.00E+00	2.38E-04
1:Ins:T:5	9.85E-04	2.36E-05	2.22E-07	6.93E-04	1.39E-03	1.62E-03	5.81E-08
2:Del:R:0	7.22E-04	5.10E-04	1.11E-03	4.83E-04	5.12E-04	4.14E-03	3.75E-04
2:Del:R:1	1.61E-03	2.37E-04	4.61E-04	0.00E+00	4.70E-04	2.78E-03	7.92E-04
2:Del:R:2	5.96E-05	6.46E-05	2.80E-04	1.24E-04	2.33E-04	2.82E-04	4.85E-04
2:Del:R:3	1.96E-08	3.20E-08	4.21E-08	3.92E-08	6.30E-05	2.87E-04	1.09E-04
2:Del:R:4	1.48E-09	1.19E-04	6.44E-09	1.14E-08	9.31E-09	2.82E-04	1.66E-04
2:Del:R:5	1.60E-04	1.01E-04	2.64E-09	6.33E-05	1.22E-08	1.74E-04	1.64E-08
3:Del:R:0	1.45E-03	4.39E-04	1.69E-04	4.08E-04	0.00E+00	1.90E-03	0.00E+00
3:Del:R:1	5.96E-04	3.10E-04	4.44E-04	6.13E-05	3.97E-04	8.13E-04	9.57E-04
3:Del:R:2	5.41E-08	2.19E-03	8.71E-08	1.16E-04	7.21E-08	3.00E-03	3.38E-06
3:Del:R:3	3.24E-08	3.13E-08	1.20E-04	6.10E-08	7.05E-08	1.96E-04	5.78E-08
3:Del:R:4	1.22E-08	5.82E-09	1.72E-08	1.54E-08	1.52E-08	1.52E-07	8.60E-09
3:Del:R:5	2.86E-08	4.83E-08	5.56E-08	7.32E-08	8.22E-05	2.05E-07	4.82E-08
4:Del:R:0	1.01E-03	2.18E-04	3.18E-04	2.72E-04	1.35E-04	9.82E-04	7.48E-05
4:Del:R:1	1.28E-04	0.00E+00	5.55E-04	1.39E-04	3.10E-04	3.57E-04	3.57E-04
4:Del:R:2	1.19E-04	1.14E-04	9.94E-05	7.45E-09	2.56E-08	2.37E-04	1.13E-04
4:Del:R:3	1.71E-04	1.65E-08	4.06E-08	3.64E-04	4.03E-05	1.10E-03	4.47E-08
4:Del:R:4	8.36E-05	3.36E-05	4.47E-08	4.95E-08	5.49E-08	1.47E-07	5.35E-08
4:Del:R:5	1.22E-08	5.82E-09	1.72E-08	1.54E-08	1.52E-08	1.52E-07	8.60E-09
5:Del:R:0	1.92E-02	1.48E-04	1.02E-03	2.40E-04	5.32E-04	5.56E-02	3.67E-09
5:Del:R:1	5.42E-05	6.21E-08	1.70E-08	6.41E-08	7.25E-05	6.61E-04	4.07E-04
5:Del:R:2	1.89E-04	2.21E-08	3.22E-06	4.36E-05	1.54E-06	1.59E-04	5.00E-08
5:Del:R:3	2.48E-08	2.32E-08	4.02E-08	5.05E-08	7.57E-08	1.14E-07	6.70E-05
5:Del:R:4	1.18E-04	2.52E-08	6.11E-05	6.85E-09	1.31E-08	2.67E-04	2.13E-08
5:Del:R:5	1.22E-08	5.82E-09	1.72E-08	1.54E-08	1.52E-08	1.52E-07	8.60E-09
2:Ins:R:0	4.43E-04	1.29E-05	2.38E-08	1.90E-04	1.55E-04	8.06E-04	5.77E-07
2:Ins:R:1	3.79E-04	7.57E-05	3.17E-04	3.54E-04	3.18E-04	5.73E-04	0.00E+00
2:Ins:R:2	3.16E-05	3.70E-05	1.91E-04	2.60E-05	4.06E-08	1.04E-03	2.34E-04
2:Ins:R:3	1.75E-04	1.67E-04	1.30E-04	0.00E+00	1.32E-08	3.94E-04	1.34E-04
2:Ins:R:4	0.00E+00	6.55E-05	0.00E+00	2.20E-08	1.99E-04	1.81E-03	5.07E-04
2:Ins:R:5	4.25E-04	5.04E-04	3.43E-04	4.90E-04	9.22E-04	7.22E-04	8.55E-04
3:Ins:R:0	2.97E-05	4.35E-09	4.21E-08	8.54E-05	9.18E-05	2.26E-04	3.53E-05
3:Ins:R:1	1.12E-04	9.71E-04	3.08E-04	4.43E-04	6.18E-04	5.77E-03	2.97E-04
3:Ins:R:2	1.74E-08	5.02E-07	3.43E-08	1.37E-05	4.23E-08	1.03E-07	1.16E-04
3:Ins:R:3	1.68E-09	5.84E-08	3.51E-04	3.80E-03	8.99E-09	1.87E-02	1.86E-08
3:Ins:R:4	7.61E-05	4.12E-08	9.81E-08	7.01E-08	4.85E-08	5.17E-05	4.22E-08
3:Ins:R:5	1.43E-08	6.11E-07	4.02E-06	9.65E-04	0.00E+00	3.53E-03	5.81E-04
4:Ins:R:0	2.26E-04	1.09E-04	3.20E-07	2.83E-08	4.09E-08	2.85E-04	4.96E-05
4:Ins:R:1	2.49E-04	5.30E-05	1.95E-04	6.43E-05	1.88E-04	2.18E-03	3.59E-04
4:Ins:R:2	2.07E-04	4.43E-08	3.08E-09	8.87E-05	1.27E-04	4.97E-05	1.08E-04
4:Ins:R:3	2.27E-08	5.71E-05	3.54E-08	5.90E-08	4.22E-08	1.12E-07	6.60E-08
4:Ins:R:4	2.53E-09	3.53E-05	3.23E-06	1.29E-04	2.16E-04	6.82E-05	3.54E-08
4:Ins:R:5	0.00E+00	1.50E-04	9.07E-09	5.05E-05	1.33E-04	1.09E-13	2.67E-04
5:Ins:R:0	4.38E-07	1.40E-08	1.09E-04	3.85E-07	9.06E-05	3.70E-04	3.93E-05
5:Ins:R:1	9.27E-04	2.63E-04	3.66E-04	5.95E-04	3.77E-04	1.54E-03	3.10E-04
5:Ins:R:2	8.65E-05	2.29E-08	5.74E-05	1.36E-08	3.02E-08	1.82E-06	1.03E-08
5:Ins:R:3	0.00E+00	4.85E-05	4.27E-09	6.39E-08	1.05E-04	3.17E-08	6.58E-05
5:Ins:R:4	4.40E-05	4.10E-08	5.69E-08	5.90E-08	5.00E-08	5.48E-05	4.68E-08
5:Ins:R:5	3.27E-08	3.56E-08	3.50E-05	6.62E-08	4.75E-08	1.11E-04	6.09E-08
2:Del:M:1	7.58E-04	1.40E-46	5.31E-04	1.00E-04	4.69E-04	9.78E-04	0.00E+00
3:Del:M:1	1.21E-03	0.00E+00	7.74E-04	7.72E-04	9.48E-08	4.65E-03	3.58E-07
3:Del:M:2	5.86E-04	6.79E-04	2.36E-04	6.44E-04	6.00E-04	3.10E-03	8.39E-04
4:Del:M:1	5.89E-04	5.94E-06	3.28E-04	7.16E-05	4.99E-05	9.39E-04	3.66E-04
4:Del:M:2	2.33E-04	1.00E-05	5.18E-04	2.39E-08	3.05E-04	7.50E-04	2.44E-04
4:Del:M:3	5.63E-04	5.55E-08	1.99E-04	1.70E-04	1.88E-04	3.54E-05	3.02E-04
5:Del:M:1	2.80E-02	8.91E-08	1.09E-07	1.51E-07	3.86E-08	2.22E-02	6.03E-08
5:Del:M:2	1.89E-02	1.85E-08	2.63E-08	1.06E-03	7.76E-08	3.98E-02	5.35E-04
5:Del:M:3	3.06E-03	1.56E-04	1.06E-04	9.86E-05	4.23E-07	1.07E-02	6.80E-08
5:Del:M:4	2.27E-03	1.35E-08	4.31E-04	1.68E-04	8.10E-05	4.38E-03	3.86E-04
5:Del:M:5	2.48E-03	6.94E-05	1.99E-04	4.52E-04	2.17E-04	1.19E-03	1.47E-04
