MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Ins:C:4	1.75E-04	6.15E-04	3.76E-08	4.12E-08	4.46E-04	0.00E+00	4.92E-04	6.11E-05	2.30E-03	4.39E-03	9.83E-04	5.11E-04
1:Ins:C:5	1.72E-02	2.92E-03	2.52E-02	3.44E-04	6.90E-04	2.91E-03	9.99E-04	3.07E-03	2.54E-02	5.26E-02	1.65E-02	7.04E-02
1:Ins:T:0	2.80E-08	1.01E-03	4.31E-04	6.28E-04	1.37E-04	3.63E-03	5.54E-04	4.39E-03	0.00E+00	5.53E-03	1.55E-02	4.28E-03
1:Ins:T:1	1.77E-04	6.57E-04	3.31E-03	5.50E-04	0.00E+00	2.90E-03	1.31E-03	1.87E-03	6.86E-04	2.34E-03	2.92E-03	1.24E-02
1:Ins:T:2	3.18E-04	8.08E-05	2.56E-03	0.00E+00	8.35E-05	7.08E-04	2.90E-04	3.32E-04	2.38E-03	1.22E-03	8.49E-04	3.72E-03
1:Ins:T:3	1.63E-07	2.06E-06	3.90E-02	6.65E-02	3.29E-07	1.40E-46	4.02E-04	6.09E-07	4.48E-02	5.88E-03	1.40E-46	1.68E-02
1:Ins:T:4	0.00E+00	1.74E-03	5.52E-04	4.15E-04	1.10E-03	2.54E-03	0.00E+00	1.35E-03	5.80E-04	5.78E-03	6.85E-04	1.14E-02
1:Ins:T:5	0.00E+00	1.19E-02	4.73E-07	1.24E-02	9.58E-08	3.77E-09	1.78E-03	1.24E-02	3.31E-07	5.08E-02	2.11E-02	8.93E-02
2:Del:R:0	9.52E-05	7.99E-04	9.57E-04	7.05E-05	6.22E-08	3.06E-03	1.17E-03	4.96E-03	2.92E-04	5.71E-03	6.91E-03	4.03E-03
2:Del:R:1	4.13E-04	4.11E-04	3.23E-05	0.00E+00	9.12E-04	4.15E-04	1.67E-03	2.24E-03	2.68E-04	1.66E-03	7.60E-03	5.77E-03
2:Del:R:2	2.55E-04	1.11E-04	2.43E-04	0.00E+00	3.12E-04	1.66E-04	1.47E-04	4.51E-04	1.48E-04	7.38E-04	2.06E-04	2.75E-04
2:Del:R:3	4.35E-08	3.16E-08	1.03E-07	3.68E-09	1.94E-04	3.79E-07	3.73E-08	2.72E-04	7.08E-08	2.55E-04	9.61E-05	2.57E-08
2:Del:R:4	7.00E-03	0.00E+00	7.38E-03	3.79E-03	2.26E-05	4.47E-04	1.89E-03	3.04E-03	3.44E-02	2.61E-02	2.60E-02	6.67E-03
2:Del:R:5	3.29E-08	4.52E-08	3.01E-04	4.98E-08	1.76E-08	1.81E-08	2.28E-04	0.00E+00	9.41E-08	6.31E-08	1.41E-07	2.20E-07
3:Del:R:0	0.00E+00	0.00E+00	0.00E+00	4.22E-04	4.92E-04	1.47E-03	1.24E-03	7.99E-04	3.60E-03	2.22E-03	3.81E-03	6.24E-03
3:Del:R:1	2.88E-04	1.23E-03	0.00E+00	3.21E-07	2.55E-05	1.30E-03	0.00E+00	6.07E-03	2.85E-03	2.37E-03	3.65E-03	1.01E-03
3:Del:R:2	1.34E-08	8.25E-05	4.79E-04	2.42E-04	4.24E-04	1.12E-04	0.00E+00	1.54E-04	7.58E-04	1.35E-03	1.02E-03	1.81E-03
3:Del:R:3	7.73E-03	1.00E-03	1.21E-02	0.00E+00	3.90E-04	1.32E-04	0.00E+00	8.26E-03	1.79E-02	1.96E-03	2.65E-02	6.03E-04
3:Del:R:4	2.88E-08	2.44E-08	1.04E-07	9.34E-08	1.91E-08	4.00E-08	2.00E-08	7.56E-08	1.00E-07	9.18E-08	1.54E-07	1.42E-07
3:Del:R:5	6.50E-09	9.31E-08	1.23E-03	4.27E-03	7.75E-05	7.25E-08	1.28E-04	4.34E-09	5.87E-04	9.40E-17	5.25E-04	7.63E-04
4:Del:R:0	3.53E-03	1.80E-04	1.95E-03	6.96E-04	1.66E-04	7.17E-04	1.01E-03	3.58E-03	6.33E-03	7.52E-03	4.52E-03	3.96E-03
4:Del:R:1	5.44E-05	2.19E-04	1.01E-03	3.81E-04	0.00E+00	1.52E-03	6.75E-04	3.37E-03	0.00E+00	0.00E+00	2.42E-03	8.09E-03
4:Del:R:2	2.10E-04	2.71E-05	1.35E-03	1.04E-08	3.04E-04	1.14E-07	8.09E-08	5.35E-04	2.26E-03	3.46E-04	1.40E-46	1.56E-03
4:Del:R:3	2.88E-08	2.44E-08	1.04E-07	9.34E-08	1.91E-08	4.00E-08	2.00E-08	7.56E-08	1.00E-07	9.18E-08	1.54E-07	1.42E-07
4:Del:R:4	5.03E-05	6.77E-08	0.00E+00	9.31E-08	8.10E-05	4.85E-08	1.17E-04	1.78E-07	4.55E-04	5.83E-04	1.40E-07	2.05E-07
4:Del:R:5	1.77E-05	3.84E-08	2.46E-04	2.40E-08	3.04E-07	3.15E-08	6.40E-08	6.27E-08	1.50E-04	3.76E-07	1.86E-04	4.87E-04
5:Del:R:0	2.99E-07	1.66E-07	1.33E-02	2.64E-03	4.55E-08	5.44E-05	4.70E-03	1.30E-07	7.63E-03	2.13E-02	3.47E-02	4.23E-03
5:Del:R:1	2.02E-07	1.97E-07	8.83E-02	7.95E-02	1.83E-07	2.11E-04	2.80E-46	2.85E-07	1.69E-03	9.58E-04	2.17E-03	2.81E-02
5:Del:R:2	1.06E-04	1.36E-04	7.92E-05	0.00E+00	4.34E-05	1.09E-04	2.43E-04	2.37E-04	4.04E-04	6.10E-05	6.01E-04	2.25E-04
5:Del:R:3	5.88E-08	3.00E-08	1.33E-04	5.46E-08	2.21E-04	1.30E-07	4.83E-08	6.07E-08	1.06E-07	1.67E-07	1.74E-07	5.53E-08
5:Del:R:4	5.90E-08	3.19E-08	2.18E-04	2.67E-07	5.98E-08	1.35E-06	9.97E-08	3.14E-04	1.59E-04	8.31E-08	1.81E-04	1.35E-07
5:Del:R:5	2.88E-08	2.44E-08	1.04E-07	9.34E-08	1.91E-08	4.00E-08	2.00E-08	7.56E-08	1.00E-07	9.18E-08	1.54E-07	1.42E-07
2:Ins:R:0	1.89E-08	6.72E-04	1.03E-07	6.54E-08	5.49E-08	5.38E-04	2.21E-08	6.33E-04	8.20E-08	1.81E-04	1.18E-03	1.60E-03
2:Ins:R:1	5.59E-09	3.12E-04	0.00E+00	0.00E+00	2.74E-08	3.12E-04	6.62E-04	9.38E-04	2.09E-04	1.58E-03	1.48E-03	4.57E-04
2:Ins:R:2	7.97E-05	0.00E+00	0.00E+00	4.50E-09	1.89E-04	2.87E-04	1.17E-04	1.25E-03	3.39E-04	8.49E-04	1.43E-03	3.50E-04
2:Ins:R:3	6.83E-07	4.42E-05	4.37E-05	6.35E-05	3.00E-04	9.33E-08	6.05E-08	5.54E-04	9.97E-05	8.79E-04	9.71E-05	6.52E-08
2:Ins:R:4	3.59E-04	3.70E-04	2.48E-03	1.18E-03	3.40E-04	0.00E+00	8.78E-05	9.81E-04	7.00E-03	1.08E-02	3.75E-04	1.56E-03
2:Ins:R:5	1.02E-04	1.71E-03	9.57E-04	0.00E+00	1.35E-03	7.58E-09	3.34E-04	2.78E-03	4.52E-03	6.23E-03	6.34E-03	1.27E-02
3:Ins:R:0	1.70E-05	1.55E-04	0.00E+00	3.13E-05	1.51E-08	2.25E-08	8.71E-05	0.00E+00	7.34E-04	4.97E-08	9.48E-07	3.60E-08
3:Ins:R:1	7.40E-05	1.19E-04	2.34E-04	2.16E-08	4.32E-04	5.77E-05	9.86E-09	3.02E-04	1.13E-04	2.26E-03	2.75E-04	9.93E-05
3:Ins:R:2	4.07E-08	4.93E-08	1.35E-04	1.43E-08	6.99E-08	6.05E-08	1.26E-07	1.20E-07	3.64E-04	1.56E-07	3.39E-04	1.47E-07
3:Ins:R:3	1.53E-02	3.17E-08	1.68E-02	9.37E-03	1.84E-08	1.34E-07	4.02E-04	9.42E-08	4.99E-02	4.97E-02	3.00E-03	1.24E-02
3:Ins:R:4	4.57E-08	4.90E-08	6.82E-08	1.34E-07	3.93E-08	5.65E-08	7.38E-05	6.25E-04	4.49E-04	4.08E-07	1.39E-06	3.49E-04
3:Ins:R:5	7.96E-06	1.74E-04	1.48E-04	1.50E-04	4.08E-04	2.34E-04	5.87E-05	3.34E-04	1.19E-03	1.39E-03	1.73E-04	1.82E-03
4:Ins:R:0	7.57E-07	1.09E-08	1.52E-07	1.28E-06	8.91E-08	5.17E-08	8.12E-05	6.56E-04	6.30E-04	1.64E-06	4.07E-04	6.89E-04
4:Ins:R:1	4.67E-03	4.09E-04	4.17E-03	1.16E-03	3.77E-07	9.95E-09	4.31E-04	7.88E-04	1.61E-02	7.41E-03	4.51E-03	9.00E-03
4:Ins:R:2	2.88E-08	2.44E-08	1.04E-07	9.34E-08	1.91E-08	4.00E-08	2.00E-08	7.56E-08	1.00E-07	9.18E-08	1.54E-07	1.42E-07
4:Ins:R:3	4.30E-05	4.49E-08	2.83E-08	2.24E-04	5.51E-07	2.82E-08	5.18E-08	3.79E-08	3.65E-04	3.07E-04	1.29E-07	3.59E-04
4:Ins:R:4	2.89E-08	3.50E-08	3.79E-08	5.52E-08	1.49E-07	1.33E-04	1.47E-04	3.64E-04	3.35E-09	9.78E-05	3.81E-04	1.34E-04
4:Ins:R:5	1.10E-04	3.78E-04	1.33E-04	1.90E-04	2.90E-05	1.82E-09	3.47E-04	4.40E-04	0.00E+00	1.04E-03	5.08E-04	7.29E-05
5:Ins:R:0	4.39E-08	3.80E-08	8.03E-08	1.44E-07	5.87E-07	5.90E-08	1.01E-04	3.96E-04	1.02E-07	1.83E-04	3.12E-05	7.62E-04
5:Ins:R:1	9.05E-05	2.16E-04	3.49E-06	7.50E-05	3.40E-04	7.45E-04	1.19E-03	2.66E-03	0.00E+00	2.77E-03	2.18E-03	3.14E-03
5:Ins:R:2	1.12E-04	7.84E-05	4.45E-08	9.26E-09	2.93E-08	3.41E-04	3.13E-08	1.03E-07	3.05E-04	1.96E-04	1.18E-04	3.78E-04
5:Ins:R:3	3.66E-08	5.35E-08	6.26E-09	5.51E-08	1.12E-07	4.47E-05	9.28E-05	9.62E-08	1.96E-08	2.63E-08	1.18E-04	5.13E-04
5:Ins:R:4	2.05E-05	4.76E-08	2.16E-04	7.33E-05	2.46E-07	3.88E-08	8.01E-08	6.09E-08	7.69E-08	1.71E-04	1.60E-07	1.06E-07
5:Ins:R:5	6.81E-09	8.91E-05	1.11E-04	1.93E-04	8.55E-09	1.29E-07	7.76E-08	4.83E-07	6.74E-09	2.57E-08	2.44E-04	1.97E-04
2:Del:M:1	1.11E-04	1.57E-04	7.28E-04	6.96E-04	0.00E+00	1.10E-03	9.36E-04	3.21E-03	2.12E-03	5.35E-04	1.69E-03	2.07E-03
3:Del:M:1	1.44E-08	3.47E-08	1.86E-03	1.32E-04	0.00E+00	8.15E-04	1.54E-03	3.60E-03	2.04E-08	8.09E-04	7.64E-03	1.23E-02
3:Del:M:2	6.72E-06	7.54E-04	8.59E-04	1.95E-08	7.45E-04	3.56E-04	5.13E-04	1.50E-03	3.16E-03	2.31E-03	2.40E-03	3.74E-03
4:Del:M:1	1.61E-04	1.96E-04	7.43E-04	1.18E-04	1.79E-04	1.12E-03	6.50E-04	1.02E-03	8.94E-05	3.26E-03	1.65E-03	1.78E-03
4:Del:M:2	1.29E-04	2.81E-04	4.82E-08	1.32E-04	5.90E-04	1.06E-03	3.29E-04	2.39E-03	7.40E-04	3.26E-03	3.52E-04	7.48E-04
4:Del:M:3	6.67E-05	1.80E-04	1.06E-03	1.17E-04	8.16E-09	2.91E-04	1.92E-04	1.31E-03	0.00E+00	4.90E-05	1.40E-03	4.88E-04
5:Del:M:1	6.77E-05	1.85E-29	6.77E-04	8.81E-04	8.96E-08	4.46E-04	6.09E-03	4.39E-03	2.60E-02	1.67E-02	2.44E-02	8.40E-03
5:Del:M:2	0.00E+00	0.00E+00	1.60E-02	9.45E-04	6.86E-04	5.61E-06	6.11E-03	4.77E-03	1.43E-02	1.05E-02	2.56E-02	5.91E-03
5:Del:M:3	3.97E-04	6.92E-08	9.06E-06	3.47E-07	3.45E-04	7.81E-04	2.81E-03	3.51E-03	1.64E-03	4.34E-03	8.51E-03	8.14E-03
5:Del:M:4	6.51E-08	9.59E-05	6.78E-04	1.99E-03	5.56E-07	0.00E+00	1.88E-03	0.00E+00	2.86E-03	1.99E-03	2.03E-03	4.65E-04
5:Del:M:5	4.15E-05	2.72E-04	4.25E-04	3.43E-04	7.65E-04	5.01E-05	1.67E-03	0.00E+00	1.66E-03	4.66E-03	1.11E-04	3.86E-03
