MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Ins:T:3	6.15E-08	2.38E-03	1.41E-07	1.15E-07	5.42E-04	0.00E+00	5.23E-03	5.96E-04	1.70E-03	6.67E-07	1.60E-07	2.76E-02	2.48E-06	2.76E-06	2.32E-02	8.99E-03	2.67E-06	2.15E-07	7.78E-04	1.89E-02
1:Ins:T:4	0.00E+00	2.36E-03	6.52E-04	2.99E-09	0.00E+00	1.53E-08	1.34E-02	3.10E-02	2.12E-02	3.44E-03	4.30E-04	1.35E-03	0.00E+00	1.69E-03	1.62E-03	7.06E-03	1.02E-03	1.60E-03	3.67E-03	1.17E-02
1:Ins:T:5	5.71E-07	1.26E-02	3.94E-08	4.55E-08	2.50E-03	5.18E-03	7.21E-02	3.12E-02	5.51E-02	8.18E-03	9.40E-08	5.70E-03	4.72E-07	1.98E-02	7.71E-02	5.58E-03	1.15E-02	3.23E-03	1.24E-06	1.55E-02
2:Del:R:0	7.01E-07	1.23E-07	7.18E-08	1.52E-07	8.90E-03	0.00E+00	4.25E-03	4.58E-03	8.52E-05	7.22E-03	3.79E-04	4.99E-03	3.70E-03	2.32E-02	5.04E-03	3.70E-02	9.73E-03	1.76E-02	1.23E-03	3.25E-03
2:Del:R:1	7.75E-04	3.74E-04	2.03E-07	1.22E-03	1.35E-03	4.37E-03	2.86E-03	1.34E-02	2.22E-03	1.65E-02	2.22E-03	6.08E-03	9.86E-04	9.47E-03	4.58E-03	1.25E-02	8.36E-03	1.45E-02	1.02E-02	1.70E-02
2:Del:R:2	2.35E-08	6.00E-08	1.36E-07	2.00E-07	1.13E-08	2.69E-04	3.26E-04	2.16E-03	1.05E-06	3.12E-06	5.57E-05	3.22E-03	2.82E-04	2.06E-03	9.72E-04	4.76E-05	2.05E-03	1.90E-03	1.01E-03	6.14E-04
2:Del:R:3	1.22E-07	9.09E-08	6.58E-07	3.99E-07	6.24E-04	6.97E-08	2.31E-04	9.25E-08	2.46E-04	2.69E-04	2.10E-07	4.92E-08	2.17E-07	2.84E-04	9.08E-04	4.12E-06	1.02E-03	1.58E-03	1.43E-03	4.17E-07
2:Del:R:4	1.18E-08	4.20E-08	2.32E-04	0.00E+00	0.00E+00	7.88E-08	2.54E-07	2.76E-04	5.39E-05	1.46E-04	5.05E-04	2.72E-07	3.02E-07	1.03E-07	3.38E-04	7.73E-08	1.83E-03	4.94E-04	2.20E-06	5.13E-03
2:Del:R:5	5.62E-08	3.68E-08	6.20E-08	2.67E-08	7.83E-08	2.44E-04	1.02E-07	2.81E-04	1.90E-07	1.75E-03	1.13E-07	2.59E-07	3.01E-07	6.40E-04	3.07E-07	1.83E-04	7.51E-05	5.83E-07	1.53E-07	4.90E-08
3:Del:R:0	2.05E-03	1.00E-04	5.79E-08	4.61E-07	1.21E-03	1.89E-03	5.26E-03	3.50E-03	2.06E-03	1.23E-03	7.14E-03	7.59E-03	1.82E-07	5.66E-04	1.52E-03	0.00E+00	4.83E-03	1.50E-03	1.75E-03	6.00E-03
3:Del:R:1	6.98E-07	8.41E-04	2.09E-04	4.58E-04	1.01E-03	0.00E+00	1.47E-03	2.05E-02	9.72E-04	3.03E-07	8.65E-04	2.65E-03	3.08E-03	8.26E-04	8.24E-03	5.50E-03	5.50E-03	1.72E-03	7.48E-02	1.23E-02
3:Del:R:2	0.00E+00	7.85E-09	1.44E-07	2.22E-05	3.27E-07	5.31E-08	1.50E-04	7.93E-03	8.20E-04	2.91E-03	1.89E-04	8.22E-07	1.71E-03	7.37E-04	3.49E-03	5.60E-03	9.05E-04	3.90E-03	3.28E-03	1.29E-06
3:Del:R:3	1.31E-07	1.86E-04	3.01E-05	0.00E+00	0.00E+00	1.87E-04	7.26E-07	0.00E+00	6.81E-04	3.30E-04	2.96E-03	2.05E-03	1.49E-07	7.94E-04	9.25E-04	1.91E-07	0.00E+00	2.36E-03	1.07E-03	1.47E-03
3:Del:R:4	8.57E-05	4.94E-08	4.81E-08	3.55E-08	4.48E-08	4.09E-08	5.92E-07	8.95E-08	9.85E-08	4.25E-08	4.00E-05	4.35E-07	1.08E-07	1.72E-07	1.07E-07	4.32E-04	1.95E-07	1.64E-07	8.26E-07	3.78E-04
3:Del:R:5	3.26E-02	3.98E-03	5.55E-04	7.68E-02	1.06E-07	6.66E-07	4.90E-02	8.07E-03	5.66E-03	1.33E-07	7.40E-02	1.59E-07	3.66E-07	3.00E-06	4.88E-02	4.94E-02	9.11E-07	5.43E-02	1.10E-03	8.60E-02
4:Del:R:0	0.00E+00	7.19E-08	4.40E-04	1.15E-06	4.70E-04	1.77E-03	2.81E-04	1.30E-03	1.20E-06	1.02E-03	0.00E+00	3.35E-03	6.46E-04	1.36E-03	4.94E-04	1.13E-03	8.15E-04	2.14E-03	5.73E-03	1.97E-04
4:Del:R:1	4.51E-08	5.89E-04	2.15E-07	0.00E+00	1.75E-03	3.47E-04	7.55E-03	2.59E-03	9.41E-04	8.96E-04	1.56E-03	1.04E-02	2.16E-03	1.37E-03	1.53E-03	5.29E-03	0.00E+00	2.46E-04	2.40E-02	2.39E-02
4:Del:R:2	1.41E-07	5.38E-04	3.30E-08	1.38E-08	1.79E-04	5.45E-05	4.72E-04	5.44E-04	7.15E-04	5.16E-03	2.22E-04	5.44E-08	1.94E-03	3.64E-04	1.83E-04	0.00E+00	3.21E-03	1.80E-03	0.00E+00	5.55E-04
4:Del:R:3	4.68E-08	4.11E-08	1.85E-08	3.35E-08	4.15E-08	5.82E-08	1.23E-07	1.05E-07	3.11E-08	6.92E-08	1.74E-07	4.15E-07	1.36E-07	1.15E-07	1.66E-07	1.34E-07	1.76E-07	1.05E-07	2.62E-07	3.37E-07
4:Del:R:4	5.93E-08	2.43E-08	7.52E-08	5.08E-08	6.47E-05	6.63E-08	3.65E-07	4.87E-04	2.84E-08	4.92E-07	5.89E-05	2.23E-07	1.08E-04	2.08E-06	5.36E-07	1.63E-04	1.59E-06	3.58E-07	2.76E-07	5.30E-08
4:Del:R:5	4.68E-08	4.11E-08	1.85E-08	3.35E-08	4.15E-08	5.82E-08	1.23E-07	1.05E-07	3.11E-08	6.92E-08	1.74E-07	4.15E-07	1.36E-07	1.15E-07	1.66E-07	1.34E-07	1.76E-07	1.05E-07	2.62E-07	3.37E-07
5:Del:R:0	1.05E-06	1.42E-08	0.00E+00	2.22E-08	2.76E-06	1.23E-02	1.24E-06	3.58E-03	1.41E-03	3.43E-03	2.93E-03	3.88E-02	7.60E-08	3.19E-02	3.16E-02	1.08E-02	1.64E-02	1.76E-02	5.72E-06	1.50E-02
5:Del:R:1	9.36E-08	4.24E-06	7.08E-04	2.13E-08	5.36E-04	1.69E-04	1.01E-07	0.00E+00	2.07E-08	5.23E-07	1.37E-08	1.44E-02	2.84E-08	2.14E-04	5.15E-07	2.81E-07	1.75E-03	1.78E-03	1.08E-02	3.12E-07
5:Del:R:2	5.47E-08	3.98E-05	2.03E-07	9.28E-05	5.12E-04	4.05E-04	2.34E-08	1.09E-03	9.23E-05	1.46E-04	3.84E-06	7.33E-04	1.66E-04	7.18E-04	3.17E-04	1.66E-04	1.05E-03	1.92E-03	3.14E-07	5.84E-03
5:Del:R:3	4.68E-08	4.11E-08	1.85E-08	3.35E-08	4.15E-08	5.82E-08	1.23E-07	1.05E-07	3.11E-08	6.92E-08	1.74E-07	4.15E-07	1.36E-07	1.15E-07	1.66E-07	1.34E-07	1.76E-07	1.05E-07	2.62E-07	3.37E-07
5:Del:R:4	4.68E-08	4.11E-08	1.85E-08	3.35E-08	4.15E-08	5.82E-08	1.23E-07	1.05E-07	3.11E-08	6.92E-08	1.74E-07	4.15E-07	1.36E-07	1.15E-07	1.66E-07	1.34E-07	1.76E-07	1.05E-07	2.62E-07	3.37E-07
5:Del:R:5	4.68E-08	4.11E-08	1.85E-08	3.35E-08	4.15E-08	5.82E-08	1.23E-07	1.05E-07	3.11E-08	6.92E-08	1.74E-07	4.15E-07	1.36E-07	1.15E-07	1.66E-07	1.34E-07	1.76E-07	1.05E-07	2.62E-07	3.37E-07
2:Ins:R:0	2.25E-07	4.39E-08	7.28E-09	8.83E-09	2.73E-07	1.99E-07	1.04E-01	2.48E-07	1.35E-09	1.57E-07	4.52E-02	1.62E-03	9.39E-04	2.71E-07	8.31E-03	1.26E-02	5.41E-07	1.02E-06	1.41E-02	1.11E-06
2:Ins:R:1	0.00E+00	3.86E-07	1.49E-07	3.20E-07	1.73E-04	9.47E-04	4.14E-04	2.21E-03	6.11E-05	1.89E-03	5.40E-07	2.00E-03	2.13E-03	6.07E-03	2.92E-04	1.06E-03	4.22E-03	6.97E-03	7.80E-03	2.72E-04
2:Ins:R:2	1.85E-07	1.21E-04	3.07E-04	1.12E-07	6.77E-04	1.27E-05	4.46E-04	4.77E-04	5.41E-05	2.95E-04	6.66E-05	2.63E-07	6.58E-04	3.99E-04	3.89E-04	1.33E-03	1.21E-03	9.02E-07	6.89E-03	6.74E-04
2:Ins:R:3	1.05E-07	2.18E-08	1.28E-07	1.71E-04	1.84E-04	0.00E+00	2.16E-04	6.61E-04	5.19E-08	4.37E-04	1.41E-07	1.31E-03	5.58E-04	2.37E-03	9.78E-04	4.69E-06	7.14E-04	3.24E-04	1.26E-07	3.13E-08
2:Ins:R:4	2.96E-04	1.82E-03	1.03E-06	1.30E-07	6.73E-08	3.80E-07	7.03E-03	1.24E-02	1.62E-03	1.11E-06	2.94E-06	1.40E-46	9.25E-04	7.47E-04	1.86E-03	5.04E-03	5.56E-03	1.76E-03	7.98E-07	1.54E-02
2:Ins:R:5	4.72E-04	1.40E-03	1.25E-03	2.87E-04	0.00E+00	2.69E-04	3.33E-02	1.00E-02	2.04E-02	4.87E-03	1.16E-02	0.00E+00	1.40E-46	6.42E-05	4.75E-03	1.82E-02	0.00E+00	3.38E-03	1.71E-02	1.25E-02
3:Ins:R:0	1.19E-07	2.02E-04	2.36E-07	8.27E-09	8.33E-08	1.46E-04	8.72E-04	3.41E-04	8.64E-08	1.09E-03	2.14E-04	3.58E-07	1.16E-07	1.76E-03	4.50E-04	6.98E-04	1.20E-06	1.72E-03	6.98E-04	4.39E-03
3:Ins:R:1	2.76E-04	3.91E-05	6.82E-05	0.00E+00	9.93E-08	7.85E-05	2.89E-04	1.10E-04	5.94E-04	5.57E-03	1.74E-04	8.59E-05	3.01E-03	0.00E+00	0.00E+00	2.32E-07	3.41E-03	1.07E-02	5.30E-03	1.12E-03
3:Ins:R:2	1.33E-07	1.62E-04	6.04E-08	1.53E-08	4.06E-08	3.83E-05	1.09E-05	7.37E-04	4.17E-04	4.77E-04	6.78E-08	4.41E-07	2.79E-07	2.66E-07	3.83E-05	1.40E-07	3.95E-04	1.86E-07	3.79E-07	3.42E-07
3:Ins:R:3	6.78E-08	1.35E-04	5.95E-08	2.23E-08	1.27E-04	1.85E-07	7.72E-05	1.55E-07	1.26E-04	1.54E-04	1.68E-04	1.30E-07	3.27E-04	3.16E-04	9.61E-08	1.62E-04	3.54E-04	1.15E-07	2.32E-07	3.13E-07
3:Ins:R:4	4.23E-08	2.39E-05	5.61E-08	1.32E-08	3.70E-08	2.34E-04	4.96E-05	1.43E-07	3.16E-04	5.07E-08	2.52E-04	3.16E-04	2.28E-07	4.76E-07	2.10E-06	0.00E+00	9.79E-04	4.92E-04	6.25E-06	4.59E-04
3:Ins:R:5	1.76E-08	2.18E-04	1.76E-04	1.78E-08	1.63E-08	1.48E-08	3.96E-04	3.20E-03	2.46E-03	2.43E-03	8.28E-07	7.21E-03	2.84E-07	3.06E-07	2.02E-03	9.84E-03	3.62E-03	1.63E-03	2.06E-03	1.52E-03
4:Ins:R:0	2.46E-07	7.24E-08	1.76E-07	1.83E-05	2.92E-04	7.12E-05	1.66E-03	1.42E-03	4.29E-05	5.88E-04	5.38E-08	2.02E-06	8.05E-07	1.73E-03	2.54E-04	5.01E-04	1.51E-03	1.19E-03	6.51E-04	2.43E-07
4:Ins:R:1	3.13E-04	1.26E-07	3.40E-07	4.56E-08	3.14E-04	3.06E-04	9.38E-03	1.16E-07	1.12E-03	1.17E-07	3.15E-04	2.10E-03	1.62E-03	8.54E-04	1.51E-03	3.79E-03	2.15E-07	1.96E-03	3.52E-03	8.73E-03
4:Ins:R:2	6.01E-08	1.55E-07	3.25E-07	1.86E-08	4.27E-08	6.05E-08	3.45E-04	1.55E-07	1.05E-04	8.40E-08	5.93E-08	1.32E-07	1.23E-07	1.54E-07	2.45E-04	1.63E-07	4.89E-06	4.99E-04	1.48E-03	4.63E-07
4:Ins:R:3	5.45E-08	3.46E-08	5.35E-05	3.48E-08	1.07E-07	4.51E-08	4.25E-07	1.98E-07	2.12E-08	6.33E-08	4.21E-05	2.37E-06	1.57E-07	9.39E-08	8.35E-08	5.18E-07	5.64E-05	2.55E-04	4.92E-07	9.08E-05
4:Ins:R:4	2.61E-08	1.39E-04	7.52E-05	4.20E-08	6.54E-05	1.18E-04	2.13E-04	4.14E-04	1.41E-05	1.77E-07	4.32E-04	9.90E-04	2.97E-08	3.50E-04	1.56E-04	6.99E-04	4.86E-04	4.51E-04	6.50E-07	1.77E-04
4:Ins:R:5	2.80E-46	7.60E-04	7.71E-09	1.25E-04	0.00E+00	5.27E-04	2.33E-03	5.67E-04	8.87E-05	1.40E-46	1.75E-04	1.58E-03	9.68E-07	3.39E-04	9.67E-04	1.75E-03	2.74E-03	8.22E-03	5.44E-03	0.00E+00
5:Ins:R:0	2.37E-08	1.96E-08	6.88E-08	2.48E-09	2.38E-04	2.12E-07	1.65E-07	7.36E-04	5.12E-07	8.10E-08	9.18E-08	1.02E-04	1.73E-04	2.06E-03	4.80E-04	3.15E-04	7.61E-06	4.82E-07	1.64E-06	2.75E-07
5:Ins:R:1	0.00E+00	3.94E-04	9.72E-05	1.05E-03	1.46E-07	2.47E-03	1.67E-03	3.17E-03	6.18E-05	7.57E-05	3.70E-03	7.46E-03	2.89E-06	5.64E-03	8.38E-03	4.10E-04	3.23E-03	4.77E-04	4.15E-03	7.83E-03
5:Ins:R:2	1.26E-07	1.51E-04	5.62E-08	2.10E-08	6.42E-08	4.32E-08	1.54E-04	4.68E-07	2.13E-04	2.23E-04	8.70E-08	3.31E-07	1.63E-04	1.15E-07	1.64E-04	6.06E-08	3.62E-07	3.68E-07	2.37E-07	3.77E-04
5:Ins:R:3	6.25E-05	1.74E-05	7.23E-08	5.70E-05	1.84E-04	6.56E-08	1.33E-07	3.68E-08	2.98E-08	3.61E-04	1.22E-07	7.77E-08	1.11E-07	9.78E-08	1.26E-07	3.26E-04	1.49E-07	2.67E-07	3.08E-07	2.87E-07
5:Ins:R:4	1.22E-07	5.64E-08	6.92E-08	3.15E-08	1.28E-04	1.45E-07	3.75E-04	3.25E-08	6.19E-05	1.27E-07	1.93E-07	3.13E-07	2.79E-07	1.23E-07	7.40E-07	1.39E-04	2.15E-04	1.55E-07	2.53E-07	1.07E-06
5:Ins:R:5	5.57E-08	5.81E-05	3.67E-05	1.21E-08	1.81E-08	3.15E-08	1.40E-07	0.00E+00	1.41E-04	1.22E-04	5.66E-08	1.34E-03	6.20E-04	7.58E-08	4.87E-07	1.59E-07	1.51E-07	4.99E-04	2.30E-03	3.10E-07
2:Del:M:1	1.73E-07	2.22E-04	4.31E-04	4.78E-05	3.07E-03	1.11E-03	4.59E-03	1.47E-07	5.51E-04	6.75E-03	1.79E-02	1.08E-04	1.70E-02	3.25E-04	1.27E-03	1.36E-03	1.31E-02	4.24E-03	6.49E-07	0.00E+00
3:Del:M:1	0.00E+00	0.00E+00	4.00E-04	0.00E+00	8.35E-04	4.40E-03	1.23E-03	3.96E-03	2.99E-04	1.16E-03	7.87E-05	9.37E-03	3.00E-03	7.74E-04	1.28E-03	2.51E-03	3.66E-03	3.55E-03	6.31E-04	7.72E-04
3:Del:M:2	5.24E-04	6.23E-08	8.85E-04	0.00E+00	1.26E-03	2.50E-04	2.45E-03	2.36E-07	3.17E-03	5.22E-03	0.00E+00	7.48E-04	2.08E-03	3.80E-03	4.65E-03	7.67E-03	1.79E-04	2.51E-03	3.38E-03	4.47E-02
4:Del:M:1	0.00E+00	1.22E-08	4.13E-08	0.00E+00	1.91E-07	5.26E-04	1.17E-02	4.79E-03	1.28E-03	1.10E-03	9.87E-03	5.16E-03	3.23E-03	3.75E-03	4.69E-03	3.29E-03	2.60E-03	5.77E-04	1.31E-03	1.30E-02
4:Del:M:2	3.95E-04	1.37E-04	1.15E-08	7.04E-09	5.77E-04	3.46E-04	3.10E-04	3.70E-03	5.36E-04	3.47E-03	3.53E-05	9.44E-04	1.12E-03	2.46E-03	2.96E-03	4.38E-03	1.26E-02	7.32E-04	5.37E-03	1.42E-03
4:Del:M:3	2.17E-04	0.00E+00	2.13E-08	4.61E-05	4.96E-04	4.24E-04	7.42E-04	6.54E-04	0.00E+00	1.40E-46	1.63E-03	5.05E-04	2.32E-03	6.64E-03	8.26E-04	1.51E-03	6.34E-03	0.00E+00	1.01E-03	3.90E-04
5:Del:M:1	0.00E+00	4.71E-08	2.87E-08	4.15E-04	1.57E-04	2.85E-02	4.56E-03	2.87E-02	1.26E-03	4.85E-07	9.95E-07	3.90E-02	1.19E-02	2.49E-02	1.65E-02	3.74E-02	4.99E-03	8.88E-03	1.60E-02	2.55E-02
5:Del:M:2	3.32E-03	5.67E-04	8.34E-04	0.00E+00	4.01E-08	2.20E-02	1.11E-06	5.00E-03	2.06E-04	3.26E-03	3.59E-08	3.83E-02	1.26E-04	1.84E-02	3.00E-02	5.03E-07	3.12E-07	8.19E-03	2.19E-02	8.39E-03
5:Del:M:3	1.19E-07	3.31E-04	2.15E-08	0.00E+00	3.92E-04	1.72E-02	5.96E-03	8.16E-03	1.60E-07	1.19E-02	1.46E-07	6.19E-03	0.00E+00	1.40E-02	1.61E-02	4.08E-02	3.27E-06	1.50E-07	1.79E-06	1.85E-03
5:Del:M:4	6.42E-07	2.75E-04	2.91E-07	0.00E+00	0.00E+00	4.77E-03	2.60E-08	8.72E-05	1.03E-03	4.23E-07	0.00E+00	1.29E-02	3.70E-03	5.81E-03	5.06E-04	1.35E-07	1.00E-06	3.33E-07	4.62E-03	2.20E-02
5:Del:M:5	4.31E-17	1.25E-07	2.87E-04	7.51E-02	2.78E-08	2.11E-07	1.09E-06	3.78E-02	8.60E-08	1.08E-06	2.89E-07	4.45E-03	2.98E-03	1.83E-03	7.46E-03	5.30E-07	1.11E-06	3.31E-02	1.61E-03	1.45E-03
