Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83C	ID83D
V1	3:Ins:R:1	0.4908259100661683	0.0	0.0	0.0	8.336786104515098e-06	0.5091657531477273
V1	3:Ins:R:2	0.9892141458040234	0.0	0.0	0.0	0.0019328056987881381	0.008853048497188418
V1	3:Ins:R:3	0.5753716177205593	0.0	0.0	0.0	0.42209289335273403	0.0025354889267065906
V1	3:Ins:R:4	0.5990936867450904	0.0	0.0	0.0	0.4004490063097068	0.000457306945202798
V1	3:Ins:R:5	0.35298786796572995	0.0	0.0	0.0	0.5350323871818325	0.11197974485243752
V1	4:Ins:R:0	7.269416451525305e-15	0.0	0.0	0.0	0.9998848319024608	0.00011516809753200361
V1	4:Ins:R:1	0.003521685087205304	0.0	0.0	0.0	0.025895556104153113	0.9705827588086415
V1	4:Ins:R:2	0.13333786232132966	0.0	0.0	0.0	0.8665471204829904	0.0001150171956797513
V1	4:Ins:R:3	0.002134232069337323	0.0	0.0	0.0	0.9966756350645252	0.0011901328661375872
V1	4:Ins:R:4	0.00522508000374979	0.0	0.0	0.0	0.019790213665996675	0.9749847063302536
V1	4:Ins:R:5	0.8722053828418049	0.0	0.0	0.0	1.508260544226549e-05	0.12777953455275282
V1	5:Ins:R:0	3.4607513517301037e-12	0.0	0.0	0.0	0.1878312102614742	0.812168789735065
V1	5:Ins:R:1	0.42605192863036684	0.0	0.0	0.0	0.3500632682905089	0.2238848030791242
V1	5:Ins:R:2	0.9975716089594088	0.0	0.0	0.0	0.0014663432861736208	0.0009620477544176415
V1	5:Ins:R:3	0.9997976226872168	0.0	0.0	0.0	0.00014308477882409034	5.929253395907298e-05
V1	5:Ins:R:4	0.7225773456216089	0.0	0.0	0.0	0.27738951026720265	3.314411118837859e-05
V1	5:Ins:R:5	0.9984805878889508	0.0	0.0	0.0	0.0005514419559706537	0.0009679701550785726
V1	2:Del:M:1	0.8792918082488431	0.0	0.0	0.0	0.12070819175115689	0.0
V1	3:Del:M:1	0.1665410349608001	0.0	0.0	0.0	0.8332911948233066	0.0001677702158932308
V1	3:Del:M:2	0.6516967575092677	0.0	0.0	0.0	0.048681173914370206	0.2996220685763621
V1	4:Del:M:1	0.03840645443002826	0.0	0.0	0.0	0.0	0.9615935455699718
V1	4:Del:M:2	0.29831122073312566	0.0	0.0	0.0	0.4473479456619294	0.25434083360494497
V1	4:Del:M:3	0.08684687269154373	0.0	0.0	0.0	0.04467620388444002	0.8684769234240163
V1	5:Del:M:1	0.0005088632495056714	0.0	0.0	0.0	8.932736449213936e-05	0.9994018093860022
V1	5:Del:M:2	0.00014534984492731276	0.0	0.0	0.0	0.5980350013047424	0.40181964885033034
V1	5:Del:M:3	5.758095008908865e-09	0.0	0.0	0.0	3.075279327242789e-05	0.9999692414486325
V1	5:Del:M:4	0.07118342929490304	0.0	0.0	0.0	0.25330643364260114	0.6755101370624957
V1	5:Del:M:5	0.23686152206554956	0.0	0.0	0.0	0.7631348420977172	3.635836733316581e-06
V2	1:Del:C:0	9.303772638820303e-05	0.0014996848065438845	0.0	0.9958486398699979	0.002558637597069934	0.0
V2	1:Del:C:1	0.0015093173847427993	2.3037819082653638e-05	0.0	0.9969382007030361	0.0015294440931384562	0.0
V2	1:Del:C:2	2.4073061075554643e-16	0.0001208385373444532	0.0	0.9998786864750213	4.74987633861686e-07	0.0
V2	1:Del:C:3	0.033060781186122545	0.0228889780683104	0.0	0.9409244455217931	0.0031257952237739423	0.0
V2	1:Del:C:4	0.010562152525645673	0.03082780254348814	0.0	0.9553053744061983	0.003304670524667869	0.0
V2	1:Del:C:5	0.29543539851413175	0.6844960960818691	0.0	0.020066969721229778	1.5356827692846063e-06	0.0
V2	1:Del:T:0	0.002411186952874576	0.0077646969567582505	0.0	0.9872762980749527	0.002547818015414574	0.0
V2	1:Del:T:1	1.461521042457901e-17	9.317854429939977e-18	0.0	0.9993196606993693	0.0006803393006308033	0.0
V2	1:Del:T:2	0.0021104198646048115	0.008471811003886606	0.0	0.9887116017520392	0.0007061673794694381	0.0
V2	1:Del:T:3	0.0038661311911677623	0.018204198860972753	0.0	0.9744484209406443	0.0034812490072152744	0.0
V2	1:Del:T:4	0.008316524813630962	0.04878507778488913	0.0	0.9348829167791198	0.008015480622360124	0.0
V2	1:Del:T:5	7.518164997558653e-18	0.9886028177376169	0.0	0.010791348551663065	0.0006058337107199789	0.0
V2	1:Ins:C:0	4.222567257090075e-10	2.6920766707558086e-10	0.0	3.5264019968959878e-09	0.9999999957821336	0.0
V2	1:Ins:C:1	1.664509876058804e-14	0.6099240055358572	0.0	0.04959086266920385	0.3404851317949223	0.0
V2	1:Ins:C:2	1.8229211139654557e-15	0.007708731507883552	0.0	0.9922851432551862	6.125236928325796e-06	0.0
V2	1:Ins:C:3	0.7863937370690716	0.2135686826909765	0.0	2.5695679504327295e-14	3.7580239926270043e-05	0.0
V2	1:Ins:C:4	0.5308826792309171	0.4625330498015555	0.0	0.003281499509106165	0.003302771458421132	0.0
V2	1:Ins:C:5	0.7936446969651467	0.15736617561145438	0.0	0.012300852711690902	0.03668827471170793	0.0
V2	1:Ins:T:0	0.033860299049280666	0.010523247113714499	0.0	0.9556164538370049	0.0	0.0
V2	1:Ins:T:1	0.0007554559410021054	3.955878436091449e-17	0.0	0.9947364354510836	0.004508108607914269	0.0
V2	1:Ins:T:2	0.015586658286898876	0.027936228271143924	0.0	0.9558138820867619	0.0006632313551953421	0.0
V2	1:Ins:T:3	0.31125619646259506	0.042436477236065556	0.0	0.6000172737011751	0.04629005260016424	0.0
V2	1:Ins:T:4	0.6108616575564684	0.0683600712466975	0.0	0.2972103290296729	0.023567942167161203	0.0
V2	1:Ins:T:5	0.9659759988242889	0.0018145913438633724	0.0	0.03198030729149934	0.00022910254034841468	0.0
V2	2:Del:R:0	0.010052317512433497	0.0012823083410872069	0.0	0.9863730934824647	0.002292280664014522	0.0
V2	2:Del:R:1	0.058542737673469965	0.09149524690178791	0.0	0.7842637223020016	0.06569829312274064	0.0
V2	2:Del:R:2	0.061434180645385195	0.1284082449639368	0.0	0.7899539766607524	0.0202035977299257	0.0
V2	2:Del:R:3	0.25970007962358993	0.2402930040476999	0.0	0.2982178695404368	0.20178904678827347	0.0
V2	2:Del:R:4	0.10025238678561958	0.8651251270314583	0.0	5.0755757656256034e-14	0.034622486182871455	0.0
V2	2:Del:R:5	2.4205423935455684e-17	1.8244977284958587e-17	0.0	2.0214729595693453e-16	0.9999999999999997	0.0
V2	3:Del:R:0	0.008505992047463972	0.0004436230545167593	0.0	0.9701189314495502	0.020931453448469	0.0
V2	3:Del:R:1	0.1689221791718499	0.09010513698921452	0.0	0.7409726838389357	0.0	0.0
V2	3:Del:R:2	0.08821963521888644	0.14027466128354926	0.0	0.7474170250295116	0.024088678468052654	0.0
V2	3:Del:R:3	0.17429884347605823	0.10097701262893066	0.0	0.7247230874974238	1.056397587404055e-06	0.0
V2	3:Del:R:4	1.1799009177326683e-11	7.560487484689361e-12	0.0	9.853732810165474e-11	0.9999999998821032	0.0
V2	3:Del:R:5	2.276362369390121e-11	1.4512834623372432e-11	0.0	1.9010635749134656e-10	0.9999999997726171	0.0
V2	4:Del:R:0	0.013423897828547162	0.0008703833947447005	0.0	0.9857054171692838	3.016074244072704e-07	0.0
V2	4:Del:R:1	0.03487698469976451	0.043779163396510036	0.0	0.9091828667949865	0.012160985108738817	0.0
V2	4:Del:R:2	0.0006310506240813974	0.056707008230539	0.0	0.8944731164942638	0.048188824651115784	0.0
V2	4:Del:R:3	2.631731189165979e-14	0.03088088168125771	0.0	0.9668886503622092	0.0022304679565068202	0.0
V2	4:Del:R:4	2.3641888115953457e-11	1.507276772032707e-11	0.0	1.9744102671781633e-10	0.9999999997638443	0.0
V2	4:Del:R:5	2.4441746874462042e-05	9.507114287280235e-05	0.0	5.920262155907876e-05	0.9998212844886937	0.0
V2	5:Del:R:0	0.002100725108284678	0.005174700598949133	0.0	0.992465170938271	0.0002594033544951022	0.0
V2	5:Del:R:1	0.04505885196405214	0.3759060858840776	0.0	0.5790350621518703	0.0	0.0
V2	5:Del:R:2	0.07427835062413243	0.12484639677864243	0.0	0.7958859862514023	0.004989266345822913	0.0
V2	5:Del:R:3	0.001042341023579042	0.004659740330203606	0.0	0.0017245882401864855	0.9925733304060309	0.0
V2	5:Del:R:4	0.036390523768673175	0.5294842847423604	0.0	0.43346286350453433	0.0006623279844320625	0.0
V2	5:Del:R:5	0.09350665697103087	0.033835749478597896	0.0	0.4564102119133511	0.4162473816370201	0.0
V2	2:Ins:R:0	0.06115063124065116	0.026966432527443827	0.0	0.9033473663565792	0.008535569875325841	0.0
V2	2:Ins:R:1	0.000723983416864403	0.013334533834149663	0.0	0.9859329309962257	8.551752760141335e-06	0.0
V2	2:Ins:R:2	0.04433535179365657	0.11079028465219902	0.0	0.7787776426041698	0.06609672094997446	0.0
V2	2:Ins:R:3	0.1769803959807729	0.07010900858133677	0.0	0.6183206185730769	0.1345899768648134	0.0
V2	2:Ins:R:4	0.7059345616168271	0.2560061390459874	0.0	0.03801310969169712	4.6189645488324495e-05	0.0
V2	2:Ins:R:5	0.7133027480746662	0.28669683597820844	0.0	1.0880803755120581e-15	4.1594712431013784e-07	0.0
V2	3:Ins:R:0	0.00021752073240407737	0.02195072231109639	0.0	0.9246503589418519	0.053181398014647524	0.0
V2	3:Ins:R:1	0.049771851242615336	0.12810538377612518	0.0	0.8221223860980703	3.788831892318869e-07	0.0
V2	3:Ins:R:2	0.057977829796866956	0.1475500920040059	0.0	0.7944213078444123	5.077035471488848e-05	0.0
V2	3:Ins:R:3	0.6678981242549522	0.006464249393491451	0.0	0.10604376654050411	0.21959385981105217	0.0
V2	3:Ins:R:4	0.3249787618642888	0.27694443010676595	0.0	0.30072190680980837	0.09735490121913692	0.0
V2	3:Ins:R:5	0.40369508999171144	0.3220691260383522	0.0	8.93675770725088e-15	0.2742357839699274	0.0
V2	4:Ins:R:0	3.143484334333531e-15	0.008523821279871413	0.0	0.7976947763398424	0.19378140238028296	0.0
V2	4:Ins:R:1	0.09929262827708427	0.08578114461266191	0.0	0.4877045293347484	0.3272216977755054	0.0
V2	4:Ins:R:2	0.1455927318240353	0.012568814624308443	0.0	0.4177770429725996	0.4240614105790568	0.0
V2	4:Ins:R:3	0.004729271159155222	0.00215172258065024	0.0	0.0032977427885199895	0.9898212634716747	0.0
V2	4:Ins:R:4	0.321099650375594	0.1338360538153673	0.0	2.7767979802174286e-14	0.5450642958090108	0.0
V2	4:Ins:R:5	0.4584041730159769	0.536492885367136	0.0	0.005099388933268516	3.5526836186638125e-06	0.0
V2	5:Ins:R:0	3.905671916172864e-15	2.4900416284667867e-15	0.0	0.999904995651958	9.500434803559762e-05	0.0
V2	5:Ins:R:1	0.17069473572815538	0.008572411954469256	0.0	0.7578757294207648	0.06285712289661062	0.0
V2	5:Ins:R:2	0.32526053908625835	0.0037708937257795493	0.0	0.6707542912941411	0.00021427589382106094	0.0
V2	5:Ins:R:3	0.3391379800737349	0.0746629247580957	0.0	0.5861773427206597	2.175244750972002e-05	0.0
V2	5:Ins:R:4	0.46257573633445737	0.00202901659783624	0.0	0.45580883894027824	0.07958640812742815	0.0
V2	5:Ins:R:5	0.5161434393693297	0.26607181490132276	0.0	0.21765698983254192	0.00012775589680553338	0.0
V2	2:Del:M:1	0.05624161580749497	0.004403703236289701	0.0	0.9358943959594879	0.003460284996727512	0.0
V2	3:Del:M:1	0.005232391585335112	1.8635915235440126e-05	0.0	0.9830155114624812	0.011733461036948112	0.0
V2	3:Del:M:2	0.13465998253580497	0.1431479496773504	0.0	0.7176838550729865	0.004508212713858202	0.0
V2	4:Del:M:1	0.00836978968210134	0.007844122724764604	0.0	0.9837860875931341	0.0	0.0
V2	4:Del:M:2	0.008367584260871972	0.016919549050238538	0.0	0.9690891126798908	0.005623754008998658	0.0
V2	4:Del:M:3	0.011843333644222834	0.027310576749232058	0.0	0.9581155630330398	0.0027305265735052707	0.0
V2	5:Del:M:1	0.001582487164131146	0.6475094194318902	0.0	0.35078359207326876	0.00012450133070989947	0.0
V2	5:Del:M:2	1.9937185326259217e-07	0.052678647522130466	0.0	0.9469535101585277	0.00036764294748854487	0.0
V2	5:Del:M:3	7.90527911935061e-10	0.010277467056628846	0.0	0.989720639925498	1.8922273452897946e-06	0.0
V2	5:Del:M:4	0.014704649151387035	0.09371248399891428	0.0	0.8681312740808103	0.02345159276888833	0.0
V2	5:Del:M:5	0.23012377349504587	0.43758519726158845	0.0	9.564170910486928e-15	0.3322910292433562	0.0
V3	1:Del:C:0	0.1397261709895431	0.0	0.0	0.0	0.6457927071477385	0.21448112186271842
V3	1:Del:C:1	0.8532444400007806	0.0	0.0	0.0	0.14530889125219432	0.0014466687470251905
V3	1:Del:C:2	3.1773371476329374e-10	0.0	0.0	0.0	0.10536102223525917	0.8946389774470072
V3	1:Del:C:3	0.971893913321571	0.0	0.0	0.0	0.015443010410101496	0.012663076268327423
V3	1:Del:C:4	0.9400730552300121	0.0	0.0	0.0	0.0494314132241927	0.010495531545795165
V3	1:Del:C:5	0.9957140634421354	0.0	0.0	0.0	8.698398737782863e-07	0.004285066717990823
V3	1:Del:T:0	0.680739646705982	0.0	0.0	0.0	0.12088829545354414	0.1983720578404739
V3	1:Del:T:1	1.2561865591741746e-13	0.0	0.0	0.0	0.9827438141493118	0.017256185850562576
V3	1:Del:T:2	0.9467592653174361	0.0	0.0	0.0	0.05324073468256377	0.0
V3	1:Del:T:3	0.8401580976648384	0.0	0.0	0.0	0.12714087884169384	0.03270102349346779
V3	1:Del:T:4	0.8590785887985962	0.0	0.0	0.0	0.139150978894939	0.0017704323064648107
V3	1:Del:T:5	7.356660968385219e-14	0.0	0.0	0.0	0.9962951463077184	0.003704853692208079
V3	1:Ins:C:0	3.0559441055650607e-14	0.0	0.0	0.0	1.2162826701765095e-05	0.9999878371732678
V3	1:Ins:C:1	2.9087781928368793e-13	0.0	0.0	0.0	0.9999725334144715	2.7466585237817796e-05
V3	1:Ins:C:2	5.503864671583704e-13	0.0	0.0	0.0	0.00031080532710349033	0.9996891946723462
V3	1:Ins:C:3	0.9472938596584347	0.0	0.0	0.0	7.607989674812785e-06	0.052698532351890426
V3	1:Ins:C:4	0.9948942869270505	0.0	0.0	0.0	0.0010402137583338338	0.004065499314615528
V3	1:Ins:C:5	0.988021993357949	0.0	0.0	0.0	0.007675973602928574	0.00430203303912235
V3	1:Ins:T:0	0.9994137683015895	0.0	0.0	0.0	0.0	0.0005862316984105182
V3	1:Ins:T:1	0.49927991341560396	0.0	0.0	0.0	0.500720086584396	0.0
V3	1:Ins:T:2	0.9845684148340298	0.0	0.0	0.0	0.007040826213941469	0.00839075895202874
V3	1:Ins:T:3	0.9678319391351488	0.0	0.0	0.0	0.024189968794791558	0.007978092070059698
V3	1:Ins:T:4	0.9894534245935198	0.0	0.0	0.0	0.006415637886675294	0.004130937519804863
V3	1:Ins:T:5	0.9999601278307118	0.0	0.0	0.0	3.9857673224078584e-05	1.4496064340468516e-08
V3	2:Del:R:0	0.9630866281595645	0.0	0.0	0.0	0.036909030377653404	4.341462782186555e-06
V3	2:Del:R:1	0.8215091162093631	0.0	0.0	0.0	0.1549384245841683	0.023552459206468628
V3	2:Del:R:2	0.8546847457733718	0.0	0.0	0.0	0.04723786765616509	0.09807738657046298
V3	2:Del:R:3	0.8844965891879727	0.0	0.0	0.0	0.11550142927382898	1.9815381983861207e-06
V3	2:Del:R:4	0.9449872179960355	0.0	0.0	0.0	0.05484728744443231	0.00016549455953223155
V3	2:Del:R:5	1.4343034537515058e-16	0.0	0.0	0.0	0.9958502592708622	0.004149740729137668
V3	3:Del:R:0	0.7074329618931532	0.0	0.0	0.0	0.29256703810684676	0.0
V3	3:Del:R:1	0.9905079324366981	0.0	0.0	0.0	0.0	0.009492067563301884
V3	3:Del:R:2	0.9263726103614631	0.0	0.0	0.0	0.04251078385442839	0.03111660578410861
V3	3:Del:R:3	0.9803965795446314	0.0	0.0	0.0	9.986202594657988e-07	0.01960242183510919
V3	3:Del:R:4	3.86350620288828e-11	0.0	0.0	0.0	0.5503028534849773	0.44969714647638764
V3	3:Del:R:5	6.802226981983578e-11	0.0	0.0	0.0	0.5021985007521925	0.4978014991797852
V3	4:Del:R:0	0.9999899122841974	0.0	0.0	0.0	3.775936644787834e-06	6.311779157807146e-06
V3	4:Del:R:1	0.9363542155937836	0.0	0.0	0.0	0.05487009167888582	0.00877569272733052
V3	4:Del:R:2	0.0003685923585331744	0.0	0.0	0.0	0.004730359530588761	0.994901048110878
V3	4:Del:R:3	3.863506230733458e-11	0.0	0.0	0.0	0.5503028574511366	0.44969714251022835
V3	4:Del:R:4	6.310461840825203e-11	0.0	0.0	0.0	0.44858492732534994	0.5514150726115454
V3	4:Del:R:5	0.00014543898656867068	0.0	0.0	0.0	0.9998541772698761	3.837435551201879e-07
V3	5:Del:R:0	0.10806144872365457	0.0	0.0	0.0	0.00224255362633102	0.8896959976500144
V3	5:Del:R:1	0.9613403906118507	0.0	0.0	0.0	0.0	0.03865960938814927
V3	5:Del:R:2	0.776131828946482	0.0	0.0	0.0	0.00876144262524225	0.21510672842827572
V3	5:Del:R:3	0.006209760400375678	0.0	0.0	0.0	0.9937869846672851	3.254932339339285e-06
V3	5:Del:R:4	0.4516978820460792	0.0	0.0	0.0	0.0013816515951454264	0.5469204663587753
V3	5:Del:R:5	0.5719678964219319	0.0	0.0	0.0	0.42790398136710367	0.00012812221096450177
V3	2:Ins:R:0	0.8964223398995167	0.0	0.0	0.0	0.02102857958882172	0.08254908051166174
V3	2:Ins:R:1	0.9980187881135665	0.0	0.0	0.0	0.0019812118864334974	0.0
V3	2:Ins:R:2	0.7996463667413704	0.0	0.0	0.0	0.20035187635513144	1.7569034982535028e-06
V3	2:Ins:R:3	0.8340731587864081	0.0	0.0	0.0	0.10660004581378313	0.059326795399808764
V3	2:Ins:R:4	0.036757393173574106	0.0	0.0	0.0	4.0419466574392104e-07	0.9632422026317602
V3	2:Ins:R:5	0.9999996767393056	0.0	0.0	0.0	9.80008355373404e-08	2.252598588154723e-07
V3	3:Ins:R:0	0.020679531547927774	0.0	0.0	0.0	0.8496997280253225	0.12962074042674981
V3	3:Ins:R:1	0.9231136550963774	0.0	0.0	0.0	1.1809796308736057e-06	0.07688516392399175
V3	3:Ins:R:2	0.999135028659287	0.0	0.0	0.0	0.00014704088831838578	0.000717930452394648
V3	3:Ins:R:3	0.9473201627701073	0.0	0.0	0.0	0.05234466677482593	0.00033517045506678095
V3	3:Ins:R:4	0.9520113003107857	0.0	0.0	0.0	0.04793035372484734	5.834596436700216e-05
V3	3:Ins:R:5	0.8774729572800597	0.0	0.0	0.0	0.10017747640566939	0.02234956631427101
V3	4:Ins:R:0	9.651175149035537e-14	0.0	0.0	0.0	0.9998772367137045	0.0001227632861990404
V3	4:Ins:R:1	0.04222683766284261	0.0	0.0	0.0	0.023387259555203443	0.934385902781954
V3	4:Ins:R:2	0.671333972665596	0.0	0.0	0.0	0.32861953262086924	4.649471353482278e-05
V3	4:Ins:R:3	0.02760959067099432	0.0	0.0	0.0	0.9711542642620098	0.0012361450669959582
V3	4:Ins:R:4	0.061474294725094206	0.0	0.0	0.0	0.017537478306252536	0.9209882269686533
V3	4:Ins:R:5	0.9883730134283607	0.0	0.0	0.0	1.2873437822492421e-06	0.01162569922785699
V3	5:Ins:R:0	4.3610568111505094e-11	0.0	0.0	0.0	0.17828103930133465	0.8217189606550548
V3	5:Ins:R:1	0.9057332010704856	0.0	0.0	0.0	0.056053191967032484	0.03821360696248182
V3	5:Ins:R:2	0.9998118902815983	0.0	0.0	0.0	0.00011069446996983857	7.741524843177147e-05
V3	5:Ins:R:3	0.9999844592742978	0.0	0.0	0.0	1.0779302029966356e-05	4.761423672306523e-06
V3	5:Ins:R:4	0.9718941939759332	0.0	0.0	0.0	0.028102226735704037	3.5792883626114148e-06
V3	5:Ins:R:5	0.9998805803490767	0.0	0.0	0.0	4.15933946656196e-05	7.782625625759022e-05
V3	2:Del:M:1	0.9897658393311444	0.0	0.0	0.0	0.010234160668855736	0.0
V3	3:Del:M:1	0.7262423092432992	0.0	0.0	0.0	0.2736989511796151	5.8739577085637775e-05
V3	3:Del:M:2	0.9591959945702394	0.0	0.0	0.0	0.005396831914708571	0.03540717351505202
V3	4:Del:M:1	0.33220194027217903	0.0	0.0	0.0	0.0	0.667798059727821
V3	4:Del:M:2	0.8464490601444216	0.0	0.0	0.0	0.09560767088753264	0.057943268968045775
V3	4:Del:M:3	0.5429931459956675	0.0	0.0	0.0	0.021039357871140106	0.4359674961331923
V3	5:Del:M:1	0.0063012054427016555	0.0	0.0	0.0	8.331498618376429e-05	0.9936154795711146
V3	5:Del:M:2	0.0018766536051936877	0.0	0.0	0.0	0.5815836661140321	0.4165396802807741
V3	5:Del:M:3	7.171730469387662e-08	0.0	0.0	0.0	2.884999585060013e-05	0.9999710782868446
V3	5:Del:M:4	0.4926232939340336	0.0	0.0	0.0	0.1320378095760298	0.3753388964899365
V3	5:Del:M:5	0.8047156382124239	0.0	0.0	0.0	0.1952833700244357	9.917631403182257e-07
V4	1:Del:C:0	0.0	0.0	0.0	0.9991710000370944	0.0	0.0008289999629055998
V4	1:Del:C:1	0.0	0.0	0.0	0.99998514956616	0.0	1.4850433839919161e-05
V4	1:Del:C:2	0.0	0.0	0.0	0.9999960780284384	0.0	3.921971561489059e-06
V4	1:Del:C:3	0.0	0.0	0.0	0.9973583967529809	0.0	0.002641603247019059
V4	1:Del:C:4	0.0	0.0	0.0	0.9992863576294418	0.0	0.0007136423705582186
V4	1:Del:C:5	0.0	0.0	0.0	0.7317661333949022	0.0	0.2682338666050978
V4	1:Del:T:0	0.0	0.0	0.0	0.995899425268522	0.0	0.004100574731477972
V4	1:Del:T:1	0.0	0.0	0.0	0.999988376848951	0.0	1.1623151048955882e-05
V4	1:Del:T:2	0.0	0.0	0.0	1.0	0.0	0.0
