Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V39	30	15	17	36	29	0	46	0	0	0	24	53	4	101	54	0
V40	10	20	6	17	8	6	7	0	0	0	7	9	1	15	4	0
V41	45	64	0	0	15	0	75	18	10	1	0	15	1	0	47	24
V42	69	168	13	9	7	81	70	0	99	27	8	30	5	4	19	0
V43	58	0	76	14	42	0	47	7	0	7	19	8	13	0	40	0
V44	136	72	87	10	0	3	21	0	0	15	0	19	51	47	18	13
V45	0	83	0	47	24	2	1	111	13	0	9	7	0	0	21	2
V46	14	0	95	1	0	4	2	0	5	20	0	4	10	0	0	0
V47	81	9	2	180	97	0	2	2	0	0	47	1	15	0	8	0
V48	57	187	11	7	26	0	10	5	17	11	9	0	7	0	31	0
V49	23	0	122	10	17	0	44	9	26	44	9	57	0	11	32	0
V50	0	27	37	5	5	8	6	57	14	21	0	9	20	0	0	0
V51	3	17	0	66	150	1	2	1	0	3	42	1	0	0	4	0
V52	34	0	4	144	54	19	5	0	6	1	54	7	0	0	0	0
V53	21	421	11	0	0	0	0	0	0	13	13	0	3	160	26	37
V54	1	39	68	69	31	0	7	5	0	25	58	8	0	0	0	0
V55	285	39	4	17	22	0	3	0	1	8	27	4	1	0	10	0
V56	8	4	205	22	0	117	33	0	52	182	0	0	143	0	8	0
V57	7	0	0	6	2	115	10	53	43	0	0	19	0	17	0	4
V58	11	2	4	5	0	0	2	103	15	0	0	0	0	0	0	0
V59	15	0	224	10	0	2	0	0	2	148	0	0	160	0	0	0
V60	36	5	20	0	1	9	7	1	0	1	0	6	1	0	0	14
V61	12	48	5	13	2	38	6	0	40	7	12	21	0	0	4	0
V62	65	0	43	0	4	0	7	0	0	4	0	0	28	3	14	7
V63	208	7	1	39	15	0	25	0	0	0	23	7	3	42	0	0
V64	33	44	85	8	0	202	6	0	107	17	0	0	47	0	0	0
V65	2	0	22	0	0	8	5	15	10	0	0	10	5	0	2	1
V66	0	0	19	0	6	0	39	0	0	0	0	64	15	3	25	0
V67	2	2	1	40	33	0	0	0	0	3	18	4	1	7	7	0
V68	176	186	48	19	8	8	14	6	8	15	0	0	35	0	16	22
V69	8	12	21	12	8	37	0	60	38	30	0	0	1	1	0	0
V70	95	0	0	2	0	27	4	0	2	1	7	0	3	2	1	10
V71	101	11	0	17	63	0	12	1	0	0	53	8	7	0	0	0
V72	15	1	0	28	17	33	21	44	96	0	4	45	4	1	3	0
V73	2	0	1	0	12	10	41	0	8	5	0	47	16	38	21	0
V74	13	34	107	0	1	0	59	4	6	58	0	13	8	36	23	3
V75	0	0	0	0	2	2	6	0	1	0	3	22	1	1	9	13
V76	37	61	9	5	7	53	4	0	0	5	4	2	6	72	0	5
V77	13	61	14	57	61	3	27	0	1	3	17	12	3	55	0	0
V78	6	13	5	10	11	69	5	0	32	0	3	3	6	1	0	1
V79	75	102	0	39	23	41	1	21	8	0	0	4	0	1	6	27
V80	14	0	2	19	29	0	12	0	0	0	13	1	3	0	11	0
V81	1	0	0	1	0	0	0	0	0	3	0	3	0	0	0	0
V82	8	0	6	8	9	0	1	0	0	6	0	0	11	0	0	0
V83	10	0	21	0	6	9	47	0	7	1	3	14	9	10	23	0
V84	69	5	9	12	12	0	14	0	0	1	4	10	0	0	5	19
V85	0	104	1	0	0	0	2	3	5	2	0	0	1	0	8	3
V86	23	0	10	11	55	31	25	5	9	8	0	20	2	3	7	0
V87	375	0	38	1	0	0	1	0	0	4	0	0	18	0	0	75
V88	29	0	17	2	33	21	11	26	19	0	21	8	8	21	0	0
V89	64	24	8	2	9	63	9	0	20	3	15	0	5	0	11	39
V90	120	63	0	0	6	12	1	18	11	0	3	0	0	5	10	33
V91	22	72	0	33	67	27	76	0	12	0	0	29	2	0	2	0
V92	0	0	8	29	21	13	20	23	5	4	10	9	15	0	0	0
V93	0	2	13	11	23	14	5	17	0	8	0	23	0	0	4	0
V94	6	0	1	14	10	26	72	0	1	2	0	21	10	18	55	0
V95	40	59	1	3	1	16	1	0	11	1	0	4	9	2	7	7
V96	0	63	0	166	22	11	2	39	0	0	4	0	6	0	1	0
V97	56	28	1	0	4	54	13	66	22	2	0	11	0	0	0	33
V98	38	0	45	53	55	0	5	23	7	23	39	9	1	16	15	0
V99	12	3	22	26	21	6	4	59	21	22	17	3	1	0	0	3
V100	31	3	20	2	0	34	9	29	21	1	0	1	9	0	0	0
