Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V32	1.90E+01	8.70E+00	0.00E+00	2.42E+00	7.00E-01	5.82E+00	1.83E+01	1.21E+01	3.97E+00
V33	4.56E+00	3.08E+00	5.01E+00	1.88E+00	3.04E+01	2.12E+00	2.62E+01	2.82E+01	2.56E+00
V34	7.45E+00	6.09E+00	2.76E+00	1.67E+00	1.21E+01	3.58E+00	9.02E+00	1.43E+01	1.24E+00
V35	1.73E+01	3.41E+00	1.35E+00	3.38E+00	0.00E+00	3.49E+00	7.90E+00	1.57E+01	5.03E+00
V36	3.42E-01	7.49E+00	1.78E+01	4.66E+00	0.00E+00	9.71E-01	4.50E+00	1.30E+01	1.81E+01
V37	3.94E-01	1.36E+00	0.00E+00	2.21E-01	1.27E+00	9.29E-01	1.51E+00	0.00E+00	5.00E-01
V38	3.43E+00	2.58E+00	3.96E+00	2.26E+00	6.23E-01	4.07E-01	3.11E+00	3.58E+00	1.90E+00
V39	3.32E+00	3.51E+00	4.60E+00	1.51E+00	2.87E+00	1.31E+00	4.14E+00	4.62E+00	4.46E+00
V40	1.66E+00	1.02E+00	1.65E+01	3.98E+00	5.32E+00	2.77E+00	2.66E+00	9.60E+00	1.31E+01
V41	5.77E-01	8.67E-01	1.95E+00	5.55E+00	3.00E-01	0.00E+00	8.46E-01	7.04E+00	1.60E+00
V42	0.00E+00	6.57E-01	6.05E-01	3.59E-01	1.38E+00	1.42E+00	2.13E-01	1.19E+00	1.26E+00
V43	9.98E-01	0.00E+00	1.61E+00	1.72E+00	1.53E+00	5.07E+00	1.99E+00	1.92E+00	4.33E+00
V44	2.35E+00	4.06E+00	6.84E+00	9.64E-01	7.52E-01	4.96E+00	2.99E+00	5.49E+00	7.32E+00
V45	1.52E+01	1.38E+01	1.53E-01	5.96E+00	1.80E+00	1.21E+00	1.52E+01	1.32E+01	1.06E+00
V46	9.14E+00	1.13E+00	3.36E+00	1.56E+00	7.49E+00	1.90E+00	8.23E+00	7.96E+00	2.27E+00
V47	1.40E+00	1.44E+00	4.27E+00	5.26E-01	4.82E+00	1.38E+00	3.16E+00	6.77E+00	4.01E-01
V48	1.06E+00	3.06E-01	5.75E+00	1.58E+00	1.76E+00	1.96E+00	6.05E-01	3.46E+00	4.74E+00
V49	2.09E+00	3.94E-01	3.19E+00	1.01E+01	2.67E-01	2.05E+00	1.64E+00	1.25E+01	3.45E+00
V50	2.73E+01	1.93E+00	0.00E+00	1.77E+00	1.92E+00	1.63E+00	1.44E+01	2.47E+01	0.00E+00
V51	1.77E+00	1.91E+00	3.48E+00	1.08E+00	2.13E-01	1.11E+00	1.89E+00	3.03E+00	2.04E+00
V52	4.14E+00	1.15E+01	8.49E+00	1.55E+00	1.60E+00	7.48E-01	1.38E+01	7.81E+00	6.57E+00
V53	0.00E+00	3.58E+00	5.07E+00	3.07E-01	7.78E-01	1.01E+00	3.77E+00	0.00E+00	5.43E+00
V54	1.11E+00	5.17E-01	1.27E+00	2.21E-01	6.00E+00	3.48E+00	1.12E+00	6.78E+00	3.21E+00
V55	7.49E-01	3.30E+00	1.15E+00	3.09E+00	4.58E-01	1.33E+00	3.70E+00	1.93E+00	1.23E+00
V56	1.05E+01	2.58E+00	1.53E+00	1.20E+00	0.00E+00	1.13E+01	8.82E+00	8.23E+00	1.16E+01
V57	2.03E+00	3.49E+00	7.34E+00	4.43E+00	9.66E+00	9.33E+00	1.01E+01	7.63E+00	1.17E+01
V58	3.94E-01	2.40E+00	0.00E+00	5.21E-01	1.05E+00	2.60E-01	1.72E+00	1.00E-01	4.00E-01
V59	3.07E+00	2.73E+00	1.61E+01	9.07E+00	6.01E+00	1.82E+00	8.41E+00	1.72E+01	1.63E+01
V60	6.31E+00	1.15E+00	2.95E+00	8.75E-01	9.12E-01	3.84E+00	2.08E+00	6.32E+00	4.20E+00
V61	8.00E-01	1.00E-01	1.87E+01	3.17E+01	2.27E+00	0.00E+00	4.67E-01	4.12E+01	1.49E+01
V62	3.30E+01	2.44E+00	1.45E+00	0.00E+00	3.21E+00	1.06E+00	1.39E+01	3.14E+01	1.69E+00
V63	1.06E+00	1.25E+01	2.89E+00	3.31E+00	1.61E+00	9.23E+00	1.43E+01	3.99E+00	9.24E+00
V64	2.67E-01	6.05E-01	1.74E+01	6.60E+00	8.40E+00	1.72E+00	9.59E+00	1.49E+01	1.69E+01
V65	4.48E+00	5.98E+00	0.00E+00	5.44E+00	6.65E+00	1.99E+00	7.47E+00	2.19E+00	6.11E-01
V66	0.00E+00	9.68E-01	4.10E+00	6.21E+00	2.42E+00	1.15E+00	5.73E-01	7.66E+00	2.06E+00
V67	1.62E+00	2.66E+00	2.28E+00	6.54E-01	1.86E+00	8.67E-01	3.19E+00	1.59E+00	1.52E+00
V68	2.50E+01	1.86E+00	1.59E+00	1.08E+00	1.81E+00	0.00E+00	1.19E+01	2.46E+01	5.00E-01
V69	3.24E+00	1.16E+01	3.53E+00	9.99E+00	1.63E+00	8.33E-01	1.29E+01	1.18E+01	2.88E+00
V70	2.15E+00	2.22E+00	6.00E-01	7.03E-01	6.00E-01	8.30E+00	6.40E-01	3.10E+00	9.65E+00
V71	1.31E+01	0.00E+00	7.87E+00	3.75E+00	2.48E+00	9.23E+00	1.07E+01	1.01E+01	1.42E+01
V72	1.29E+00	4.33E+00	1.41E+00	2.01E+00	6.15E-01	2.99E+00	3.09E+00	2.67E+00	2.90E+00
V73	5.16E+00	1.54E+00	7.75E+00	3.46E+00	2.13E+01	5.47E-01	2.32E+01	1.62E+01	7.36E+00
V74	0.00E+00	7.08E+00	1.00E+00	2.42E+00	8.46E-01	1.29E+00	7.26E+00	2.54E+00	1.94E+00
V75	1.55E+01	5.33E+00	2.00E-01	2.97E+00	4.97E+00	1.61E+00	9.07E+00	1.24E+01	1.00E-01
V76	1.06E+01	4.27E-01	5.00E-01	1.71E+00	3.33E+00	2.25E+00	6.93E+00	9.27E+00	4.22E+00
V77	0.00E+00	1.70E+00	1.74E+00	8.67E-01	9.22E-01	3.28E+00	1.13E+00	9.17E-01	3.09E+00
V78	8.67E-01	7.67E-01	8.44E+00	9.24E-01	2.07E+00	4.34E+00	2.31E+00	7.38E+00	4.66E+00
V79	2.09E+01	2.33E+00	1.77E+00	5.97E-01	2.24E-01	8.92E-01	1.28E+01	1.73E+01	6.96E-01
V80	1.10E+01	7.74E+00	7.80E+00	3.37E+00	4.42E-01	7.34E+00	9.26E+00	1.18E+01	1.32E+01
V81	1.69E+01	5.93E+00	6.17E+00	2.90E+00	1.58E+00	4.37E+00	1.17E+01	1.78E+01	5.19E+00
V82	1.59E+01	9.55E-01	7.33E+00	8.39E+00	3.51E+00	0.00E+00	8.46E+00	1.92E+01	8.44E+00
V83	3.56E+00	2.38E+01	3.48E+00	3.47E+00	3.00E-01	1.87E+00	2.43E+01	6.54E+00	1.57E+00
V84	4.51E+00	1.33E+00	1.47E+01	6.71E-01	1.01E+00	6.57E-01	3.55E+00	5.57E+00	1.45E+01
V85	5.59E+00	3.17E+00	3.86E+00	1.56E+00	4.96E+00	7.38E+00	7.13E+00	7.16E+00	4.85E+00
V86	5.43E+00	1.18E+00	1.99E+00	7.06E-01	2.91E-01	1.43E+00	3.56E+00	6.17E+00	9.00E-01
V87	1.03E+00	3.14E+00	5.30E+00	1.80E+00	1.48E+00	1.96E+00	2.84E+00	4.16E+00	5.74E+00
V88	8.64E+00	3.11E+00	3.64E+00	2.13E-01	0.00E+00	1.12E+00	8.94E+00	4.13E+00	2.40E+00
V89	1.45E+01	1.11E+01	3.76E+00	4.53E+00	0.00E+00	1.43E+00	1.51E+01	1.06E+01	3.23E+00
V90	3.29E+00	1.21E+00	2.96E+00	4.42E-01	1.46E+00	2.30E+00	2.24E+00	3.76E+00	2.68E+00
V91	5.96E+00	2.68E+00	2.25E+00	8.41E-01	4.02E+00	1.99E+00	4.57E+00	4.96E+00	1.31E+00
V92	9.68E+00	6.06E+00	2.38E+00	1.73E+00	7.70E+00	5.02E+00	7.53E+00	1.23E+01	3.84E+00
V93	3.27E+00	4.10E+00	6.79E+00	4.71E+00	1.36E+00	8.16E-01	4.88E+00	7.11E+00	6.07E+00
V94	1.28E+01	1.18E+00	7.10E+00	1.42E+01	5.97E-01	7.83E+00	7.32E+00	2.01E+01	7.16E+00
V95	8.25E+00	1.44E+00	2.44E+00	1.15E+01	1.35E+00	2.01E+00	7.68E+00	1.40E+01	3.17E+00
V96	2.15E+00	5.67E+00	2.40E+00	5.86E+00	3.26E+00	8.75E-01	4.39E+00	7.03E+00	1.17E+00
V97	6.32E+00	2.42E+00	9.10E-01	0.00E+00	0.00E+00	1.38E+00	4.32E+00	5.61E+00	7.81E-01
V98	2.48E+01	4.76E-01	5.67E-01	2.86E+00	4.75E+00	7.71E+00	2.02E+01	1.82E+01	6.76E+00
V99	9.89E-01	2.72E+01	3.00E-01	4.16E+00	3.99E+00	4.96E+00	3.08E+01	1.28E+00	5.18E+00
V100	3.27E+00	0.00E+00	1.03E+00	8.31E-01	0.00E+00	2.23E+00	2.38E+00	2.06E+00	1.96E+00
