Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V34	2.53E+00	3.42E+00	4.58E-01	2.22E+00	4.95E+00	2.65E+00	4.48E+00
V35	9.07E-01	7.42E-01	2.69E+00	1.19E+00	4.84E+00	1.31E+00	4.36E+00
V36	8.72E-01	9.45E-01	2.13E-01	1.10E+00	1.73E+00	1.24E+00	2.09E+00
V37	1.32E+00	1.27E+00	0.00E+00	3.79E-01	4.73E-01	6.00E-01	3.40E-01
V38	1.16E+00	2.49E-01	5.42E-01	1.61E+00	3.21E+00	3.67E-01	2.61E+00
V39	6.20E+00	5.07E+00	5.78E-01	2.96E+00	1.44E+01	2.41E+00	1.50E+01
V40	5.26E-01	8.03E-01	1.90E+00	2.49E+00	1.43E+00	6.05E+00	5.99E+00
V41	1.32E+00	1.45E+00	3.27E-01	0.00E+00	4.67E-01	8.75E-01	8.95E-01
V42	1.29E+00	3.18E+00	5.08E+00	0.00E+00	1.82E+01	3.27E+00	1.97E+01
V43	1.39E+00	5.00E-01	0.00E+00	4.16E-01	1.24E+00	4.73E-01	1.37E+00
V44	1.52E+00	0.00E+00	7.90E-01	1.29E+00	4.48E+00	1.15E+00	4.12E+00
V45	5.47E-01	2.26E+00	4.33E-01	3.83E+00	1.57E+00	1.26E+01	1.46E+01
V46	1.46E+00	1.15E+00	1.29E+00	2.00E+00	1.92E+00	7.06E-01	1.81E+00
V47	2.38E+00	2.30E+00	6.71E-01	2.60E+00	2.67E-01	2.00E+00	2.98E+00
V48	2.45E+00	4.08E+00	2.55E+00	4.76E-01	5.77E+00	4.22E+00	6.93E+00
V49	1.22E+00	1.57E+00	2.65E+00	1.54E+00	2.70E+00	1.55E+00	3.56E+00
V50	1.48E+00	3.06E+00	4.50E+00	0.00E+00	6.69E+00	5.33E-01	8.88E+00
V51	0.00E+00	8.60E-01	1.59E+00	2.40E+00	1.43E+00	2.56E+00	2.69E+00
V52	3.03E+00	1.04E+00	7.00E-01	1.85E+00	3.14E+00	0.00E+00	2.23E+00
V53	9.91E-01	2.62E+00	1.05E+00	2.26E+00	4.37E+00	0.00E+00	4.49E+00
V54	1.75E+00	4.29E+00	9.90E+00	8.44E-01	1.23E+00	8.46E-01	1.23E+01
V55	7.12E-01	3.67E-01	8.33E-01	4.58E-01	1.73E+00	2.21E-01	1.98E+00
V56	8.03E-01	2.36E+00	1.25E+00	3.88E+00	6.54E+00	8.16E+00	1.02E+01
V57	2.05E+00	2.45E+00	5.16E-01	4.07E-01	1.00E+00	3.14E-01	4.27E-01
V58	1.38E+00	3.26E+00	3.53E+00	2.20E+00	2.22E+00	5.28E+00	7.76E+00
V59	1.02E+00	2.22E+00	1.28E+00	1.43E+00	2.09E+00	6.11E-01	9.34E-01
V60	1.99E+00	1.28E+00	3.16E+00	1.51E+00	5.92E+00	6.97E+00	7.89E+00
V61	2.25E+00	2.55E+00	2.83E+00	1.89E+00	4.43E+00	3.33E+00	3.06E+00
V62	4.96E-01	3.59E+00	5.09E+00	1.25E+00	3.05E+00	3.98E+00	7.02E+00
V63	6.80E-01	1.31E+00	1.75E+00	7.42E-01	5.33E-01	0.00E+00	2.27E+00
V64	2.29E+00	2.70E+00	3.65E-01	3.00E-01	8.59E-01	1.92E+00	0.00E+00
V65	3.48E-01	2.55E+00	2.17E+00	3.14E-01	1.09E+00	2.40E+00	2.19E+00
V66	2.20E+00	1.50E+00	3.84E+00	6.46E-01	4.55E+00	1.20E+01	1.16E+01
V67	0.00E+00	2.13E+00	0.00E+00	3.07E+00	8.37E+00	4.56E+00	8.87E+00
V68	1.18E+00	2.34E+00	6.96E-01	1.60E+00	1.43E+01	1.74E+00	1.50E+01
V69	3.68E+00	2.45E+00	4.66E+00	8.70E-01	7.06E+00	4.13E+00	9.00E+00
V70	3.94E-01	5.22E-01	0.00E+00	2.98E-01	2.16E+00	3.59E-01	2.23E+00
V71	5.53E+00	1.31E+00	4.56E+00	8.59E-01	4.18E+00	5.55E+00	7.13E+00
V72	1.51E+00	1.95E+00	5.96E-01	1.33E+00	2.77E-01	4.77E+00	5.53E+00
V73	3.06E-01	2.65E+00	2.96E+00	2.50E+00	5.63E+00	1.02E+01	1.12E+01
V74	3.15E+00	3.57E+00	8.03E-01	7.06E-01	2.06E+00	3.12E+00	4.29E+00
V75	2.60E+00	2.72E+00	3.53E+00	6.37E-01	8.87E+00	1.64E+00	9.54E+00
V76	0.00E+00	0.00E+00	5.12E-01	5.16E-01	2.69E-01	9.94E-01	7.12E-01
V77	8.62E-01	1.56E+00	4.41E+00	1.19E+00	7.18E+00	4.22E-01	7.41E+00
V78	2.06E+00	1.28E+00	3.89E-01	2.54E+00	1.74E+00	0.00E+00	2.04E+00
V79	7.77E-01	1.58E+00	1.04E+00	3.00E-01	0.00E+00	2.04E+00	1.73E+00
V80	0.00E+00	1.81E+00	8.14E+00	1.02E+00	2.88E+00	3.65E-01	1.05E+01
V81	6.32E-01	1.54E+00	1.56E+00	2.14E+00	0.00E+00	0.00E+00	1.26E+00
V82	4.09E+00	1.36E+00	2.80E+00	4.58E-01	8.62E-01	3.96E-01	3.40E-01
V83	2.39E+00	3.27E-01	5.69E+00	0.00E+00	1.28E+00	9.74E+00	1.10E+01
V84	1.00E+00	3.49E+00	2.02E+00	4.67E-01	1.92E+00	7.32E+00	7.21E+00
V85	1.91E+00	2.70E+00	1.77E+00	1.97E+00	1.55E+00	1.50E+00	2.66E+00
V86	3.67E-01	5.93E-01	1.88E+00	8.69E-01	1.63E+00	6.57E-01	3.04E+00
V87	1.17E+00	7.61E-01	1.34E+00	9.24E-01	1.70E+00	8.20E-01	2.25E+00
V88	1.11E+00	0.00E+00	1.67E+00	1.27E+00	1.50E+00	1.75E+00	2.17E+00
V89	9.46E-01	1.50E+00	2.38E+00	3.94E-01	2.59E+00	2.28E+00	3.45E+00
V90	2.26E+00	0.00E+00	7.72E-01	1.34E+00	2.11E+00	1.22E+00	1.29E+00
V91	2.96E+00	2.03E+00	7.33E-01	4.03E+00	0.00E+00	1.27E+00	3.96E-01
V92	1.34E+00	1.52E+00	2.17E+00	1.06E+00	1.17E+00	0.00E+00	1.84E+00
V93	0.00E+00	1.64E+00	1.26E+00	1.26E+00	2.41E+00	2.38E+00	1.73E+00
V94	2.35E+00	2.41E+00	2.09E+00	2.43E+00	3.18E+00	8.06E-01	1.00E+00
V95	1.04E+00	1.75E+00	1.12E+00	5.54E-01	1.53E+00	1.32E+00	1.42E+00
V96	1.23E+00	1.05E+00	2.04E+00	2.48E+00	6.15E-01	2.49E+00	2.18E+00
V97	3.93E+00	0.00E+00	4.16E+00	0.00E+00	1.84E+00	3.36E+00	3.66E+00
V98	1.19E+00	1.74E+00	6.40E-01	1.48E+00	4.96E-01	7.02E-01	1.18E+00
V99	2.00E+00	5.65E+00	3.01E+00	0.00E+00	2.56E+00	0.00E+00	4.90E+00
V100	2.64E+00	1.95E+00	9.43E-01	0.00E+00	1.80E+00	2.42E+00	2.81E+00
