MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	4.18E-08	1.08E-08	8.22E-03	2.22E-07	3.94E-04	2.79E-02	1.80E-02	5.00E-03	3.13E-03	3.61E-02	6.93E-06	4.26E-02	6.25E-03	1.48E-02	9.54E-06	8.86E-03
1:Del:C:1	7.78E-05	1.84E-03	1.07E-03	2.38E-06	7.54E-35	1.47E-02	2.02E-03	2.32E-03	5.83E-03	1.51E-02	3.56E-02	2.08E-02	2.10E-02	2.41E-02	2.48E-02	1.11E-02
1:Del:C:2	3.29E-08	1.93E-08	1.02E-07	0.00E+00	4.24E-08	8.39E-04	4.44E-08	4.38E-05	3.84E-05	2.81E-04	1.95E-03	3.72E-03	2.91E-03	2.64E-03	0.00E+00	2.56E-03
1:Del:C:3	0.00E+00	1.88E-08	1.55E-03	1.96E-04	3.46E-04	2.51E-03	1.46E-03	1.65E-03	3.14E-03	2.23E-02	1.22E-02	2.49E-03	3.78E-03	5.84E-03	6.79E-03	6.20E-03
1:Del:C:4	2.53E-08	0.00E+00	2.33E-04	0.00E+00	3.46E-08	3.25E-03	2.79E-04	0.00E+00	1.66E-03	9.58E-04	4.09E-03	3.25E-03	1.20E-02	5.58E-03	1.51E-03	3.39E-03
1:Del:C:5	4.56E-04	2.97E-04	1.59E-03	1.60E-04	3.91E-04	2.73E-04	2.29E-08	1.53E-04	4.04E-07	0.00E+00	2.11E-03	1.96E-02	1.49E-02	5.70E-03	9.83E-04	1.14E-02
1:Del:T:0	0.00E+00	1.32E-07	3.78E-03	9.74E-04	4.94E-04	2.12E-02	3.70E-03	4.39E-04	1.19E-02	1.38E-02	3.16E-02	3.93E-02	2.54E-02	3.13E-02	2.76E-02	1.46E-02
1:Del:T:1	1.22E-07	6.49E-08	9.31E-08	8.29E-08	1.99E-08	1.40E-03	1.20E-07	3.68E-03	3.03E-04	3.01E-03	2.56E-02	3.29E-02	6.26E-04	7.16E-08	3.45E-02	1.00E-03
1:Del:T:2	2.97E-08	1.90E-07	2.95E-04	8.59E-04	0.00E+00	8.87E-03	3.23E-04	7.42E-04	3.66E-04	6.41E-03	1.55E-02	2.61E-02	1.26E-02	1.07E-02	9.02E-03	1.40E-46
1:Del:T:3	6.76E-04	2.54E-07	2.74E-03	0.00E+00	6.54E-04	1.25E-02	0.00E+00	2.40E-06	0.00E+00	2.90E-03	3.81E-02	3.10E-02	2.80E-02	2.85E-03	7.66E-02	4.22E-03
1:Del:T:4	2.33E-08	7.08E-05	6.97E-03	7.66E-04	1.14E-03	1.42E-02	7.64E-07	2.03E-04	4.13E-03	4.32E-03	1.98E-02	6.77E-02	1.71E-02	4.23E-03	1.51E-02	1.47E-02
1:Del:T:5	1.24E-08	5.62E-08	2.02E-02	6.27E-03	2.40E-04	2.47E-07	1.20E-02	6.75E-04	1.27E-03	1.14E-02	1.48E-39	9.65E-03	1.14E-01	1.88E-03	2.70E-02	2.13E-02
1:Ins:C:0	6.63E-08	1.45E-07	0.00E+00	2.18E-07	2.90E-07	4.73E-08	9.01E-05	4.19E-04	9.31E-04	1.99E-04	2.17E-07	1.23E-07	6.43E-04	1.57E-03	1.52E-07	4.02E-04
1:Ins:C:1	1.06E-08	2.01E-04	3.59E-04	2.65E-08	1.07E-07	1.87E-07	5.99E-08	7.18E-04	9.32E-04	1.59E-03	2.67E-08	1.54E-07	9.34E-04	3.98E-07	1.08E-03	2.60E-04
1:Ins:C:2	2.33E-08	4.06E-08	2.94E-08	4.43E-08	1.29E-07	1.89E-07	7.31E-08	7.62E-08	1.25E-04	1.31E-04	1.63E-04	2.39E-04	6.91E-04	3.21E-04	3.56E-04	9.64E-05
1:Ins:C:3	3.26E-07	1.08E-06	6.30E-05	0.00E+00	6.76E-08	1.05E-06	4.62E-04	1.33E-04	4.15E-04	4.03E-05	1.87E-04	9.90E-05	1.72E-03	1.92E-04	2.37E-04	1.43E-03
