MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	3.65E-05	2.27E-08	1.10E-03	6.21E-08	4.05E-02	4.02E-07	6.61E-04	8.71E-06	5.98E-06	1.62E-02	4.69E-02	6.85E-03	7.15E-03	5.38E-02	3.80E-03	4.73E-02
1:Del:C:1	3.62E-04	3.35E-08	1.12E-03	3.71E-08	1.40E-02	5.51E-03	2.29E-03	7.35E-03	4.12E-03	4.37E-03	4.27E-07	1.98E-03	1.15E-02	1.04E-01	8.68E-03	1.05E-02
1:Del:C:2	9.22E-05	1.80E-08	2.06E-04	1.52E-04	1.64E-04	3.89E-05	3.27E-08	1.30E-03	1.68E-03	3.70E-04	2.54E-03	1.68E-03	1.09E-03	4.44E-04	5.33E-04	1.60E-03
1:Del:C:3	3.66E-04	2.33E-04	1.76E-04	3.54E-04	2.27E-03	0.00E+00	1.23E-03	1.13E-03	2.76E-03	1.06E-03	2.16E-02	1.86E-03	5.07E-03	6.38E-03	6.36E-04	1.31E-02
1:Del:C:4	8.14E-04	0.00E+00	0.00E+00	3.15E-02	2.44E-08	2.59E-07	1.98E-02	3.00E-03	2.40E-06	4.03E-02	2.99E-46	1.37E-06	6.19E-03	3.17E-06	2.56E-03	1.51E-06
1:Del:C:5	2.57E-07	7.22E-07	2.10E-02	5.47E-08	1.17E-07	1.43E-02	4.08E-43	2.83E-06	5.31E-02	1.20E-03	2.75E-03	1.15E-02	4.91E-07	1.51E-02	2.08E-02	2.25E-06
1:Del:T:0	2.55E-05	6.90E-04	7.73E-09	0.00E+00	1.57E-02	2.70E-03	6.93E-04	2.33E-03	1.81E-02	4.75E-02	8.30E-02	1.84E-02	3.14E-02	1.64E-02	1.29E-02	2.27E-02
1:Del:T:1	3.82E-04	3.49E-05	1.25E-03	2.63E-04	9.30E-03	9.12E-04	1.50E-07	2.14E-03	2.04E-03	2.68E-02	2.45E-02	6.39E-03	1.13E-02	1.66E-02	3.04E-03	1.88E-02
1:Del:T:2	0.00E+00	1.38E-03	4.10E-04	2.71E-03	1.31E-02	9.62E-03	1.31E-03	0.00E+00	1.10E-04	5.85E-02	3.25E-02	0.00E+00	1.81E-02	1.94E-02	2.22E-03	1.33E-02
1:Del:T:3	5.63E-04	2.98E-03	1.06E-03	2.04E-04	1.88E-02	2.01E-03	0.00E+00	1.08E-03	2.42E-03	1.21E-02	7.15E-02	1.06E-02	4.36E-02	6.76E-03	1.16E-03	1.61E-02
1:Del:T:4	3.95E-04	4.18E-03	1.90E-03	1.23E-03	1.16E-02	6.10E-08	0.00E+00	0.00E+00	1.33E-03	1.16E-02	2.68E-02	1.40E-46	6.74E-02	1.14E-02	5.07E-03	3.39E-02
1:Del:T:5	1.28E-08	6.57E-03	2.61E-04	1.46E-07	8.85E-08	1.35E-06	2.38E-07	2.05E-06	5.51E-03	1.17E-01	2.42E-02	1.04E-02	1.18E-02	1.04E-45	2.95E-07	2.17E-07
1:Ins:C:0	4.43E-05	2.07E-08	2.68E-04	2.61E-08	8.25E-06	9.92E-07	4.42E-08	2.05E-03	2.52E-03	1.78E-06	4.34E-04	1.98E-03	1.50E-05	6.31E-07	6.50E-04	1.71E-03
1:Ins:C:1	1.27E-07	1.23E-07	9.37E-05	4.32E-08	1.94E-09	3.91E-08	1.05E-07	8.97E-04	8.49E-04	1.48E-03	5.08E-08	1.34E-03	8.06E-04	8.68E-07	6.48E-04	7.72E-04
1:Ins:C:2	8.54E-05	2.93E-08	3.72E-08	7.14E-09	1.89E-08	4.23E-08	8.83E-08	3.31E-04	2.87E-04	4.91E-08	7.85E-05	2.71E-04	5.23E-08	9.74E-08	3.27E-04	1.18E-04
1:Ins:C:3	2.04E-07	1.55E-04	0.00E+00	1.87E-07	9.91E-09	6.55E-08	3.12E-08	2.55E-04	3.63E-04	3.85E-04	2.19E-03	1.84E-06	6.75E-04	3.76E-08	1.88E-03	1.93E-04
1:Ins:C:4	1.47E-04	1.35E-04	8.25E-09	2.34E-04	8.30E-04	4.42E-04	1.20E-04	2.92E-04	0.00E+00	3.00E-03	2.86E-04	7.58E-04	8.69E-05	0.00E+00	1.13E-03	1.98E-03
1:Ins:C:5	2.50E-03	9.14E-04	0.00E+00	3.94E-08	2.59E-08	0.00E+00	2.45E-08	5.10E-05	0.00E+00	3.46E-02	1.14E-07	1.42E-02	4.25E-07	8.87E-07	1.18E-02	3.85E-02
1:Ins:T:0	6.50E-04	4.33E-04	2.50E-05	0.00E+00	3.20E-03	1.00E-08	2.86E-04	5.06E-04	1.23E-07	1.40E-02	6.32E-03	5.48E-03	6.30E-03	1.86E-03	4.08E-03	2.39E-02
1:Ins:T:1	4.03E-05	2.28E-08	1.71E-08	5.09E-08	2.59E-03	3.53E-05	4.39E-07	5.12E-04	8.79E-04	6.69E-04	4.04E-03	2.65E-03	3.57E-03	4.26E-03	7.15E-04	3.32E-03
1:Ins:T:2	0.00E+00	4.73E-05	0.00E+00	0.00E+00	2.57E-08	8.19E-04	8.83E-09	1.63E-04	4.69E-04	1.62E-03	9.64E-04	9.97E-04	6.00E-07	1.51E-03	2.11E-03	5.58E-04
1:Ins:T:3	4.08E-04	0.00E+00	4.58E-04	7.73E-05	4.28E-04	3.11E-05	3.31E-04	0.00E+00	5.82E-05	4.77E-03	4.26E-03	4.55E-09	1.08E-02	1.09E-03	4.10E-03	6.34E-03
1:Ins:T:4	1.83E-07	4.58E-04	5.51E-05	0.00E+00	0.00E+00	2.03E-04	1.19E-03	1.14E-08	3.42E-07	5.31E-08	0.00E+00	3.42E-03	1.55E-06	0.00E+00	1.79E-02	3.85E-02
1:Ins:T:5	3.43E-03	6.48E-08	3.05E-08	7.56E-08	5.88E-03	1.28E-07	2.09E-07	3.55E-07	1.13E-05	1.06E-06	9.02E-07	5.47E-26	9.70E-03	1.14E-06	1.01E-01	6.55E-02
2:Del:R:0	1.84E-04	9.49E-09	0.00E+00	2.23E-04	4.57E-03	4.28E-04	0.00E+00	2.03E-03	5.73E-04	4.34E-04	2.67E-03	2.90E-03	8.21E-03	9.31E-03	1.62E-03	4.30E-03
2:Del:R:1	2.17E-04	1.23E-03	7.38E-04	4.21E-04	8.13E-04	0.00E+00	2.17E-08	3.62E-03	1.69E-03	4.16E-03	7.67E-03	1.39E-02	3.21E-03	5.84E-04	4.85E-04	1.44E-02
2:Del:R:2	9.49E-05	1.56E-04	0.00E+00	2.68E-05	3.94E-04	3.91E-04	0.00E+00	1.31E-04	2.21E-04	4.21E-04	1.69E-04	8.14E-04	8.12E-04	7.17E-04	2.79E-03	3.93E-04
2:Del:R:3	6.59E-08	2.79E-07	2.97E-08	4.24E-08	6.61E-08	8.74E-08	9.13E-05	5.62E-08	4.99E-08	2.27E-04	1.69E-06	1.91E-07	1.82E-07	5.44E-08	8.77E-08	2.81E-07
2:Del:R:4	1.24E-07	1.08E-04	1.56E-07	4.25E-06	1.82E-04	4.00E-08	5.59E-08	1.53E-04	7.35E-05	7.07E-05	1.63E-03	3.65E-04	7.59E-04	3.19E-04	4.03E-04	1.68E-07
2:Del:R:5	1.46E-08	1.44E-04	1.06E-04	7.67E-09	0.00E+00	4.71E-05	4.63E-08	7.82E-05	1.89E-08	2.66E-04	0.00E+00	1.53E-03	9.57E-08	3.65E-04	6.35E-05	1.42E-07
3:Del:R:0	0.00E+00	0.00E+00	2.60E-03	5.38E-04	4.11E-08	9.31E-04	1.01E-03	6.19E-03	2.27E-03	1.22E-02	8.96E-04	4.17E-03	0.00E+00	2.06E-03	3.55E-03	1.40E-46
3:Del:R:1	3.47E-04	0.00E+00	0.00E+00	1.98E-04	1.07E-03	3.99E-30	0.00E+00	1.63E-03	0.00E+00	2.94E-03	2.97E-03	1.21E-03	9.04E-03	1.30E-03	9.47E-03	1.95E-02
3:Del:R:2	1.29E-04	6.17E-04	0.00E+00	4.06E-04	7.86E-04	0.00E+00	2.43E-07	7.48E-04	0.00E+00	3.85E-03	1.04E-03	0.00E+00	2.55E-03	9.75E-04	9.34E-04	0.00E+00
3:Del:R:3	5.92E-08	7.75E-08	4.49E-09	4.09E-08	4.73E-08	1.90E-07	3.28E-08	5.52E-04	2.66E-04	2.46E-08	2.31E-04	0.00E+00	4.08E-04	7.91E-05	3.99E-04	8.32E-08
3:Del:R:4	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
3:Del:R:5	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
4:Del:R:0	1.48E-08	8.63E-08	0.00E+00	1.74E-02	1.51E-07	1.08E-07	4.31E-02	2.49E-03	2.28E-07	1.60E-02	8.18E-03	2.44E-03	6.27E-08	3.76E-29	1.54E-02	7.82E-07
4:Del:R:1	4.26E-04	2.65E-04	1.15E-03	8.86E-08	7.12E-05	1.04E-03	2.57E-04	1.98E-03	5.50E-06	2.42E-04	5.08E-03	2.85E-03	1.26E-02	6.23E-03	1.45E-03	6.01E-03
4:Del:R:2	1.24E-04	1.89E-04	1.40E-46	2.51E-04	2.64E-04	1.12E-08	2.74E-04	3.05E-05	1.28E-04	1.27E-03	0.00E+00	0.00E+00	8.25E-04	0.00E+00	1.03E-04	1.44E-03
4:Del:R:3	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
4:Del:R:4	3.40E-08	9.23E-08	3.08E-08	5.84E-08	3.20E-07	1.00E-07	9.63E-08	5.66E-08	4.92E-08	3.75E-04	6.41E-07	2.12E-07	1.02E-07	6.16E-08	1.53E-04	5.48E-05
4:Del:R:5	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
5:Del:R:0	6.00E-08	4.61E-08	3.56E-08	2.30E-08	1.34E-07	1.01E-07	1.18E-07	4.54E-02	8.22E-02	4.65E-04	6.03E-07	3.88E-02	0.00E+00	1.32E-06	1.95E-02	3.81E-04
5:Del:R:1	1.74E-04	7.19E-04	4.61E-05	1.58E-07	3.18E-04	6.17E-37	1.89E-04	0.00E+00	6.97E-08	1.32E-03	4.92E-04	6.79E-03	3.01E-03	4.86E-07	2.53E-03	1.06E-04
5:Del:R:2	2.89E-08	5.28E-05	1.61E-08	3.79E-05	1.44E-08	1.53E-04	1.47E-04	0.00E+00	3.15E-04	5.93E-04	1.78E-07	2.37E-05	2.56E-04	3.85E-07	4.34E-05	7.91E-04
5:Del:R:3	3.39E-08	4.31E-08	3.83E-08	4.41E-08	6.63E-08	6.19E-08	9.43E-08	2.37E-07	2.79E-04	8.40E-04	1.55E-07	2.31E-07	1.83E-06	2.63E-07	4.11E-04	5.32E-07
5:Del:R:4	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
5:Del:R:5	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
2:Ins:R:0	1.08E-08	1.07E-04	1.62E-04	1.84E-08	2.02E-08	5.05E-08	6.95E-08	1.11E-03	1.56E-03	3.70E-04	9.45E-04	1.38E-03	5.41E-04	0.00E+00	4.90E-05	0.00E+00
2:Ins:R:1	1.99E-04	1.43E-04	2.59E-08	6.73E-08	3.06E-05	0.00E+00	1.10E-07	2.31E-07	1.97E-04	1.22E-03	2.29E-06	0.00E+00	9.71E-04	1.42E-04	7.10E-04	1.86E-03
2:Ins:R:2	0.00E+00	9.37E-05	5.81E-04	3.14E-02	1.95E-04	8.20E-05	3.65E-02	2.39E-07	2.55E-04	6.42E-02	7.06E-04	0.00E+00	8.50E-04	0.00E+00	7.84E-04	2.03E-07
2:Ins:R:3	4.82E-09	5.59E-05	3.56E-04	1.02E-04	2.12E-08	5.79E-08	2.57E-08	4.21E-04	6.67E-04	1.29E-04	1.47E-03	1.06E-03	1.81E-03	1.45E-04	2.44E-04	9.86E-04
2:Ins:R:4	1.49E-06	2.81E-04	1.02E-04	0.00E+00	3.69E-08	0.00E+00	2.27E-08	3.12E-05	4.50E-04	1.41E-03	1.79E-03	1.30E-03	1.76E-03	2.01E-04	2.96E-03	4.20E-03
2:Ins:R:5	2.64E-03	1.22E-03	1.57E-08	1.46E-08	0.00E+00	1.56E-08	3.35E-08	3.26E-04	7.99E-04	4.11E-03	1.04E-07	3.34E-05	3.05E-02	1.61E-04	1.88E-02	4.25E-02
3:Ins:R:0	9.62E-09	2.11E-08	2.57E-05	3.27E-08	5.75E-08	2.17E-04	4.74E-08	5.16E-04	3.29E-04	9.96E-04	0.00E+00	6.25E-04	1.26E-07	2.78E-04	4.04E-04	1.49E-03
3:Ins:R:1	5.76E-09	2.03E-04	0.00E+00	1.42E-08	8.33E-08	3.92E-08	4.22E-04	1.86E-04	1.64E-04	6.01E-04	1.32E-03	8.02E-04	1.47E-03	4.35E-04	6.18E-04	1.75E-03
3:Ins:R:2	1.04E-04	6.16E-05	8.52E-09	4.81E-08	5.94E-08	1.14E-04	1.40E-08	1.23E-08	4.10E-05	2.60E-04	9.98E-05	6.94E-04	3.80E-08	8.99E-09	1.69E-07	3.76E-04
3:Ins:R:3	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
3:Ins:R:4	1.82E-08	3.69E-08	3.79E-05	2.51E-03	0.00E+00	6.52E-08	1.65E-03	2.54E-04	2.27E-04	8.55E-07	4.03E-08	1.19E-07	1.50E-07	0.00E+00	2.86E-04	2.68E-03
3:Ins:R:5	3.01E-04	8.39E-05	8.75E-05	5.26E-05	4.98E-08	3.56E-09	8.85E-07	3.75E-08	7.32E-04	1.96E-03	8.83E-04	1.16E-03	1.14E-03	3.56E-04	2.41E-03	2.04E-04
4:Ins:R:0	1.69E-08	1.17E-08	6.07E-05	5.24E-08	6.07E-08	9.46E-07	1.29E-07	1.86E-04	2.67E-04	4.09E-04	1.42E-04	7.60E-04	0.00E+00	5.17E-07	3.55E-04	1.26E-03
4:Ins:R:1	2.06E-04	2.37E-04	1.16E-04	5.01E-08	0.00E+00	0.00E+00	1.90E-08	7.55E-04	2.47E-04	1.07E-07	2.94E-04	6.41E-03	3.10E-03	6.09E-04	6.47E-03	1.60E-03
4:Ins:R:2	0.00E+00	7.56E-08	1.02E-02	5.45E-08	6.21E-04	3.62E-03	9.53E-09	1.02E-08	4.62E-03	1.40E-46	4.82E-03	3.72E-02	4.80E-06	4.30E-02	1.46E-03	9.84E-03
4:Ins:R:3	3.40E-08	9.60E-05	1.92E-08	4.16E-08	1.19E-07	9.98E-08	8.95E-08	7.82E-08	8.81E-08	1.19E-04	4.08E-07	3.15E-07	8.53E-07	7.47E-08	1.36E-04	5.81E-07
4:Ins:R:4	1.57E-08	1.39E-08	2.92E-08	3.56E-08	6.49E-08	4.00E-08	3.31E-08	5.15E-08	4.52E-08	2.07E-07	1.29E-07	2.15E-07	9.79E-08	6.13E-08	1.95E-07	2.41E-07
4:Ins:R:5	3.41E-05	2.54E-04	5.71E-09	8.77E-09	8.37E-06	1.20E-05	2.19E-08	6.59E-04	5.43E-04	6.62E-04	3.25E-03	1.06E-03	9.34E-04	7.51E-04	1.39E-03	1.61E-03
5:Ins:R:0	5.57E-08	9.03E-08	3.92E-08	7.01E-05	5.81E-07	6.48E-08	8.03E-08	2.47E-07	0.00E+00	3.66E-04	3.32E-04	2.75E-07	5.11E-04	2.05E-04	2.70E-04	2.12E-04
5:Ins:R:1	0.00E+00	1.10E-08	6.42E-09	2.34E-04	3.81E-04	3.12E-04	4.46E-08	2.12E-03	8.36E-04	1.16E-03	1.20E-03	2.74E-03	6.53E-04	7.81E-04	2.62E-03	4.46E-03
5:Ins:R:2	1.96E-08	3.56E-05	2.13E-08	2.91E-08	1.27E-04	7.74E-08	6.61E-08	3.04E-04	3.07E-04	1.33E-07	9.82E-05	2.07E-07	5.38E-08	1.77E-07	3.92E-04	2.45E-07
5:Ins:R:3	9.37E-05	3.25E-08	7.70E-09	2.62E-08	7.20E-08	2.89E-07	1.45E-07	2.72E-08	4.84E-08	6.59E-08	2.62E-05	0.00E+00	3.60E-06	4.11E-04	4.66E-04	1.10E-04
5:Ins:R:4	8.12E-05	3.68E-08	2.53E-08	2.41E-08	5.81E-08	7.44E-08	9.22E-08	6.44E-08	6.35E-08	6.53E-08	8.70E-08	1.11E-07	1.51E-07	5.84E-08	4.60E-04	2.66E-07
5:Ins:R:5	3.45E-08	3.42E-08	2.22E-08	5.76E-08	6.66E-08	8.84E-08	9.15E-08	7.90E-05	3.08E-04	1.11E-07	2.25E-04	1.04E-03	1.82E-07	3.19E-06	1.22E-07	4.10E-04
2:Del:M:1	0.00E+00	4.10E-05	2.18E-08	2.52E-04	1.04E-03	0.00E+00	0.00E+00	1.45E-03	2.09E-03	4.02E-04	2.95E-03	6.34E-04	1.33E-03	7.51E-04	1.15E-03	1.59E-03
3:Del:M:1	5.10E-05	0.00E+00	2.81E-04	1.64E-04	2.10E-07	7.94E-08	3.88E-04	3.13E-03	4.83E-03	3.16E-03	6.06E-03	6.15E-03	3.27E-03	0.00E+00	1.27E-03	1.29E-03
3:Del:M:2	2.53E-04	4.63E-04	3.87E-04	7.88E-09	0.00E+00	2.01E-04	0.00E+00	3.50E-03	4.30E-03	1.53E-02	2.70E-03	1.58E-03	1.93E-03	2.10E-03	1.15E-03	7.35E-03
4:Del:M:1	6.31E-06	3.99E-09	2.01E-03	7.72E-08	0.00E+00	8.73E-04	1.95E-07	3.05E-03	7.30E-04	9.26E-04	1.72E-04	3.93E-03	4.97E-04	3.04E-03	1.62E-03	2.52E-03
4:Del:M:2	1.07E-04	1.51E-04	4.47E-04	0.00E+00	2.30E-04	7.78E-08	2.81E-04	3.30E-08	2.74E-04	4.13E-04	6.74E-03	7.83E-03	7.68E-04	4.35E-07	0.00E+00	5.97E-03
4:Del:M:3	1.60E-04	1.82E-08	4.68E-04	1.60E-07	7.49E-04	2.88E-04	0.00E+00	9.88E-04	4.75E-04	2.12E-03	5.40E-03	3.01E-03	0.00E+00	2.84E-03	1.21E-03	4.33E-03
5:Del:M:1	3.40E-08	7.39E-08	1.94E-03	4.88E-04	6.73E-08	1.40E-46	1.98E-09	4.11E-02	3.20E-02	2.17E-03	2.57E-03	4.93E-02	3.62E-03	5.37E-02	4.92E-02	6.68E-03
