MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.92E-03	5.99E-04	1.57E-03	0.00E+00	8.83E-04	2.90E-03
1:Del:C:1	1.06E-03	5.95E-04	8.96E-04	1.11E-03	6.19E-04	0.00E+00
1:Del:C:2	2.62E-04	1.41E-04	3.60E-04	2.22E-04	0.00E+00	8.40E-05
1:Del:C:3	3.14E-04	3.15E-04	4.52E-04	4.60E-04	3.98E-04	4.43E-04
1:Del:C:4	4.01E-04	2.60E-04	2.66E-04	4.64E-04	2.76E-04	2.59E-05
1:Del:C:5	4.13E-04	3.48E-04	4.57E-04	4.71E-04	1.36E-03	4.95E-04
1:Del:T:0	1.59E-03	6.74E-05	1.17E-03	7.19E-04	6.00E-04	1.58E-03
1:Del:T:1	1.50E-03	1.74E-04	6.50E-04	1.54E-04	3.39E-04	6.63E-04
1:Del:T:2	1.32E-03	6.90E-04	8.54E-04	9.54E-04	2.75E-04	1.43E-03
1:Del:T:3	1.46E-03	8.63E-04	9.69E-04	1.17E-03	6.30E-04	7.18E-04
1:Del:T:4	1.24E-03	4.27E-04	0.00E+00	1.59E-03	4.33E-04	1.27E-03
1:Del:T:5	5.75E-05	8.20E-33	8.10E-04	2.50E-03	1.41E-07	1.07E-02
1:Ins:C:0	1.59E-09	7.55E-07	2.10E-04	3.14E-08	5.01E-05	8.89E-05
1:Ins:C:1	1.34E-08	9.14E-05	1.36E-04	7.67E-05	0.00E+00	1.25E-07
1:Ins:C:2	2.32E-08	1.64E-05	1.56E-04	4.44E-05	2.07E-04	0.00E+00
1:Ins:C:3	1.19E-07	2.53E-04	1.79E-04	6.66E-04	2.45E-04	3.35E-03
1:Ins:C:4	1.47E-04	6.74E-04	3.17E-04	8.22E-07	2.11E-08	7.58E-03
1:Ins:C:5	1.68E-04	5.05E-04	4.04E-04	3.58E-04	0.00E+00	0.00E+00
1:Ins:T:0	5.77E-04	4.19E-04	8.12E-04	3.55E-04	3.71E-04	2.88E-04
1:Ins:T:1	3.13E-04	2.24E-04	5.19E-04	2.10E-04	0.00E+00	3.16E-05
1:Ins:T:2	1.99E-04	4.74E-05	2.81E-04	1.40E-04	7.61E-06	4.00E-04
1:Ins:T:3	1.07E-04	3.08E-04	5.19E-04	2.39E-04	2.08E-04	1.46E-04
1:Ins:T:4	2.54E-04	2.79E-04	1.69E-04	3.45E-04	0.00E+00	1.54E-04
1:Ins:T:5	6.32E-04	2.50E-03	4.85E-05	7.41E-08	1.30E-07	1.73E-03
2:Del:R:0	4.48E-04	4.25E-04	6.00E-04	0.00E+00	8.17E-04	5.02E-05
2:Del:R:1	2.67E-04	2.96E-04	7.64E-04	4.37E-04	3.85E-04	0.00E+00
2:Del:R:2	1.87E-04	4.02E-05	1.51E-04	4.28E-04	1.80E-05	1.34E-04
2:Del:R:3	1.93E-09	1.74E-04	4.10E-06	1.68E-04	2.13E-04	1.26E-04
2:Del:R:4	1.18E-07	4.43E-09	5.99E-05	1.75E-04	8.96E-05	0.00E+00
2:Del:R:5	4.50E-05	1.07E-09	1.81E-08	1.01E-04	9.87E-05	1.18E-08
3:Del:R:0	2.67E-04	1.52E-04	4.41E-04	4.79E-04	3.15E-04	3.33E-04
3:Del:R:1	6.31E-04	6.93E-04	7.52E-04	9.55E-04	2.78E-03	4.87E-04
3:Del:R:2	1.95E-04	1.73E-04	2.76E-04	2.24E-04	2.69E-04	2.36E-04
3:Del:R:3	5.81E-05	0.00E+00	2.14E-05	1.59E-04	5.28E-09	0.00E+00
3:Del:R:4	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
3:Del:R:5	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
4:Del:R:0	2.00E-04	8.64E-05	3.71E-04	9.27E-05	1.72E-04	1.25E-04
4:Del:R:1	2.50E-04	3.25E-04	1.21E-04	4.20E-04	4.41E-04	8.43E-05
4:Del:R:2	4.78E-05	9.70E-05	1.10E-04	1.00E-04	6.99E-05	9.20E-05
4:Del:R:3	5.24E-05	5.06E-08	2.84E-08	8.11E-08	1.37E-07	4.50E-08
4:Del:R:4	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
4:Del:R:5	4.88E-08	8.82E-08	1.83E-09	6.71E-08	3.67E-03	1.59E-07
5:Del:R:0	1.45E-04	2.66E-07	2.38E-03	5.78E-08	4.38E-04	5.87E-05
5:Del:R:1	1.04E-04	4.94E-05	2.83E-04	2.13E-04	3.40E-04	0.00E+00
5:Del:R:2	1.10E-04	0.00E+00	1.41E-04	9.11E-05	7.95E-05	7.60E-05
5:Del:R:3	4.83E-05	5.33E-05	6.18E-09	6.26E-05	4.00E-04	6.33E-06
5:Del:R:4	6.38E-05	1.05E-10	2.44E-07	4.87E-08	1.03E-08	3.45E-04
5:Del:R:5	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
2:Ins:R:0	1.75E-04	4.91E-04	1.87E-04	0.00E+00	3.40E-04	7.08E-04
2:Ins:R:1	3.00E-04	9.27E-05	2.50E-04	2.40E-04	0.00E+00	0.00E+00
2:Ins:R:2	0.00E+00	2.43E-04	3.00E-04	6.93E-04	3.70E-04	1.33E-03
2:Ins:R:3	5.33E-05	3.49E-05	1.35E-04	1.37E-08	5.66E-05	3.90E-08
2:Ins:R:4	4.77E-09	2.48E-04	1.83E-04	3.04E-04	6.27E-05	2.29E-04
2:Ins:R:5	1.24E-04	7.43E-04	5.87E-04	5.26E-04	1.52E-04	6.34E-04
3:Ins:R:0	2.13E-08	4.35E-05	6.77E-05	7.42E-09	7.84E-05	3.62E-08
3:Ins:R:1	1.51E-04	1.94E-04	2.66E-04	2.23E-04	1.48E-04	1.05E-04
3:Ins:R:2	5.57E-09	1.66E-08	6.20E-05	9.84E-05	6.65E-08	2.29E-07
3:Ins:R:3	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
3:Ins:R:4	5.89E-05	2.28E-05	8.46E-05	1.26E-04	1.13E-04	3.83E-09
3:Ins:R:5	2.44E-05	3.09E-04	8.20E-05	3.29E-04	0.00E+00	1.12E-04
4:Ins:R:0	1.53E-04	1.40E-46	1.15E-04	4.82E-05	2.94E-05	7.75E-09
4:Ins:R:1	9.30E-05	1.44E-04	1.72E-04	3.24E-04	2.54E-04	1.37E-04
4:Ins:R:2	2.66E-08	1.39E-07	3.12E-08	8.26E-05	5.57E-08	5.21E-08
4:Ins:R:3	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
4:Ins:R:4	7.48E-05	1.07E-04	9.85E-05	1.04E-08	1.21E-08	1.61E-04
4:Ins:R:5	0.00E+00	8.89E-05	2.47E-04	2.17E-04	2.60E-04	1.78E-04
5:Ins:R:0	4.86E-09	9.67E-05	8.88E-05	2.99E-08	8.90E-08	6.07E-09
5:Ins:R:1	1.22E-04	7.56E-05	6.55E-04	2.63E-04	1.70E-04	2.39E-04
5:Ins:R:2	2.86E-08	4.53E-08	2.62E-08	7.04E-08	4.76E-05	4.92E-05
5:Ins:R:3	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
5:Ins:R:4	2.31E-09	3.78E-09	3.24E-09	3.89E-09	3.53E-09	5.36E-09
5:Ins:R:5	2.67E-05	6.59E-05	1.03E-04	2.99E-06	2.54E-05	4.34E-04
2:Del:M:1	2.59E-04	1.68E-04	3.13E-04	0.00E+00	2.50E-04	0.00E+00
3:Del:M:1	2.19E-04	2.47E-04	6.05E-04	7.92E-05	1.83E-04	2.39E-08
3:Del:M:2	2.68E-04	5.82E-04	2.81E-04	3.94E-04	3.29E-04	2.29E-05
4:Del:M:1	1.90E-04	3.16E-05	7.25E-04	6.85E-05	2.44E-04	6.98E-09
4:Del:M:2	2.64E-04	1.48E-04	1.76E-04	1.53E-04	0.00E+00	1.84E-04
4:Del:M:3	1.68E-04	1.83E-04	4.09E-04	7.32E-09	1.74E-04	0.00E+00
5:Del:M:1	3.12E-04	1.01E-03	1.69E-03	2.34E-08	1.32E-03	1.46E-08
5:Del:M:2	0.00E+00	7.27E-04	2.04E-03	8.66E-04	4.24E-04	3.28E-04
5:Del:M:3	1.04E-04	4.16E-04	8.25E-04	1.80E-04	4.04E-04	6.75E-05
5:Del:M:4	9.95E-06	3.07E-04	5.03E-04	1.63E-08	2.96E-04	2.71E-08
5:Del:M:5	6.14E-05	2.62E-04	4.73E-04	4.97E-04	6.98E-05	0.00E+00
