MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	1.77E-03	1.19E-03	9.73E-08	2.63E-02	5.48E-04	4.64E-04	9.60E-03	2.79E-02	2.94E-02	4.36E-02	4.15E-02	2.34E-46	2.29E-04	4.89E-02
1:Del:C:1	5.99E-04	0.00E+00	3.30E-07	1.90E-02	7.08E-08	6.05E-03	3.94E-03	1.80E-04	2.14E-02	2.16E-02	1.62E-02	1.34E-02	1.73E-03	2.16E-02
1:Del:C:2	1.40E-46	2.31E-04	0.00E+00	9.14E-04	2.82E-04	1.48E-03	6.36E-04	1.34E-03	1.69E-03	4.97E-04	1.04E-03	6.64E-04	1.16E-03	1.56E-03
1:Del:C:3	5.05E-04	6.63E-04	1.63E-08	2.80E-03	4.01E-04	3.55E-03	0.00E+00	1.09E-03	3.02E-03	0.00E+00	7.14E-03	1.23E-02	1.99E-03	1.39E-02
1:Del:C:4	2.24E-04	8.71E-04	4.76E-04	2.69E-03	4.90E-04	1.23E-03	3.07E-04	6.96E-08	3.21E-03	2.19E-02	7.78E-03	7.31E-03	2.62E-03	6.02E-03
1:Del:C:5	0.00E+00	2.13E-03	7.29E-04	0.00E+00	2.78E-04	2.29E-04	1.63E-04	2.82E-07	9.13E-04	6.90E-04	3.49E-03	1.36E-02	3.91E-03	1.30E-02
1:Del:T:0	4.77E-04	2.36E-07	7.95E-08	1.52E-02	0.00E+00	1.34E-02	8.41E-03	4.53E-02	1.06E-02	2.43E-02	2.81E-02	5.09E-02	2.64E-03	1.97E-02
1:Del:T:1	4.63E-05	0.00E+00	3.93E-07	4.68E-03	4.48E-08	2.55E-03	1.41E-03	8.37E-08	1.12E-02	2.19E-02	1.50E-02	2.39E-02	1.28E-03	7.80E-03
1:Del:T:2	8.22E-04	2.12E-04	6.56E-09	1.27E-02	5.18E-08	3.37E-03	1.81E-03	1.89E-08	2.85E-02	2.89E-02	1.42E-02	5.35E-03	2.90E-03	8.29E-03
1:Del:T:3	2.24E-03	2.18E-03	5.64E-08	1.02E-02	6.47E-04	1.40E-46	0.00E+00	1.10E-03	4.34E-02	9.16E-03	5.28E-03	9.19E-03	1.82E-03	9.20E-03
1:Del:T:4	1.42E-05	6.49E-03	1.48E-04	1.27E-02	1.80E-07	3.93E-03	0.00E+00	1.40E-46	2.22E-02	1.96E-02	3.15E-03	4.54E-02	3.35E-03	2.68E-02
1:Del:T:5	3.68E-07	1.10E-02	5.87E-08	1.05E-06	1.44E-03	5.76E-03	6.81E-04	2.70E-03	4.46E-03	1.37E-02	8.58E-03	5.78E-03	4.11E-03	7.71E-02
1:Ins:C:0	4.58E-08	1.11E-08	3.52E-04	1.48E-08	1.84E-07	8.58E-04	4.52E-04	5.04E-08	0.00E+00	2.61E-04	1.96E-03	1.70E-07	6.30E-04	7.51E-04
1:Ins:C:1	4.24E-04	2.70E-08	0.00E+00	4.91E-04	2.84E-02	2.73E-03	3.15E-03	6.46E-02	8.31E-03	6.01E-04	7.49E-04	3.66E-03	5.59E-03	3.91E-03
1:Ins:C:2	2.70E-08	1.31E-04	1.48E-08	0.00E+00	3.76E-05	1.19E-03	1.14E-03	3.74E-04	5.39E-05	1.03E-07	3.38E-04	5.96E-04	1.16E-04	8.50E-08
1:Ins:C:3	1.48E-04	2.86E-04	0.00E+00	0.00E+00	4.42E-03	1.18E-03	0.00E+00	9.80E-03	7.47E-04	0.00E+00	1.58E-03	1.40E-46	1.36E-03	7.16E-04
1:Ins:C:4	0.00E+00	5.79E-04	2.56E-04	2.34E-04	0.00E+00	5.92E-04	7.78E-04	3.07E-04	3.94E-04	1.08E-03	3.51E-03	7.21E-03	2.32E-03	9.02E-04
1:Ins:C:5	2.06E-03	8.91E-04	1.23E-04	0.00E+00	0.00E+00	3.03E-03	5.59E-04	0.00E+00	1.40E-46	7.03E-04	9.59E-03	9.52E-03	1.45E-02	4.68E-03
1:Ins:T:0	4.00E-04	6.62E-04	1.82E-07	1.63E-03	2.80E-46	2.10E-03	2.64E-08	2.98E-04	3.75E-03	5.36E-03	3.30E-03	8.90E-03	2.08E-03	3.45E-03
1:Ins:T:1	2.28E-04	1.24E-08	3.29E-04	1.57E-03	7.77E-08	3.11E-03	4.92E-09	5.15E-08	2.94E-03	7.13E-04	7.88E-03	7.64E-03	7.50E-04	2.72E-03
1:Ins:T:2	1.59E-04	2.36E-04	1.32E-08	1.26E-03	0.00E+00	4.54E-04	0.00E+00	9.51E-08	1.85E-03	8.99E-04	1.12E-03	2.08E-03	7.17E-08	2.41E-03
1:Ins:T:3	5.21E-04	3.74E-04	1.40E-08	0.00E+00	1.37E-04	1.77E-03	5.09E-06	3.72E-04	7.80E-04	0.00E+00	1.32E-03	1.71E-03	1.68E-03	1.06E-03
1:Ins:T:4	1.55E-03	2.89E-04	1.83E-04	8.83E-08	7.80E-04	4.40E-04	3.04E-04	3.06E-02	1.51E-10	1.89E-04	2.11E-02	4.97E-02	1.09E-02	1.82E-02
1:Ins:T:5	1.03E-02	8.02E-08	7.74E-08	1.67E-06	1.72E-07	1.35E-03	4.84E-04	4.46E-02	1.03E-45	1.02E-06	3.07E-03	1.57E-06	7.45E-02	3.61E-02
