Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V26	1.88E+00	2.95E+00	3.57E+00	1.71E+00	2.39E+00	0.00E+00	3.17E+00
V27	1.65E+00	9.17E-01	2.02E+01	4.27E-01	3.71E+00	6.18E-01	1.89E+01
V28	2.67E-01	1.01E+00	4.02E+00	8.46E-01	2.24E-01	1.56E+00	3.43E+00
V29	1.48E+00	6.36E-01	1.23E+01	2.12E+00	6.23E-01	1.03E+00	1.16E+01
V30	1.79E+00	2.84E+00	2.35E+00	2.38E+00	0.00E+00	1.53E+00	2.38E+00
V31	1.49E+00	1.87E+00	8.84E+00	2.07E+00	1.82E+00	1.03E+00	9.59E+00
V32	2.19E+00	1.29E+00	1.39E+01	3.30E+00	1.94E+00	2.53E+00	1.24E+01
V33	3.86E+00	1.34E+00	9.52E+00	1.88E+00	1.57E+00	3.96E-01	9.85E+00
V34	7.18E-01	1.64E+00	4.05E+00	3.46E+00	2.24E+00	2.25E+00	4.29E+00
V35	9.36E-01	2.73E+00	2.32E+01	4.96E+01	1.11E+00	9.33E-01	4.22E+01
V36	6.63E-01	5.16E-01	8.69E-01	2.00E+00	1.04E+00	1.74E+00	1.06E+00
V37	5.04E-01	3.38E+00	7.40E+00	1.75E+00	4.65E+00	2.77E+00	7.68E+00
V38	1.08E+00	2.57E+00	3.35E+00	1.76E+00	9.78E-01	2.43E+00	3.46E+00
V39	4.33E-01	2.97E+00	2.71E+00	1.06E+01	7.18E+00	4.19E+00	8.65E+00
V40	2.19E+00	2.29E+00	4.84E+00	2.90E+00	1.21E+00	1.36E+00	4.05E+00
V41	1.31E+00	1.36E+00	8.49E-01	2.64E+00	4.00E+00	4.27E+00	3.91E+00
V42	3.67E-01	1.61E+00	3.65E+00	8.88E+00	3.07E-01	1.82E+00	9.11E+00
V43	2.92E+00	2.03E+00	8.46E-01	9.92E+00	2.18E+00	1.77E+00	1.01E+01
V44	3.19E+00	2.42E+00	1.46E+00	4.12E+00	2.72E+00	4.42E-01	4.97E+00
V45	1.07E+00	1.48E+00	1.88E+00	3.58E+00	1.36E+01	3.49E+00	1.04E+01
V46	2.14E+00	2.60E-01	9.32E-01	3.34E+00	1.93E+00	4.52E-01	2.17E+00
V47	7.49E-01	1.05E+00	3.79E+00	9.43E+00	2.72E+00	1.55E+00	8.88E+00
V48	1.55E+00	1.41E+00	6.29E+00	4.91E+00	0.00E+00	2.56E+00	8.79E+00
V49	1.01E+00	0.00E+00	1.20E+00	0.00E+00	2.21E-01	6.11E-01	1.65E+00
V50	7.67E-01	1.75E+00	4.86E+00	6.87E+00	6.29E-01	3.39E+00	9.21E+00
V51	1.65E+00	1.51E+00	1.79E+00	2.71E+00	1.82E+00	0.00E+00	2.12E+00
V52	1.15E+00	1.22E+00	4.64E+00	5.13E+00	4.58E+00	1.69E+00	5.12E+00
V53	1.80E+00	8.97E-01	4.42E-01	7.70E+00	1.73E+00	2.92E+00	6.52E+00
V54	1.15E+00	1.03E+00	8.06E-01	6.34E+00	1.86E+00	1.13E+00	6.86E+00
V55	2.82E+00	1.59E+00	1.89E+01	3.82E+00	2.43E+00	1.78E+00	2.04E+01
V56	1.86E+00	4.18E+00	6.94E+00	9.55E+00	1.54E+01	8.47E-01	1.48E+01
V57	9.55E-01	1.77E+00	5.08E+00	2.99E+00	1.53E+01	1.52E+00	1.21E+01
V58	8.57E-01	2.11E-01	7.74E+00	6.28E+00	2.00E+00	1.26E+00	9.27E+00
V59	4.20E+00	2.59E+00	6.90E-01	3.12E+00	1.48E+00	1.59E+00	1.91E+00
V60	2.70E+00	2.61E+00	2.50E+00	3.50E+00	0.00E+00	9.89E-01	4.97E+00
V61	1.70E+00	2.31E+00	6.99E+00	3.65E+00	3.35E-01	5.58E-01	6.26E+00
V62	1.00E+00	2.03E+00	6.81E+00	1.46E+00	4.73E+00	3.14E-01	7.28E+00
V63	1.72E+00	1.65E+00	0.00E+00	4.29E+00	1.53E-01	0.00E+00	3.34E+00
V64	1.22E+00	1.70E+00	1.35E+00	1.68E+01	1.80E+00	1.82E+00	1.75E+01
V65	3.27E+00	1.17E+00	4.20E+00	5.58E-01	2.46E+00	1.05E+00	1.96E+00
V66	2.22E+00	5.37E-01	1.07E+00	1.55E+01	3.65E+00	7.27E-01	1.38E+01
V67	6.37E-01	1.19E+00	2.13E-01	4.48E-01	6.37E-01	7.92E-01	2.00E-01
V68	6.71E-01	7.75E-01	0.00E+00	4.99E-01	6.33E-01	0.00E+00	5.04E-01
V69	1.02E+00	4.96E-01	2.13E+00	9.98E-01	9.52E-01	9.80E-01	2.81E+00
V70	4.23E-01	2.14E+00	2.11E-01	0.00E+00	7.17E+00	1.89E+00	6.77E+00
V71	4.76E-01	0.00E+00	0.00E+00	3.14E+00	0.00E+00	2.82E+00	8.00E-01
V72	1.40E+00	6.53E-01	2.25E+00	4.91E+00	8.92E-01	2.98E-01	5.59E+00
V73	0.00E+00	1.07E+00	1.15E+00	1.41E+00	3.78E+00	2.64E+00	3.50E+00
V74	1.81E+00	1.43E+00	4.32E+00	4.36E+00	1.03E+00	3.72E+00	3.37E+00
V75	8.14E-01	2.13E-01	1.32E+00	2.02E+00	9.66E-01	1.00E+00	1.96E+00
V76	3.28E+00	4.04E+00	0.00E+00	1.76E+00	1.35E+01	1.81E+00	1.24E+01
V77	9.04E-01	1.14E+00	0.00E+00	2.65E+00	7.31E-01	1.45E+00	2.48E+00
V78	8.16E-01	2.15E+00	3.20E+00	1.74E+01	0.00E+00	4.09E+00	1.98E+01
V79	1.75E+00	7.61E-01	3.21E+00	3.68E+00	0.00E+00	2.68E+00	3.30E+00
V80	1.35E+00	1.37E+00	0.00E+00	1.31E+00	3.76E+00	7.75E-01	3.85E+00
V81	2.12E+00	0.00E+00	3.62E+00	3.69E+00	7.06E-01	0.00E+00	4.13E+00
V82	2.66E+00	2.92E+00	3.27E-01	0.00E+00	5.96E-01	0.00E+00	0.00E+00
V83	8.27E-01	1.21E+00	0.00E+00	4.00E-01	1.22E+00	1.14E+00	7.18E-01
V84	1.19E+00	1.69E+00	5.40E+00	3.52E+00	6.36E-01	2.92E+00	4.38E+00
V85	0.00E+00	3.14E-01	3.07E+00	6.63E-01	1.76E+00	1.76E+00	2.62E+00
V86	3.16E+00	3.92E+00	1.00E-01	1.13E+00	1.10E+00	2.83E+00	4.58E-01
V87	1.90E+00	1.61E+00	0.00E+00	7.38E+00	0.00E+00	5.67E-01	7.33E+00
V88	1.86E+00	2.32E+00	1.32E+01	4.20E+00	8.19E-01	2.76E+00	1.49E+01
V89	2.96E+00	8.95E-01	4.14E+00	7.81E+00	1.55E+00	3.59E-01	1.01E+01
V90	1.72E+00	4.47E-01	7.16E-01	9.34E+00	4.87E+00	5.59E-01	8.38E+00
V91	2.61E+00	1.97E+00	8.16E-01	5.49E+00	1.05E+00	1.07E+00	5.14E+00
V92	6.11E-01	7.00E-01	5.11E+00	2.46E+00	1.26E+00	1.35E+00	3.88E+00
V93	0.00E+00	1.34E+00	1.77E+00	0.00E+00	6.51E-01	1.79E+00	2.71E+00
V94	1.06E+00	1.24E+00	1.18E+00	3.59E-01	6.40E-01	5.62E-01	6.37E-01
V95	9.43E-01	7.15E-01	0.00E+00	1.64E+00	3.58E+00	1.93E+00	3.65E+00
V96	2.42E+00	1.44E+00	7.75E-01	7.85E+00	1.56E+00	1.57E+00	7.55E+00
V97	1.51E+00	1.67E-01	1.05E+00	9.32E-01	1.25E+00	3.27E-01	1.28E+00
V98	9.68E-01	1.17E+00	4.39E+00	2.03E+00	3.14E-01	7.06E-01	2.71E+00
V99	9.20E-01	2.14E+00	5.47E-01	8.00E-01	0.00E+00	2.66E+00	1.04E+00
V100	8.79E-01	1.58E+00	6.09E+00	4.39E+00	6.18E-01	4.52E-01	5.34E+00
