MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.00E+00	1.48E-03	8.14E-06	3.16E-02	5.48E-02	8.27E-40	1.70E-02	1.46E-02	8.75E-03	2.71E-02
1:Del:C:1	1.34E-03	0.00E+00	4.79E-04	1.28E-03	1.58E-02	5.30E-03	6.24E-03	1.69E-02	7.73E-03	5.00E-03
1:Del:C:2	1.07E-07	3.85E-04	4.60E-04	2.40E-02	4.83E-08	6.24E-04	2.25E-03	7.44E-08	3.88E-03	1.12E-02
1:Del:C:3	4.60E-04	2.73E-04	2.86E-04	1.98E-04	1.70E-03	8.91E-04	1.04E-03	4.36E-03	4.60E-03	3.44E-03
1:Del:C:4	1.55E-03	1.49E-03	8.36E-04	4.73E-02	1.38E-03	7.18E-04	1.06E-01	3.13E-03	8.95E-02	1.22E-02
1:Del:C:5	6.84E-04	1.10E-03	3.00E-04	6.60E-08	8.36E-05	4.39E-04	0.00E+00	2.24E-03	5.43E-03	4.70E-03
1:Del:T:0	1.00E-04	2.77E-08	7.52E-04	9.65E-04	8.23E-03	3.71E-03	7.94E-03	3.97E-02	7.42E-03	1.49E-02
1:Del:T:1	7.36E-04	4.93E-04	1.87E-04	3.60E-04	5.43E-03	1.47E-03	4.08E-03	1.04E-02	2.96E-03	3.71E-03
1:Del:T:2	4.35E-04	1.01E-03	2.66E-04	7.70E-04	1.29E-02	8.49E-04	1.24E-03	2.24E-02	2.90E-03	1.63E-02
1:Del:T:3	1.34E-03	1.97E-03	1.19E-03	0.00E+00	1.69E-02	9.37E-04	2.27E-04	2.57E-02	3.09E-03	1.69E-02
1:Del:T:4	2.04E-03	7.02E-03	7.54E-04	2.29E-05	1.08E-02	1.47E-04	5.35E-04	2.90E-02	9.14E-02	2.34E-03
1:Del:T:5	6.05E-08	6.67E-03	1.09E-06	8.24E-08	1.35E-07	8.99E-07	1.14E-06	6.12E-03	6.45E-02	2.16E-03
1:Ins:C:0	2.20E-08	3.93E-07	4.16E-06	5.26E-09	4.69E-08	6.93E-04	7.89E-04	4.70E-04	1.15E-03	7.20E-04
1:Ins:C:1	6.09E-08	2.96E-07	2.15E-08	1.75E-04	3.05E-08	1.32E-04	5.05E-04	1.65E-04	5.02E-04	2.25E-04
1:Ins:C:2	4.70E-08	2.76E-05	3.72E-08	6.36E-06	5.26E-09	2.31E-04	6.55E-04	5.69E-04	3.96E-04	3.09E-07
1:Ins:C:3	1.90E-04	3.40E-08	2.74E-08	2.31E-08	5.25E-08	7.86E-09	1.77E-08	8.87E-08	7.15E-04	1.12E-04
1:Ins:C:4	4.51E-04	2.56E-04	2.55E-04	7.46E-09	0.00E+00	2.06E-04	1.17E-08	2.14E-04	9.04E-04	1.13E-03
1:Ins:C:5	2.58E-03	1.13E-03	7.75E-09	3.58E-08	3.26E-04	1.76E-04	1.16E-03	0.00E+00	7.16E-03	2.19E-02
1:Ins:T:0	4.47E-04	8.15E-04	3.60E-05	4.84E-04	1.83E-03	1.11E-03	3.17E-03	2.65E-03	2.37E-03	2.11E-03
1:Ins:T:1	3.08E-04	3.14E-04	4.87E-04	0.00E+00	1.35E-03	8.73E-04	1.01E-03	1.09E-03	1.49E-04	1.78E-03
1:Ins:T:2	1.16E-04	3.23E-04	3.08E-45	7.72E-04	7.39E-04	4.92E-04	6.93E-04	0.00E+00	1.88E-03	1.25E-03
1:Ins:T:3	8.47E-04	0.00E+00	2.59E-04	1.52E-04	5.97E-04	3.20E-04	9.44E-04	3.61E-03	1.64E-03	1.49E-03
1:Ins:T:4	1.96E-03	7.27E-04	7.27E-04	1.19E-07	2.27E-04	0.00E+00	0.00E+00	1.62E-03	7.51E-03	1.66E-02
1:Ins:T:5	7.46E-03	4.44E-08	2.60E-07	6.09E-08	3.24E-07	1.45E-03	7.36E-03	1.19E-02	6.82E-02	9.20E-02
2:Del:R:0	1.65E-04	4.28E-04	5.82E-04	1.05E-04	2.23E-03	9.58E-04	2.85E-03	3.25E-03	2.88E-04	2.51E-03
2:Del:R:1	2.40E-04	4.69E-04	2.49E-04	4.05E-04	1.22E-03	2.25E-03	1.79E-03	3.86E-03	1.21E-03	4.64E-03
2:Del:R:2	1.15E-07	1.80E-04	1.52E-04	3.26E-05	4.26E-04	1.48E-04	3.47E-04	8.11E-04	6.99E-04	0.00E+00
2:Del:R:3	1.78E-04	1.57E-04	4.22E-09	1.35E-04	8.63E-05	0.00E+00	9.93E-05	3.00E-04	8.98E-04	3.41E-04
2:Del:R:4	1.61E-08	2.19E-04	0.00E+00	1.01E-08	5.64E-05	1.33E-04	6.84E-05	2.75E-04	6.53E-04	2.27E-08
2:Del:R:5	3.08E-04	0.00E+00	1.64E-04	1.91E-03	3.57E-08	5.08E-04	5.10E-03	6.96E-04	5.45E-03	2.50E-04
3:Del:R:0	2.17E-04	0.00E+00	1.22E-06	2.21E-05	2.84E-04	1.43E-03	5.08E-03	5.87E-03	3.64E-03	3.38E-03
3:Del:R:1	4.60E-04	5.95E-04	4.24E-04	2.49E-08	1.42E-03	8.37E-04	1.62E-04	3.19E-03	8.90E-04	9.53E-04
3:Del:R:2	9.70E-05	2.96E-04	2.26E-04	5.54E-09	2.06E-04	0.00E+00	6.98E-04	0.00E+00	3.75E-03	2.00E-04
3:Del:R:3	1.90E-08	8.51E-05	2.02E-08	5.20E-08	5.79E-04	1.50E-04	1.39E-08	2.27E-04	3.59E-04	1.60E-04
3:Del:R:4	1.54E-08	7.40E-09	3.48E-08	2.86E-08	5.97E-08	3.55E-08	6.48E-08	9.49E-08	6.42E-08	9.03E-08
3:Del:R:5	6.43E-05	5.97E-08	3.87E-08	3.93E-08	5.25E-08	4.01E-07	1.05E-07	1.26E-07	1.66E-04	1.60E-04
4:Del:R:0	4.84E-05	1.15E-08	2.13E-04	2.15E-04	2.64E-04	8.95E-04	3.42E-03	3.35E-04	4.62E-03	1.14E-03
4:Del:R:1	2.12E-04	3.68E-04	5.04E-06	6.50E-04	2.95E-04	2.68E-04	1.17E-03	2.94E-03	2.90E-04	1.88E-03
4:Del:R:2	1.67E-04	4.34E-08	3.56E-05	3.45E-08	2.43E-04	3.95E-08	2.18E-08	2.27E-04	6.38E-04	1.18E-04
4:Del:R:3	3.50E-08	4.76E-08	1.50E-07	5.05E-08	6.03E-08	4.32E-05	1.57E-04	9.35E-08	1.07E-04	7.23E-05
4:Del:R:4	2.35E-08	2.85E-07	8.94E-03	2.79E-08	2.49E-08	1.79E-08	8.31E-08	2.10E-07	4.36E-04	3.85E-02
4:Del:R:5	1.54E-08	7.40E-09	3.48E-08	2.86E-08	5.97E-08	3.55E-08	6.48E-08	9.49E-08	6.42E-08	9.03E-08
5:Del:R:0	1.94E-08	2.94E-04	5.55E-08	9.38E-08	7.33E-08	4.19E-02	1.35E-02	2.76E-03	1.67E-03	4.90E-03
5:Del:R:1	4.76E-05	4.69E-04	1.51E-04	3.59E-09	0.00E+00	2.12E-04	2.45E-04	5.55E-04	1.49E-03	1.28E-03
5:Del:R:2	1.53E-04	4.93E-08	1.93E-09	1.54E-04	7.75E-09	6.12E-08	2.47E-05	1.03E-08	2.60E-04	3.38E-04
5:Del:R:3	1.00E-07	2.73E-04	1.05E-02	3.05E-08	6.48E-04	3.72E-08	9.41E-08	4.31E-04	4.37E-07	1.06E-01
5:Del:R:4	2.92E-08	4.60E-08	3.73E-08	6.05E-08	4.31E-08	7.36E-05	1.93E-04	1.24E-07	1.80E-07	8.46E-08
