MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	2.16E-03	2.43E-03	7.04E-04	7.64E-04	1.64E-03
1:Del:C:1	2.50E-03	1.68E-03	3.64E-04	4.75E-04	4.13E-04
1:Del:C:2	6.60E-04	1.80E-04	3.08E-04	1.28E-05	2.53E-04
1:Del:C:3	3.55E-04	5.86E-04	2.62E-04	4.08E-04	2.09E-04
1:Del:C:4	3.60E-04	2.44E-04	9.46E-05	4.34E-04	6.88E-05
1:Del:C:5	4.68E-04	7.96E-05	7.52E-05	1.52E-03	8.52E-20
1:Del:T:0	3.86E-03	1.40E-03	1.28E-03	7.52E-04	7.71E-04
1:Del:T:1	1.47E-03	1.24E-03	4.39E-04	2.19E-04	2.71E-04
1:Del:T:2	9.85E-04	1.40E-03	1.66E-04	1.06E-03	7.63E-04
1:Del:T:3	1.25E-03	1.56E-03	6.73E-04	1.52E-03	3.47E-04
1:Del:T:4	9.10E-04	1.04E-03	6.13E-04	4.02E-03	6.50E-04
1:Del:T:5	9.77E-07	5.12E-03	6.82E-03	6.89E-02	9.76E-08
1:Ins:C:0	4.30E-04	2.04E-08	1.46E-04	2.44E-08	1.06E-04
1:Ins:C:1	3.92E-04	2.18E-04	1.83E-04	0.00E+00	9.56E-05
1:Ins:C:2	1.78E-04	1.39E-04	1.02E-04	7.95E-06	3.99E-05
1:Ins:C:3	6.63E-05	1.46E-05	4.59E-05	2.32E-05	5.54E-05
1:Ins:C:4	2.51E-04	3.22E-09	2.93E-09	1.54E-04	1.66E-04
1:Ins:C:5	4.10E-03	1.55E-04	6.05E-05	2.32E-03	1.75E-08
1:Ins:T:0	3.67E-04	6.90E-04	2.50E-04	1.73E-04	1.32E-04
1:Ins:T:1	6.21E-04	7.29E-04	2.37E-04	8.52E-09	1.85E-07
1:Ins:T:2	3.44E-04	1.49E-04	2.61E-04	2.43E-04	0.00E+00
1:Ins:T:3	7.57E-04	2.99E-04	2.00E-04	4.46E-04	1.29E-04
1:Ins:T:4	1.86E-03	2.26E-04	5.50E-05	1.16E-03	2.49E-04
1:Ins:T:5	1.27E-01	2.06E-04	5.24E-08	7.57E-02	1.86E-03
2:Del:R:0	7.74E-04	6.92E-04	3.83E-04	1.61E-04	2.27E-04
2:Del:R:1	1.58E-03	1.75E-04	1.02E-03	4.22E-04	5.58E-04
2:Del:R:2	1.57E-04	1.13E-04	7.36E-05	3.43E-04	4.27E-05
2:Del:R:3	1.84E-04	4.27E-08	6.52E-08	1.47E-04	1.05E-07
2:Del:R:4	3.35E-05	4.28E-05	1.91E-05	1.01E-04	7.61E-09
2:Del:R:5	8.58E-05	9.76E-09	4.38E-05	6.92E-08	2.36E-05
3:Del:R:0	1.18E-03	3.61E-04	7.14E-04	2.32E-04	3.17E-04
3:Del:R:1	4.91E-04	3.92E-04	4.16E-04	4.59E-04	1.47E-04
3:Del:R:2	1.84E-04	2.49E-04	1.62E-04	2.58E-04	0.00E+00
3:Del:R:3	7.40E-05	1.16E-04	3.37E-08	4.65E-08	2.28E-05
3:Del:R:4	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
3:Del:R:5	1.46E-08	2.95E-09	4.32E-09	4.39E-09	3.38E-09
