Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
V46	1.09E+01	1.32E+00	9.91E-01	1.14E+00	2.91E-01	1.24E+00	3.20E+00	7.89E-01	3.67E+00	1.54E+00	1.05E+01
V47	2.16E+01	1.39E+01	1.52E+01	1.17E+00	2.35E+00	8.46E-01	3.19E+00	2.34E+00	2.06E+00	2.48E+00	2.50E+01
V48	0.00E+00	3.24E+00	5.09E+00	3.40E-01	9.08E+00	6.54E+00	1.05E+01	9.44E+00	5.85E+00	4.19E+00	2.57E+00
V49	1.13E+01	6.21E+00	4.75E+00	1.08E+00	3.06E+00	1.92E+00	6.18E+00	3.31E+00	7.36E+00	2.71E+00	1.07E+01
V50	1.94E+00	5.12E-01	3.48E-01	2.24E-01	1.29E+00	8.76E+00	1.53E+00	4.72E+00	9.71E+00	2.00E+00	2.54E+00
V51	2.75E+00	0.00E+00	0.00E+00	1.47E+00	8.03E-01	3.79E-01	2.77E+00	1.26E+00	2.50E+00	8.70E-01	1.76E+00
V52	2.89E+00	6.93E+00	9.29E+00	3.92E+00	7.81E+01	5.04E+00	2.56E+00	7.92E+01	2.70E+00	7.33E-01	1.75E+01
V53	7.52E+00	2.17E+00	2.18E+00	7.75E-01	3.00E+01	2.13E+00	1.73E+00	3.31E+01	1.32E+00	1.98E+00	8.65E+00
V54	1.95E+00	5.60E+00	6.10E+00	8.46E-01	1.38E+00	0.00E+00	4.48E-01	1.32E+00	4.00E-01	2.00E-01	2.28E+00
V55	1.51E+01	3.47E+00	4.13E+00	3.17E+00	1.42E+00	6.37E+00	1.72E+00	3.73E+00	4.20E+00	3.94E+00	1.58E+01
V56	1.21E+01	2.69E+00	8.09E-01	2.97E+00	2.21E+01	3.11E+00	3.14E-01	2.34E+01	4.23E+00	1.49E+00	1.29E+01
V57	6.10E+00	7.22E-01	0.00E+00	3.06E-01	1.15E+00	2.65E+00	8.41E+00	2.34E+00	7.77E+00	3.13E+00	6.72E+00
V58	9.33E-01	5.46E+00	5.00E+00	9.91E-01	2.41E+00	3.94E+00	3.97E+00	2.01E+00	2.45E+00	3.33E+00	4.27E+00
V59	1.53E+00	1.75E+00	2.08E+00	3.03E+00	2.47E+00	2.26E+00	4.50E+00	2.51E+00	4.58E+00	9.94E-01	2.52E+00
V60	4.58E-01	1.35E+00	7.18E-01	3.27E-01	0.00E+00	1.71E+01	4.27E-01	1.57E+01	1.85E+01	7.52E+00	1.03E+00
V61	1.68E+00	7.19E+00	6.15E+00	2.23E+00	4.17E+00	9.37E+00	5.82E+00	5.42E+00	3.71E+00	7.33E+00	4.66E+00
V62	0.00E+00	5.05E+00	5.83E+00	4.16E-01	1.95E+00	2.69E+00	3.65E-01	1.95E+00	3.54E+00	3.01E+00	2.05E+00
V63	3.87E+00	2.72E+00	1.61E+00	6.11E-01	1.37E+00	4.47E+00	6.48E+00	3.74E+00	7.61E+00	3.20E+00	4.90E+00
V64	2.62E+01	4.33E-01	5.78E-01	2.84E+00	2.90E+00	9.56E+00	2.82E+00	1.36E+01	1.01E+01	7.32E+00	3.11E+01
V65	0.00E+00	5.50E+00	4.86E+00	1.60E+00	0.00E+00	3.73E+00	4.04E+00	2.25E+00	2.12E+00	4.00E-01	0.00E+00
V66	1.29E+01	2.77E+00	6.84E-01	2.29E+00	1.33E+01	1.94E+00	1.18E+00	1.39E+01	1.67E+00	1.87E+00	1.30E+01
V67	7.54E+00	5.66E+00	6.32E+00	1.83E+00	5.81E-01	5.47E+00	1.29E+00	2.49E+00	3.92E+00	5.29E+00	9.60E+00
V68	1.70E+00	1.87E+00	3.15E+00	1.92E+00	4.68E+00	1.59E+00	4.73E+00	5.32E+00	4.43E+00	1.53E+00	2.43E+00
V69	2.00E+01	3.25E+00	3.45E+00	1.66E+00	7.40E+00	3.21E+00	9.46E-01	5.72E+00	1.26E+00	2.63E+00	2.13E+01
V70	2.08E+00	8.54E-01	7.89E-01	1.00E+00	5.24E+00	1.71E+00	4.37E+00	5.05E+00	4.87E+00	2.31E+00	2.40E+00
V71	5.66E+00	1.36E+00	1.62E+00	1.65E+00	1.53E-01	5.97E-01	3.30E+00	1.16E+00	2.48E+00	3.31E+00	7.80E+00
V72	7.22E-01	2.68E+00	3.58E+00	7.15E-01	6.81E+00	6.96E-01	6.96E-01	6.46E+00	7.02E-01	0.00E+00	3.81E+00
V73	4.61E+00	1.84E+00	1.67E+00	7.67E-01	5.30E+00	7.71E+00	1.49E+00	6.51E+00	9.71E+00	6.98E+00	6.97E+00
V74	1.53E+00	4.42E+00	3.49E+00	1.25E+00	0.00E+00	1.99E+00	0.00E+00	8.54E-01	5.33E-01	6.00E-01	2.59E+00
V75	2.43E+01	5.04E+00	2.81E+00	3.13E+00	1.82E+00	2.38E+01	8.97E-01	8.49E+00	1.84E+01	2.86E+01	3.25E+01
V76	1.07E+01	5.69E+00	5.92E+00	1.56E+00	2.06E+00	2.81E+00	0.00E+00	2.79E+00	3.64E+00	2.68E+00	1.15E+01
V77	2.17E+00	6.22E+00	5.59E+00	2.70E+00	6.48E+00	3.08E+01	3.00E+00	2.24E+01	3.46E+01	1.68E+01	4.57E+00
V78	4.53E-01	5.88E+00	6.81E+00	7.89E-01	4.00E-01	2.24E-01	7.63E+00	0.00E+00	7.23E+00	0.00E+00	3.00E-01
V79	5.57E+00	2.80E+00	1.47E+00	8.20E-01	1.48E+01	6.00E-01	1.63E+00	1.64E+01	2.08E+00	1.78E+00	5.05E+00
V80	7.57E+00	3.16E+00	6.67E-01	1.94E+00	1.79E+01	5.08E+00	1.38E+00	1.39E+01	2.27E+00	7.42E+00	1.64E+01
V81	9.04E+00	4.05E+00	3.29E+00	1.84E+00	2.13E+00	4.96E-01	4.13E+00	5.96E-01	2.86E+00	1.20E+00	1.04E+01
V82	1.38E+01	1.46E+00	2.42E+00	1.29E+00	2.53E+00	2.72E+00	7.81E-01	3.46E+00	1.62E+00	2.89E+00	1.47E+01
V83	1.84E+01	5.66E+00	6.61E+00	1.91E+00	2.10E+00	6.96E-01	1.19E+00	1.91E+00	1.21E+00	2.87E+00	2.13E+01
V84	2.10E+00	3.27E+00	3.36E+00	1.03E+00	1.69E+00	7.61E-01	4.42E+00	1.19E+00	3.12E+00	4.00E-01	3.19E+00
V85	9.48E-01	9.00E-01	2.77E-01	1.55E+00	4.29E+00	1.50E+00	2.46E+00	4.12E+00	3.22E+00	2.91E-01	2.25E+00
V86	5.65E+00	1.68E+00	1.04E+00	8.95E-01	1.76E+01	6.63E+00	5.97E-01	1.45E+01	8.67E+00	4.45E+00	7.02E+00
V87	3.68E+00	3.27E+00	4.12E+00	1.45E+00	6.57E-01	3.92E+00	7.92E-01	4.19E+00	3.87E+00	2.43E+00	3.96E+00
V88	1.73E+00	2.39E+00	1.76E+00	2.32E+00	2.24E-01	1.45E+00	5.39E+00	9.19E-01	3.49E+00	1.42E+00	1.95E+00
V89	2.63E+00	7.27E-01	0.00E+00	2.09E+00	1.04E+00	4.16E-01	8.54E+00	1.54E+00	7.78E+00	8.82E-01	1.38E+00
V90	1.55E+00	1.67E+00	1.74E+00	7.60E-01	6.70E-01	0.00E+00	0.00E+00	2.13E-01	0.00E+00	1.00E-01	1.29E+00
V91	3.84E+00	4.85E+00	5.96E+00	1.39E+00	2.02E+01	1.35E+01	3.71E-01	1.37E+01	2.00E+01	1.38E+01	1.46E+01
V92	5.52E+00	8.23E-01	6.00E-01	5.04E-01	0.00E+00	6.59E+00	2.36E+00	6.96E+00	4.76E+00	4.41E+00	6.92E+00
V93	0.00E+00	1.11E+00	1.81E+00	3.79E-01	0.00E+00	1.00E+01	3.30E+00	8.50E+00	6.12E+00	7.47E+00	0.00E+00
V94	9.46E-01	1.38E+00	1.08E+00	6.53E-01	6.71E+00	1.51E+00	1.51E+00	6.76E+00	1.09E+00	0.00E+00	2.84E+00
V95	1.23E+00	4.99E-01	0.00E+00	0.00E+00	8.95E-01	3.24E+00	5.06E+00	1.43E+00	4.21E+00	1.25E+00	1.61E+00
V96	3.32E+01	5.51E+00	5.93E+00	6.02E+00	8.46E+00	4.64E+00	1.01E+00	1.04E+01	5.44E+00	3.58E+00	3.90E+01
V97	5.05E+00	1.33E-01	1.16E+00	2.60E-01	5.22E-01	2.38E+00	3.67E+00	2.70E+00	1.85E+00	1.71E+00	5.92E+00
V98	2.67E+00	3.93E+00	3.47E+00	2.59E+00	5.04E-01	0.00E+00	7.15E-01	0.00E+00	5.81E-01	2.12E+00	2.77E+00
V99	7.54E+00	7.10E+00	5.73E+00	1.81E+00	2.11E+00	4.33E+00	1.77E+00	2.13E+00	1.19E+00	4.78E+00	1.00E+01
V100	4.01E-01	3.54E+00	3.56E+00	4.53E-01	7.95E-01	3.30E+00	0.00E+00	1.25E+00	2.19E+00	2.42E+00	1.62E+00
