NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	155.28	57.609	54.36	46.72	0.33	0.863	30000.0
2	145.065	52.729	46.465	41.671	0.318	0.882	40000.0
3	149.216	54.829	50.363	42.749	0.322	0.875	30000.0
4	142.302	51.098	45.199	39.13	0.306	0.889	30000.0
5	143.395	51.506	47.646	40.71	0.308	0.881	20000.0
6	154.367	57.326	53.838	46.403	0.328	0.864	20000.0
7	137.158	49.085	45.539	38.489	0.283	0.896	20000.0
8	137.937	49.453	45.984	38.747	0.292	0.893	30000.0
9	138.05	49.578	46.531	38.93	0.288	0.892	20000.0
10	149.569	55.145	51.898	44.52	0.318	0.874	30000.0
