Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V31	3	48	8	17	2	9	0	0	0	3	0	2	0	0	3	0	0
V32	4	43	30	20	0	30	0	0	1	3	0	0	4	7	0	6	0
V33	77	57	0	11	6	10	14	0	0	19	17	0	7	8	3	0	6
V34	11	30	43	3	0	0	2	1	17	14	0	3	0	5	12	0	0
V35	42	24	0	56	1	39	25	0	0	1	0	4	1	3	0	4	0
V36	72	9	48	3	11	2	0	0	21	4	12	9	27	0	0	0	0
V37	159	498	0	4	3	0	13	33	5	0	20	9	46	5	28	0	15
V38	130	15	1	0	10	1	7	0	8	0	12	8	0	3	0	0	0
V39	18	3	5	17	17	7	2	8	57	12	5	10	11	0	0	9	6
V40	7	6	18	55	17	147	11	11	14	0	0	0	4	0	0	0	0
V41	40	0	153	3	85	3	0	0	77	26	12	23	8	9	6	65	5
V42	1	8	151	16	4	4	4	1	6	0	0	6	5	0	25	0	0
V43	62	30	31	12	51	4	25	24	25	0	9	75	9	0	19	0	0
V44	118	26	0	0	8	1	34	0	1	0	27	3	0	15	0	0	0
V45	0	12	199	24	2	40	0	0	0	4	1	2	6	0	33	0	0
V46	12	214	36	44	2	13	12	0	0	5	0	4	25	12	8	0	4
V47	24	105	72	6	16	20	25	0	22	13	5	8	29	51	0	0	0
V48	2	37	106	13	50	8	2	3	25	3	9	11	28	4	0	0	2
V49	20	172	39	6	7	12	29	4	6	2	2	11	21	2	0	0	15
V50	15	13	14	0	0	8	5	2	2	2	5	3	1	3	0	1	3
V51	173	283	11	0	19	6	75	68	23	21	39	0	85	35	29	0	7
V52	164	2	139	4	3	2	9	0	10	5	20	5	11	37	0	48	1
V53	253	7	1	23	0	42	59	0	17	0	21	0	6	0	0	0	0
V54	138	1	32	2	37	1	37	30	11	0	24	24	13	0	0	13	0
V55	97	5	46	0	18	4	10	0	16	24	6	7	1	0	0	0	0
V56	3	54	5	16	0	9	4	3	2	5	3	0	9	3	10	0	0
V57	149	186	113	3	16	3	20	14	3	3	43	2	0	11	0	12	31
V58	288	0	67	5	0	1	41	3	15	0	4	5	0	0	1	16	11
V59	4	9	76	20	37	27	7	7	1	12	0	21	0	0	0	42	18
V60	38	47	108	0	0	0	0	0	1	0	7	0	0	7	15	10	8
V61	257	85	9	12	117	9	5	11	166	13	16	14	18	5	8	9	0
V62	1	0	49	0	0	3	3	4	19	0	0	7	0	0	1	0	16
V63	5	42	18	43	21	51	91	41	3	17	3	19	3	2	0	9	0
V64	9	1	2	8	0	11	25	8	2	0	0	0	0	20	0	0	0
V65	33	28	68	8	16	3	11	12	14	6	3	11	1	11	0	0	5
V66	59	4	0	11	9	18	41	124	12	0	14	13	0	67	0	0	0
V67	8	23	118	10	23	2	16	12	27	55	4	21	0	0	31	0	0
V68	0	3	0	95	0	41	0	0	0	0	0	0	0	0	0	0	0
V69	5	8	13	4	0	3	11	0	0	0	0	5	0	2	0	0	0
V70	436	40	44	74	1	17	0	0	0	0	37	0	3	0	5	0	0
V71	53	46	0	20	6	36	11	0	12	0	15	5	1	0	3	3	0
V72	13	258	150	0	0	0	0	0	0	21	0	2	18	0	7	0	0
V73	27	89	3	59	69	19	0	0	14	50	1	37	15	0	18	0	0
V74	4	6	72	33	0	17	1	0	0	0	2	0	1	0	0	0	3
V75	25	0	91	0	62	0	0	5	79	54	9	25	15	10	0	2	32
V76	99	9	31	16	90	15	5	1	3	15	5	2	12	6	0	0	0
V77	16	36	0	10	24	19	15	0	0	9	6	1	12	0	3	3	4
V78	63	52	16	10	3	23	3	0	0	2	6	0	0	1	10	0	0
V79	60	61	20	37	5	24	40	24	32	18	6	9	3	27	0	0	0
V80	73	24	91	2	13	0	0	0	10	9	3	0	0	0	0	0	80
V81	26	1	28	8	108	12	25	34	31	64	6	5	0	0	0	70	0
V82	96	64	5	7	14	4	7	48	0	5	20	3	11	0	0	44	0
V83	22	0	3	3	1	4	6	4	0	0	2	6	0	11	0	0	0
V84	7	180	0	1	37	0	31	30	12	17	2	14	7	8	8	40	0
V85	309	34	45	17	45	20	0	37	21	2	19	14	18	1	0	0	13
V86	79	2	35	16	31	15	4	2	41	3	17	37	16	0	0	0	0
V87	178	70	64	6	44	6	0	0	15	19	3	8	11	12	1	36	0
V88	69	0	0	14	11	7	0	0	10	5	1	5	1	0	0	0	0
V89	33	87	16	5	4	0	0	0	0	2	8	12	12	0	5	5	3
V90	179	1	18	9	0	27	0	0	0	0	13	0	3	0	0	0	0
V91	13	107	108	1	13	5	36	10	13	0	1	9	0	17	0	0	18
V92	136	15	10	3	13	0	100	55	4	8	18	10	4	4	0	37	0
V93	18	26	62	15	31	1	0	0	0	38	1	1	0	0	0	0	3
V94	18	15	3	0	7	0	0	0	4	15	0	3	1	4	8	0	0
V95	3	134	0	0	31	1	0	0	52	52	0	24	5	0	15	0	3
V96	10	3	110	26	40	27	5	0	6	29	2	7	22	24	0	0	0
V97	15	11	2	1	13	2	8	13	4	0	8	6	0	12	5	0	0
V98	177	41	45	1	1	0	5	9	0	8	18	4	9	10	0	11	19
V99	29	4	24	19	39	21	0	1	11	1	7	0	7	0	0	0	0
V100	306	2	1	16	14	13	31	43	1	0	66	7	0	0	4	0	1
