Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V33	0.00E+00	3.06E-01	6.53E-01	0.00E+00	0.00E+00	4.09E+00	1.00E-01	1.00E-01	3.57E+00
V34	5.76E+00	3.85E+00	1.30E+00	2.21E-01	7.82E+00	3.56E+00	4.35E+00	7.98E+00	4.80E+00
V35	0.00E+00	6.08E+00	6.97E+00	4.07E+00	2.08E+00	6.90E-01	7.43E+00	6.95E+00	4.56E+00
V36	3.85E+00	0.00E+00	1.98E+00	0.00E+00	6.00E-01	1.38E+00	0.00E+00	4.79E+00	1.20E+00
V37	6.05E+01	7.12E+00	1.02E+00	1.91E+00	6.37E+00	5.37E+00	9.68E+00	6.52E+01	7.04E+00
V38	1.77E+00	3.10E+00	4.27E-01	6.40E-01	8.14E-01	2.10E+00	3.80E+00	1.62E+00	1.84E+00
V39	3.71E-01	2.24E-01	1.33E+00	1.18E+00	2.60E-01	1.86E+00	4.16E-01	1.09E+00	9.45E-01
V40	2.97E+00	1.75E+00	3.07E-01	2.77E+00	4.48E-01	1.43E+00	2.42E+00	2.30E+00	2.72E+00
V41	7.34E+00	5.08E+00	0.00E+00	2.51E+00	1.07E+00	2.95E+00	5.89E+00	7.70E+00	2.43E+00
V42	1.59E+00	4.24E+00	1.53E+00	3.13E+00	3.06E-01	2.12E+00	5.55E+00	1.45E+00	3.79E+00
V43	0.00E+00	2.67E-01	1.13E+00	1.74E+00	1.68E+00	1.21E+00	9.04E-01	3.00E-01	1.73E+00
V44	5.93E+00	1.44E+00	0.00E+00	4.39E+00	3.27E-01	1.01E+00	2.82E+00	4.73E+00	3.28E+00
V45	1.73E+00	4.66E+00	1.00E+00	3.76E+00	2.24E-01	2.27E+00	3.40E+00	1.65E+00	2.50E+00
V46	2.00E+00	8.67E-01	3.14E+00	2.62E+00	0.00E+00	1.36E+00	1.81E+00	2.55E+00	2.01E+00
V47	2.85E+01	3.40E-01	3.62E+00	0.00E+00	2.05E+00	1.50E+00	3.00E-01	2.73E+01	0.00E+00
V48	6.57E-01	5.75E+00	2.14E+00	6.46E-01	0.00E+00	1.02E+01	7.56E+00	1.18E+00	9.26E+00
V49	2.69E+00	1.85E+01	3.84E+00	4.47E+00	3.52E+00	2.62E+00	1.87E+01	5.87E+00	2.22E+00
V50	1.02E+01	2.36E+01	0.00E+00	1.33E-01	2.33E+00	0.00E+00	2.50E+01	9.52E+00	3.62E+00
V51	4.39E+00	3.28E+00	6.47E+00	1.54E+00	2.70E+00	3.48E+00	4.39E+00	7.70E+00	3.64E+00
V52	1.51E+00	2.94E+01	0.00E+00	3.35E-01	1.10E+00	2.81E+00	3.15E+01	2.16E+00	4.70E+00
V53	1.88E+00	5.77E-01	2.07E+00	0.00E+00	2.00E+00	1.00E-01	1.33E-01	2.52E+00	2.21E-01
V54	1.98E+00	1.96E+00	4.33E+00	0.00E+00	1.81E+00	3.71E+00	1.52E+00	4.50E+00	2.96E+00
V55	2.49E-01	0.00E+00	4.11E+00	9.67E-01	2.75E+00	8.03E-01	0.00E+00	4.51E+00	1.80E+00
V56	3.73E+00	0.00E+00	0.00E+00	8.30E-01	4.51E+00	2.08E+00	0.00E+00	5.29E+00	1.67E+00
V57	7.59E+00	2.33E+01	1.30E+00	8.38E+00	3.37E+00	3.40E-01	2.95E+01	9.30E+00	5.41E+00
V58	5.00E-01	3.79E+00	1.11E+00	0.00E+00	6.32E-01	2.24E-01	4.90E+00	3.79E-01	6.70E-01
V59	1.25E+00	5.12E+00	3.83E+01	7.90E+00	8.50E+00	1.88E+00	7.71E+00	3.54E+01	1.36E+01
V60	4.60E+00	1.37E+00	4.78E+00	1.65E+00	5.17E-01	5.49E+00	1.85E+00	6.26E+00	7.70E+00
V61	7.73E+00	4.41E+00	4.58E-01	2.71E+00	5.21E-01	3.96E+00	3.71E+00	7.25E+00	2.69E+00
V62	6.87E-01	2.95E+00	6.25E+00	6.01E+00	4.73E+00	1.15E+00	3.37E+00	7.87E+00	1.03E+01
V63	8.82E+00	7.90E-01	2.40E+00	6.59E+00	5.90E+00	4.00E+00	9.45E-01	7.35E+00	1.01E+01
V64	1.33E-01	2.10E+01	3.58E+00	2.61E+00	0.00E+00	4.00E-01	2.24E+01	6.80E-01	1.46E+00
V65	2.69E+00	3.12E+00	0.00E+00	1.15E+00	6.35E+00	4.09E+00	4.63E+00	5.87E+00	4.48E+00
V66	4.58E-01	5.75E+00	5.73E-01	1.20E+00	7.07E+00	5.13E+00	5.69E+00	8.09E+00	5.45E+00
V67	1.54E+00	3.35E+01	1.99E+00	0.00E+00	2.68E+00	8.30E-01	3.33E+01	3.48E+00	2.97E+00
V68	3.96E-01	1.93E+01	2.54E+00	1.75E+00	1.83E+00	1.50E+00	1.70E+01	3.34E+00	7.54E+00
V69	3.60E+00	1.56E+00	2.60E-01	2.67E-01	1.35E+00	3.22E+00	2.74E+00	3.10E+00	4.04E+00
V70	0.00E+00	4.48E-01	0.00E+00	5.12E-01	0.00E+00	3.00E-01	3.00E-01	0.00E+00	5.00E-01
V71	5.47E-01	2.16E+00	1.28E+00	7.37E-01	8.46E-01	1.74E+00	1.80E+00	1.37E+00	2.10E+00
V72	4.91E+00	2.77E-01	1.13E+01	0.00E+00	3.36E+00	2.13E-01	1.00E-01	1.04E+01	5.93E-01
V73	1.33E+00	1.70E+01	3.02E+00	1.06E+00	5.87E+00	2.49E+00	1.99E+01	4.01E+00	2.92E+00
V74	8.36E-01	8.75E-01	1.69E+00	1.77E+00	4.23E-01	9.67E-01	1.18E+00	1.03E+00	2.22E+00
V75	6.86E-01	1.65E+00	9.00E-01	0.00E+00	3.58E+00	0.00E+00	4.00E-01	3.14E+00	1.00E-01
V76	1.38E+01	2.09E+00	0.00E+00	0.00E+00	6.56E+00	3.00E-01	3.18E+00	1.80E+01	4.00E-01
V77	2.02E+00	1.49E+00	1.73E+00	0.00E+00	0.00E+00	8.84E-01	0.00E+00	1.82E+00	1.14E+00
V78	1.43E+00	2.58E+00	4.66E+00	1.87E+00	2.37E+00	1.26E+00	3.63E+00	3.96E+00	3.13E+00
V79	1.24E+01	1.55E+00	0.00E+00	1.80E+00	2.84E+00	5.03E+00	3.09E+00	1.26E+01	3.54E+00
V80	2.89E+00	2.13E-01	3.14E+00	2.47E+00	1.83E+00	2.55E+00	2.17E+00	3.16E+00	2.16E+00
V81	0.00E+00	1.81E+01	3.59E+00	3.47E+00	0.00E+00	1.23E+00	2.24E+01	0.00E+00	1.80E+00
V82	3.91E+00	9.24E+00	7.33E-01	4.71E+00	2.70E+00	1.72E+00	1.28E+01	3.13E+00	3.68E+00
V83	7.46E+00	4.16E+00	5.73E-01	5.81E-01	0.00E+00	0.00E+00	3.26E+00	7.66E+00	1.99E+00
V84	0.00E+00	2.14E+01	0.00E+00	2.66E+00	0.00E+00	2.33E+00	2.31E+01	1.00E-01	9.50E+00
V85	0.00E+00	1.34E+00	2.41E+00	3.14E-01	7.22E+00	9.21E-01	2.01E+00	7.27E+00	1.38E+00
V86	5.54E+00	4.29E+00	1.57E+00	1.11E+01	1.54E+01	2.98E+00	5.67E+00	1.72E+01	1.75E+01
V87	4.05E+00	6.51E+00	9.43E-01	1.99E+00	0.00E+00	2.79E+00	6.97E+00	3.93E+00	3.22E+00
V88	5.94E+00	4.76E-01	7.22E-01	1.51E+00	0.00E+00	2.61E+00	8.03E-01	5.80E+00	1.77E+00
V89	1.61E+00	3.07E-01	1.03E+01	1.43E+00	1.90E+00	1.36E+00	3.00E-01	8.78E+00	2.15E+00
V90	5.97E+00	2.03E+01	1.10E+01	2.96E+00	2.94E+00	5.15E+00	2.23E+01	9.11E+00	7.43E+00
V91	2.30E+00	1.45E+01	1.64E+00	2.58E+00	5.70E+00	9.57E+00	1.35E+01	7.98E+00	1.08E+01
V92	1.53E+00	1.02E+01	1.10E+00	2.60E-01	4.90E-01	8.27E-01	1.06E+01	7.95E-01	7.06E-01
V93	9.32E+00	9.75E+00	1.10E+01	2.17E+00	1.85E+00	1.27E+01	1.06E+01	1.08E+01	1.22E+01
V94	2.09E+01	7.00E-01	1.09E+00	1.88E+00	4.13E+00	2.48E+00	6.80E-01	2.09E+01	3.97E+00
V95	8.27E+00	3.45E+00	5.38E+00	2.46E+00	2.77E-01	1.52E+01	5.24E+00	8.40E+00	1.84E+01
V96	1.92E+00	1.94E+01	3.42E+00	1.84E+00	2.21E-01	1.41E+01	2.07E+01	3.87E+00	1.61E+01
V97	4.82E+00	6.05E-01	9.74E+00	7.46E-01	2.62E+00	3.34E+00	3.40E-01	1.02E+01	2.95E+00
V98	1.09E+01	1.51E+00	4.00E-01	2.71E+00	1.48E+00	1.83E+00	1.27E+00	1.09E+01	3.01E+00
V99	2.91E+00	1.23E+00	0.00E+00	1.21E+00	0.00E+00	9.98E-01	1.39E+00	2.80E+00	8.33E-01
V100	8.17E-01	4.82E-01	1.20E+00	5.22E+00	3.07E+00	4.66E+00	7.24E+00	5.26E+00	9.04E+00
