MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	1.78E-04	2.04E-04	1.05E-03	2.37E-03	4.01E-04	3.83E-03
1:Del:C:1	2.50E-08	3.73E-04	7.51E-04	1.15E-03	1.40E-46	1.78E-03
1:Del:C:2	5.07E-09	2.53E-05	3.93E-04	3.32E-04	0.00E+00	5.04E-04
1:Del:C:3	1.11E-06	2.67E-04	1.27E-04	6.53E-04	4.32E-04	9.22E-04
1:Del:C:4	2.32E-05	3.03E-04	2.63E-04	2.76E-04	3.39E-04	1.02E-03
1:Del:C:5	9.99E-05	1.88E-04	8.92E-09	6.37E-05	5.03E-04	4.45E-04
1:Del:T:0	2.20E-04	7.84E-04	2.45E-04	1.78E-03	9.62E-04	2.28E-03
1:Del:T:1	0.00E+00	2.75E-04	3.92E-04	6.86E-04	3.86E-04	1.31E-03
1:Del:T:2	3.15E-04	1.23E-04	7.52E-04	4.64E-04	8.20E-04	1.56E-03
1:Del:T:3	3.29E-04	2.99E-04	2.19E-04	1.02E-03	9.55E-04	3.12E-03
1:Del:T:4	0.00E+00	6.86E-04	7.99E-04	0.00E+00	7.04E-04	1.46E-03
1:Del:T:5	8.60E-07	1.10E-08	2.52E-07	9.13E-04	3.82E-03	1.15E-07
1:Ins:C:0	4.77E-05	1.17E-04	4.26E-05	3.03E-04	6.98E-05	0.00E+00
1:Ins:C:1	5.68E-05	3.69E-05	1.10E-04	2.22E-04	8.70E-05	0.00E+00
1:Ins:C:2	0.00E+00	8.12E-05	9.39E-09	1.45E-04	7.91E-09	0.00E+00
1:Ins:C:3	2.91E-05	4.01E-05	2.40E-09	9.07E-05	2.02E-04	2.93E-08
1:Ins:C:4	9.77E-05	1.84E-04	3.22E-05	0.00E+00	3.37E-04	3.05E-04
1:Ins:C:5	2.92E-04	8.50E-04	4.08E-04	0.00E+00	9.15E-04	2.02E-04
1:Ins:T:0	0.00E+00	2.07E-04	1.81E-04	3.98E-04	5.65E-04	8.75E-04
1:Ins:T:1	6.87E-06	2.01E-04	3.74E-04	4.69E-04	1.50E-04	7.92E-04
1:Ins:T:2	1.51E-04	3.04E-05	1.40E-04	1.95E-04	1.67E-04	2.85E-04
1:Ins:T:3	0.00E+00	2.08E-04	1.94E-04	1.38E-04	3.37E-04	2.64E-04
1:Ins:T:4	0.00E+00	6.07E-04	2.29E-04	2.50E-04	6.05E-04	3.43E-04
1:Ins:T:5	5.90E-07	2.14E-03	1.09E-07	1.87E-03	8.31E-08	4.98E-04
2:Del:R:0	1.84E-04	3.16E-04	2.19E-04	5.57E-04	3.71E-04	6.53E-04
2:Del:R:1	1.90E-04	4.48E-04	0.00E+00	5.05E-04	4.62E-04	5.21E-04
2:Del:R:2	1.70E-04	9.49E-05	0.00E+00	1.96E-04	2.28E-04	1.70E-04
2:Del:R:3	5.72E-05	1.94E-08	3.12E-08	2.50E-08	3.55E-08	5.60E-08
2:Del:R:4	7.61E-05	7.34E-05	0.00E+00	2.57E-04	2.55E-04	8.96E-05
2:Del:R:5	3.77E-04	0.00E+00	1.51E-04	3.74E-04	1.84E-04	0.00E+00
3:Del:R:0	0.00E+00	4.97E-05	1.25E-04	3.98E-04	3.38E-04	1.11E-04
3:Del:R:1	1.41E-04	4.82E-04	3.40E-04	1.99E-05	6.16E-04	6.68E-04
3:Del:R:2	9.37E-05	1.25E-04	1.94E-04	0.00E+00	2.68E-04	1.08E-04
3:Del:R:3	8.73E-05	1.30E-04	1.04E-05	0.00E+00	5.71E-09	2.56E-04
3:Del:R:4	2.85E-09	1.48E-09	2.49E-09	3.10E-09	5.47E-09	5.77E-09
3:Del:R:5	2.85E-09	1.48E-09	2.49E-09	3.10E-09	5.47E-09	5.77E-09
4:Del:R:0	1.54E-04	2.04E-08	1.49E-04	3.12E-04	1.71E-08	0.00E+00
4:Del:R:1	0.00E+00	3.11E-04	1.91E-04	1.97E-04	3.89E-04	6.15E-04
4:Del:R:2	0.00E+00	9.62E-05	1.98E-04	2.04E-04	3.21E-05	3.24E-04
4:Del:R:3	1.86E-03	4.39E-05	3.56E-08	2.78E-04	6.11E-08	7.28E-08
4:Del:R:4	2.85E-09	1.48E-09	2.49E-09	3.10E-09	5.47E-09	5.77E-09
4:Del:R:5	5.64E-05	3.22E-08	5.71E-08	3.75E-08	3.12E-05	8.10E-08
5:Del:R:0	1.39E-04	2.92E-08	3.43E-08	2.26E-03	1.79E-07	1.62E-04
5:Del:R:1	1.02E-08	1.04E-04	1.87E-04	1.74E-04	3.46E-04	1.54E-04
5:Del:R:2	0.00E+00	4.57E-05	3.33E-08	9.22E-05	4.01E-05	6.64E-09
5:Del:R:3	2.85E-09	1.48E-09	2.49E-09	3.10E-09	5.47E-09	5.77E-09
5:Del:R:4	3.11E-08	1.97E-08	4.16E-08	3.03E-08	9.26E-05	5.48E-08
5:Del:R:5	2.85E-09	1.48E-09	2.49E-09	3.10E-09	5.47E-09	5.77E-09
2:Ins:R:0	7.11E-05	4.08E-05	6.47E-05	2.58E-04	1.77E-08	8.84E-05
2:Ins:R:1	1.15E-03	1.73E-05	0.00E+00	9.05E-04	4.77E-04	7.48E-04
2:Ins:R:2	3.79E-08	1.59E-08	4.31E-08	6.03E-05	1.15E-04	6.38E-08
2:Ins:R:3	2.13E-05	7.06E-09	4.62E-05	0.00E+00	1.63E-04	2.67E-05
2:Ins:R:4	1.15E-04	3.29E-04	1.99E-04	6.67E-05	2.02E-04	0.00E+00
2:Ins:R:5	3.84E-04	8.88E-04	0.00E+00	2.85E-04	7.45E-04	2.49E-04
3:Ins:R:0	5.96E-09	2.01E-05	7.09E-05	9.37E-05	1.31E-04	7.73E-05
3:Ins:R:1	2.59E-09	3.48E-05	1.09E-04	1.42E-04	2.07E-04	0.00E+00
3:Ins:R:2	2.90E-09	1.49E-04	1.59E-08	2.25E-09	5.89E-05	4.40E-09
3:Ins:R:3	2.85E-09	1.48E-09	2.49E-09	3.10E-09	5.47E-09	5.77E-09
3:Ins:R:4	9.31E-08	4.03E-05	6.43E-05	2.46E-08	9.99E-08	5.44E-08
3:Ins:R:5	1.56E-04	2.66E-04	4.11E-09	2.07E-05	2.25E-04	7.45E-08
4:Ins:R:0	6.70E-05	1.88E-08	3.27E-08	4.84E-08	4.37E-08	7.48E-05
4:Ins:R:1	0.00E+00	2.36E-04	8.67E-05	1.75E-04	3.85E-04	2.42E-04
4:Ins:R:2	3.75E-08	1.20E-08	3.28E-08	8.67E-05	5.62E-08	5.31E-08
4:Ins:R:3	3.95E-07	7.65E-05	1.00E-04	2.42E-08	1.88E-04	4.82E-08
4:Ins:R:4	7.64E-06	8.03E-05	1.40E-46	7.05E-05	1.16E-07	1.94E-04
4:Ins:R:5	3.55E-06	6.98E-05	2.41E-05	3.27E-04	3.77E-04	2.35E-04
5:Ins:R:0	2.70E-08	0.00E+00	3.05E-03	2.66E-08	9.92E-04	4.34E-08
5:Ins:R:1	1.27E-04	3.39E-04	1.37E-04	4.35E-04	2.95E-04	5.85E-04
5:Ins:R:2	3.48E-06	1.40E-05	5.35E-08	3.56E-08	6.48E-05	7.19E-08
5:Ins:R:3	3.59E-08	3.00E-08	4.26E-05	3.34E-08	5.11E-08	7.25E-08
5:Ins:R:4	3.96E-08	1.25E-08	4.10E-08	6.94E-05	5.77E-08	6.89E-08
5:Ins:R:5	6.89E-05	5.77E-05	4.72E-08	3.01E-05	6.88E-08	6.33E-08
2:Del:M:1	4.44E-10	1.86E-04	8.90E-05	5.47E-04	3.49E-05	7.80E-04
3:Del:M:1	6.20E-05	6.46E-09	5.79E-09	4.72E-04	9.28E-09	3.18E-04
3:Del:M:2	0.00E+00	1.94E-04	2.11E-04	4.64E-04	3.49E-04	5.01E-04
4:Del:M:1	1.06E-04	5.16E-09	0.00E+00	5.22E-04	1.16E-04	5.83E-04
4:Del:M:2	1.94E-08	1.68E-07	3.41E-03	6.24E-07	5.25E-09	5.06E-07
4:Del:M:3	5.49E-04	2.70E-04	2.41E-04	4.46E-04	5.98E-06	7.06E-04
5:Del:M:1	6.90E-04	0.00E+00	4.84E-05	2.13E-03	6.81E-04	0.00E+00
5:Del:M:2	4.30E-04	1.45E-08	4.20E-04	1.48E-03	1.22E-04	4.76E-04
5:Del:M:3	5.79E-05	3.77E-08	3.80E-08	1.36E-03	4.13E-08	4.80E-04
5:Del:M:4	1.62E-03	3.75E-04	6.15E-04	1.20E-03	1.88E-04	3.93E-04
5:Del:M:5	1.76E-04	1.31E-04	5.23E-05	5.24E-04	3.92E-04	0.00E+00
