MutationType	ID83A	ID83B	ID83C
1:Del:C:0	2.90E-02	2.14E-02	3.99E-03
1:Del:C:1	1.05E-02	7.12E-03	7.03E-04
1:Del:C:2	4.52E-04	3.60E-04	9.11E-05
1:Del:C:3	7.91E-04	5.34E-04	2.67E-04
1:Del:C:4	9.25E-04	6.66E-04	8.01E-05
1:Del:C:5	1.19E-03	1.07E-03	1.19E-04
1:Del:T:0	8.27E-03	5.75E-03	9.58E-04
1:Del:T:1	3.75E-03	2.65E-03	5.79E-04
1:Del:T:2	7.89E-03	5.65E-03	1.08E-03
1:Del:T:3	9.96E-03	7.08E-03	1.30E-03
1:Del:T:4	7.76E-03	6.32E-03	1.27E-03
1:Del:T:5	5.40E-02	4.60E-02	2.88E-04
1:Ins:C:0	3.22E-04	3.19E-04	3.22E-05
1:Ins:C:1	2.57E-04	2.38E-04	7.13E-05
1:Ins:C:2	9.67E-05	1.38E-04	8.64E-05
1:Ins:C:3	1.04E-04	9.96E-05	6.19E-07
1:Ins:C:4	3.04E-04	2.27E-04	8.61E-09
1:Ins:C:5	7.24E-04	8.94E-04	6.75E-04
1:Ins:T:0	1.24E-03	7.46E-04	4.59E-04
1:Ins:T:1	1.08E-03	7.86E-04	2.72E-04
1:Ins:T:2	1.83E-04	1.88E-04	8.91E-05
1:Ins:T:3	1.77E-04	2.97E-04	6.71E-05
1:Ins:T:4	3.72E-04	7.21E-04	9.79E-04
1:Ins:T:5	1.07E-02	3.61E-02	2.01E-02
2:Del:R:0	1.40E-03	8.02E-04	4.10E-04
2:Del:R:1	6.46E-04	5.81E-04	8.82E-05
2:Del:R:2	1.08E-04	1.04E-04	8.88E-05
2:Del:R:3	5.54E-05	6.67E-05	3.43E-05
2:Del:R:4	3.13E-05	5.79E-05	5.97E-05
2:Del:R:5	6.73E-05	5.71E-05	3.36E-05
3:Del:R:0	4.33E-04	3.99E-04	1.72E-04
3:Del:R:1	7.93E-04	4.57E-04	2.98E-05
3:Del:R:2	1.44E-02	1.50E-02	1.25E-02
3:Del:R:3	6.23E-05	4.38E-05	6.99E-07
3:Del:R:4	4.61E-09	3.42E-09	3.42E-09
3:Del:R:5	6.15E-03	6.39E-03	5.08E-03
4:Del:R:0	6.06E-04	4.12E-04	2.31E-03
4:Del:R:1	3.53E-04	2.24E-04	2.66E-05
4:Del:R:2	1.36E-04	1.70E-04	7.17E-05
4:Del:R:3	4.61E-09	3.42E-09	3.42E-09
4:Del:R:4	4.61E-09	3.42E-09	3.42E-09
4:Del:R:5	3.89E-05	8.94E-05	1.25E-05
5:Del:R:0	1.64E-02	1.57E-02	1.30E-03
5:Del:R:1	2.77E-04	2.25E-04	1.60E-05
5:Del:R:2	5.85E-05	4.38E-05	5.89E-05
5:Del:R:3	4.20E-08	2.46E-05	5.16E-08
5:Del:R:4	4.61E-09	3.42E-09	3.42E-09
5:Del:R:5	4.61E-09	3.42E-09	3.42E-09
2:Ins:R:0	1.64E-04	1.71E-04	1.45E-04
2:Ins:R:1	1.26E-04	2.52E-04	1.32E-03
2:Ins:R:2	1.47E-04	5.99E-05	1.14E-04
2:Ins:R:3	7.87E-05	8.15E-05	1.20E-04
2:Ins:R:4	2.02E-04	1.84E-04	1.27E-04
2:Ins:R:5	1.10E-03	1.26E-03	5.89E-04
3:Ins:R:0	2.38E-04	3.92E-04	8.16E-03
3:Ins:R:1	1.25E-04	1.22E-04	1.87E-08
3:Ins:R:2	3.62E-05	3.47E-05	3.95E-08
3:Ins:R:3	3.26E-08	3.89E-08	2.43E-02
3:Ins:R:4	5.07E-05	2.74E-05	1.08E-04
3:Ins:R:5	1.89E-04	1.72E-04	3.80E-05
4:Ins:R:0	3.57E-05	2.33E-05	5.12E-08
4:Ins:R:1	1.26E-04	9.39E-05	1.08E-04
4:Ins:R:2	1.72E-05	1.74E-05	5.20E-08
4:Ins:R:3	4.61E-09	3.42E-09	3.42E-09
4:Ins:R:4	4.02E-08	3.37E-05	4.62E-08
4:Ins:R:5	2.27E-04	1.41E-04	1.34E-04
5:Ins:R:0	9.06E-05	7.07E-05	5.32E-08
5:Ins:R:1	5.02E-04	4.50E-04	2.37E-04
5:Ins:R:2	1.58E-05	2.80E-05	6.33E-05
5:Ins:R:3	2.36E-05	4.98E-05	4.29E-05
5:Ins:R:4	8.90E-05	3.27E-05	4.35E-08
5:Ins:R:5	9.46E-07	1.57E-05	2.58E-05
2:Del:M:1	2.76E-04	3.28E-04	2.46E-04
3:Del:M:1	6.38E-04	5.10E-04	2.41E-04
3:Del:M:2	2.29E-04	2.51E-04	1.39E-04
4:Del:M:1	2.39E-04	3.21E-04	6.05E-06
4:Del:M:2	3.03E-04	3.17E-04	3.51E-04
4:Del:M:3	9.27E-03	9.56E-03	8.64E-03
5:Del:M:1	2.10E-02	1.91E-02	8.71E-04
5:Del:M:2	1.63E-02	2.03E-02	1.40E-02
5:Del:M:3	3.41E-03	3.31E-03	3.16E-04
5:Del:M:4	9.82E-04	8.87E-04	9.61E-06
5:Del:M:5	1.16E-03	1.01E-03	3.83E-06
