MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	1.69E-02	4.02E-03	1.77E-02	1.63E-02
1:Del:C:1	4.22E-03	1.83E-03	4.21E-03	4.41E-03
1:Del:C:2	3.61E-04	4.15E-04	2.24E-04	1.21E-04
1:Del:C:3	4.52E-04	3.10E-04	5.22E-04	5.87E-04
1:Del:C:4	6.88E-04	2.44E-04	6.70E-04	6.04E-04
1:Del:C:5	7.91E-04	6.39E-04	2.17E-04	4.99E-04
1:Del:T:0	6.03E-03	2.35E-03	6.30E-03	5.36E-03
1:Del:T:1	2.48E-03	1.19E-03	2.42E-03	2.23E-03
1:Del:T:2	5.21E-03	9.12E-04	4.91E-03	4.60E-03
1:Del:T:3	5.48E-03	1.46E-03	6.06E-03	5.28E-03
1:Del:T:4	5.76E-03	4.37E-03	4.08E-03	4.83E-03
1:Del:T:5	6.55E-02	5.02E-02	7.38E-03	1.25E-03
1:Ins:C:0	2.57E-04	1.57E-04	1.67E-08	1.89E-04
1:Ins:C:1	2.28E-04	5.74E-04	1.92E-04	3.41E-05
1:Ins:C:2	1.46E-04	1.43E-04	1.95E-08	1.56E-05
1:Ins:C:3	0.00E+00	1.28E-02	4.63E-04	1.71E-03
1:Ins:C:4	4.88E-04	1.75E-04	2.14E-04	2.80E-04
1:Ins:C:5	6.59E-08	7.68E-04	4.20E-02	8.55E-04
1:Ins:T:0	8.14E-04	3.32E-04	6.63E-04	5.72E-04
1:Ins:T:1	4.56E-04	4.52E-04	4.48E-04	3.80E-04
1:Ins:T:2	2.53E-04	1.69E-04	1.69E-04	6.43E-05
1:Ins:T:3	8.01E-05	7.26E-05	2.93E-04	3.80E-04
1:Ins:T:4	2.88E-04	2.84E-04	3.22E-04	9.96E-04
1:Ins:T:5	8.96E-08	2.17E-07	2.94E-03	4.19E-02
2:Del:R:0	7.45E-04	4.76E-04	8.87E-04	6.27E-04
2:Del:R:1	3.88E-04	4.06E-04	1.47E-04	4.17E-04
2:Del:R:2	1.05E-04	7.80E-05	1.57E-05	2.10E-04
2:Del:R:3	5.70E-05	8.35E-05	3.79E-05	1.69E-04
2:Del:R:4	3.63E-05	3.65E-05	4.17E-06	8.14E-05
2:Del:R:5	5.76E-05	2.59E-04	1.16E-04	9.50E-06
3:Del:R:0	7.62E-04	4.74E-04	1.70E-04	1.96E-04
3:Del:R:1	3.22E-04	2.17E-04	2.59E-04	4.41E-04
