MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Ins:T:4	1.55E-04	1.38E-03	2.70E-04	0.00E+00	1.14E-03	3.83E-04	9.92E-04	1.30E-02
1:Ins:T:5	9.67E-08	4.12E-03	5.20E-04	4.33E-03	1.64E-06	5.10E-08	1.03E-02	4.31E-02
2:Del:R:0	0.00E+00	1.72E-04	4.97E-05	1.09E-03	1.12E-03	1.96E-03	3.28E-03	8.27E-03
2:Del:R:1	6.58E-05	2.10E-04	5.54E-04	1.39E-03	4.54E-04	0.00E+00	2.48E-03	5.20E-03
2:Del:R:2	6.44E-05	1.84E-04	1.68E-04	4.89E-08	2.61E-04	0.00E+00	7.53E-04	7.73E-04
2:Del:R:3	4.79E-09	5.03E-08	2.65E-04	5.56E-05	1.98E-08	1.27E-04	1.79E-04	8.37E-05
2:Del:R:4	4.15E-08	9.95E-05	1.98E-04	1.39E-04	2.02E-04	2.27E-04	8.32E-05	2.01E-04
2:Del:R:5	4.71E-03	1.80E-08	2.72E-04	3.81E-08	9.16E-08	5.72E-07	8.72E-02	1.74E-03
3:Del:R:0	1.06E-07	7.84E-08	2.45E-07	1.25E-06	2.00E-07	4.55E-03	6.44E-02	7.22E-02
3:Del:R:1	2.39E-03	5.78E-04	9.12E-04	1.03E-04	4.08E-04	1.75E-03	7.17E-03	2.57E-03
3:Del:R:2	0.00E+00	2.45E-04	2.43E-04	3.82E-04	5.02E-04	3.36E-05	3.99E-04	2.87E-03
3:Del:R:3	3.55E-04	9.21E-08	4.63E-04	1.23E-05	3.47E-04	5.21E-03	7.93E-03	8.66E-03
3:Del:R:4	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
3:Del:R:5	7.40E-05	1.45E-08	3.47E-08	4.79E-08	8.05E-08	1.26E-07	5.32E-05	1.32E-07
4:Del:R:0	4.55E-03	1.59E-04	2.84E-04	6.74E-04	5.29E-04	8.56E-04	5.10E-02	3.47E-03
4:Del:R:1	1.53E-05	3.12E-04	2.81E-04	4.86E-04	6.94E-04	2.37E-03	2.70E-03	4.31E-03
4:Del:R:2	2.45E-04	0.00E+00	1.91E-04	2.42E-04	3.87E-04	0.00E+00	3.05E-04	3.30E-03
4:Del:R:3	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
4:Del:R:4	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
4:Del:R:5	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
5:Del:R:0	8.96E-09	1.15E-07	9.94E-05	6.81E-03	5.47E-04	2.97E-03	2.98E-02	2.03E-02
5:Del:R:1	6.90E-05	1.66E-04	8.09E-04	2.21E-04	1.16E-04	4.44E-09	1.38E-03	1.08E-03
5:Del:R:2	1.72E-08	4.56E-09	1.50E-04	1.79E-04	1.05E-04	9.96E-05	4.46E-04	2.24E-04
5:Del:R:3	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
5:Del:R:4	3.74E-08	2.50E-08	7.18E-05	3.62E-08	5.53E-05	8.22E-08	2.64E-04	5.65E-04
5:Del:R:5	9.65E-05	9.04E-05	7.76E-09	1.81E-08	4.49E-08	2.54E-08	1.43E-03	1.46E-07
2:Ins:R:0	0.00E+00	2.39E-04	1.56E-04	1.87E-04	3.14E-04	2.14E-04	5.95E-04	3.25E-04
2:Ins:R:1	1.24E-04	6.94E-05	5.39E-08	3.96E-04	4.47E-04	1.16E-07	1.95E-03	5.06E-04
2:Ins:R:2	4.93E-05	8.19E-06	4.97E-04	0.00E+00	1.52E-04	2.08E-04	5.16E-04	3.35E-04
2:Ins:R:3	3.32E-08	2.86E-07	7.63E-05	2.40E-04	2.34E-06	8.54E-05	1.44E-03	8.11E-04
2:Ins:R:4	2.59E-08	3.24E-04	7.57E-04	0.00E+00	1.39E-04	2.05E-08	7.28E-04	4.33E-04
2:Ins:R:5	2.15E-04	1.41E-03	1.37E-03	1.23E-04	1.14E-04	5.83E-04	1.29E-03	1.82E-02
3:Ins:R:0	1.24E-08	2.25E-08	1.28E-08	2.19E-04	2.36E-04	1.07E-07	1.02E-07	3.52E-04
3:Ins:R:1	0.00E+00	0.00E+00	4.07E-04	8.30E-05	3.71E-04	1.14E-04	5.44E-07	1.03E-03
3:Ins:R:2	5.46E-05	3.95E-08	3.85E-08	5.68E-05	8.13E-08	1.08E-07	6.60E-04	1.53E-04
3:Ins:R:3	1.13E-08	6.08E-08	1.36E-04	1.42E-04	2.72E-05	4.39E-05	8.77E-04	8.43E-04
3:Ins:R:4	4.92E-08	4.20E-08	6.71E-05	6.02E-08	1.01E-07	1.25E-07	2.33E-04	4.45E-04
3:Ins:R:5	2.54E-04	1.58E-04	5.62E-04	0.00E+00	5.95E-08	0.00E+00	2.62E-03	1.51E-04
4:Ins:R:0	1.06E-04	2.31E-08	1.30E-04	2.83E-04	6.17E-08	8.92E-08	2.15E-04	1.63E-07
4:Ins:R:1	4.43E-05	1.86E-04	1.93E-04	1.48E-04	2.43E-05	2.95E-04	8.31E-04	1.55E-03
4:Ins:R:2	4.70E-08	1.06E-04	9.90E-05	4.34E-08	8.16E-08	9.50E-08	7.24E-08	9.66E-08
4:Ins:R:3	5.13E-08	5.85E-05	3.69E-08	4.53E-08	7.63E-08	3.17E-07	1.18E-07	1.20E-04
4:Ins:R:4	2.17E-08	7.85E-05	1.11E-04	0.00E+00	5.18E-05	2.50E-04	5.37E-05	6.93E-04
4:Ins:R:5	0.00E+00	2.71E-04	4.97E-04	1.86E-04	5.61E-05	5.37E-04	1.47E-03	1.81E-03
5:Ins:R:0	4.55E-05	2.92E-08	3.44E-08	4.65E-08	9.15E-08	1.31E-07	2.40E-04	2.14E-07
5:Ins:R:1	2.04E-04	2.72E-04	2.79E-05	1.74E-03	5.91E-04	1.56E-03	4.80E-03	2.08E-03
5:Ins:R:2	3.10E-04	1.60E-04	7.07E-05	5.99E-07	1.24E-04	4.43E-08	1.00E-07	1.37E-04
5:Ins:R:3	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
5:Ins:R:4	3.80E-08	1.19E-04	7.51E-06	3.58E-08	4.39E-05	9.89E-05	3.35E-04	7.72E-05
5:Ins:R:5	1.51E-08	7.03E-09	8.13E-09	9.29E-09	1.93E-08	3.73E-08	1.86E-07	1.24E-07
2:Del:M:1	8.32E-09	9.80E-05	4.26E-08	6.42E-04	8.01E-04	3.74E-04	2.57E-03	1.29E-03
3:Del:M:1	5.90E-07	7.86E-05	1.31E-04	1.17E-03	5.18E-05	1.81E-03	5.58E-03	1.80E-03
3:Del:M:2	0.00E+00	2.22E-04	5.23E-04	5.02E-04	6.78E-04	3.46E-04	1.14E-03	2.33E-03
4:Del:M:1	3.81E-03	1.09E-04	1.50E-04	6.18E-04	1.83E-04	1.32E-03	1.26E-02	8.10E-03
4:Del:M:2	9.93E-05	1.25E-04	1.90E-04	2.50E-04	6.40E-04	5.03E-04	2.00E-03	4.46E-03
4:Del:M:3	6.68E-06	1.24E-04	2.10E-04	0.00E+00	1.45E-04	2.39E-04	2.11E-03	2.15E-03
5:Del:M:1	3.01E-05	1.01E-08	6.61E-07	6.60E-03	5.40E-04	2.55E-07	2.48E-02	2.91E-02
5:Del:M:2	7.32E-04	8.36E-08	1.37E-03	7.36E-03	8.51E-04	2.87E-04	1.75E-02	1.93E-02
5:Del:M:3	4.31E-10	3.91E-04	8.12E-05	2.81E-03	7.33E-04	1.17E-07	2.21E-03	9.96E-03
5:Del:M:4	1.49E-08	3.97E-07	3.96E-08	3.15E-03	3.95E-08	1.11E-03	8.30E-03	3.86E-04
5:Del:M:5	1.04E-04	3.78E-04	5.46E-04	1.42E-03	4.09E-04	0.00E+00	1.85E-03	3.62E-03
