Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V29	2.17E+00	1.69E+00	2.66E+00	2.19E+00	2.32E+00	2.15E+00
V30	2.88E+00	1.40E+00	3.22E+00	1.20E+00	5.81E+00	3.07E+00
V31	4.42E-01	1.51E+00	6.87E-01	8.06E-01	0.00E+00	1.50E+00
V32	1.05E+00	1.74E+00	8.62E-01	1.54E+00	1.07E+00	1.56E+00
V33	1.96E+00	2.24E+00	1.43E+00	6.90E-01	2.38E+00	1.24E+00
V34	1.15E+00	2.39E+00	2.24E+00	2.38E+00	2.26E+00	4.52E-01
V35	2.19E+00	1.58E+00	7.16E-01	0.00E+00	1.84E+00	1.61E+00
V36	2.53E+00	1.17E+00	3.15E+00	1.84E+00	0.00E+00	9.33E-01
V37	4.12E+00	5.61E+00	1.84E+00	8.54E-01	3.55E+00	1.17E+00
V38	2.50E+00	1.00E+00	5.97E-01	3.27E-01	1.89E+00	4.01E-01
V39	2.38E+00	6.18E-01	2.18E+00	7.67E-01	1.33E+00	8.57E-01
V40	1.07E+00	1.09E+00	1.14E+00	1.72E+00	2.51E+00	3.07E+00
V41	2.80E+00	6.33E-01	3.55E+00	2.25E+00	2.35E+00	1.04E+00
V42	4.00E-01	1.46E+00	2.34E+00	3.06E+00	9.20E-01	1.04E+00
V43	3.14E+00	1.68E+00	4.34E+00	2.19E+00	3.44E+00	2.18E+00
V44	3.57E+00	2.09E+00	1.16E+00	3.71E-01	3.07E+00	3.48E-01
V45	2.13E-01	2.27E+00	1.00E+00	3.29E+00	0.00E+00	2.40E+00
V46	1.55E+00	2.97E+00	8.14E-01	2.58E+00	2.69E+00	1.76E+00
V47	2.22E+00	1.85E+00	1.79E+00	2.78E+00	2.64E+00	1.99E+00
V48	1.29E+00	2.48E+00	4.08E+00	3.33E+00	1.42E+00	2.51E+00
V49	2.07E+00	3.87E+00	2.41E+00	1.74E+00	3.59E+00	1.45E+00
V50	1.20E+00	1.19E+00	8.06E-01	1.24E+00	8.14E-01	7.42E-01
V51	5.11E+00	4.97E+00	6.07E+00	2.09E+00	6.71E+00	8.57E-01
V52	3.90E+00	7.81E-01	3.65E+00	1.59E+00	2.58E+00	7.81E-01
V53	3.43E+00	1.33E+00	1.91E+00	3.79E-01	2.52E+00	2.62E+00
V54	3.71E+00	4.27E-01	2.76E+00	1.78E+00	4.44E+00	7.27E-01
V55	2.50E+00	1.00E+00	1.79E+00	1.73E+00	1.34E+00	4.48E-01
V56	6.23E-01	1.99E+00	1.19E+00	1.56E+00	1.16E+00	1.37E+00
V57	2.40E+00	4.15E+00	2.80E+00	4.20E+00	3.46E+00	1.08E+00
V58	4.19E+00	0.00E+00	2.02E+00	3.20E+00	2.35E+00	1.09E+00
V59	1.31E+00	9.78E-01	2.79E+00	2.52E+00	1.47E+00	2.57E+00
V60	1.66E+00	1.56E+00	9.10E-01	2.60E+00	1.09E+00	0.00E+00
V61	4.14E+00	2.96E+00	4.96E+00	1.11E+00	2.31E+00	1.59E+00
V62	5.67E-01	0.00E+00	1.58E+00	1.99E+00	1.19E+00	8.27E-01
V63	2.92E+00	1.47E+00	2.07E+00	1.32E+00	3.70E+00	2.07E+00
V64	1.06E+00	3.33E-01	0.00E+00	1.12E+00	1.53E+00	8.03E-01
V65	2.40E+00	2.08E+00	2.25E+00	1.90E+00	1.45E+00	7.48E-01
V66	5.22E+00	7.02E-01	3.06E+00	2.77E-01	7.52E+00	1.75E+00
V67	2.13E+00	3.66E+00	4.04E+00	2.66E+00	3.35E+00	1.19E+00
V68	0.00E+00	5.93E-01	0.00E+00	5.00E-01	0.00E+00	7.75E-01
V69	8.85E-01	8.84E-01	0.00E+00	1.39E+00	8.95E-01	5.59E-01
V70	3.67E+00	2.69E+00	0.00E+00	1.69E+00	0.00E+00	2.97E+00
V71	1.86E+00	1.20E+00	1.06E+00	0.00E+00	1.43E+00	2.23E+00
V72	1.11E+00	3.08E+00	7.72E-01	2.29E+00	0.00E+00	1.33E-01
V73	1.13E+00	3.80E+00	4.59E+00	5.86E-01	4.82E-01	1.76E+00
V74	9.45E-01	1.00E+00	0.00E+00	2.11E+00	2.13E-01	1.62E+00
V75	2.01E+00	0.00E+00	4.54E+00	3.15E+00	1.97E+00	1.33E-01
V76	3.13E+00	8.06E-01	4.24E+00	2.63E+00	2.31E+00	1.87E+00
V77	1.87E+00	2.21E+00	2.37E+00	4.77E-01	1.96E+00	1.20E+00
V78	1.80E+00	2.07E+00	7.06E-01	1.59E+00	6.05E-01	1.64E+00
V79	3.03E+00	2.85E+00	2.05E+00	1.77E+00	3.68E+00	2.28E+00
V80	2.56E+00	1.32E+00	2.02E+00	2.06E+00	0.00E+00	7.31E-01
V81	2.26E+00	6.54E-01	5.64E+00	1.48E+00	3.82E+00	1.46E+00
V82	3.54E+00	2.72E+00	2.64E+00	8.23E-01	3.11E+00	1.06E+00
V83	1.67E+00	0.00E+00	3.06E-01	9.89E-01	2.08E+00	6.32E-01
V84	1.79E+00	4.06E+00	4.58E+00	4.96E-01	4.21E+00	3.48E-01
V85	3.98E+00	1.94E+00	3.13E+00	2.45E+00	2.59E+00	1.66E+00
V86	2.91E+00	5.26E-01	2.28E+00	2.51E+00	2.04E+00	1.55E+00
V87	3.32E+00	2.81E+00	3.85E+00	2.14E+00	2.10E+00	1.57E+00
V88	1.27E+00	0.00E+00	1.25E+00	3.27E-01	0.00E+00	1.25E+00
V89	1.88E+00	2.44E+00	2.58E+00	1.21E+00	3.33E-01	6.80E-01
V90	1.46E+00	1.67E-01	0.00E+00	9.00E-01	0.00E+00	1.11E+00
V91	1.83E+00	2.87E+00	1.63E+00	2.22E+00	3.30E+00	1.10E+00
V92	5.33E+00	8.46E-01	2.69E+00	1.26E+00	4.96E+00	8.83E-01
V93	1.85E+00	2.33E+00	3.39E+00	1.49E+00	0.00E+00	1.17E+00
V94	1.12E+00	1.10E+00	1.80E+00	6.70E-01	7.90E-01	0.00E+00
V95	8.57E-01	2.49E+00	2.74E+00	4.00E-01	9.31E-01	6.32E-01
V96	1.51E+00	7.33E-01	1.65E+00	2.91E+00	1.86E+00	2.05E+00
V97	1.04E+00	9.40E-01	1.45E+00	5.62E-01	1.75E+00	9.80E-01
V98	2.72E+00	2.60E+00	2.11E+00	1.57E+00	1.88E+00	3.79E-01
V99	2.61E+00	1.03E+00	1.82E+00	1.92E+00	2.13E-01	2.19E+00
V100	2.53E+00	7.42E-01	2.76E+00	2.77E-01	4.23E+00	1.68E+00
