MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
2:Del:R:1	0.00E+00	7.85E-04	3.18E-05	1.06E-03	2.54E-03	3.21E-03	6.23E-04	2.45E-03	1.45E-03	4.30E-03	3.67E-03	4.13E-03
2:Del:R:2	1.03E-03	3.62E-04	1.44E-04	1.07E-03	2.20E-03	1.85E-04	2.84E-04	2.27E-04	0.00E+00	4.01E-03	1.21E-03	1.22E-43
2:Del:R:3	1.61E-08	3.18E-04	1.23E-04	2.39E-04	5.33E-04	0.00E+00	5.84E-05	3.46E-08	2.13E-03	1.93E-03	1.24E-03	1.05E-07
2:Del:R:4	1.10E-08	1.78E-04	2.46E-08	0.00E+00	1.79E-05	4.61E-07	2.46E-08	6.40E-04	5.37E-08	2.19E-04	1.78E-04	2.39E-04
2:Del:R:5	6.21E-05	1.10E-07	8.78E-08	5.75E-04	9.51E-08	1.61E-04	9.99E-08	1.20E-07	1.23E-04	3.31E-04	6.38E-04	3.75E-06
3:Del:R:0	1.43E-03	1.99E-04	0.00E+00	3.21E-03	1.65E-03	2.76E-03	8.18E-05	1.30E-03	3.06E-03	1.02E-03	1.86E-03	1.86E-03
3:Del:R:1	5.42E-03	8.87E-04	7.89E-04	3.29E-03	8.55E-03	4.55E-04	3.87E-08	5.24E-04	1.17E-03	3.61E-03	5.58E-03	1.73E-03
3:Del:R:2	1.65E-03	3.31E-04	1.88E-08	5.62E-04	1.21E-03	2.68E-04	4.69E-08	2.53E-04	2.35E-03	6.52E-04	0.00E+00	5.47E-07
3:Del:R:3	2.91E-04	3.16E-04	2.65E-08	1.29E-04	5.02E-04	7.70E-08	2.13E-07	9.94E-05	5.29E-09	1.02E-04	5.49E-04	4.19E-04
3:Del:R:4	2.44E-08	1.78E-08	1.34E-08	4.81E-08	5.27E-08	3.73E-08	4.10E-08	1.16E-07	5.97E-08	4.69E-08	6.99E-08	1.65E-07
3:Del:R:5	2.44E-08	1.78E-08	1.34E-08	4.81E-08	5.27E-08	3.73E-08	4.10E-08	1.16E-07	5.97E-08	4.69E-08	6.99E-08	1.65E-07
4:Del:R:0	2.44E-08	0.00E+00	3.67E-04	4.77E-04	3.50E-07	2.37E-03	6.12E-04	6.66E-04	1.20E-03	1.35E-04	2.85E-03	2.79E-03
4:Del:R:1	4.07E-05	2.00E-04	3.24E-04	1.09E-03	1.14E-07	2.87E-04	0.00E+00	1.27E-03	2.06E-03	2.96E-03	2.35E-03	1.71E-03
4:Del:R:2	5.17E-04	2.20E-08	1.51E-07	2.03E-07	2.59E-07	7.71E-05	1.03E-07	1.95E-04	1.54E-04	5.75E-04	7.38E-04	3.00E-04
4:Del:R:3	1.87E-05	7.24E-09	7.99E-05	0.00E+00	2.19E-03	6.05E-04	3.59E-03	0.00E+00	2.97E-07	2.80E-46	0.00E+00	2.54E-04
4:Del:R:4	2.44E-08	1.78E-08	1.34E-08	4.81E-08	5.27E-08	3.73E-08	4.10E-08	1.16E-07	5.97E-08	4.69E-08	6.99E-08	1.65E-07
4:Del:R:5	1.32E-04	2.17E-04	4.11E-09	4.70E-08	1.29E-03	6.94E-05	3.96E-08	1.17E-04	0.00E+00	2.06E-04	0.00E+00	2.74E-08
5:Del:R:0	2.79E-08	1.61E-07	6.22E-09	1.87E-46	1.34E-02	3.40E-02	3.73E-07	4.25E-02	1.11E-02	8.17E-03	2.44E-02	1.92E-02
5:Del:R:1	1.79E-08	3.75E-04	3.31E-08	5.15E-04	6.59E-04	0.00E+00	3.71E-04	2.96E-04	1.81E-03	1.54E-03	5.02E-03	1.50E-07
5:Del:R:2	1.61E-08	2.70E-04	1.88E-08	5.86E-08	7.24E-08	3.89E-04	1.36E-08	9.59E-05	7.69E-04	7.29E-04	8.98E-04	6.08E-05
5:Del:R:3	3.03E-08	6.39E-08	6.46E-08	1.82E-04	9.38E-08	5.45E-08	8.44E-08	8.02E-08	2.63E-04	5.20E-08	1.65E-08	6.65E-07
5:Del:R:4	2.44E-08	1.78E-08	1.34E-08	4.81E-08	5.27E-08	3.73E-08	4.10E-08	1.16E-07	5.97E-08	4.69E-08	6.99E-08	1.65E-07
5:Del:R:5	1.93E-07	4.65E-08	1.13E-04	1.32E-04	6.27E-04	8.07E-08	6.94E-08	1.09E-07	4.18E-04	3.85E-04	1.18E-07	3.50E-07
2:Ins:R:0	1.31E-04	1.79E-04	1.55E-04	1.32E-03	3.57E-03	8.07E-04	9.45E-05	1.15E-03	7.93E-04	1.34E-03	5.35E-04	8.96E-04
2:Ins:R:1	0.00E+00	2.35E-08	0.00E+00	6.10E-04	2.54E-03	9.80E-04	1.46E-03	1.16E-03	2.62E-05	4.03E-04	2.38E-03	1.55E-03
2:Ins:R:2	3.06E-08	2.26E-04	1.17E-05	5.14E-04	1.55E-04	1.83E-04	9.84E-08	1.03E-03	2.97E-04	8.85E-04	8.49E-05	2.93E-04
2:Ins:R:3	5.94E-05	0.00E+00	2.07E-04	3.65E-04	7.71E-04	3.26E-05	2.82E-04	5.69E-05	3.43E-04	1.79E-08	0.00E+00	2.51E-04
2:Ins:R:4	2.37E-05	5.12E-04	4.48E-04	2.20E-03	2.76E-03	1.40E-46	5.59E-08	1.24E-03	6.65E-04	1.11E-03	7.84E-04	2.03E-03
2:Ins:R:5	3.59E-03	1.84E-03	1.83E-03	0.00E+00	1.28E-02	5.25E-04	5.17E-04	4.66E-04	9.65E-04	1.89E-02	4.76E-03	1.10E-03
3:Ins:R:0	9.39E-05	2.79E-08	5.41E-08	3.00E-08	8.54E-08	4.31E-04	9.12E-05	4.16E-08	3.85E-05	4.25E-04	5.52E-08	3.82E-04
3:Ins:R:1	1.94E-04	7.56E-09	1.46E-08	6.88E-04	1.09E-03	5.54E-04	1.50E-08	4.90E-04	3.84E-04	5.12E-04	1.23E-03	6.88E-04
3:Ins:R:2	3.20E-08	6.27E-05	9.63E-08	5.06E-08	1.01E-07	2.81E-08	6.60E-08	6.90E-08	6.66E-08	2.92E-05	6.62E-08	1.28E-07
3:Ins:R:3	0.00E+00	3.24E-04	2.23E-04	1.87E-04	1.23E-08	3.12E-04	6.95E-04	6.51E-05	3.12E-04	0.00E+00	2.51E-04	1.03E-03
3:Ins:R:4	3.55E-03	1.87E-07	1.14E-07	9.69E-08	7.99E-02	1.57E-03	5.41E-02	3.14E-03	5.35E-07	1.34E-06	1.14E-08	3.43E-03
3:Ins:R:5	1.11E-03	5.44E-04	1.19E-04	0.00E+00	4.41E-04	5.08E-05	8.40E-05	6.34E-04	1.25E-03	1.94E-03	1.20E-03	0.00E+00
4:Ins:R:0	1.08E-07	1.51E-08	6.30E-08	1.28E-04	4.62E-08	2.95E-04	1.64E-07	1.64E-04	3.67E-04	1.53E-04	6.81E-04	8.29E-04
4:Ins:R:1	2.23E-04	2.48E-06	2.75E-04	1.28E-03	4.62E-04	7.50E-04	7.01E-04	1.37E-03	2.03E-04	2.90E-03	5.44E-04	0.00E+00
4:Ins:R:2	7.72E-05	2.63E-08	3.57E-08	2.93E-04	8.45E-08	1.62E-08	6.53E-08	1.43E-04	1.04E-04	1.87E-08	1.75E-04	5.04E-08
4:Ins:R:3	2.61E-08	3.10E-08	2.80E-05	1.32E-04	4.17E-04	1.21E-07	8.82E-08	1.45E-07	2.91E-04	1.67E-04	8.54E-08	9.71E-07
4:Ins:R:4	9.19E-09	1.15E-04	4.31E-05	1.51E-07	5.22E-04	1.49E-04	3.36E-08	1.57E-06	1.09E-07	3.96E-04	1.09E-03	4.86E-08
4:Ins:R:5	2.62E-05	3.58E-04	7.12E-05	1.97E-04	2.48E-04	4.03E-04	4.56E-09	8.37E-04	1.83E-05	1.37E-03	8.23E-04	0.00E+00
5:Ins:R:0	1.34E-08	3.52E-08	9.21E-05	1.81E-08	7.56E-08	2.50E-04	7.39E-08	4.75E-08	6.91E-05	1.07E-04	6.25E-08	3.40E-08
5:Ins:R:1	2.30E-08	3.26E-04	2.33E-04	4.77E-03	4.90E-02	1.76E-03	3.39E-02	7.83E-04	3.48E-03	8.44E-03	6.29E-03	1.43E-07
5:Ins:R:2	1.72E-08	4.45E-08	7.21E-08	6.85E-05	3.64E-07	6.69E-08	9.65E-08	3.86E-04	8.15E-05	5.54E-08	7.03E-08	1.76E-04
5:Ins:R:3	2.60E-04	1.12E-04	4.81E-05	4.33E-09	2.74E-04	8.38E-09	6.15E-08	6.62E-08	2.59E-08	4.71E-04	2.81E-08	2.19E-08
5:Ins:R:4	3.68E-05	2.22E-05	2.42E-04	0.00E+00	1.03E-04	8.08E-08	2.07E-08	8.56E-08	2.82E-04	8.03E-04	0.00E+00	2.37E-04
5:Ins:R:5	1.69E-08	6.92E-05	1.53E-08	7.75E-04	1.17E-07	2.80E-04	1.87E-07	6.17E-07	9.69E-05	3.28E-04	1.97E-06	1.56E-04
2:Del:M:1	8.22E-04	0.00E+00	3.62E-04	4.42E-04	6.58E-04	1.24E-03	7.36E-04	1.43E-03	3.00E-03	1.35E-03	2.21E-03	2.81E-03
3:Del:M:1	1.12E-03	3.22E-04	3.99E-08	4.99E-03	3.96E-04	2.99E-03	1.31E-04	2.72E-03	6.57E-04	6.72E-03	2.83E-03	4.56E-03
3:Del:M:2	5.86E-04	7.35E-04	3.47E-04	5.17E-04	3.79E-03	1.39E-03	8.85E-04	1.34E-04	1.57E-03	6.17E-03	2.08E-03	0.00E+00
4:Del:M:1	0.00E+00	0.00E+00	1.30E-04	4.00E-04	3.48E-03	1.52E-03	3.60E-03	1.65E-03	3.85E-03	1.14E-03	2.99E-03	1.23E-03
4:Del:M:2	2.61E-09	0.00E+00	3.65E-05	8.38E-04	4.69E-04	1.14E-03	1.58E-04	4.02E-04	2.35E-04	1.57E-03	9.53E-04	1.54E-03
4:Del:M:3	6.19E-04	5.93E-09	4.00E-05	3.48E-04	6.36E-04	1.14E-04	3.49E-08	6.01E-04	4.44E-04	7.75E-04	1.72E-03	1.06E-03
5:Del:M:1	4.10E-02	2.91E-03	8.76E-04	1.66E-02	2.20E-02	1.88E-02	1.98E-03	8.64E-02	2.10E-02	4.31E-02	2.87E-02	1.62E-02
5:Del:M:2	2.84E-08	3.22E-07	8.16E-05	1.16E-07	5.64E-03	2.57E-02	4.35E-07	3.00E-02	1.53E-02	5.61E-03	3.76E-02	2.37E-02
5:Del:M:3	1.75E-04	0.00E+00	1.38E-08	1.03E-03	6.76E-04	1.06E-02	9.28E-04	7.18E-03	1.48E-02	7.22E-03	2.31E-02	2.22E-02
5:Del:M:4	3.74E-04	7.48E-05	1.28E-06	2.19E-07	6.83E-03	4.05E-03	1.30E-08	3.04E-03	8.58E-04	3.41E-03	6.04E-03	7.15E-04
5:Del:M:5	7.89E-03	2.08E-04	5.14E-04	1.98E-03	5.55E-03	1.26E-03	1.33E-03	5.52E-02	2.35E-03	3.12E-03	7.48E-04	8.70E-04
