Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V26	3	121	0	3	12	33	1	0	0	9	9	0	1	5	3	0	0	3
V27	15	50	82	0	0	58	21	10	46	0	21	0	0	0	0	46	13	2
V28	2	1	0	13	39	11	4	0	20	16	3	0	2	1	0	0	0	3
V29	4	13	28	4	7	15	0	0	0	9	2	0	0	0	0	0	6	0
V30	40	1	109	35	28	91	1	0	4	0	0	0	0	1	8	0	0	3
V31	35	12	0	127	64	0	0	0	38	40	3	18	0	1	2	0	0	4
V32	1	5	16	0	0	3	10	0	16	13	0	3	0	0	3	0	0	2
V33	46	167	20	5	3	9	41	0	2	8	45	0	15	4	2	0	0	37
V34	60	433	4	6	16	3	144	0	0	2	61	0	0	39	9	1	0	3
V35	48	5	3	9	6	0	0	0	59	24	2	48	0	0	0	0	0	3
V36	66	0	1	2	1	0	21	0	0	0	18	22	2	7	16	0	18	3
V37	177	0	135	5	1	41	17	0	23	43	6	5	0	4	30	45	16	15
V38	0	0	11	12	10	0	12	6	1	0	24	0	4	4	2	10	0	0
V39	27	12	28	0	0	44	0	30	0	6	0	0	16	0	0	0	0	2
V40	22	44	0	48	30	0	1	0	2	0	12	0	0	7	0	4	3	5
V41	0	47	20	242	132	0	5	14	2	34	21	41	15	6	0	1	23	0
V42	0	12	179	30	9	33	0	4	10	4	1	3	0	0	6	1	0	1
V43	17	2	0	24	41	0	2	0	0	0	4	0	1	0	0	0	0	5
V44	4	25	41	5	7	6	4	0	67	48	0	0	10	0	4	0	0	0
V45	0	0	0	2	0	0	12	11	2	3	7	8	6	0	1	0	0	0
V46	1	6	0	16	5	0	16	5	0	0	26	10	8	9	0	20	0	2
V47	0	22	31	4	1	10	11	0	0	0	3	0	13	10	0	0	0	0
V48	45	31	213	63	124	151	5	14	15	14	1	0	0	7	18	0	5	10
V49	325	26	7	18	24	0	16	0	3	0	10	0	8	10	25	0	0	32
V50	40	68	44	13	34	24	7	0	8	19	4	5	0	3	25	0	0	3
V51	1	3	81	31	24	58	29	0	19	65	4	0	0	10	0	0	0	0
V52	22	1	33	0	0	1	5	0	0	0	5	0	3	1	6	0	17	0
V53	0	162	0	17	59	0	5	54	0	16	6	27	0	0	0	2	2	4
V54	33	35	4	36	85	1	41	162	0	50	6	16	0	4	4	44	0	1
V55	3	16	187	0	1	118	33	42	24	0	0	10	30	0	0	29	0	6
V56	93	163	0	0	0	0	2	0	13	20	6	0	4	13	0	0	18	0
V57	0	74	0	7	2	0	13	0	4	6	19	0	1	5	3	0	0	1
V58	267	1	19	5	1	0	1	0	0	0	0	0	13	0	17	0	0	9
V59	4	0	4	1	2	10	0	0	1	3	0	0	4	5	7	0	0	0
V60	9	1	13	0	1	13	3	0	0	0	0	0	4	0	0	0	0	0
V61	20	0	209	0	1	30	0	0	10	17	0	0	23	0	0	0	0	0
V62	13	48	14	0	0	0	16	0	12	5	8	2	7	18	0	0	1	4
V63	37	60	63	6	12	51	1	0	0	9	0	2	3	0	0	0	12	6
V64	11	6	110	2	2	137	2	10	0	1	0	0	0	0	0	6	0	3
V65	6	0	58	0	1	0	65	0	0	0	31	37	49	47	0	0	0	1
V66	31	13	4	0	1	0	1	0	46	5	5	17	0	4	21	7	0	0
V67	37	29	27	2	2	25	5	0	14	2	62	13	5	14	0	0	9	0
V68	203	3	0	0	0	0	0	18	6	0	3	0	0	0	50	4	0	0
V69	4	4	38	41	18	25	6	0	1	0	0	2	3	2	0	1	8	0
V70	34	41	22	17	4	44	0	0	6	8	1	0	0	0	6	6	0	0
V71	46	0	25	27	40	1	17	0	0	3	3	0	0	0	7	7	0	0
V72	32	0	77	0	0	7	1	0	2	2	0	2	0	1	0	0	0	0
V73	7	7	0	1	0	0	45	0	0	0	4	14	11	25	0	9	24	1
V74	19	48	12	0	0	22	58	0	2	7	8	6	37	16	2	0	8	4
V75	204	42	68	37	17	16	39	0	1	7	18	2	0	16	34	0	8	24
V76	12	13	0	8	10	0	0	0	0	1	2	0	0	1	1	8	0	3
V77	0	16	114	2	24	66	0	0	5	5	8	0	12	0	0	0	0	0
V78	6	139	42	16	4	0	1	20	0	3	2	20	6	5	0	11	27	9
V79	1	103	0	67	110	9	2	0	32	5	3	0	0	5	0	0	0	2
V80	0	112	21	28	9	3	24	0	4	11	18	0	0	15	29	0	5	0
V81	12	28	3	0	1	5	0	0	3	5	6	8	1	3	0	3	0	5
V82	106	29	0	282	158	0	0	93	67	67	8	14	3	5	0	23	0	8
V83	25	8	8	0	0	0	19	0	0	0	5	0	0	16	0	0	15	4
V84	24	73	0	0	0	6	57	0	0	0	1	8	11	20	14	0	15	0
V85	24	3	3	4	5	1	7	8	3	0	2	4	9	0	0	5	0	3
V86	11	6	8	1	1	6	4	0	0	0	3	0	0	0	2	0	0	8
V87	60	40	0	14	12	0	75	1	24	17	46	10	16	0	2	28	32	1
V88	13	0	2	0	0	0	35	0	2	5	14	41	18	4	0	1	0	0
V89	25	1	0	56	26	0	0	0	0	0	0	0	0	0	0	9	0	0
V90	13	9	49	50	43	80	0	0	36	15	0	0	23	0	0	0	0	0
V91	0	13	0	24	38	0	8	0	2	0	6	7	0	0	0	17	1	0
V92	44	111	72	5	18	30	0	0	0	4	0	0	15	21	10	0	0	0
V93	15	2	3	23	10	1	87	0	0	0	63	52	12	34	0	0	0	0
V94	112	36	181	0	0	86	1	0	10	9	3	0	0	3	36	0	4	0
V95	42	7	0	2	0	0	0	0	2	0	1	7	1	3	0	5	8	10
V96	91	0	0	6	17	3	0	0	0	0	1	0	2	0	10	0	0	0
V97	5	0	4	0	0	0	28	0	0	0	13	10	4	11	0	24	0	0
V98	61	16	178	0	0	164	33	0	49	44	32	62	14	0	0	0	5	3
V99	153	20	17	13	21	7	52	0	8	3	15	22	0	20	24	0	17	18
V100	105	5	0	108	66	2	6	270	0	26	0	7	11	0	25	0	0	9
